DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6410S1;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P6790;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P1879;P1805;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P1880;P1881;P1882;P3148;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P7240;P7240S1;OFICIO;RAMA2D_R4;OCI;P6430;RAMA4D_R4;INGLABO;MES;DPTO;fex_c_2011;RAMA4DP8_R4
5462793;1;2;1;60;68;68;1;2;2;3;2;4;SEVICOL LTDA;2;1;2;1;60; ;2; ;2;1400000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106400;1;1;66000;2;2; ; ;2; ; ;2; ; ;1;1300000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;60; ;.;60; ; ;9;5; ;1; ;1;1;1;7;1;1; ; ; ; ; ; ; ; ;1;1;1;6;12;1; ;2; ; ; ; ; ; ; ;1;2;20; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1;2;1;1;2;1;1;8; ;58;84;1;1;8412;1400000;05;68;395,784096218184;8010
5462794;1;1;1;60;68;68;1;1; ; ;1; ; ;1;2;2;2;6; ;1; ;2;1000000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;6; ; ; ; ; ; ; ; ;72; ;.;72; ; ;2;7; ;4; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;12;60;1; ;1;68;5;4; ;56000;1;6;3;2;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;3; ;33;64;1;1;6499;1056000;05;68;477,402989756156; 
5462794;1;2;1;60;68;68;2; ; ; ; ; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;336000;1; ;3; ;9;2; ; ; ; ;3;1;1;72; ;.;72; ; ;1;6; ;4; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;3;2;1; ;2; ; ; ; ; ; ; ;3;3;15; ;2; ; ; ;1;1;2;1;1;1;2;1;1;2;2; ;1;1;2;2;2;2;1;1;3; ;77;56;1;4;5619;336000;05;68;477,402989756156; 
5462794;1;3;1;60;68;68;1;1; ; ;1; ; ;1;2;2;2;2; ;1; ;2;450000;2; ; ;1;300000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;2; ; ; ; ; ; ; ; ;42; ;.;42; ; ;3;7; ;4; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2;40; ;2; ; ; ;1;1;2;1;2;2;2;2;1;2;2; ;2;1;1;1;1;2;2;1;8; ;53;56;1;1;5611;750000;05;68;477,402989756156; 
5462794;1;4;1;60;68;68;2; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;0;1; ;1; ;5;2; ; ; ; ;2;1;1;3;1; ;3; ; ;1;2; ;4; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;4;5;1; ;2; ; ; ; ; ; ; ;2;3;2; ;1;21;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;1;3; ;55;81;1;4;8121;0;05;68;477,402989756156; 
5462794;2;1;2;60;68;68;1;1; ; ;1; ; ;1;2;2;2;0; ;1; ;2;440000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;84; ;.;48;7;HASTA AHORA EMPEZO A TRABAJAR;2;7; ;10; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;9;1; ;2; ; ; ; ; ; ; ;2;3;25; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;1;1;2;2;2;2;2;1;3; ;57;96;1;1;9602;440000;05;68;477,402989756156; 
5462795;1;1;1;60;68;68;1;2;1; ;1; ; ;1;1;2;1;90; ;2; ;2;2100000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;1;64000;2;2; ; ;2; ; ;2; ; ;1;2000000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;5; ;1; ;1;1;1;18;1;1; ; ; ; ; ; ; ; ;1;1;1;0;120;1; ;2; ; ; ; ; ; ; ;1;11;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;11;61;1;2;6120;2100000;05;68;353,570539978814; 
5462795;1;2;1;60;68;68;1;2;1; ;2;1; ;1;1;2;1;9; ;3; ;2;1100000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106000;1;1;64000;2;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;9; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;2;1;10;1;1; ; ; ; ; ; ; ; ;1;1;1;18;60;1; ;2; ; ; ; ; ; ; ;1;11;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;39;61;1;1;6120;1100000;05;68;353,570539978814;7810
5462796;1;1;1;60;68;68;2; ; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;40000;1; ;3; ;1;2; ; ; ; ;3;1;2;24;2; ;3;6; ;1;1; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;3;24;1; ;2; ; ; ; ; ; ; ;9;3;3;1;1;24;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;3; ;79;95;1;4;9529;40000;05;68;406,742296970211; 
5462798;1;1;1;60;68;68;2; ; ; ; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2021;2;1500000;1; ;3; ;12;1;1;0;0;1;3;1;2;60; ;.;60; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;1;120;4; ;2; ; ; ; ; ; ; ;2;3;2; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;8; ;41;47;1;4;4711;1500000;05;68;467,848961449184; 
5462798;1;2;1;60;68;68;2; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;6;2; ;6; ; ;2;7; ;2; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;2; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;45;47;1;6;4711; ;05;68;467,848961449184; 
5462799;1;1;1;60;68;68;2; ; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;600000;1; ;3; ;12;2; ; ; ; ;3;5;2;48; ;.;48; ; ;1;1; ;1; ;3; ; ; ; ;.; ; ; ; ; ; ; ; ;2;2;1;0;36;1; ;1;68;8;4; ;0;1;1;4;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;2; ;44;66;1;4;6619;600000;05;68;630,577639684654; 
5462799;1;2;1;60;68;68;1;2;1; ;1; ; ;2;1;1;1;240; ;5; ;2;2000000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;2000000;1;2000000;1;2000000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;28;1; ;0;1; ;9;1; ;1; ;1;1;1;20;1;1; ; ; ; ; ; ; ; ;1;2;1;4;8;1; ;2; ; ; ; ; ; ; ;1;14; ;2;1;8;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;2;1;3; ;13;85;1;2;8544;2000000;05;68;630,577639684654; 
5462799;1;3;1;60;68;68;2; ; ; ; ; ; ; ; ; ; ;65; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;200000;1; ;3; ;12;2; ; ; ; ;3;10;2;23;1; ;23; ; ;1;1; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;12;8;1; ;2; ; ; ; ; ; ; ;5;14; ; ;1;24;2;2;1;1;1;1;2;2;2;2;2;2;2; ;2;1;1;2;1;2;2;1;3; ;16;74;1;4;7410;200000;05;68;630,577639684654; 
5462799;1;4;1;60;68;68;1;2;1; ;1; ; ;1;1;2;1;2; ;1; ;2;2000000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;2; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;1; ;1; ;1;1;1;1;1;1; ; ; ; ; ; ; ; ;1;1;1;36;6;1; ;2; ; ; ; ; ; ; ;12;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;38;82;1;1;8220;2000000;05;68;630,577639684654; 
5462800;1;1;1;60;68;68;2; ; ; ; ; ; ; ; ; ; ;250; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;600000;1; ;3; ;12;2; ; ; ; ;3;1;2;48; ;.;0;6; ;1;2; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;6;4; ;2; ; ; ; ; ; ; ;1;3;4;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;8; ;95;41;1;4;4111;600000;05;68;440,061251378131; 
5462802;1;1;1;60;68;68;1;2;1; ;1; ; ;1;1;1;1;5; ;3; ;1;4200000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1200000;1;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;10; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;2;1;23;1;1; ;1; ; ; ; ; ; ;1;1;1;2;58;1; ;2; ; ; ; ; ; ; ;7;8;20; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;2;1;1;1;1;2;1;1;2; ;21;64;1;1;6412;4200000;05;68;437,026010075146; 
5462804;1;1;1;60;68;68;1;2;1; ;2;4;SECRETARIA DE EDUCACION DE FLORIDABLANCA;1;1;1;1;142; ;5; ;1;2500000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;2500000;1;1250000;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;3;1;11;1;1; ; ; ; ; ; ; ; ;1;1;1;0;28;1; ;1;68;24;6; ; ;2;7;1;3;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;3; ;13;85;1;2;8530;2500000;05;68;353,570539978814;8413
5462804;1;2;1;60;68;68;2; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;120000;1; ;3; ;7;1;1;0;0;1;3;11;2;60; ;.;60; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;1;72;1; ;2; ; ; ; ; ; ; ;1;3;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;41;47;1;4;4711;120000;05;68;353,570539978814; 
5462805;1;1;1;60;68;68;1;1; ; ;1; ; ;1;2;2;2;180; ;1; ;2;1500000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;2;7; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;180;1; ;2; ; ; ; ; ; ; ;1;3;14; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;45;47;1;1;4759;1500000;05;68;425,303220169307; 
5462805;1;2;1;60;68;68;2; ; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;2; ;2;1500000;1; ;3; ;12;1;1;1;0;0;3;1;2;60; ;.;60; ; ;2;7; ;1; ;1;2;2;15;1;1; ; ; ; ; ; ; ; ;2;2;1;0;60;1; ;2; ; ; ; ; ; ; ;1;3;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;41;47;1;5;4759;1500000;05;68;425,303220169307; 
5462806;1;1;1;60;68;68;2; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;500000;1; ;3; ;12;2; ; ; ; ;3;3;2;24;1; ;24; ; ;1;2; ;2; ;1;4;2;12;1; ;1; ; ; ; ; ; ; ;2;2;1;4;120;1; ;2; ; ; ; ; ; ; ;5;5;30; ;1;24;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;55;81;1;4;8121;500000;05;68;402,635068262679; 
5462806;1;2;1;60;68;68;1;1; ; ;1; ; ;1;2;2;2;120; ;1; ;2;700000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;8;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;12;1; ;2; ; ; ; ; ; ; ;1;5;60; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;79;14;1;1;1410;700000;05;68;402,635068262679; 
5462806;1;3;1;60;68;68;1;2;2;12;1; ; ;1;1;2;1;6; ;2; ;2;1200000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106000;2;1;32000;2;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;6; ; ; ; ; ; ; ; ;72; ;.;72; ; ;9;7; ;1; ;1;1;1;2;1;1; ; ; ; ; ; ; ; ;1;1;1;0;6;1; ;2; ; ; ; ; ; ; ;7;2;120; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;97;10;1;1;1011;1200000;05;68;402,635068262679; 
5462807;1;1;1;60;68;68;1;2;1; ;1; ; ;1;1;2;1;108; ;2; ;2;1100000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106500;2;1;66000;2;2; ; ;2; ; ;2; ; ;1;1100000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;9;1;1; ; ; ; ; ; ; ; ;1;1;1;0;12;1; ;2; ; ; ; ; ; ; ;1;5;60; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;44;58;1;1;5813;1100000;05;68;350,53529867583; 
5462808;1;1;1;60;68;68;2; ; ; ; ; ; ; ; ; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;200000;1; ;3; ;10;2; ; ; ; ;3;3;2;50; ;.;16;6; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;48;4; ;2; ; ; ; ; ; ; ;2;14; ;2;1;8;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;2;1;3; ;77;10;1;4;1089;200000;05;68;289,798152997196; 
5462809;1;1;1;60;68;68;1;1; ; ;1; ; ;1;2;2;2;12; ;1; ;2;720000;2; ; ;1;120000;2; ;1;72000;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;6;18;1; ;2; ; ; ; ; ; ; ;8;7;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;39;46;1;1;4631;840000;05;68;405,670309565663; 
5462809;1;3;1;60;68;68;1;2;1; ;1; ; ;1;2;2;2;12; ;2; ;2;1200000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;1;72000;2;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;7;9; ;1; ;1;1;1;98;1; ; ; ; ; ; ; ; ;1;1;1;1;0;36;1; ;2; ; ; ; ; ; ; ;1;12;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;95;41;1;1;4111;1200000;05;68;405,670309565663; 
5462811;1;2;1;60;68;68;1;1; ; ;1; ; ;1;2;2;2;6; ;1; ;2;600000;2; ; ;1;200000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;6; ; ; ; ; ; ; ; ;60; ;.;60; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;99;36;4; ;2; ; ; ; ; ; ; ;9;3;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;54;97;1;3;9700;800000;05;68;490,147594555473; 
5462811;1;3;1;60;68;68;1;2;2;6;1; ; ;1;1;2;1;3; ;2; ;2;908600;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106500;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;0;1;1; ; ; ; ; ; ; ; ;1;1;1;0;7;1; ;2; ; ; ; ; ; ; ;1;11;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;19;11;1;1;1104;908600;05;68;490,147594555473; 
5462812;1;1;1;60;68;68;2; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;2; ;2;700000;1; ;3; ;12;2; ; ; ; ;3;3;2;48; ;.;48; ; ;1;7; ;2; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;2;1;0;120;1; ;2; ; ; ; ; ; ; ;3;2;60; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;2;1;1;1;2;1;1;5; ;84;45;1;4;4520;700000;05;68;426,325035062785; 
5462812;1;2;1;60;68;68;1;2;2;3;2;1; ;1;1;2;1;18; ;3; ;2;908000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106854;2;1;35000;2;2; ; ;2; ; ;2; ; ;1;908000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;7;7; ;1; ;1;1;1;98;1;1; ; ; ; ; ; ; ; ;1;1;1;24;12;1; ;2; ; ; ; ; ; ; ;1;2;60; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;55;46;1;1;4663;908000;05;68;426,325035062785;7810
5462812;1;4;1;60;68;68;1;1; ; ;1; ; ;1;1;2;1;3; ;1; ;1;908000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;900000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;11; ; ; ; ; ; ; ; ;48; ;.;48; ; ;5;7; ;1; ;1;2;1;98;1;1; ; ; ; ; ; ; ; ;1;1;1;1;12;1; ;2; ; ; ; ; ; ; ;1;2;40; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;79;14;1;1;1410;908000;05;68;426,325035062785; 
5462813;1;1;1;60;68;68;1;2;2;12;1; ; ;1;1;2;1;7; ;2; ;1;1185000;1;114000;1;2; ;2; ;2; ;2; ;2; ; ;1;106454;1;1;76000;2;2; ; ;2; ; ;2; ; ;1;150000;2; ;2; ;2; ;2; ;1;12; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;0;1;1; ; ; ; ; ; ; ; ;1;1;1;12;108;1; ;2; ; ; ; ; ; ; ;3;8;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;97;86;1;1;8610;1185000;05;68;399,891324925716; 
5462813;1;2;1;60;68;68;2; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;300000;1; ;1; ;5;2; ; ; ; ;3;1;2;50; ;.;30;1; ;1;4; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;10;132;4; ;2; ; ; ; ; ; ; ;2;3;2;1;1;40;1;1;1;1;2;1;2;1;1;2;1;1;2; ;1;1;2;2;1;2;2;2;9; ;98;49;1;4;4921;300000;05;68;399,891324925716; 
5462828;1;1;1;60;76;76;2; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3; ;1; ;3; ;12;2; ; ; ; ;3;1;1;40; ;.;0;7;PARO NACIONAL;1;1; ;4; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;2;1; ;2; ; ; ; ; ; ; ;3;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;8; ;81;31;1;4;3110; ;05;76;1431,56225130775; 
5462830;1;1;1;60;76;76;1;1; ; ;1; ; ;1;2;2;2;18; ;1; ;2;1000000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;60; ;.;60; ; ;5;2; ;11; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;1;24;1; ;2; ; ; ; ; ; ; ;3;13;25; ;1;18;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;2; ;95;41;1;1;4111;1000000;05;76;1307,08288051909; 
5462830;1;2;1;60;76;76;1;1; ; ;1; ; ;1;2;2;2;18; ;1; ;2;480000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;30;2; ;0;7;PARO;5;2; ;11; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;1;20;1; ;2; ; ; ; ; ; ; ;3;3;40; ;1;12;1;1;1;1;2;1;2;1;2;1;1;2;2; ;1;1;1;2;1;2;1;1;2; ;55;41;1;1;4111;480000;05;76;1307,08288051909; 
