DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P6016,P6020,P6030S1,P6030S3,P6040,P6050,P6080,P6080S1,P6070,P6081,P6081S1,P6083,P6083S1,P6071,P6071S1,P3147S1,P3147S2,P3147S3,P3147S4,P3147S5,P3147S6,P3147S7,P3147S8,P3147S9,P3147S10,P3147S11,P3147S10A1,P3246,P6090,P6140,P6150,P6100,P6110,P6120,P6125,P6160,P6170,P6175,P6210,P6210S1,P6220,P6269,CLASE,ESC,MES,DPTO,fex_c_2011
5346135,1,2,1,10,2,2,4,1987,33,2,6,,2,3,,2,,1,1,,,,1,,,1,,,,,,,1,,,3,,,2,1,2,,4,6,,,2,6,01,68,967.90384504
5346135,1,3,1,10,3,2,7,2001,19,3,6,,6,1,1,1,2,,,,,,,,,1,1,,,,,,1,,,3,,,2,1,1,1,6,0,2,2,2,11,01,68,967.90384504
5346135,1,4,1,10,4,1,10,2009,11,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,0,,,2,5,01,68,967.90384504
5346136,1,1,1,10,1,2,9,1970,50,1,6,,2,3,,1,4,1,2,,,,1,,,,,,,,,1,2,1,36,,,,2,1,2,,3,2,,,2,2,01,68,967.90384504
5346136,1,2,1,10,2,1,11,1962,58,2,6,,2,3,,3,,1,1,,,,,,,1,,,,,,,2,1,12,,,,2,1,2,,3,5,,,2,5,01,68,967.90384504
5346136,1,3,1,10,1,1,10,2012,8,4,6,,,2,,2,,,,,,,,,,,,,,,,,2,1,2,,,,2,1,1,1,3,1,,,2,1,01,68,967.90384504
5346136,1,4,1,10,4,2,4,1939,81,5,6,,5,3,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,68,967.90384504
5346137,1,1,1,10,1,2,5,1976,44,1,6,,3,2,,2,,1,2,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,3,2,,,2,2,01,68,967.90384504
5346137,1,2,1,10,2,1,1,1968,52,2,6,,3,3,,3,,1,1,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,68,967.90384504
5346137,1,3,1,10,3,2,10,1994,26,3,6,,6,1,2,1,1,,,,,,,1,,1,,,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,68,967.90384504
5346137,1,4,1,10,4,1,8,2000,20,3,6,,6,1,2,1,1,,,,,,,1,,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,68,967.90384504
5346137,1,5,1,10,5,1,9,2004,16,3,6,,6,1,2,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,5,10,1,,2,10,01,68,967.90384504
5346138,1,1,1,10,1,2,10,1970,50,1,6,,6,2,,2,,,,,,1,1,1,,1,,,,,,2,1,,,3,,,2,1,2,,3,5,,,2,5,01,68,967.90384504
5346138,1,2,1,10,2,1,7,2005,15,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,8,,,2,8,01,68,967.90384504
5346139,1,1,1,10,1,1,4,1974,46,1,6,,3,3,,2,,1,2,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,3,5,,,2,5,01,68,967.90384504
5346139,1,2,1,10,2,2,12,1978,42,2,6,,3,2,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,7,,,2,7,01,68,967.90384504
5346147,1,1,1,10,1,2,6,1948,72,1,6,,2,3,,3,,1,2,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,3,1,,,2,1,01,68,967.90384504
5346147,1,2,1,10,2,1,4,1943,77,2,6,,2,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,3,,,2,3,01,68,967.90384504
5346147,1,3,1,10,3,1,1,2008,12,4,6,,6,2,,2,,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,6,,,2,6,01,68,967.90384504
5346149,1,1,1,10,1,1,1,1988,33,1,6,,2,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,3,5,,,2,5,01,68,4355.5673027
5346149,1,2,1,10,2,2,11,1997,23,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,8,,,2,8,01,68,4355.5673027
5346149,1,3,1,10,2,1,8,2015,5,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,68,4355.5673027
5346149,1,4,1,10,2,1,10,2018,2,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,68,4355.5673027
5346150,1,1,1,10,1,1,1,1968,53,1,6,,2,2,,2,,1,2,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,3,5,,,2,5,01,68,967.90384504
5346150,1,2,1,10,2,2,1,1981,40,2,6,,2,3,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,68,967.90384504
5346150,1,3,1,10,3,2,6,2000,20,3,6,,6,1,1,1,2,,,,,,,1,,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,68,967.90384504
5346150,1,4,1,10,3,1,4,2020,0,4,6,,,2,,1,3,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,68,967.90384504
5346150,1,5,1,10,5,2,8,2010,10,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,3,5,,,2,5,01,68,967.90384504
5346151,1,1,1,10,1,2,2,1937,83,1,6,,6,3,,3,,,,,,,,,,,,1,,,,1,1,,,3,,,2,2,2,,1,0,,,2,0,01,68,967.90384504
5346152,1,1,1,10,1,1,8,1965,55,1,6,,2,2,,3,,1,2,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,3,3,,,2,3,01,68,967.90384504
5346152,1,2,1,10,2,2,1,1974,47,2,6,,2,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,68,967.90384504
5346153,1,1,1,10,1,2,6,1942,78,1,6,,5,3,,3,,,,,,,,,,,,,,1,,1,1,,,3,,,2,2,2,,1,0,,,2,0,01,68,967.90384504
5346153,1,2,1,10,2,2,11,1980,40,3,6,,6,3,,1,1,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,9,,,2,9,01,68,967.90384504
5346153,1,3,1,10,3,2,9,1986,34,3,6,,6,3,,1,1,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,68,967.90384504
5346154,1,1,1,10,1,1,4,1947,73,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,3,,,2,2,2,,1,0,,,2,0,01,68,1260.3653787
5346154,1,2,1,10,2,2,7,1943,77,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,1,,,2,1,01,68,1260.3653787
5346154,1,3,1,10,3,1,11,1981,39,3,6,,6,1,1,1,2,,,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,68,1260.3653787
5346154,1,4,1,10,4,2,7,1989,31,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,68,1260.3653787
5346154,1,5,1,10,4,2,9,2013,7,4,6,,,2,,1,4,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,0,,,2,0,01,68,1260.3653787
5346154,1,6,1,10,4,2,10,2018,2,4,6,,,2,,1,4,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,68,1260.3653787
5346155,1,1,1,10,1,1,3,1993,27,1,6,,6,2,,2,,,,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,4,7,,,2,7,01,68,3820.0380268
5346170,1,1,1,10,1,1,6,1956,64,1,1,999_01,2,3,,3,,1,2,,1,1,1,,,,,,,,,1,1,,,3,,,2,1,2,,3,1,,,2,1,01,41,955.74331547
5346170,1,2,1,10,2,2,12,1967,53,2,1,999_01,2,3,,3,,1,1,,1,,,,,,,,,,,,1,,,3,,,2,1,2,,3,4,,,2,4,01,41,955.74331547
5346171,1,1,1,10,3,2,4,1986,34,1,6,,2,2,,2,,1,2,,,,1,,,,,,,,,2,1,,,3,,,2,1,1,1,6,0,2,2,2,11,01,41,597.85229061
5346171,1,2,1,10,3,1,10,1974,46,2,6,,2,3,,3,,1,1,,1,1,1,,,,,,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,41,597.85229061
5346171,1,3,1,10,3,2,6,2002,18,3,6,,6,2,,1,1,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,41,597.85229061
5346171,1,4,1,10,4,2,10,2003,17,3,6,,6,2,,1,1,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,41,597.85229061
5346171,1,5,1,10,5,2,10,2008,12,3,6,,6,1,2,1,1,,,,,,,,,,,,,1,,,1,,,3,,,2,1,1,1,4,6,,,2,6,01,41,597.85229061
5346172,1,1,1,10,1,1,3,1947,73,1,6,,2,3,,3,,1,2,,1,1,1,,,,,,,,,2,1,,,3,,,2,2,2,,1,0,,,2,0,01,41,922.5841291
5346172,1,2,1,10,1,2,,,67,2,6,,2,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,2,,,2,2,01,41,922.5841291
5346173,1,1,1,10,2,1,6,1977,43,1,6,,3,2,,2,,1,2,,1,1,1,,,,,,,,,2,1,,,3,,,2,1,2,,3,2,,,2,2,01,41,1681.6217265
5346173,1,2,1,10,2,2,5,1993,27,2,1,999_01,3,2,,2,,1,1,,,1,,,,,,,,,,,1,,,3,,,2,1,2,,4,8,,,2,8,01,41,1681.6217265
5346173,1,3,1,10,2,1,1,2010,11,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,0,,,2,5,01,41,1681.6217265
5346173,1,4,1,10,2,1,2,2011,9,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,4,,,2,4,01,41,1681.6217265
5346173,1,5,1,10,2,1,9,2012,8,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,3,0,,,2,0,01,41,1681.6217265
5346173,1,6,1,10,2,1,3,2014,6,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,3,0,,,2,0,01,41,1681.6217265
5346174,1,1,1,10,2,1,6,1979,41,1,6,,3,3,,1,5,1,2,,,1,1,,,,,,,,,2,1,,,3,,,2,1,2,,5,11,2,,2,11,01,41,597.85229061
5346174,1,2,1,10,2,2,3,1979,41,2,6,,3,2,,2,,1,1,,,,,,,,1,,,,,,1,,,3,,,2,1,2,,4,9,,,2,9,01,41,597.85229061
5346174,1,3,1,10,3,2,11,2000,20,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,2,,6,1,3,,2,12,01,41,597.85229061
5346174,1,4,1,10,2,2,2,2009,11,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,6,,,2,6,01,41,597.85229061
5346174,1,5,1,10,2,2,2,1943,77,5,6,,6,3,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,3,,,2,3,01,41,597.85229061
5346175,1,1,1,10,1,1,10,1977,43,1,6,,3,3,,3,,1,2,,1,1,1,,,,,,,,,1,1,,,3,,,2,1,2,,3,5,,,2,5,01,41,1294.8817976
5346175,1,2,1,10,2,2,1,1985,36,2,6,,3,2,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,41,1294.8817976
5346175,1,3,1,10,3,2,10,2001,19,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,6,1,2,2,2,12,01,41,1294.8817976
5346175,1,4,1,10,3,1,3,2003,17,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,2,1,1,9,99,,,2,,01,41,1294.8817976
5346175,1,5,1,10,1,1,12,2019,1,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,41,1294.8817976
5346177,1,1,1,10,2,1,10,1970,50,1,6,,3,2,,3,,1,2,,,,1,,,,,,,,,2,1,,,1,1,60000,2,1,2,,5,11,2,,2,11,01,41,1825.5944301
5346177,1,2,1,10,2,2,2,1977,43,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,11,2,,2,11,01,41,1825.5944301
5346177,1,3,1,10,2,1,5,1996,24,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,1,5,,2,1,1,1,6,2,2,2,2,13,01,41,1825.5944301
5346177,1,4,1,10,2,1,3,1999,21,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,6,1,2,2,2,12,01,41,1825.5944301
5346177,1,5,1,10,2,1,,,59,5,6,,6,3,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,1,,,2,1,01,41,1825.5944301
5346177,1,6,1,10,2,1,7,1972,48,5,6,,6,3,,3,,,,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,3,1,,,2,1,01,41,1825.5944301
5346178,1,1,1,10,1,1,9,1946,74,1,5,,5,3,,3,,,,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,3,4,,,2,4,01,41,1219.470858
5346183,1,1,1,10,2,1,12,1966,54,1,6,,3,3,,3,,1,2,,,,1,,,,,,,,,1,1,,,3,,,2,2,2,,1,0,,,2,0,01,41,1207.9160508
5346183,1,2,1,10,2,2,2,1978,42,2,6,,3,3,,3,,1,1,,,1,1,,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,41,1207.9160508
5346183,1,3,1,10,2,1,2,1996,24,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,4,,,2,4,01,41,1207.9160508
5346183,1,4,1,10,2,2,8,1997,23,3,6,,6,1,1,1,2,,,,,,1,,,,,,,,,,1,,,3,,,2,1,1,1,6,3,2,2,2,14,01,41,1207.9160508
5346183,1,5,1,10,2,2,7,2005,15,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,8,,,2,8,01,41,1207.9160508
5346183,1,6,1,10,2,2,7,2016,4,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,41,1207.9160508
5347394,1,1,1,10,1,2,9,1965,55,1,6,,4,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,3,109725,2,1,2,,5,11,2,,2,11,01,68,932.79070211
5347394,1,2,1,10,2,2,10,1988,32,3,6,,6,2,,1,1,,,,,,,,,1,,,,,,,1,,,1,5,,2,1,2,,5,11,2,,2,11,01,68,932.79070211
5347394,1,3,1,10,2,2,10,2016,4,4,6,,,2,,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,2,2,,1,0,,,2,0,01,68,932.79070211
5347394,1,4,1,10,4,1,1,2001,20,9,6,,6,2,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,68,932.79070211
5347395,1,1,1,10,1,2,6,1962,58,1,6,,4,3,,3,,,,,,1,,,,,,,,,,2,1,,,1,3,109725,2,1,2,,4,7,,,2,7,01,68,932.79070211
5347396,1,1,1,10,1,1,3,1943,77,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,5,,2,1,2,,3,5,,,2,5,01,68,932.79070211
5347396,1,2,1,10,2,2,6,1950,70,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,3,109725,2,1,2,,3,5,,,2,5,01,68,932.79070211
5347396,1,3,1,10,3,2,1,1973,48,3,6,,6,1,1,1,2,,,,,1,,,,1,,1,,,,,1,,,1,1,35112,2,1,2,,6,3,2,2,2,14,01,68,932.79070211
5347397,1,1,1,10,1,2,4,1940,80,1,6,,2,3,,3,,1,2,,,,,,,,,,,1,,1,1,,,3,,,2,2,2,,1,0,,,2,0,01,68,932.79070211
5347397,1,2,1,10,2,1,2,1944,76,2,6,,2,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,2,,,2,2,01,68,932.79070211
5347398,1,1,1,10,1,1,8,1954,66,1,6,,2,3,,3,,1,2,,1,1,1,,,,,,,,,2,1,,,1,3,109725,2,1,2,,3,5,,,2,5,01,68,932.79070211
5347398,1,2,1,10,2,2,6,1960,60,2,6,,2,3,,2,,1,1,,,,1,,,,,,,,,,1,,,1,5,,2,1,2,,3,5,,,2,5,01,68,932.79070211
5347399,1,1,1,10,1,1,8,1985,35,1,6,,2,2,,2,,1,2,,,,1,,,,,,,,,1,1,,,1,1,36000,2,1,2,,3,3,,,2,3,01,68,2748.4112521
5347399,1,2,1,10,2,2,3,1985,35,2,6,,2,2,,2,,1,1,,,,,,,1,,,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,68,2748.4112521
5347399,1,3,1,10,2,2,2,2012,8,3,6,,,2,,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,2,,,2,2,01,68,2748.4112521
5347400,1,1,1,10,1,1,1,1968,53,1,6,,2,3,,3,,1,2,1,,,1,,,,,,,,,2,1,,,1,1,48000,2,1,2,,5,11,2,,2,11,01,68,1645.688627
5347400,1,2,1,10,2,2,6,1979,41,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,4,8,,,2,8,01,68,1645.688627
5347400,1,3,1,10,3,1,4,2001,19,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,6,0,2,2,2,11,01,68,1645.688627
5347401,1,1,1,10,1,1,1,1986,34,1,6,,6,2,,2,,,,,,,,,,1,,,,,,2,1,,,3,,,2,1,2,,6,2,3,,2,13,01,68,3681.4565531
5347403,1,1,1,10,1,1,1,1970,50,1,6,,3,2,,2,,1,2,,,,,,,,,,,1,,1,1,,,1,1,35000,2,1,2,,3,4,,,2,4,01,68,932.79070211
5347403,1,2,1,10,2,2,12,1975,45,2,6,,3,3,,2,,1,1,,,,1,,,,,,,,,,1,,,1,5,,2,1,2,,3,5,,,2,5,01,68,932.79070211
5347403,1,3,1,10,2,2,1,2005,16,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,5,10,1,,2,10,01,68,932.79070211
5347404,1,1,1,10,1,1,6,1970,50,1,6,,3,3,,3,,1,2,,,1,1,,,,,,,,,2,2,1,60,,,,2,1,2,,3,2,,,2,2,01,68,932.79070211
5347404,1,2,1,10,2,2,10,1961,59,2,6,,3,2,,2,,1,1,,,,,,,1,,,,,,,1,,,1,3,109000,2,1,2,,3,5,,,2,5,01,68,932.79070211
5348279,1,1,1,10,1,1,4,1968,52,1,6,,2,3,,3,,1,2,,1,1,,,,,,,,,,1,1,,,3,,,2,1,2,,3,4,,,2,4,01,41,1466.2256765
5348279,1,2,1,10,2,2,9,1971,49,2,6,,2,3,,3,,1,1,,1,,,,,,,,,,,,1,,,3,,,2,1,2,,3,2,,,2,2,01,41,1466.2256765
5348279,1,3,1,10,3,1,8,1999,21,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,4,,,2,4,01,41,1466.2256765
5348279,1,4,1,10,4,2,11,2004,16,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,8,,,2,8,01,41,1466.2256765
5348279,1,5,1,10,5,1,4,2006,14,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,6,,,2,6,01,41,1466.2256765
5348280,1,1,1,10,1,1,6,1985,35,1,6,,2,2,,3,,1,2,,1,,1,,,,,,,,,2,1,,,2,2,120000,2,1,2,,5,11,2,,2,11,01,41,1090.6523402
5348280,1,2,1,10,2,2,6,1995,25,2,6,,2,2,,2,,1,1,,1,,,,,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,41,1090.6523402
5350490,1,1,1,10,1,1,6,1941,79,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,2,98,2,1,2,,3,5,,,2,5,01,68,967.90384504
5350490,1,2,1,10,2,2,8,1950,70,2,6,,3,3,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,11,2,,2,11,01,68,967.90384504
5350492,1,1,1,10,1,1,4,1971,49,1,6,,2,3,,3,,1,2,,,1,,,,,,,,,,2,1,,,1,1,36300,2,1,2,,5,11,2,,2,11,01,68,967.90384504
5350492,1,2,1,10,2,2,10,1990,30,2,6,,2,2,,2,,1,1,,,,,1,,1,,,,,,,1,,,1,5,,2,1,2,,5,11,2,,2,11,01,68,967.90384504
5350492,1,3,1,10,3,2,12,2004,16,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,5,10,1,,2,10,01,68,967.90384504
5350494,1,1,1,10,1,1,10,1968,52,1,6,,3,2,,3,,1,2,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,3,4,,,2,4,01,68,967.90384504
5350494,1,2,1,10,2,2,5,1966,54,2,6,,3,3,,3,,1,1,,1,,,,,,,,,,,,1,,,3,,,2,1,2,,3,4,,,2,4,01,68,967.90384504
5350495,1,1,1,10,1,2,12,1941,79,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,2,2,72600,2,1,2,,3,3,,,2,3,01,68,967.90384504
5350495,1,2,1,10,2,1,11,1938,82,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,2,72600,2,1,2,,3,2,,,2,2,01,68,967.90384504
5350498,1,1,1,10,1,1,7,1981,39,1,6,,3,2,,2,,1,2,,,1,1,,,1,,,,,,2,1,,,3,,,2,1,2,,3,5,,,2,5,01,68,967.90384504
5350498,1,2,1,10,2,2,2,1975,45,2,6,,3,3,,1,5,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,4,9,,,2,9,01,68,967.90384504
5350498,1,3,1,10,3,1,5,2003,17,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,9,,,2,9,01,68,967.90384504
5350498,1,4,1,10,4,1,10,2008,12,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,0,,,2,5,01,68,967.90384504
5350498,1,5,1,10,5,2,2,1951,69,5,6,,5,3,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,1,,,2,1,01,68,967.90384504
5350504,1,1,1,10,1,1,9,1950,70,1,6,,4,2,,2,,,,,,,,,,,,,,1,,2,1,,,1,2,180000,2,1,2,,3,3,,,2,3,01,68,1184.0488313
5350506,1,1,1,10,1,1,7,1948,72,1,6,,3,3,,3,,1,2,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,3,2,,,2,2,01,68,967.90384504
5350506,1,2,1,10,2,2,9,1948,72,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,2,,,2,2,01,68,967.90384504
5350506,1,3,1,10,3,2,3,1980,40,3,6,,4,1,1,1,2,,,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,68,967.90384504
5350506,1,4,1,10,4,1,8,2004,16,4,6,,6,2,,1,3,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,7,,,2,7,01,68,967.90384504
5350506,1,5,1,10,5,2,7,2008,12,4,6,,6,2,,1,3,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,3,4,,,2,4,01,68,967.90384504
5350506,1,6,1,10,3,2,9,2011,9,4,6,,,2,,1,3,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,3,,,2,3,01,68,967.90384504
5350507,1,1,1,10,1,2,5,1980,40,1,6,,4,2,,2,,,,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,3,5,,,2,5,01,68,1128.4559608
5350507,1,2,1,10,2,2,6,2005,15,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,8,,,2,8,01,68,1128.4559608
5350507,1,3,1,10,3,2,7,2006,14,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,7,,,2,7,01,68,1128.4559608
5350507,1,4,1,10,4,1,11,2007,13,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,3,3,,,2,3,01,68,1128.4559608
5350507,1,5,1,10,1,2,2,2011,9,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,3,,,2,3,01,68,1128.4559608
5350509,1,1,1,10,1,2,7,1955,65,1,6,,4,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,5,,2,1,2,,3,5,,,2,5,01,68,967.90384504
5350510,1,1,1,10,1,1,10,1936,84,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,3,3,,,2,3,01,68,967.90384504
5350510,1,2,1,10,2,2,8,1948,72,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,1,,,2,1,01,68,967.90384504
5350708,1,1,1,10,1,1,4,1964,56,1,6,,3,2,,3,,1,2,,,1,,,,,,,,,,2,1,,,3,,,2,1,2,,3,1,,,2,1,01,41,901.8285266
5350708,1,2,1,10,2,2,4,1968,52,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,41,901.8285266
5350708,1,3,1,10,3,2,3,1992,28,3,6,,4,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,41,901.8285266
5350708,1,4,1,10,3,1,6,2013,7,4,6,,,2,,1,3,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,1,,,2,1,01,41,901.8285266
5350708,1,5,1,10,3,1,7,2018,2,4,6,,,2,,1,3,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,41,901.8285266
5350709,1,1,1,10,1,1,3,1995,25,1,6,,2,2,,2,,1,2,,,,,,,,,,,1,,2,2,2,,,,,2,1,2,,3,3,,,2,3,01,41,1372.3205128
5350709,1,2,1,10,2,2,5,1996,24,2,6,,2,3,,2,,1,1,,,,,,,,,,,1,,,2,2,,,,,2,1,2,,6,2,3,,2,13,01,41,1372.3205128
5350709,1,3,1,10,2,2,10,2020,0,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,2,2,,,,,2,,,,,,,,2,,01,41,1372.3205128
5350710,1,1,1,10,1,1,10,1982,38,1,6,,3,2,,3,,1,2,,1,1,,,,,,,,,,2,1,,,3,,,2,1,2,,3,3,,,2,3,01,41,1756.6382064
5350710,1,2,1,10,2,2,3,1988,32,2,6,,3,2,,2,,1,1,,1,,,,,,,,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,41,1756.6382064
5350710,1,3,1,10,2,1,10,2004,16,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,7,,,2,7,01,41,1756.6382064
5350710,1,4,1,10,2,2,7,2012,8,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,2,,,2,2,01,41,1756.6382064
