DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P6290,P6290S1,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,MES,DPTO,fex_c_2011
5353945,1,2,1,50,44,1,,,2,1,,,,,,,,,,,,,,01,44,121.91065741
5353945,1,3,1,50,44,1,,,3,4,,2,2,2,2,1,2,,2,,2,,,01,44,121.91065741
5353945,1,4,1,50,44,1,1,,4,4,,2,2,2,1,,,,,,,,1,01,44,121.91065741
5353945,1,5,1,50,44,1,,,5,3,,2,2,2,2,2,,,,,,,,01,44,121.91065741
5353945,1,6,1,50,44,1,,,6,4,,2,2,2,2,2,,,,,,,,01,44,121.91065741
5353945,1,7,1,50,44,1,,,7,3,,2,2,2,2,1,12,,,,,,,01,44,121.91065741
5353946,1,1,1,50,44,1,1,,1,6,ACOMPAÑAR A UNA PERSONA EN EL HOSPITAL,2,2,2,1,,,,,,,,1,01,44,97.766064764
5353946,1,2,1,50,44,1,,,1,6,HOSPITALIZADO,2,2,2,2,1,11,,,,,,,01,44,97.766064764
5353946,1,3,1,50,44,1,,,1,1,,,,,,,,,,,,,,01,44,97.766064764
5353947,1,1,1,50,44,1,,,1,4,,1,,,,,,,,,,,,01,44,138.94360866
5353947,1,2,1,50,44,1,,,2,1,,,,,,,,,,,,,,01,44,138.94360866
5353947,1,3,1,50,44,1,1,,3,6,VACACIONES ESCOLARES,2,2,2,1,,,,,,,,1,01,44,138.94360866
5353948,1,1,1,50,44,1,2,,1,4,,2,2,2,1,,,,,,,,1,01,44,158.7321488
5353948,1,2,1,50,44,1,,,2,3,,2,2,2,2,1,2,,2,,2,,,01,44,158.7321488
5353949,1,1,1,50,44,1,,,1,4,,2,2,2,2,2,,,,,,,,01,44,95.272895162
5353949,1,4,1,50,44,1,,,1,1,,,,,,,,,,,,,,01,44,95.272895162
5353950,1,1,1,50,44,1,,,1,1,,,,,,,,,,,,,,01,44,164.92099305
5353950,1,2,1,50,44,1,,,2,1,,,,,,,,,,,,,,01,44,164.92099305
5353951,1,1,1,50,44,1,,,1,5,,,,,,,,,,,,,,01,44,80.098111529
5353951,1,2,1,50,44,1,,,1,5,,,,,,,,,,,,,,01,44,80.098111529
5353951,1,3,1,50,44,1,,,3,4,,2,2,2,2,2,,,,,,,,01,44,80.098111529
5353951,1,4,1,50,44,1,,,4,1,,,,,,,,,,,,,,01,44,80.098111529
5353952,1,1,1,50,44,1,,,1,1,,,,,,,,,,,,,,01,44,139.88164348
5353952,1,2,1,50,44,1,2,,2,4,,2,2,2,1,,,,,,,,1,01,44,139.88164348
5353952,1,3,1,50,44,1,,,3,3,,2,2,2,2,2,,,,,,,,01,44,139.88164348
5353952,1,4,1,50,44,1,,,1,3,,2,2,2,2,2,,,,,,,,01,44,139.88164348
5353953,1,1,1,50,44,1,,,1,4,,2,2,2,2,2,,,,,,,,01,44,59.639876965
5353953,1,2,1,50,44,1,,,1,4,,2,2,2,2,2,,,,,,,,01,44,59.639876965
5353953,1,3,1,50,44,1,,,3,4,,1,,,,,,,,,,,,01,44,59.639876965
5353954,1,1,1,50,44,1,,,1,4,,2,2,2,2,1,13,COVID 19,,,,,,01,44,141.99205541
5353954,1,2,1,50,44,1,,,2,4,,2,2,2,2,1,2,,2,,1,6,1,01,44,141.99205541
5353954,1,3,1,50,44,1,,,3,1,,,,,,,,,,,,,,01,44,141.99205541
5353954,1,4,1,50,44,1,,,4,1,,,,,,,,,,,,,,01,44,141.99205541
5353954,1,6,1,50,44,1,,,6,4,,2,2,2,2,1,10,,,,,,,01,44,141.99205541
5353954,1,7,1,50,44,1,,,7,1,,,,,,,,,,,,,,01,44,141.99205541
5353955,1,1,1,50,44,1,,,1,5,,,,,,,,,,,,,,01,44,59.639876965
5353955,1,2,1,50,44,1,,,2,1,,,,,,,,,,,,,,01,44,59.639876965
5353955,1,3,1,50,44,1,,,3,1,,,,,,,,,,,,,,01,44,59.639876965
5353956,1,1,1,50,44,1,,,1,1,,,,,,,,,,,,,,01,44,88.282258563
5353956,1,2,1,50,44,1,,,2,1,,,,,,,,,,,,,,01,44,88.282258563
5353956,1,3,1,50,44,1,,,3,1,,,,,,,,,,,,,,01,44,88.282258563
5353957,1,1,1,50,44,1,,,1,4,,2,2,2,2,2,,,,,,,,01,44,98.390032446
5353957,1,2,1,50,44,1,,,1,1,,,,,,,,,,,,,,01,44,98.390032446
5353957,1,3,1,50,44,1,,,3,3,,2,2,2,2,2,,,,,,,,01,44,98.390032446
5353958,1,1,1,50,44,1,,,1,1,,,,,,,,,,,,,,01,44,76.219265246
5353958,1,2,1,50,44,1,,,2,4,,2,2,2,2,1,3,,1,1,,1,1,01,44,76.219265246
5353958,1,3,1,50,44,1,,,3,4,,2,2,2,2,1,13,QUIERE SEGUIR ESTUDIANDO,,,,,,01,44,76.219265246
5353958,1,5,1,50,44,1,,,2,4,,2,2,2,2,2,,,,,,,,01,44,76.219265246
5353959,1,1,1,50,44,1,,,1,4,,2,2,2,2,2,,,,,,,,01,44,164.92099305
5353959,1,2,1,50,44,1,,,2,1,,,,,,,,,,,,,,01,44,164.92099305
5353960,1,1,1,50,44,1,,,1,1,,,,,,,,,,,,,,01,44,103.0237419
5353960,1,2,1,50,44,1,,,2,6,DESCANSAR,2,2,2,2,2,,,,,,,,01,44,103.0237419
5353960,1,3,1,50,44,1,,,1,4,,2,2,2,2,2,,,,,,,,01,44,103.0237419
5353961,1,1,1,50,44,1,2,,1,4,,2,2,2,1,,,,,,,,1,01,44,103.33780904
5353961,1,2,1,50,44,1,2,,1,2,,2,2,2,1,,,,,,,,1,01,44,103.33780904
5353961,1,3,1,50,44,1,,,1,3,,2,2,2,2,2,,,,,,,,01,44,103.33780904
5353961,1,4,1,50,44,1,,,1,3,,2,2,2,2,2,,,,,,,,01,44,103.33780904
5353962,1,1,1,50,44,1,,,1,4,,2,2,2,2,2,,,,,,,,01,44,98.07596531
5353962,1,2,1,50,44,1,,,2,6,VACACIONES LABORALES,2,2,2,2,2,,,,,,,,01,44,98.07596531
5353963,1,1,1,50,44,1,,,1,4,,1,,,,,,,,,,,,01,44,119.84937265
5353963,1,2,1,50,44,1,,,2,4,,2,2,2,2,1,11,,,,,,,01,44,119.84937265
5353964,1,1,1,50,44,1,,,1,1,,,,,,,,,,,,,,01,44,160.15843158
5353964,1,2,1,50,44,1,,,1,3,,2,2,2,2,2,,,,,,,,01,44,160.15843158
5353964,1,3,1,50,44,1,,,3,3,,2,2,2,2,2,,,,,,,,01,44,160.15843158
5353964,1,4,1,50,44,1,,,4,3,,2,2,2,2,2,,,,,,,,01,44,160.15843158
5353965,1,1,1,50,44,1,,,1,1,,,,,,,,,,,,,,01,44,125.75309351
5353966,1,1,1,50,44,1,,,1,1,,,,,,,,,,,,,,01,44,59.639876965
5353966,1,2,1,50,44,1,1,,2,4,,2,2,2,1,,,,,,,,1,01,44,59.639876965
5353966,1,3,1,50,44,1,2,,2,4,,2,2,2,1,,,,,,,,1,01,44,59.639876965
5353966,1,4,1,50,44,1,2,,4,4,,2,2,2,1,,,,,,,,1,01,44,59.639876965
5353966,1,5,1,50,44,1,,,2,6,VACACIONES ESCOLARES,2,2,2,2,2,,,,,,,,01,44,59.639876965
5353967,1,1,1,50,44,1,,,1,1,,,,,,,,,,,,,,01,44,136.5613816
5353967,1,2,1,50,44,1,,,1,4,,2,2,2,2,2,,,,,,,,01,44,136.5613816
5353967,1,6,1,50,44,1,,,1,6,DESCANSAR,2,2,2,2,2,,,,,,,,01,44,136.5613816
5353968,1,1,1,50,44,1,,,1,4,,1,,,,,,,,,,,,01,44,80.368265301
5353968,1,2,1,50,44,1,,,2,1,,,,,,,,,,,,,,01,44,80.368265301
5353968,1,3,1,50,44,1,,,3,3,,2,2,2,2,2,,,,,,,,01,44,80.368265301
5353968,1,4,1,50,44,1,,,4,3,,2,2,1,,,,,,,,,,01,44,80.368265301
5353968,1,7,1,50,44,1,2,,7,4,,2,2,2,1,,,,,,,,1,01,44,80.368265301
5353969,1,1,1,50,44,1,,,1,1,,,,,,,,,,,,,,01,44,159.98425076
5353969,1,2,1,50,44,1,,,2,1,,,,,,,,,,,,,,01,44,159.98425076
5353969,1,3,1,50,44,1,,,3,3,,2,2,2,2,1,12,,,,,,,01,44,159.98425076
5353969,1,4,1,50,44,1,,,4,6,VACACIONES ESCOLARES,2,2,2,2,2,,,,,,,,01,44,159.98425076
5353970,1,1,1,50,44,1,2,,1,4,,2,2,2,1,,,,,,,,1,01,44,137.51732588
5353971,1,1,1,50,44,1,,,1,4,,2,2,2,2,1,2,,2,,2,,,01,44,118.66682055
5353971,1,2,1,50,44,1,,,1,1,,,,,,,,,,,,,,01,44,118.66682055
5353971,1,3,1,50,44,1,,,1,3,,2,2,2,2,2,,,,,,,,01,44,118.66682055
5353972,1,1,1,50,44,1,,,1,1,,,,,,,,,,,,,,01,44,177.89672127
5353973,1,1,1,50,44,1,,,1,4,,2,2,2,2,2,,,,,,,,01,44,83.006671966
5353973,1,2,1,50,44,1,,,2,4,,2,2,2,2,2,,,,,,,,01,44,83.006671966
5353973,1,3,1,50,44,1,,,3,5,,,,,,,,,,,,,,01,44,83.006671966
5353973,1,4,1,50,44,1,2,,4,4,,2,2,2,1,,,,,,,,1,01,44,83.006671966
5353973,1,5,1,50,44,1,,,5,3,,2,2,2,2,2,,,,,,,,01,44,83.006671966
5353973,1,6,1,50,44,1,,,6,1,,,,,,,,,,,,,,01,44,83.006671966
5353974,1,1,1,50,44,1,,,1,1,,,,,,,,,,,,,,01,44,118.66682055
5353974,1,2,1,50,44,1,2,,2,4,,2,2,2,1,,,,,,,,1,01,44,118.66682055
5353974,1,3,1,50,44,1,,,3,4,,2,2,2,2,2,,,,,,,,01,44,118.66682055
5353975,1,1,1,50,44,1,,,1,1,,,,,,,,,,,,,,01,44,76.861142386
5353976,1,1,1,50,44,1,,,1,1,,,,,,,,,,,,,,01,44,118.66682055
5353976,1,2,1,50,44,1,,,2,1,,,,,,,,,,,,,,01,44,118.66682055
5353976,1,3,1,50,44,1,,,3,6,VACACIONES ESCOLARES,2,2,2,2,2,,,,,,,,01,44,118.66682055
5353977,1,1,1,50,44,1,,,1,5,,,,,,,,,,,,,,01,44,59.639876965
5353977,1,2,1,50,44,1,,,2,1,,,,,,,,,,,,,,01,44,59.639876965
5353978,1,1,1,50,44,1,,,2,1,,,,,,,,,,,,,,01,44,82.122986114
5353978,1,2,1,50,44,1,2,,2,4,,2,2,2,1,,,,,,,,1,01,44,82.122986114
5353978,1,3,1,50,44,1,,,3,6,VACACIONES,2,2,2,2,2,,,,,,,,01,44,82.122986114
5353979,1,1,1,50,44,1,,,1,4,,2,1,,,,,,,,,,,01,44,96.307501628
5353979,1,2,1,50,44,1,,,2,1,,,,,,,,,,,,,,01,44,96.307501628
5353979,1,3,1,50,44,1,,,3,1,,,,,,,,,,,,,,01,44,96.307501628
5353979,2,1,2,50,44,1,,,2,1,,,,,,,,,,,,,,01,44,96.307501628
5353979,2,2,2,50,44,1,,,2,4,,2,2,2,2,1,10,,,,,,,01,44,96.307501628
5353979,3,1,3,50,44,1,,,2,1,,,,,,,,,,,,,,01,44,96.307501628
5353979,3,2,3,50,44,1,2,,2,4,,2,2,2,1,,,,,,,,1,01,44,96.307501628
5353979,3,3,3,50,44,1,,,2,1,,,,,,,,,,,,,,01,44,96.307501628
5353979,3,4,3,50,44,1,,,4,4,,2,2,2,2,2,,,,,,,,01,44,96.307501628
5353980,1,1,1,50,44,1,,,2,1,,,,,,,,,,,,,,01,44,158.24806743
5353980,1,2,1,50,44,1,,,2,1,,,,,,,,,,,,,,01,44,158.24806743
5353980,1,3,1,50,44,1,,,3,4,,1,,,,,,,,,,,,01,44,158.24806743
5353981,1,1,1,50,44,1,2,,1,3,,2,2,2,1,,,,,,,,1,01,44,107.34755081
5353981,1,2,1,50,44,1,,,2,1,,,,,,,,,,,,,,01,44,107.34755081
5353981,1,3,1,50,44,1,,,1,3,,2,2,2,2,2,,,,,,,,01,44,107.34755081
5353981,1,4,1,50,44,1,,,1,3,,2,2,2,2,2,,,,,,,,01,44,107.34755081
5353982,1,1,1,50,44,1,,,1,1,,,,,,,,,,,,,,01,44,124.54159766
5353982,1,2,1,50,44,1,,,1,1,,,,,,,,,,,,,,01,44,124.54159766
5354002,1,1,1,50,47,1,,,1,6,RENTISTA,2,2,2,2,1,11,,,,,,,01,47,159.96519877
5354002,1,2,1,50,47,1,,,2,4,,2,2,2,2,1,9,,,,,,,01,47,159.96519877
5354003,1,1,1,50,47,1,,,1,5,,,,,,,,,,,,,,01,47,153.00762189
5354003,1,2,1,50,47,1,,,1,6,NO TRABAJA,2,2,2,2,1,2,,1,2,,,,01,47,153.00762189
5354003,1,3,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,153.00762189
5354004,1,1,1,50,47,1,2,,1,4,,2,2,2,1,,,,,,,,1,01,47,198.6713398
5354004,1,2,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,198.6713398
5354004,1,3,1,50,47,1,,,1,6,VACACIONES,2,2,2,2,2,,,,,,,,01,47,198.6713398
5354005,1,1,1,50,47,1,,,1,4,,2,2,2,2,1,13,POR CONFINAMIENTO,,,,,,01,47,111.46920866
5354005,1,2,1,50,47,1,,,2,4,,2,2,2,2,1,11,,,,,,,01,47,111.46920866
5354006,1,1,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,155.89041141
5354006,1,2,1,50,47,1,,,2,4,,2,2,1,,,,,,,,,,01,47,155.89041141
5354006,1,3,1,50,47,1,,,2,3,,2,2,2,2,2,,,,,,,,01,47,155.89041141
5354007,1,1,1,50,47,1,,,1,4,,2,2,2,2,2,,,,,,,,01,47,207.75574171
5354007,1,2,1,50,47,1,2,,1,2,,2,2,2,1,,,,,,,,1,01,47,207.75574171
5354007,1,3,1,50,47,1,,,3,1,,,,,,,,,,,,,,01,47,207.75574171
5354007,1,4,1,50,47,1,,,3,3,,2,2,2,2,2,,,,,,,,01,47,207.75574171
5354007,1,5,1,50,47,1,,,3,5,,,,,,,,,,,,,,01,47,207.75574171
5354007,1,6,1,50,47,1,,,1,4,,2,2,2,2,2,,,,,,,,01,47,207.75574171
5354008,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,116.17532151
5354008,1,2,1,50,47,1,,,1,3,,2,2,2,2,2,,,,,,,,01,47,116.17532151
5354008,1,3,1,50,47,1,,,3,1,,,,,,,,,,,,,,01,47,116.17532151
5354008,1,4,1,50,47,1,2,,4,2,,2,2,2,1,,,,,,,,1,01,47,116.17532151
5354009,1,1,1,50,47,1,,,1,6,RENTISTA,2,2,2,2,2,,,,,,,,01,47,182.34804446
5354009,1,2,1,50,47,1,,,2,4,,2,2,2,2,1,5,,1,1,,6,1,01,47,182.34804446
5354009,1,3,1,50,47,1,,,2,3,,1,,,,,,,,,,,,01,47,182.34804446
5354009,2,1,2,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,182.34804446
5354010,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,156.76914796
5354011,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,124.27918183
5354011,1,2,1,50,47,1,,,1,4,,2,2,1,,,,,,,,,,01,47,124.27918183
5354011,1,3,1,50,47,1,,,1,3,,2,2,2,2,2,,,,,,,,01,47,124.27918183
5354012,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,154.15390534
5354012,1,2,1,50,47,1,,,2,6,ENFERMA,2,1,,,,,,,,,,,01,47,154.15390534
5354012,1,3,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,154.15390534
5354013,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,151.18429856
5354014,1,1,1,50,47,1,,,1,4,,2,2,2,2,2,,,,,,,,01,47,186.86498066
5354014,1,2,1,50,47,1,,,1,3,,2,2,2,2,2,,,,,,,,01,47,186.86498066
5354014,1,3,1,50,47,1,,,3,3,,2,2,2,2,2,,,,,,,,01,47,186.86498066
5354014,1,4,1,50,47,1,,,4,1,,,,,,,,,,,,,,01,47,186.86498066
5354014,1,5,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,186.86498066
5354015,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,257.90577584
5354015,1,2,1,50,47,1,,,1,4,,2,2,2,2,1,10,,,,,,,01,47,257.90577584
5354016,1,1,1,50,47,1,,,1,4,,2,2,2,2,1,8,,2,,2,,,01,47,161.70175785
5354016,1,2,1,50,47,1,,,3,1,,,,,,,,,,,,,,01,47,161.70175785
5354016,1,3,1,50,47,1,,,3,1,,,,,,,,,,,,,,01,47,161.70175785
5354016,1,4,1,50,47,1,,,4,4,,2,2,2,2,1,4,,2,,2,,,01,47,161.70175785
5354016,1,5,1,50,47,1,,,4,3,,2,2,2,2,2,,,,,,,,01,47,161.70175785
5354016,1,8,1,50,47,1,,,1,5,,,,,,,,,,,,,,01,47,161.70175785
5354017,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,142.90044844
5354017,1,2,1,50,47,1,,,1,6,VACACIONES,2,2,2,2,2,,,,,,,,01,47,142.90044844
5354017,1,3,1,50,47,1,1,,3,4,,2,2,2,1,,,,,,,,1,01,47,142.90044844
5354019,1,1,1,50,47,1,,,1,6,INCAPACITADO TEMPORALMENTE PARA TRABAJAR,2,1,,,,,,,,,,,01,47,112.6154921
5354019,1,2,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,112.6154921
5354020,1,1,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,181.42280066
5354020,1,2,1,50,47,1,,,2,6,VACACIONES,2,1,,,,,,,,,,,01,47,181.42280066
5354023,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,207.00169716
5354023,1,2,1,50,47,1,,,2,4,,2,2,1,,,,,,,,,,01,47,207.00169716
5354023,1,3,1,50,47,1,2,,3,2,,2,2,2,1,,,,,,,,1,01,47,207.00169716
5354023,1,5,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,207.00169716
5354023,1,6,1,50,47,1,1,,6,4,,2,2,2,1,,,,,,,,1,01,47,207.00169716
5354024,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,194.92779113
5354024,1,2,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,194.92779113
5354024,1,3,1,50,47,1,,,1,3,,2,2,2,2,2,,,,,,,,01,47,194.92779113
5354024,1,5,1,50,47,1,,,5,4,,2,2,2,2,2,,,,,,,,01,47,194.92779113
5354024,1,6,1,50,47,1,,,5,6,DESCANSANDO,2,2,2,2,2,,,,,,,,01,47,194.92779113
5354025,1,1,1,50,47,1,,,1,4,,2,2,2,2,2,,,,,,,,01,47,96.292196766
5354025,1,2,1,50,47,1,1,,1,4,,2,2,2,1,,,,,,,,1,01,47,96.292196766
5354025,1,3,1,50,47,1,,,1,5,,,,,,,,,,,,,,01,47,96.292196766
5354026,1,1,1,50,47,1,,,1,4,,2,2,2,2,2,,,,,,,,01,47,161.11148222
5354026,1,2,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,161.11148222
5354027,1,1,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,231.01863652
5354027,1,2,1,50,47,1,,,2,4,,2,2,2,2,2,,,,,,,,01,47,231.01863652
5354027,1,3,1,50,47,1,,,2,3,,2,2,2,2,2,,,,,,,,01,47,231.01863652
5354027,1,4,1,50,47,1,,,2,3,,2,2,2,2,2,,,,,,,,01,47,231.01863652
5354028,1,1,1,50,47,1,,,1,4,,2,2,2,2,2,,,,,,,,01,47,103.24977364
5354028,1,2,1,50,47,1,,,1,5,,,,,,,,,,,,,,01,47,103.24977364
5354029,1,1,1,50,47,1,,,1,4,,2,2,2,2,2,,,,,,,,01,47,184.43886168
5354029,1,2,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,184.43886168
5354029,1,3,1,50,47,1,,,1,3,,2,2,2,2,2,,,,,,,,01,47,184.43886168
5354029,1,4,1,50,47,1,,,1,3,,2,2,2,2,2,,,,,,,,01,47,184.43886168
5354030,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,142.90044844
5354030,1,2,1,50,47,1,,,2,3,,2,2,2,2,2,,,,,,,,01,47,142.90044844
5354030,1,3,1,50,47,1,,,1,3,,2,2,2,2,2,,,,,,,,01,47,142.90044844
5354031,1,1,1,50,47,1,,,4,1,,,,,,,,,,,,,,01,47,172.0570822
5354031,1,4,1,50,47,1,,,4,4,,2,2,2,2,2,,,,,,,,01,47,172.0570822
5354032,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,175.83795126
5354032,1,2,1,50,47,1,,,1,4,,2,2,2,2,2,,,,,,,,01,47,175.83795126
5354033,1,1,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,123.13289838
5354033,1,2,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,123.13289838
5354033,1,3,1,50,47,1,,,2,3,,2,2,2,2,2,,,,,,,,01,47,123.13289838
5354034,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,124.27918183
5354034,1,2,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,124.27918183
5354034,1,3,1,50,47,1,,,1,3,,2,2,2,2,2,,,,,,,,01,47,124.27918183
5354035,1,1,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,224.69771997
5354035,1,2,1,50,47,1,,,2,2,,2,2,1,,,,,,,,,,01,47,224.69771997
5354035,1,3,1,50,47,1,,,2,3,,2,2,2,2,2,,,,,,,,01,47,224.69771997
5354036,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,144.00568203
5354036,1,2,1,50,47,1,,,1,3,,2,2,2,2,2,,,,,,,,01,47,144.00568203
5354036,1,3,1,50,47,1,,,1,5,,,,,,,,,,,,,,01,47,144.00568203
5354036,1,4,1,50,47,1,2,,4,2,,2,2,2,1,,,,,,,,1,01,47,144.00568203
5354037,1,1,1,50,47,1,,,3,1,,,,,,,,,,,,,,01,47,101.01628702
5354037,1,2,1,50,47,1,,,3,1,,,,,,,,,,,,,,01,47,101.01628702
5354037,1,3,1,50,47,1,,,3,6,INCAPACITADO TEMPORALMENTE POR PRE INFARTO,2,2,2,2,1,11,,,,,,,01,47,101.01628702
5354037,1,4,1,50,47,1,,,4,4,,2,2,2,2,2,,,,,,,,01,47,101.01628702
5354037,1,5,1,50,47,1,,,3,1,,,,,,,,,,,,,,01,47,101.01628702
5354038,1,1,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,339.99157783
5354038,1,2,1,50,47,1,,,2,4,,2,2,2,2,2,,,,,,,,01,47,339.99157783
5354039,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,251.70224351
5354039,1,2,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,251.70224351
5354039,1,3,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,251.70224351
5354039,1,4,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,251.70224351
5354041,1,1,1,50,47,1,2,,1,2,,2,2,2,1,,,,,,,,1,01,47,155.89041141
5354041,1,2,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,155.89041141
5354041,1,3,1,50,47,1,,,1,4,,2,2,2,2,2,,,,,,,,01,47,155.89041141
5354042,1,1,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,193.08649039
5354042,1,2,1,50,47,1,,,2,4,,2,2,1,,,,,,,,,,01,47,193.08649039
5354042,1,3,1,50,47,1,,,2,3,,2,2,2,2,2,,,,,,,,01,47,193.08649039
5354043,1,1,1,50,47,1,,,1,5,,,,,,,,,,,,,,01,47,168.0690591
5354045,1,1,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,149.81157109
5354045,1,2,1,50,47,1,2,,2,2,,2,2,2,1,,,,,,,,1,01,47,149.81157109
5354046,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,106.80960305
5354046,1,2,1,50,47,1,,,2,4,,2,2,2,2,1,2,,1,2,,,,01,47,106.80960305
5354046,1,3,1,50,47,1,,,2,3,,2,2,2,2,2,,,,,,,,01,47,106.80960305
5354046,1,4,1,50,47,1,,,2,5,,,,,,,,,,,,,,01,47,106.80960305
5354049,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,177.43477756
5354050,1,1,1,50,47,1,,,5,5,,,,,,,,,,,,,,01,47,92.196177217
5354050,1,2,1,50,47,1,,,5,4,,2,2,2,2,1,7,,2,,2,,,01,47,92.196177217
5354050,1,3,1,50,47,1,,,5,4,,2,2,2,2,2,,,,,,,,01,47,92.196177217
5354050,1,4,1,50,47,1,,,5,3,,2,2,2,2,2,,,,,,,,01,47,92.196177217
5354050,1,5,1,50,47,1,,,5,1,,,,,,,,,,,,,,01,47,92.196177217
5354050,1,6,1,50,47,1,,,5,4,,2,2,2,2,2,,,,,,,,01,47,92.196177217
5354051,1,1,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,147.60656129
5354051,1,2,1,50,47,1,,,2,4,,2,2,2,2,1,3,,1,2,,,,01,47,147.60656129
5354051,1,3,1,50,47,1,,,2,4,,1,,,,,,,,,,,,01,47,147.60656129
5354051,1,4,1,50,47,1,,,2,3,,2,2,2,2,2,,,,,,,,01,47,147.60656129
5354051,1,5,1,50,47,1,,,2,3,,2,2,2,2,2,,,,,,,,01,47,147.60656129
5354052,1,1,1,50,47,1,,,1,4,,2,2,2,2,2,,,,,,,,01,47,168.0690591
5354055,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,175.83795126
5354055,1,2,1,50,47,1,,,2,4,,2,2,2,2,2,,,,,,,,01,47,175.83795126
5354056,1,1,1,50,47,1,,,1,6,PENSIONADA,2,2,2,2,2,,,,,,,,01,47,168.0690591
5354057,1,1,1,50,47,1,,,1,4,,1,,,,,,,,,,,,01,47,168.43283769
5354057,1,2,1,50,47,1,,,2,4,,1,,,,,,,,,,,,01,47,168.43283769
5354058,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,149.81157109
5354058,1,2,1,50,47,1,2,,2,4,,2,2,2,1,,,,,,,,1,01,47,149.81157109
5354059,1,1,1,50,47,1,2,,1,2,,2,2,2,1,,,,,,,,1,01,47,119.57306898
5354060,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,187.00765007
5354060,1,2,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,187.00765007
5354061,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,112.6154921
5354061,1,2,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,112.6154921
5354063,1,1,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,112.6154921
5354063,1,2,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,112.6154921
5354065,1,1,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,283.31347309
5354065,1,2,1,50,47,1,,,2,4,,2,2,2,2,1,10,,,,,,,01,47,283.31347309
5354065,1,3,1,50,47,1,,,2,3,,2,2,2,2,2,,,,,,,,01,47,283.31347309
5354065,1,4,1,50,47,1,,,2,3,,2,2,2,2,2,,,,,,,,01,47,283.31347309
5354066,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,161.47526081
5354066,1,2,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,161.47526081
5354066,1,3,1,50,47,1,2,,1,4,,2,2,2,1,,,,,,,,1,01,47,161.47526081
5354068,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,176.28849411
