DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480S1,P7480S1A1,P7480S3,P7480S3A1,P7480S4,P7480S4A1,P7480S5,P7480S5A1,P7480S6,P7480S6A1,P7480S7,P7480S7A1,P7480S8,P7480S8A1,P7480S9,P7480S9A1,P7480S10,P7480S10A1,P7480S11,P7480S11A1,P7481,CLASE,MES,DPTO,fex_c_2011
5361661,1,1,1,90,2,,1,21,2,,1,21,2,,2,,2,,2,,2,,2,,,2,01,13,1982.8665357
5361662,1,1,1,90,1,3,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,909.38866887
5361662,1,2,1,90,1,6,1,25,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,909.38866887
5361663,1,1,1,90,1,7,1,3,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1236.5672874
5361663,1,2,1,90,1,12,1,28,2,,1,14,2,,2,,2,,2,,2,,2,,,2,01,13,1236.5672874
5361663,1,3,1,90,1,4,1,21,2,,1,28,2,,2,,2,,2,,2,,2,,,2,01,13,1236.5672874
5361663,1,4,1,90,1,3,1,6,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1236.5672874
5361663,1,5,1,90,1,12,1,1,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1236.5672874
5361664,1,1,1,90,1,4,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,885.88685751
5361664,1,2,1,90,1,3,1,10,2,,1,25,1,20,2,,2,,2,,2,,2,,,2,01,13,885.88685751
5361664,1,4,1,90,1,3,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,885.88685751
5361665,1,1,1,90,2,,1,12,2,,1,10,2,,2,,2,,2,,2,,2,,,2,01,13,1847.6916254
5361665,1,2,1,90,1,3,1,25,2,,1,35,2,,2,,2,,2,,2,,2,,,2,01,13,1847.6916254
5361666,1,1,1,90,1,6,1,18,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1138.6876497
5361667,1,1,1,90,1,3,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1524.9309815
5361667,1,2,1,90,1,10,1,30,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1524.9309815
5361667,1,3,1,90,1,3,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1524.9309815
5361667,1,4,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1524.9309815
5361668,1,1,1,90,2,,1,28,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1226.0738627
5361668,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1226.0738627
5361669,1,1,1,90,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,911.89221074
5361669,1,2,1,90,2,,1,21,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,911.89221074
5361670,1,1,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1141.8224504
5361672,1,1,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,858.34247519
5361672,1,2,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,858.34247519
5361672,1,3,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,858.34247519
5361673,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,773.20875075
5361673,1,2,1,90,2,,1,32,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,773.20875075
5361674,1,1,1,90,1,7,1,4,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1767.9399475
5361674,1,2,1,90,2,,1,34,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1767.9399475
5361675,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1989.4051418
5361675,1,2,1,90,2,,1,32,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1989.4051418
5361675,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1989.4051418
5361675,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1989.4051418
5361676,1,1,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1014.9921451
5361676,2,1,2,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1014.9921451
5361676,2,2,2,90,2,,1,25,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1014.9921451
5361677,1,1,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,834.77596348
5361677,1,2,1,90,2,,1,14,2,,1,20,2,,2,,2,,2,,2,,2,,,2,01,13,834.77596348
5361677,1,3,1,90,2,,1,24,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,834.77596348
5361677,1,4,1,90,2,,1,21,2,,1,15,2,,2,,2,,2,,2,,2,,,2,01,13,834.77596348
5361678,1,1,1,90,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1069.4241928
5361678,1,2,1,90,2,,1,21,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1069.4241928
5361679,1,1,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1153.6756051
5361679,1,2,1,90,2,,1,25,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1153.6756051
5361679,1,3,1,90,2,,1,15,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,1153.6756051
5361680,1,1,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,2011.0319815
5361680,1,2,1,90,2,,1,25,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,2011.0319815
5361680,1,3,1,90,2,,1,15,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,2011.0319815
5361680,1,4,1,90,2,,1,15,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,2011.0319815
5361680,1,5,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,13,2011.0319815
5361702,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1308.1041865
5361702,1,2,1,90,2,,1,28,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1308.1041865
5361703,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1720.0639817
5361703,1,2,1,90,2,,1,22,2,,1,20,2,,2,,2,,2,,2,,2,,,2,01,18,1720.0639817
5361704,1,1,1,90,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1404.4663357
5361704,1,2,1,90,1,2,1,19,2,,1,19,2,,2,,2,,2,,2,,2,,,2,01,18,1404.4663357
5361705,1,1,1,90,2,,1,3,2,,1,8,2,,2,,2,,2,,2,,2,,,2,01,18,1404.4663357
5361705,1,2,1,90,2,,1,14,2,,1,14,2,,2,,2,,2,,2,,2,,,2,01,18,1404.4663357
5361706,1,1,1,90,1,2,1,23,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1104.729134
5361707,1,1,1,90,2,,1,2,2,,1,2,2,,2,,2,,2,,2,,2,,,2,01,18,1313.596523
5361707,1,2,1,90,2,,1,14,2,,1,21,2,,2,,2,,2,,2,,2,,,2,01,18,1313.596523
5361708,1,1,1,90,2,,1,14,2,,1,21,2,,2,,2,,2,,2,,2,,,2,01,18,868.6396371
5361708,1,2,1,90,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,868.6396371
5361709,1,1,1,90,2,,1,1,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,753.18621516
5361709,1,2,1,90,1,14,1,14,2,,1,14,1,21,2,,2,,2,,2,,2,,,2,01,18,753.18621516
5361709,1,3,1,90,2,,1,8,2,,2,,1,14,2,,2,,2,,2,,2,,,2,01,18,753.18621516
5361710,1,1,1,90,2,,1,21,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,941.38766449
5361711,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,744.23779782
5361711,1,2,1,90,1,1,1,24,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,744.23779782
5361711,1,3,1,90,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,744.23779782
5361711,1,4,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,744.23779782
5361712,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1856.5800462
5361712,1,2,1,90,2,,1,31,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1856.5800462
5361712,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1856.5800462
5361712,1,4,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1856.5800462
5361713,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1326.3930211
5361713,1,2,1,90,1,1,1,21,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1326.3930211
5361714,1,1,1,90,2,,1,19,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,995.42314961
5361714,1,2,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,995.42314961
5361714,1,3,1,90,2,,1,20,2,,1,19,2,,2,,2,,2,,2,,2,,,2,01,18,995.42314961
5361715,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1765.7102335
5361715,1,2,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1765.7102335
5361715,1,3,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1765.7102335
5361715,1,4,1,90,2,,1,9,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1765.7102335
5361716,1,1,1,90,2,,1,25,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,920.54281477
5361716,1,2,1,90,2,,1,9,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,920.54281477
5361716,1,3,1,90,2,,1,16,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,920.54281477
5361717,1,1,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1298.5006681
5361717,1,2,1,90,2,,1,22,2,,1,16,2,,2,,2,,2,,2,,2,,,2,01,18,1298.5006681
5361718,1,1,1,90,1,5,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1231.7844489
5361719,1,1,1,90,1,6,1,3,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1244.43361
5361719,1,2,1,90,1,8,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1244.43361
5361719,1,3,1,90,1,1,1,5,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1244.43361
5361720,1,1,1,90,2,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1401.273356
5361720,1,2,1,90,2,,1,28,2,,1,13,2,,2,,2,,2,,2,,2,,,2,01,18,1401.273356
5361721,1,1,1,90,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,,2,01,18,744.23779782
5361721,1,2,1,90,2,,1,14,2,,1,21,2,,2,,2,,2,,2,,2,,,2,01,18,744.23779782
5361721,1,3,1,90,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,744.23779782
5361721,1,4,1,90,2,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,744.23779782
5361722,1,1,1,90,2,,1,2,2,,1,5,2,,2,,2,,2,,2,,2,,,2,01,18,1492.1431687
5361722,1,2,1,90,2,,1,12,2,,1,14,1,21,2,,2,,2,,2,,2,,,2,01,18,1492.1431687
5361723,1,1,1,90,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1774.3758375
5361723,1,2,1,90,1,5,1,12,2,,1,21,2,,2,,2,,2,,2,,2,,,2,01,18,1774.3758375
5361723,1,3,1,90,2,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1774.3758375
5361724,1,1,1,90,2,,1,1,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1308.1041865
5361724,1,2,1,90,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1308.1041865
5361725,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1101.6651878
5361725,1,2,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1101.6651878
5361726,1,1,1,90,1,5,1,2,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1458.7781914
5361726,1,2,1,90,1,14,1,14,2,,1,14,2,,2,,2,,2,,2,,2,,,2,01,18,1458.7781914
5361726,1,3,1,90,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1458.7781914
5361727,1,1,1,90,2,,1,8,2,,1,8,2,,2,,2,,2,,2,,2,,,2,01,18,1313.596523
5361727,1,2,1,90,2,,1,12,2,,1,21,2,,2,,2,,2,,2,,2,,,2,01,18,1313.596523
5361728,1,1,1,90,1,5,1,1,2,,1,9,2,,2,,2,,2,,2,,2,,,2,01,18,1380.7048769
5361728,1,2,1,90,1,8,1,14,2,,1,14,2,,2,,2,,2,,2,,2,,,2,01,18,1380.7048769
5361728,1,3,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1380.7048769
5361729,1,1,1,90,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1201.9911819
5361729,1,2,1,90,1,14,1,14,2,,1,8,2,,2,,2,,2,,2,,2,,,2,01,18,1201.9911819
5361729,1,3,1,90,1,1,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1201.9911819
5361729,1,4,1,90,1,5,1,4,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1201.9911819
5361730,1,1,1,90,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1189.3420208
5361730,1,2,1,90,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1189.3420208
5361731,1,1,1,90,1,4,1,6,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1189.3420208
5361731,1,2,1,90,1,8,1,14,2,,2,,1,8,2,,2,,2,,2,,2,,,2,01,18,1189.3420208
5361732,1,1,1,90,1,5,1,1,2,,1,8,2,,2,,2,,2,,2,,2,,,2,01,18,1414.0698541
5361732,1,2,1,90,1,8,1,14,2,,1,21,2,,2,,2,,2,,2,,2,,,2,01,18,1414.0698541
5361733,1,1,1,90,1,8,1,5,2,,1,8,2,,2,,2,,2,,2,,2,,,2,01,18,1207.6308554
5361733,1,2,1,90,1,14,1,14,2,,1,21,2,,2,,2,,2,,2,,2,,,2,01,18,1207.6308554
5361734,1,1,1,90,1,7,1,3,2,,1,5,2,,2,,2,,2,,2,,2,,,2,01,18,744.23779782
5361734,1,2,1,90,2,,1,21,2,,1,14,2,,2,,2,,2,,2,,2,,,2,01,18,744.23779782
5361734,1,3,1,90,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,744.23779782
5361734,1,4,1,90,1,2,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,744.23779782
5361735,1,1,1,90,1,3,1,3,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1235.3561591
5361735,1,2,1,90,1,14,1,14,2,,1,14,2,,2,,2,,2,,2,,2,,,2,01,18,1235.3561591
5361735,1,3,1,90,1,3,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1235.3561591
5361736,1,1,1,90,2,,1,1,2,,1,8,2,,2,,2,,2,,2,,2,,,2,01,18,1889.7976864
5361736,1,2,1,90,1,8,1,14,2,,1,25,2,,2,,2,,2,,2,,2,,,2,01,18,1889.7976864
5361736,1,3,1,90,2,,1,1,2,,1,5,2,,2,,2,,2,,2,,2,,,2,01,18,1889.7976864
5361736,1,4,1,90,1,5,1,8,2,,1,14,2,,2,,2,,2,,2,,2,,,2,01,18,1889.7976864
5361736,1,8,1,90,2,,1,5,2,,1,14,2,,2,,2,,2,,2,,2,,,2,01,18,1889.7976864
5361737,1,1,1,90,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1486.8178815
5361738,1,1,1,90,1,7,1,2,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1308.1041865
5361738,1,2,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1308.1041865
5361739,1,1,1,90,2,,1,1,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1659.7445659
5361739,1,2,1,90,2,,1,14,2,,1,14,2,,2,,2,,2,,2,,2,,,2,01,18,1659.7445659
5361739,1,3,1,90,1,7,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1659.7445659
5361739,1,4,1,90,2,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1659.7445659
5361740,1,1,1,90,1,5,2,,2,,1,3,2,,2,,2,,2,,2,,2,,,2,01,18,1586.9965385
5361740,1,2,1,90,1,14,1,14,2,,1,21,2,,2,,2,,2,,2,,2,,,2,01,18,1586.9965385
5361740,1,3,1,90,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,,2,01,18,1586.9965385
5361740,1,4,1,90,2,,1,5,2,,1,1,1,1,2,,2,,2,,2,,2,,,2,01,18,1586.9965385
5361740,1,5,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1586.9965385
5361741,1,1,1,90,2,,1,1,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1308.1041865
5361741,1,2,1,90,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1308.1041865
5361742,1,1,1,90,1,4,1,3,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,965.39392097
5361742,1,2,1,90,1,8,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,965.39392097
5361743,1,1,1,90,1,4,2,,2,,1,2,2,,2,,2,,2,,2,,2,,,2,01,18,922.95149282
5361743,1,2,1,90,1,7,1,21,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,922.95149282
5361743,1,3,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,922.95149282
5361744,1,1,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1189.3420208
5361744,1,2,1,90,1,2,1,19,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1189.3420208
5361745,1,1,1,90,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1481.0308709
5361745,1,2,1,90,1,2,1,32,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1481.0308709
5361745,1,3,1,90,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1481.0308709
5361745,1,4,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1481.0308709
5361745,1,5,1,90,1,1,1,6,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1481.0308709
5361746,1,1,1,90,1,1,1,2,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1207.6308554
5361746,1,2,1,90,1,1,1,29,2,,1,10,2,,2,,2,,2,,2,,2,,,2,01,18,1207.6308554
5361747,1,1,1,90,2,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1041.7136585
5361747,1,2,1,90,1,1,1,16,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1041.7136585
5361747,1,3,1,90,1,2,1,18,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1041.7136585
5361748,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1386.1775011
5361748,1,2,1,90,1,2,1,20,2,,1,16,2,,2,,2,,2,,2,,2,,,2,01,18,1386.1775011
5361749,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,998.61156119
5361749,1,2,1,90,1,1,1,20,2,,1,16,2,,2,,2,,2,,2,,2,,,2,01,18,998.61156119
5361749,1,3,1,90,1,1,1,13,2,,1,8,2,,2,,2,,2,,2,,2,,,2,01,18,998.61156119
5361750,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1313.596523
5361750,1,2,1,90,1,2,1,28,2,,1,8,2,,2,,2,,2,,2,,2,,,2,01,18,1313.596523
5361751,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1313.596523
5361751,1,2,1,90,1,1,1,25,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1313.596523
5361752,1,1,1,90,2,,1,16,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1486.8178815
5361753,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1486.6705445
5361753,1,2,1,90,1,2,1,29,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1486.6705445
5361753,1,3,1,90,1,1,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1486.6705445
5361754,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1414.0698541
5361754,1,2,1,90,1,3,1,25,2,,1,14,2,,2,,2,,2,,2,,2,,,2,01,18,1414.0698541
5361755,1,1,1,90,2,,1,25,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1047.3533321
5361756,1,1,1,90,1,2,1,25,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,889.457482
5361756,1,2,1,90,1,1,1,16,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,889.457482
5361756,1,3,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,889.457482
5361757,1,1,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,931.89991016
5361757,1,2,1,90,1,1,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,931.89991016
5361758,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,978.04308207
5361758,1,2,1,90,1,1,1,25,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,978.04308207
5361758,1,3,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,978.04308207
5361758,1,4,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,978.04308207
5361759,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,931.89991016
5361759,1,2,1,90,1,1,1,31,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,931.89991016
5361760,1,1,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1298.5006681
5361760,1,2,1,90,1,14,1,14,2,,1,21,2,,2,,2,,2,,2,,2,,,2,01,18,1298.5006681
5361761,1,1,1,90,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1577.5403572
5361761,1,2,1,90,2,,1,14,2,,1,8,2,,2,,2,,2,,2,,2,,,2,01,18,1577.5403572
5361761,1,4,1,90,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1577.5403572
5361762,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,835.27465987
5361762,1,2,1,90,2,,1,8,2,,1,1,1,7,2,,2,,2,,2,,2,,,2,01,18,835.27465987
5361762,1,3,1,90,2,,1,14,2,,2,,1,30,2,,2,,2,,2,,2,,,2,01,18,835.27465987
5361763,1,1,1,90,2,,1,14,2,,2,,1,8,2,,2,,2,,2,,2,,,2,01,18,603.88909622
5361763,1,2,1,90,2,,1,14,2,,2,,1,3,2,,2,,2,,2,,2,,,2,01,18,603.88909622
5361763,1,3,1,90,1,8,1,14,2,,2,,1,12,2,,2,,2,,2,,2,,,2,01,18,603.88909622
5361769,1,1,1,90,1,1,1,19,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,941.38766449
5361770,1,1,1,90,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1298.5006681
5361770,1,2,1,90,1,1,1,22,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1298.5006681
5361771,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1189.3420208
5361771,1,2,1,90,1,1,1,19,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1189.3420208
5361772,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1119.7869731
5361772,1,2,1,90,1,1,1,25,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1119.7869731
5361772,1,3,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,18,1119.7869731
5363958,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,2595.22948
5363958,1,2,1,90,2,,1,40,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,2595.22948
5363958,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,2595.22948
5363958,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,2595.22948
5363959,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,2664.7468291
5363959,1,2,1,90,2,,1,50,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,2664.7468291
5363960,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,666.18670727
5363960,1,2,1,90,2,,1,40,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,666.18670727
5363960,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,666.18670727
5363960,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,666.18670727
5363961,1,1,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,1190.8886969
5363961,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,1190.8886969
5363962,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,1821.3388626
5363963,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,1278.1004328
5363963,1,2,1,90,2,,1,40,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,1278.1004328
5363963,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,1278.1004328
5363963,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,1278.1004328
5363976,1,1,1,90,1,8,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,2189.4432983
5363976,1,2,1,90,2,,1,50,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,2189.4432983
5363977,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,1264.0210897
5363978,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,680.55881379
5363978,1,2,1,90,2,,1,40,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,680.55881379
5363979,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,2588.4795571
