DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5354246,1,2,1,80,54,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,54,419.4757464
5354247,1,2,1,80,54,1,1,3,,2,,,9,,2,,2,,2,,980000,2,1,01,1.2,54,419.4757464
5354250,1,2,1,80,54,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,54,423.00132842
5354252,1,1,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,348.08861323
5354252,1,2,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,01,,54,348.08861323
5354252,1,3,1,80,54,1,1,8,,2,,,8,,2,,2,,,,,2,1,01,4,54,348.08861323
5354252,1,5,1,80,54,1,1,8,,2,,,8,,2,,2,,,,,2,1,01,4,54,348.08861323
5354253,1,3,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,01,,54,409.94917127
5354254,1,2,1,80,54,1,1,4,,2,,,4,,2,,2,,1,48,600000,2,1,01,4,54,468.54717899
5354254,1,3,1,80,54,1,1,9,PANDEMIA ASOCIADA AL COVID 19,2,,,9,,2,,2,,,,,2,1,01,1.4,54,468.54717899
5354254,1,4,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,468.54717899
5354258,1,1,1,80,54,1,1,3,,2,,,9,,2,,2,,1,48,980000,2,1,01,4,54,391.39026655
5354259,1,4,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,01,,54,318.32996483
5354260,1,1,1,80,54,1,1,6,,2,,,8,,2,,2,,1,24,800000,2,1,01,4,54,256.79203074
5354261,1,2,1,80,54,1,1,3,,2,,,9,,2,,2,,,,908000,2,1,01,2,54,698.8679207
5354262,1,1,1,80,54,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,54,362.9032576
5354262,1,2,1,80,54,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,54,362.9032576
5354262,1,4,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,362.9032576
5354263,1,2,1,80,54,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,54,715.57441195
5354263,1,3,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,715.57441195
5354263,1,4,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,715.57441195
5354264,1,1,1,80,54,1,1,8,,2,,,12,POR MIEDO A LA PANDEMIA,2,,2,,,,,2,1,01,1.3,54,338.29293993
5354264,1,2,1,80,54,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,54,338.29293993
5354268,1,1,1,80,54,1,1,3,,2,,,9,,2,,2,,2,,980000,2,1,01,4,54,379.97184454
5354268,1,2,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,379.97184454
5354272,1,1,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,311.87546591
5354272,1,4,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,311.87546591
5354275,1,3,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,01,,54,305.67049482
5354281,1,5,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,01,,54,405.21465489
5354282,1,3,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,01,,54,305.67049482
5354283,1,2,1,80,54,1,1,9,PANDEMIA,2,,,9,,2,,2,,2,,1200000,2,1,01,1.4,54,469.95124937
5354283,1,3,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,469.95124937
5354286,1,2,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,130.58774948
5354287,1,2,1,80,70,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,70,90.825650392
5354287,1,3,1,80,70,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,70,90.825650392
5354287,1,4,1,80,70,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,70,90.825650392
5354290,1,3,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,108.23213085
5354291,1,3,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,102.75280386
5354291,1,4,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,102.75280386
5354292,1,2,1,80,70,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,70,104.75661456
5354293,1,2,1,80,70,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,70,120.14429176
5354295,1,2,1,80,70,1,1,1,,2,,,12,POR TEMOR AL VIRUS DEL COVID 19,2,,2,,,,,2,1,01,3,70,140.30087714
5354295,1,3,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,140.30087714
5354295,1,4,1,80,70,1,2,,,,2,,,.,,,2,,,,,,1,01,,70,140.30087714
5354296,1,4,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,125.46487142
5354297,1,2,1,80,70,1,2,,,,2,,,.,,,2,,,,,,1,01,,70,108.59666919
5354297,1,3,1,80,70,1,2,,,,2,,,.,,,2,,,,,,1,01,,70,108.59666919
5354301,1,1,1,80,70,1,1,5,,2,,,8,,2,,2,,,,,2,1,01,4,70,87.160757361
5354301,1,2,1,80,70,1,1,4,,2,,,4,,2,,2,,2,,600000,2,1,01,3,70,87.160757361
5354302,1,2,1,80,70,1,1,5,,2,,,10,,2,,2,,,,,2,1,01,4,70,78.005772821
5354302,1,4,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,78.005772821
5354302,1,5,1,80,70,1,2,,,,2,,,.,,,2,,,,,,1,01,,70,78.005772821
5354303,1,3,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,160.65658581
5354303,1,4,1,80,70,1,2,,,,2,,,.,,,2,,,,,,1,01,,70,160.65658581
5354305,1,1,1,80,70,1,1,4,,2,,,10,,2,,2,,,,,2,1,01,2,70,91.107564976
5354305,1,2,1,80,70,1,1,5,,2,,,10,,2,,2,,,,,2,1,01,3,70,91.107564976
5354305,1,4,1,80,70,1,2,,,,2,,,.,,,2,,,,,,1,01,,70,91.107564976
5354307,1,3,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,146.8110883
5354308,1,2,1,80,70,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.3,70,132.3381992
5354310,1,1,1,80,70,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.4,70,124.17372287
5354310,1,2,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,124.17372287
5354310,1,6,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,124.17372287
5354311,1,2,1,80,70,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.3,70,130.22463286
5354313,1,2,1,80,70,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,70,87.160757361
5354314,1,3,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,124.820008
5354314,1,4,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,124.820008
5354315,1,2,1,80,70,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,70,134.90034909
5354318,1,1,1,80,70,1,1,4,,2,,,4,,2,,1,500000,2,,800000,2,1,01,1.1,70,99.996853119
5354318,1,4,1,80,70,1,2,,,,2,,,.,,,2,,,,,,1,01,,70,99.996853119
5354320,1,1,1,80,70,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.4,70,101.68901497
5354320,1,3,1,80,70,1,1,5,,2,,,10,,2,,2,,,,,2,1,01,4,70,101.68901497
5354321,1,2,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,130.22463286
5354322,1,2,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,148.18360668
5354322,1,3,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,148.18360668
5354324,1,2,1,80,70,1,2,,,,2,,,.,,,2,,,,,,1,01,,70,137.7237347
5354324,1,3,1,80,70,1,1,2,,2,,,2,,2,,1,877803,2,,908526,2,1,01,1.1,70,137.7237347
5354324,1,4,1,80,70,1,1,2,,2,,,1,,2,,2,,,,,2,1,01,2,70,137.7237347
5354324,1,5,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,137.7237347
5354325,1,1,1,80,70,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,70,87.160757361
5354325,1,2,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,87.160757361
5354329,1,3,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,97.032632347
5354333,1,1,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,130.78545107
5354334,1,1,1,80,70,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,70,87.160757361
5354335,1,2,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,87.160757361
5354336,1,2,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,112.47002833
5354337,1,1,1,80,70,1,1,9,CUARENTENA,2,,,12,PANDEMIA,3,,2,,2,,1200000,3,1,01,1.4,70,94.676273463
5354337,1,2,1,80,70,1,1,6,,2,,,12,NO TIENE CAPITAL PARA INVERTIR,2,,2,,1,48,1000000,2,1,01,1.3,70,94.676273463
5354337,1,4,1,80,70,1,2,,,,2,,,.,,,2,,,,,,1,01,,70,94.676273463
5354337,1,5,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,94.676273463
5354340,1,1,1,80,70,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,2,70,87.160757361
5354340,1,2,1,80,70,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,70,87.160757361
5354341,1,1,1,80,70,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,70,109.26301502
5354343,1,2,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,118.51826295
5354344,1,2,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,116.47939873
5354345,1,3,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,84.963145811
5354347,1,3,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,108.23213085
5354349,1,3,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,133.71071759
5354356,1,2,1,80,73,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,73,237.39588131
5354360,1,1,1,80,73,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,73,385.58676487
5354360,1,2,1,80,73,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,73,385.58676487
5354361,1,3,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,463.93457041
5354361,1,4,1,80,73,1,2,,,,2,,,.,,,2,,,,,,1,01,,73,463.93457041
5354362,1,3,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,337.99074174
5354363,1,2,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,445.7436123
5354364,1,2,1,80,73,1,1,3,,2,,,9,,2,,2,,2,,877803,2,1,01,4,73,355.8529147
5354364,1,4,1,80,73,1,2,,,,2,,,.,2,,2,,1,48,850000,2,1,01,,73,355.8529147
5354365,1,2,1,80,73,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,73,382.53660548
5354366,1,3,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,296.98243549
5354370,1,1,1,80,73,1,1,5,,2,,,11,,3,,2,,,,,3,1,01,4,73,217.22819119
5354370,1,2,1,80,73,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,73,217.22819119
5354373,1,3,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,1050.1497809
5354373,1,4,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,1050.1497809
5354379,1,2,1,80,73,1,1,3,,2,,,1,,2,,2,,,,,2,1,01,1.1,73,530.81785683
5354379,1,3,1,80,73,1,2,,,,2,,,.,,,2,,,,,,1,01,,73,530.81785683
5354381,1,2,1,80,73,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,73,367.33884744
5354382,1,2,1,80,73,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.3,73,465.48833628
5354383,1,3,1,80,73,1,2,,,,2,,,.,,,2,,,,,,1,01,,73,382.29664276
5354384,1,2,1,80,73,1,1,2,,2,,,2,,2,,2,,,,,2,1,01,2,73,309.02992585
5354384,1,3,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,309.02992585
5354387,1,3,1,80,73,1,2,,,,2,,,.,2,,2,,2,,877803,2,1,01,,73,279.75353639
5354387,1,4,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,279.75353639
5354389,1,2,1,80,73,1,2,,,,2,,,.,,,2,,,,,,1,01,,73,400.08709949
5354390,1,1,1,80,73,1,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,73,175.11652015
5354390,1,2,1,80,73,1,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,73,175.11652015
5354391,1,2,1,80,73,1,1,5,,2,,,11,,3,,2,,,,,3,1,01,3,73,291.23946912
5354391,1,3,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,291.23946912
5354391,1,4,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,291.23946912
5354392,1,2,1,80,73,1,1,9,COVID 19,2,,,1,,2,,2,,,,,2,1,01,1.4,73,465.24837355
5354392,1,3,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,465.24837355
5354392,1,4,1,80,73,1,1,3,,2,,,2,,2,,2,,,,,2,1,01,3,73,465.24837355
5354394,1,2,1,80,73,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,73,465.48833628
5354394,1,3,1,80,73,1,2,,,,2,,,.,,,2,,,,,,1,01,,73,465.48833628
5354395,1,1,1,80,73,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,73,222.65558397
5354395,1,2,1,80,73,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,73,222.65558397
5354395,1,4,1,80,73,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.4,73,222.65558397
5354395,1,5,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,222.65558397
5354396,1,2,1,80,73,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,73,322.71008857
5354397,1,1,1,80,73,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,73,282.79767447
5354398,1,1,1,80,73,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,73,282.79767447
5354399,1,2,1,80,73,1,1,3,,2,,,9,,1,,2,,2,,877803,2,1,01,2,73,207.33170063
5354399,1,4,1,80,73,1,2,,,,2,,,.,,,2,,,,,,1,01,,73,207.33170063
5354400,1,2,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,309.02992585
5354400,1,3,1,80,73,1,2,,,,2,,,.,,,2,,,,,,1,01,,73,309.02992585
5354401,1,2,1,80,73,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,3,73,246.4289698
5354402,1,2,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,397.96458575
5354405,1,1,1,80,73,1,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,73,284.38711664
5354406,1,4,1,80,73,1,2,,,,2,,,.,,,2,,,,,,1,01,,73,374.43116265
5354408,1,1,1,80,73,1,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,73,525.68094122
5354408,1,2,1,80,73,1,1,5,,2,,,9,,3,,2,,,,,3,1,01,4,73,525.68094122
5354408,1,3,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,525.68094122
5354410,1,2,1,80,73,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,73,417.05738432
5354415,1,1,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,263.81121732
5354415,1,2,1,80,73,1,1,5,,1,,2,1,,3,,2,,2,,877803,3,1,01,4,73,263.81121732
5354416,1,2,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,356.56898968
5354416,1,3,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,356.56898968
5354416,1,4,1,80,73,1,2,,,,2,,,.,,,2,,2,,40000,,1,01,,73,356.56898968
5354418,1,1,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,318.85080556
5354418,1,2,1,80,73,1,1,8,,2,,,2,,2,,2,,1,24,877803,2,1,01,1.4,73,318.85080556
5354418,1,4,1,80,73,1,1,2,,2,,,2,,2,,2,,1,48,877803,2,1,01,2,73,318.85080556
5354419,1,3,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,231.65291494
5354420,1,2,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,217.22819119
5354422,1,1,1,80,73,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,73,160.37791066
5354426,1,2,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,306.01552398
5354426,1,3,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,306.01552398
5354427,1,1,1,80,73,1,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,73,284.38711664
5354428,1,1,1,80,73,1,1,4,,2,,,4,,2,,2,,2,,880000,2,1,01,4,73,285.49650275
5354428,1,2,1,80,73,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,73,285.49650275
5354428,1,5,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,285.49650275
5354429,1,1,1,80,73,1,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,73,282.79767447
5354430,1,2,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,297.22239822
5354431,1,2,1,80,73,1,1,7,,2,,,9,,2,,2,,2,,877803,2,1,01,1.2,73,303.72363142
5354432,1,3,1,80,73,1,2,,,,2,,,.,,,2,,,,,,1,01,,73,316.9671222
5354436,1,1,1,80,73,1,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,73,282.79767447
5354440,1,1,1,80,73,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,73,269.64681931
5354440,1,2,1,80,73,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,73,269.64681931
5354440,1,3,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,269.64681931
5354440,1,4,1,80,73,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,73,269.64681931
5354443,1,1,1,80,73,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,73,183.2367199
5354444,1,1,1,80,73,1,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,73,282.79767447
5354447,1,3,1,80,73,1,2,,,,2,,,.,,,2,,,,,,1,01,,73,249.20340895
5354448,1,1,1,80,73,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,73,265.00721774
5354449,1,1,1,80,73,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,73,189.61685476
5354449,1,2,1,80,73,1,1,2,,2,,,2,,2,,2,,,,,2,1,01,2,73,189.61685476
5354451,1,1,1,80,73,1,1,7,,2,,,8,,2,,2,,,,,2,1,01,3,73,237.39588131
5354453,1,2,1,80,73,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,73,356.56898968
5354453,1,4,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,356.56898968
5354489,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,3,20,1192.5365564
5354489,1,2,1,80,,1,1,9,POR LA EDAD,2,,,8,,2,,2,,,,,2,1,01,4,20,1192.5365564
5354489,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,01,,20,1192.5365564
5354489,1,4,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,2,20,1192.5365564
5354489,1,5,1,80,,1,1,8,,2,,,1,,2,,2,,,,,2,1,01,1.4,20,1192.5365564
5354490,1,1,1,80,,1,1,9,AISLAMIENTO PREVENTIVO OBLIGATORIO POR  COVID 19,2,,,12,AISLAMIENTO PREVENTIVO OBLIGATORIO  POR COVID 19,2,,2,,,,,2,1,01,1.4,20,1192.5365564
5354490,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,20,1192.5365564
5354490,1,3,1,80,,1,1,9,AISLAMIENTO PREVENTIVO OBLIGATORIO POR  COVID 19,2,,,1,,2,,2,,,,,2,1,01,1.4,20,1192.5365564
5354490,1,5,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,01,,20,1192.5365564
5354492,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,20,1192.5365564
5354492,1,2,1,80,,1,1,8,,2,,,1,,2,,2,,1,30,300000,2,1,01,1.4,20,1192.5365564
5354493,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,3,20,2582.8170428
5354493,1,4,1,80,,1,1,9,COVID 19,2,,,9,,2,,2,,2,,800000,2,1,01,1.4,20,2582.8170428
5354496,1,2,1,80,,1,1,8,,2,,,8,,2,,2,,2,,400000,2,1,01,2,20,3410.0676541
5354498,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,20,1426.9182787
5354499,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,2,,700000,2,1,01,3,20,1365.9000216
5354499,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,20,1365.9000216
5354499,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,01,,20,1365.9000216
5354502,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,2,,800000,2,1,01,4,20,1528.3028231
5354504,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,20,2445.0798856
5354504,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,20,2445.0798856
5354504,1,5,1,80,,1,2,,,,2,,,.,2,,2,,2,,400000,2,1,01,,20,2445.0798856
5354505,1,1,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,20,1192.5365564
5354505,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,20,1192.5365564
5354505,1,3,1,80,,1,1,8,,2,,,1,,2,,2,,1,48,900000,2,1,01,2,20,1192.5365564
5354505,1,5,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,3,20,1192.5365564
5354506,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,20,2728.4120955
5354507,1,1,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,20,1192.5365564
5354507,1,2,1,80,,1,1,8,,1,,1,9,,2,,2,,1,40,1500000,2,1,01,2,20,1192.5365564
5354509,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,20,1746.0111124
5354509,1,2,1,80,,1,1,8,,2,,,9,,2,,2,,2,,200000,2,1,01,1.2,20,1746.0111124
5354509,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,20,1746.0111124
5354510,1,1,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,20,1259.4030527
5354512,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,20,3996.1027734
5354512,1,3,1,80,,1,1,8,,2,,,1,,2,,2,,1,40,900000,2,1,01,1.2,20,3996.1027734
5354512,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,01,,20,3996.1027734
5354514,1,2,1,80,,1,1,8,,2,,,9,,2,,2,,1,48,800000,2,1,01,1.4,20,2982.9881144
5354514,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,01,,20,2982.9881144
5354515,1,1,1,80,,1,1,7,,2,,,1,,2,,2,,1,40,500000,2,1,01,1.3,20,1192.5365564
5354515,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,20,1192.5365564
5354548,1,1,1,80,,1,1,9,AISLAMIENTO PREVENTIVO OBLIGATORIO POR COVID19,2,,,9,,2,,2,,,,,2,1,01,1.4,20,3237.2574834
5354548,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,01,,20,3237.2574834
5354548,1,6,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,20,3237.2574834
5354550,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,20,1623.1242191
5354552,1,3,1,80,,1,2,,,,2,,,.,2,,2,,2,,400000,2,1,01,,20,1947.0596914
5354552,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,20,1947.0596914
5354554,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,20,1192.5365564
5354554,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,20,1192.5365564
5354556,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,20,1192.5365564
5354556,1,3,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,20,1192.5365564
5354556,1,5,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,20,1192.5365564
5354556,1,6,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,01,,20,1192.5365564
5354558,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,20,1192.5365564
5354558,1,2,1,80,,1,1,8,,2,,,1,,2,,2,,1,40,1200000,2,1,01,4,20,1192.5365564
5354560,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,20,1623.1242191
5354561,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,3,20,1192.5365564
5354564,1,2,1,80,,1,1,8,,2,,,1,,2,,2,,1,40,1200000,2,1,01,1.2,20,2724.9135377
5354566,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,01,,20,1192.5365564
5354568,1,1,1,80,,1,1,9,POR LA EDAD,2,,,8,,2,,2,,,,,2,1,01,4,20,1705.3750391
5354569,1,2,1,80,,1,1,8,,1,,1,12,ESTA ESPERANDO QUE LA LLAMEN,1,1,1,950000,1,48,900000,1,1,01,1.2,20,1746.0111124
5354569,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,01,,20,1746.0111124
5354572,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,20,1851.6577021
5354590,1,2,1,80,,1,1,8,,2,,,9,,2,,2,,,,,2,1,01,3,20,2784.5549031
5354591,1,2,1,80,,1,1,9,AISLAMIENTO PREVENTIVO OBLIGATORIO POR COVID 19,2,,,1,,2,,2,,1,48,920000,2,1,01,1.4,20,3515.7142438
5354591,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,01,,20,3515.7142438
5354592,1,1,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,20,1192.5365564
5354592,1,2,1,80,,1,1,8,,2,,,1,,2,,2,,,,,2,1,01,2,20,1192.5365564
5354592,1,3,1,80,,1,2,,,,1,2,1,,2,,2,,1,48,900000,2,1,01,,20,1192.5365564
5354592,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,20,1192.5365564
5354592,1,5,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,01,,20,1192.5365564
5354600,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,20,4350.956231
