DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5333327,1,2,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,505.48677895
5333327,1,3,1,80,68,2,,,,2,,,.,,,2,,,,,,1,01,,68,505.48677895
5333329,1,4,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,544.47573063
5333329,1,6,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,68,544.47573063
5333334,1,4,1,80,76,1,1,,2,,,8,,2,,2,,,,,2,1,01,1.4,76,1004.6539363
5333340,1,2,1,80,76,2,,,,2,,,.,,,2,,,,,,1,01,,76,1040.8112303
5333341,1,1,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,01,,76,943.65814299
5333361,1,1,1,80,08,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,08,593.65501605
5333365,1,1,1,80,17,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,17,187.20964373
5333366,1,2,1,80,17,1,1,,2,,,9,,2,,2,,1,30,600000,2,1,01,4,17,251.35889967
5333367,1,1,1,80,17,1,6,,2,,,11,,2,,2,,,,,2,1,01,4,17,196.52290877
5333367,1,3,1,80,17,2,,,,2,,,.,,,2,,,,,,1,01,,17,196.52290877
5333370,1,1,1,80,17,1,7,,2,,,4,,1,,2,,,,,2,1,01,1.4,17,187.20964373
5333373,1,4,1,80,68,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,68,317.95442563
5333373,1,5,1,80,68,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,68,317.95442563
5333375,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,68,637.21879926
5333376,1,1,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,405.02201107
5333376,1,4,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,405.02201107
5333377,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,68,671.88188351
5333377,1,4,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,68,671.88188351
5333378,1,1,1,80,68,1,5,,2,,,8,,2,,2,,,,,2,1,01,3,68,451.81090835
5333378,1,2,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,451.81090835
5333382,1,2,1,80,68,2,,,,2,,,.,,,2,,,,,,1,01,,68,292.1342022
5333383,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,315.36937768
5333385,1,1,1,80,68,1,9,AISLAMIENTO PREVENTIVO OBLIGATORIO,2,,,9,,2,,2,,1,48,877803,2,1,01,1.4,68,321.20711414
5333385,1,2,1,80,68,2,,,,1,2,2,,2,,2,,,,,2,1,01,,68,321.20711414
5333385,1,3,1,80,68,2,,,,2,,,.,,,2,,,,,,1,01,,68,321.20711414
5333388,1,1,1,80,68,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,68,724.83227837
5333390,1,1,1,80,68,1,9,AISLAMIENTO PREVENTIVO OBLIGATORIO,2,,,8,,2,,2,,,,,2,1,01,1.4,68,541.73858004
5333390,1,2,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,68,541.73858004
5333391,1,1,1,80,68,1,4,,2,,,9,,2,,2,,,,,2,1,01,4,68,468.29742446
5333391,1,2,1,80,68,1,3,,2,,,4,,2,,2,,,,,2,1,01,4,68,468.29742446
5333407,1,3,1,80,68,2,,,,2,,,.,,,2,,,,,,1,01,,68,359.76342651
5333408,1,1,1,80,68,1,9,POR LA PANDEMIA,2,,,12,POR LA PANDEMIA,2,,2,,1,48,900000,2,1,01,1.4,68,377.94074078
5333408,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,377.94074078
5333408,1,5,1,80,68,2,,,,2,,,.,,,2,,,,,,1,01,,68,377.94074078
5333409,1,3,1,80,68,2,,,,2,,,.,,,2,,,,,,1,01,,68,340.02636279
5333410,1,2,1,80,68,1,3,,2,,,9,,2,,1,160000,2,,900000,2,1,01,1.2,68,340.4543989
5333410,1,3,1,80,68,2,,,,2,,,.,,,2,,,,,,1,01,,68,340.4543989
5333410,1,4,1,80,68,2,,,,2,,,.,,,2,,,,,,1,01,,68,340.4543989
5333410,1,7,1,80,68,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,68,340.4543989
5333411,1,1,1,80,68,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,68,307.96099305
5333454,1,1,1,80,05,1,4,,2,,,10,,3,,2,,,,,3,1,01,4,05,1347.9123244
5333455,1,2,1,80,05,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,05,1136.6378971
5333455,1,3,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1136.6378971
5333456,1,2,1,80,05,1,6,,2,,,9,,2,,2,,,,,2,1,01,3,05,1154.9076684
5333456,1,3,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1154.9076684
5333457,1,1,1,80,05,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,05,881.96237892
5333457,1,3,1,80,05,1,1,,1,,2,8,,2,,2,,1,24,450000,2,1,01,2,05,881.96237892
5333457,1,4,1,80,05,1,8,,2,,,1,,2,,1,300000,1,48,877000,2,1,01,1.1,05,881.96237892
5333457,1,5,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,881.96237892
5333457,1,6,1,80,05,2,,,,1,1,2,,,,2,,1,24,400000,,1,01,,05,881.96237892
5333457,1,7,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,881.96237892
5333459,1,3,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1040.9869569
5333459,1,4,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1040.9869569
5333471,1,2,1,80,17,1,3,,2,,,9,,1,,2,,,,,2,1,01,1.3,17,302.99287322
5333472,1,1,1,80,17,1,1,,2,,,9,,2,,2,,,,,2,1,01,2,17,165.1641226
5333473,1,1,1,80,17,1,1,,2,,,4,,2,,2,,,,,2,1,01,2,17,251.45675196
5333474,1,2,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,254.6480141
5333475,1,1,1,80,17,1,7,,2,,,4,,2,,2,,,,,2,1,01,2,17,187.20964373
5333476,1,1,1,80,73,1,6,,2,,,6,,2,,2,,,,,2,1,01,4,73,228.63851307
5333476,1,2,1,80,73,1,7,,2,,,9,,2,,2,,,,,2,1,01,4,73,228.63851307
5333478,1,2,1,80,73,1,7,,2,,,9,,2,,2,,,,,2,1,01,4,73,228.63851307
5333480,1,2,1,80,73,1,4,,2,,,4,,2,,2,,,,,2,1,01,1.3,73,433.94600059
5333481,1,1,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,163.06902979
5333481,1,2,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,73,163.06902979
5333482,1,2,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,422.13847296
5333482,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,422.13847296
5333484,1,2,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,73,382.29664276
5333484,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,382.29664276
5333486,1,1,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,73,265.00721774
5333487,1,2,1,80,73,1,1,,1,,2,1,,2,,2,,,,,2,1,01,3,73,316.9671222
5333487,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,316.9671222
5333489,1,1,1,80,73,1,4,,2,,,4,,3,,2,,,,,3,1,01,4,73,265.00721774
5333489,1,2,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,265.00721774
5333490,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,316.9671222
5333502,1,2,1,80,05,1,9,Los hijos no la dejaron trabajar mas,2,,,11,,2,,2,,,,,2,1,01,4,05,1325.6449853
5333504,1,2,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1235.5699652
5333505,1,1,1,80,05,1,5,,2,,,11,,2,,2,,,,,2,1,01,3,05,1188.3785632
5333506,1,1,1,80,17,1,3,,2,,,11,,2,,2,,,,,2,1,01,3,17,197.56471585
5333506,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,197.56471585
5333508,1,1,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,187.20964373
5333509,1,2,1,80,17,2,,,,2,,,.,,,2,,,,,,1,01,,17,194.31392942
5333511,1,1,1,80,17,1,4,,2,,,11,,3,,2,,,,,3,1,01,4,17,187.20964373
5333512,1,1,1,80,17,1,8,,2,,,8,,1,,2,,1,40,3500000,2,1,01,3,17,190.40090587
5333512,1,2,1,80,17,1,8,,2,,,1,,2,,2,,1,40,2000000,2,1,01,1.2,17,190.40090587
5333513,1,2,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,158.09816492
5333524,1,1,1,80,52,1,5,,2,,,10,,3,,2,,,,,3,1,01,2,52,153.16699498
5333525,1,2,1,80,52,1,2,,2,,,9,,2,,2,,2,,1000000,2,1,01,2,52,186.45480366
5333525,1,5,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,01,,52,186.45480366
5333541,1,2,1,80,68,1,9,POR LA PANDEMIA,2,,,12,POR LA PANDEMIA,2,,2,,1,48,2000000,2,1,01,1.4,68,620.73228314
5333543,1,1,1,80,54,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,54,188.77378601
5333543,1,3,1,80,54,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,54,188.77378601
5333544,1,1,1,80,54,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,54,436.9581477
5333547,1,1,1,80,76,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,76,943.65814299
5333548,1,3,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,01,,76,1262.9565048
5333551,1,3,1,80,76,2,,,,1,1,2,,,,2,,,,,,1,01,,76,1262.9565048
5333553,1,2,1,80,76,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,76,809.30288586
5333556,1,2,1,80,76,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,76,809.30288586
5333566,1,1,1,80,17,2,,,,2,,,.,3,,2,,,,,3,1,01,,17,187.20964373
5333568,1,2,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,17,186.81106599
5333569,1,1,1,80,17,1,4,,2,,,10,,3,,2,,,,,3,1,01,4,17,164.80387286
5333569,1,2,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,164.80387286
5333569,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,164.80387286
5333570,1,1,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,165.1641226
5333571,1,2,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,138.94318048
5333571,1,4,1,80,17,1,1,,2,,,1,,1,,2,,,,,2,1,01,3,17,138.94318048
5333571,1,5,1,80,17,2,,,,2,,,.,,,2,,,,,,1,01,,17,138.94318048
5333580,1,2,1,80,17,1,7,,2,,,4,,2,,2,,,,,2,1,01,1.4,17,193.91535167
5333580,1,3,1,80,17,2,,,,2,,,.,,,2,,,,,,1,01,,17,193.91535167
5333581,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,168.19083959
5333581,1,4,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,168.19083959
5333582,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,201.3798871
5333583,1,1,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,01,3,17,209.33356072
5333584,1,1,1,80,17,2,,,,2,,,.,3,,2,,,,,3,1,01,,17,172.23008029
5333585,1,2,1,80,05,1,3,,2,,,9,,1,,2,,,,,2,1,01,3,05,1040.9869569
5333585,1,3,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1040.9869569
5333585,1,4,1,80,05,2,,,,2,,,.,,,2,,,,,,1,01,,05,1040.9869569
5333587,1,2,1,80,05,1,4,,2,,,10,,3,,2,,,,,3,1,01,4,05,1149.2421978
5333588,1,2,1,80,05,1,4,,2,,,4,,2,,2,,,,,2,1,01,3,05,1106.3585798
5333588,1,3,1,80,05,1,8,,1,,1,1,,2,,2,,,,,2,1,01,2,05,1106.3585798
5333606,1,1,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,73,341.82869234
5333606,1,2,1,80,73,1,3,,2,,,9,,1,,2,,,,,2,1,01,3,73,341.82869234
5333606,1,5,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,341.82869234
5333606,1,7,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,341.82869234
5333607,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,634.88457983
5333607,1,4,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,634.88457983
5333607,1,9,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,634.88457983
5333607,1,10,1,80,73,2,,,,2,,,.,,,2,,,,,,1,01,,73,634.88457983
5333611,1,2,1,80,73,1,8,,2,,,2,,2,,2,,2,,800000,2,1,01,1.3,73,362.55191877
5333613,1,2,1,80,73,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,73,199.43773446
5333614,1,2,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,73,160.37791066
5333617,1,1,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,73,246.4289698
5333617,1,2,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,73,246.4289698
5333619,1,1,1,80,73,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,73,278.64415027
5333622,1,1,1,80,54,1,8,,2,,,8,,2,,2,,,,,2,1,01,4,54,379.89571488
5333622,1,2,1,80,54,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,379.89571488
5333622,1,3,1,80,54,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,379.89571488
5333623,1,1,1,80,54,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,54,272.98292953
5333624,1,4,1,80,54,2,,,,2,,,.,,,2,,,,,,1,01,,54,248.608062
5333624,1,5,1,80,54,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,248.608062
5333630,1,1,1,80,76,1,8,,2,,,8,,2,,2,,1,48,908500,2,1,01,1.2,76,1618.6057717
5333631,1,1,1,80,76,1,8,,2,,,9,,1,2,2,,,,,1,1,01,4,76,2091.5938428
5333631,1,2,1,80,76,2,,,,2,,,.,,,2,,,,,,1,01,,76,2091.5938428
5333632,1,1,1,80,76,1,5,,2,,,4,,3,,2,,,,,3,1,01,4,76,943.65814299
5333633,1,2,1,80,76,2,,,,2,,,.,,,2,,,,,,1,01,,76,1257.9708138
5333635,1,1,1,80,76,1,3,,1,,1,9,,2,,2,,1,30,908500,2,1,01,3,76,1307.6433657
5333636,1,1,1,80,76,1,7,,2,,,12,FALTA DE RECURSOS ECONOMICOS,2,,1,160000,1,40,800000,2,1,01,1.1,76,809.30288586
5333637,1,1,1,80,76,1,3,,2,,,9,,1,,2,,,,,2,1,01,4,76,1887.316286
5333638,1,2,1,80,76,2,,,,2,,,.,,,2,,,,,,1,01,,76,2515.9416275
5333641,1,2,1,80,76,1,3,,2,,,9,,2,,2,,2,,800000,2,1,01,1.2,76,919.74557592
5333642,1,2,1,80,76,1,8,,2,,,1,,2,,2,,1,48,900000,2,1,01,1.2,76,1040.8112303
5333643,1,2,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,01,,76,1235.1995075
5333645,1,1,1,80,76,1,4,,2,,,11,,2,,2,,,,,2,1,01,2,76,809.30288586
5333648,1,3,1,80,76,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,76,771.06059696
5333648,1,5,1,80,76,2,,,,2,,,.,2,,2,,1,48,900000,2,1,01,,76,771.06059696
5333649,1,2,1,80,76,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,76,820.73910984
5333650,1,2,1,80,76,2,,,,2,,,.,,,2,,,,,,1,01,,76,1112.2804744
5333651,1,3,1,80,76,2,,,,2,,,.,,,2,,,,,,1,01,,76,1438.6804022
5333683,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,601.27110012
5333683,1,4,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,601.27110012
5333687,1,1,1,80,68,1,6,,2,,,1,,2,,2,,,,,2,1,01,1.4,68,541.73858004
5333687,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,68,541.73858004
5333688,1,1,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.4,68,503.79598079
5333692,1,4,1,80,68,2,,,,2,,,.,2,,2,,2,,800000,2,1,01,,68,642.41422827
5333693,1,3,1,80,68,2,,,,2,,,.,,,2,,,,,,1,01,,68,638.90959742
5333696,1,3,1,80,76,1,9,POR PROBLEMAS DE DROGADICCION,2,,,12,POR PROBLEMAS DE DROGADICCION,2,,2,,1,35,98,2,1,01,4,76,657.48559459
5333697,1,2,1,80,76,1,7,,1,,1,4,,2,,1,120000,2,,908526,2,1,01,1.4,76,975.75567818
5333703,1,4,1,80,17,2,,,,2,,,.,,,2,,,,,,1,01,,17,211.47256176
5333703,1,5,1,80,17,2,,,,2,,,.,,,2,,,,,,1,01,,17,211.47256176
5333704,1,1,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,17,289.28185759
5333704,1,2,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,289.28185759
5333704,1,6,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,289.28185759
5333706,1,1,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,17,246.30746573
5333706,1,2,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,246.30746573
5333706,1,3,1,80,17,2,,,,2,,,.,,,2,,,,,,1,01,,17,246.30746573
5333706,1,6,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,246.30746573
5333708,1,1,1,80,76,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,76,932.22191901
5333715,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,68,533.26363602
5333716,1,1,1,80,68,1,8,,2,,,8,,3,,2,,,,,3,1,01,3,68,551.44095029
5333725,1,3,1,80,50,1,4,,2,,,1,,2,,1,420000,,,1200000,2,1,01,1.2,50,286.68040127
5333725,1,4,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,286.68040127
5333725,1,5,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,286.68040127
5333726,1,3,1,80,50,1,4,,2,,,4,,2,,2,,2,,1500000,2,1,01,1.4,50,173.62316094
5333726,1,4,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,173.62316094
5333727,1,1,1,80,50,1,5,,2,,,10,,3,,2,,,,,3,1,01,3,50,208.0722409
5333728,1,1,1,80,50,1,3,,2,,,9,,2,,2,,2,,900000,2,1,01,1.4,50,409.24395542
5333731,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,262.65591445
5333732,1,3,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,313.33710354
5333733,1,2,1,80,50,1,3,,2,,,8,,2,,2,,1,48,870000,2,1,01,2,50,329.07178664
5333733,1,4,1,80,50,1,6,,1,,1,1,,2,,2,,1,48,1500000,2,1,01,2,50,329.07178664
5333735,1,1,1,80,50,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,50,260.66201651
5333735,1,3,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,260.66201651
5333742,1,1,1,80,23,1,7,,2,,,4,,2,,2,,2,,1000000,2,1,01,2,23,157.99451879
5333743,1,2,1,80,23,1,9,POR LA PANDEMIA,2,,,12,POR LA PANDEMIA,2,,2,,,,,2,1,01,1.4,23,156.27453157
5333745,1,2,1,80,23,1,3,,2,,,9,,2,,2,,2,,877803,2,1,01,3,23,188.49520941
5333745,1,4,1,80,23,2,,,,2,,,.,,,2,,,,,,1,01,,23,188.49520941
5333746,1,1,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,17,194.27560141
5333749,1,1,1,80,17,1,5,,2,,,4,,3,,2,,2,,877802,3,1,01,4,17,186.81106599
5333749,1,2,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,186.81106599
5333751,1,1,1,80,23,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,23,149.17395572
5333751,1,2,1,80,23,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,23,149.17395572
5333751,1,3,1,80,23,1,3,,2,,,9,,2,,2,,2,,908526,2,1,01,4,23,149.17395572
5333753,1,3,1,80,23,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,23,173.77925953
5333754,1,5,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,322.27708462
5333755,1,1,1,80,68,1,9,AISLAMIENTO PREVENTIVO OBLIGATORIO,2,,,9,,2,,2,,,,,2,1,01,1.4,68,328.54345585
5333755,1,3,1,80,68,1,8,,2,,,1,,2,,1,100000,1,48,877803,2,1,01,1.1,68,328.54345585
5333755,1,4,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,328.54345585
5333757,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,68,310.36614157
5333758,1,2,1,80,68,2,,,,2,,,.,,,2,,,,,,1,01,,68,360.85638974
5333758,2,1,2,80,68,1,3,,2,,,9,,2,,2,,2,,877803,2,1,01,2,68,360.85638974
5333760,1,4,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,371.37775524
5333761,1,2,1,80,68,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,68,314.5239786
5333762,1,2,1,80,68,1,3,,2,,,9,,2,,2,,2,,900000,2,1,01,4,68,319.45479871
5333762,1,3,1,80,68,2,,,,2,,,.,,,2,,,,,,1,01,,68,319.45479871
5333763,1,2,1,80,68,2,,,,2,,,.,,,2,,,,,,1,01,,68,243.65473234
5333764,1,4,1,80,68,2,,,,1,2,9,,2,,2,,1,48,900000,2,1,01,,68,301.22285934
5333766,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,68,316.10873793
5333767,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,68,541.73858004
5333770,1,1,1,80,50,1,4,,2,,,8,,2,,2,,,,,2,1,01,2,50,224.95710239
5333770,1,3,1,80,50,1,1,,2,,,8,,2,,2,,,,,2,1,01,4,50,224.95710239
5333776,1,1,1,80,52,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,52,125.5300123
5333798,1,2,1,80,23,1,1,,2,,,4,,2,,2,,,,,2,1,01,3,23,137.3636137
5333800,1,1,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,01,,23,167.68547022
5333801,1,2,1,80,23,1,2,,2,,,2,,2,,2,,,,,2,1,01,2,23,174.82985925
5333801,1,3,1,80,23,2,,,,2,,,.,,,2,,,,,,1,01,,23,174.82985925
5333802,1,2,1,80,23,1,3,,2,,,9,,2,,2,,2,,908526,2,1,01,4,23,177.37642165
5333805,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,68,649.41045179
5333805,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,649.41045179
5333805,1,4,1,80,68,1,8,,2,,,2,,2,,2,,,,,2,1,01,3,68,649.41045179
5333805,1,5,1,80,68,2,,,,2,,,.,,,2,,,,,,1,01,,68,649.41045179
5333806,1,3,1,80,68,1,8,,2,,,2,,2,,2,,2,,480000,2,1,01,1.2,68,299.77065716
5333807,1,1,1,80,68,1,7,,2,,,12,RESTRICCIONES DE LA PANDEMIA COVID 19,2,,2,,1,48,877803,2,1,01,1.4,68,521.97329506
5333807,1,3,1,80,68,2,,,,2,,,.,,,2,,,,,,1,01,,68,521.97329506
5333808,1,2,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,591.56872986
5333808,1,4,1,80,68,2,,,,2,,,.,,,2,,,,,,1,01,,68,591.56872986
5333810,1,2,1,80,68,1,4,,2,,,4,,2,,2,,,,,2,1,01,1.3,68,637.52290121
5333810,1,3,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,68,637.52290121
5333822,1,3,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,01,,52,204.7387222
5333822,1,4,1,80,52,2,,,,2,,,.,,,2,,,,,,1,01,,52,204.7387222
5333825,1,1,1,80,68,1,4,,2,,,4,,2,,2,,1,48,980000,2,1,01,4,68,486.63400871
5333825,1,2,1,80,68,1,8,,2,,,9,,2,,2,,1,48,980000,2,1,01,4,68,486.63400871
5333825,1,4,1,80,68,2,,,,2,,,.,,,2,,,,,,1,01,,68,486.63400871
5333839,1,2,1,80,50,1,4,,2,,,4,,2,,1,1000000,,,,2,1,01,1.2,50,353.60909871
5333841,1,1,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,50,355.20935748
5333841,1,3,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,355.20935748
5333844,1,1,1,80,50,1,4,,2,,,4,,2,,2,,,,,2,1,01,2,50,272.79623672
5333847,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,50,367.37170148
5333851,1,1,1,80,50,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,50,190.17712813
5333851,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,50,190.17712813
5333852,2,1,2,80,50,1,4,,2,,,8,,2,,2,,,,,2,1,01,2,50,266.15403742
5333855,1,1,1,80,50,1,5,,2,,,10,,3,,2,,,,,3,1,01,3,50,272.79623672
5333858,1,2,1,80,50,1,7,,2,,,12,PANDEMIA SANITARIA,2,,2,,,,,2,1,01,1.4,50,318.82912445
5333859,1,1,1,80,50,1,5,,2,,,10,,3,,2,,,,,2,1,01,4,50,354.08730288
5333860,1,3,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,318.60057006
5333861,1,2,1,80,50,1,8,,2,,,5,,2,,2,,1,48,1000000,2,1,01,3,50,311.95837076
5333861,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,311.95837076
5333861,1,4,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,50,311.95837076
5333862,1,1,1,80,50,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,50,219.46508148
5333862,1,2,1,80,50,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,50,219.46508148
5333862,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,219.46508148
5333866,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,292.17242218
5333866,1,4,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,292.17242218
5333876,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,268.35298686
5333876,1,4,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,268.35298686
5333905,1,1,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,200.94298135
5333905,1,3,1,80,17,1,4,,2,,,4,,1,,2,,,,,2,1,01,4,17,200.94298135
