DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,MES,P6430,RAMA4D_R4,INGLABO,DPTO,fex_c_2011,RAMA4DP8_R4
5360352,1,2,1,60,66,1,66,1,2,1,,1,,,1,1,1,1,12,,2,,2,900000,2,,,2,,2,,2,,2,,2,,,1,102854,2,2,,,2,,,2,,,2,,,1,450000,1,450000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,7,9,,1,,1,1,1,8,1,1,,,,,,,,,1,1,1,0,18,1,,2,,,,,,,,1,11,35,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,95,41,1,01,1,4111,900000,66,380.71806595,
5360352,1,3,1,60,66,1,66,1,2,2,12,1,,,1,1,1,1,18,,2,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102854,2,1,35000,2,2,,,2,,,2,,,1,436000,1,436000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,4,7,,1,,1,1,1,5,1,1,,,,,,,,,1,1,1,3,12,1,,2,,,,,,,,1,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,01,1,4724,877803,66,380.71806595,
5360355,1,1,1,60,66,1,66,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,850000,1,,3,,12,2,,,,,3,3,2,40,,.,40,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,1,,2,,,,,,,,1,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,95,41,1,01,4,4111,850000,66,373.17949076,
5360356,1,1,1,60,66,1,66,1,1,,,1,,,1,2,2,2,2,,1,,2,750000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,3,7,,5,,2,,,,1,,,,,,,,,1,2,2,1,6,4,4,,2,,,,,,,,2,3,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,97,32,1,01,1,3290,750000,66,380.61142314,
5360356,1,2,1,60,66,1,66,1,1,,,1,,,1,2,2,2,2,,1,,2,400000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,2,,,,,,,,,25,2,,25,,,3,7,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,94,32,1,01,1,3290,400000,66,380.61142314,
5360357,1,2,1,60,66,1,66,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,150000,1,,3,,12,2,,,,,3,3,2,25,2,,25,,,1,6,,11,,2,,,,1,,,,,,,,,1,2,2,1,2,36,1,,2,,,,,,,,2,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,01,4,4789,150000,66,311.46492732,
5360358,1,1,1,60,66,1,66,1,2,1,,1,,,1,1,1,1,122,,2,,2,2000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1000000,1,1000000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,45,,.,45,,,9,7,,1,,1,2,1,12,1,1,,,,,,,,,1,1,1,0,5,1,,2,,,,,,,,1,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,07,86,1,01,2,8610,2000000,66,365.98315052,
5360359,1,1,1,60,66,1,66,1,2,1,,1,,,1,1,1,1,120,,5,,2,1400000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,700000,1,700000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,6,,1,,1,3,1,10,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,58,84,1,01,2,8423,1400000,66,301.86293474,
5360359,1,2,1,60,66,1,66,1,2,2,12,2,4,NO INFORMA NOMBRE DE EMPRESA,1,1,1,1,24,,2,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102854,2,1,35000,2,2,,,2,,,2,,,1,450000,1,450000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,12,1,1,,,,,,,,,1,1,1,0,120,1,,2,,,,,,,,1,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,54,88,1,01,1,8890,877803,66,301.86293474,7810
5360360,1,1,1,60,66,1,66,1,2,1,,1,,,1,1,2,1,120,,1,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102000,2,2,,,2,,,2,,,2,,,1,877803,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,14,1,1,,,,,,,,,1,1,1,4,24,1,,2,,,,,,,,1,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,55,81,1,01,1,8121,877803,66,351.59047004,
5360361,1,2,1,60,66,1,66,1,2,2,12,1,,,1,1,1,1,24,,1,,2,1000000,2,,,2,,2,,2,,2,,2,,,1,102854,2,2,,,2,,,2,,,2,,,1,500000,1,500000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,9,1,1,,,,,,,,,1,1,1,0,12,1,,2,,,,,,,,1,11,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,03,30,1,01,1,3091,1000000,66,387.46601103,
5360362,1,2,1,60,66,1,66,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,1000000,1,,3,,12,2,,,,,2,1,2,48,,.,48,,,1,5,,1,,1,1,2,12,1,1,,,,,,,,,1,2,1,5,14,1,,2,,,,,,,,3,2,20,,2,,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,8,,21,68,1,01,4,6820,1000000,66,270.23502284,
5360362,1,3,1,60,66,1,66,1,2,1,,1,,,1,1,1,1,12,,2,,2,3500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1750000,1,1750000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,1,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,02,47,1,01,1,4711,3500000,66,270.23502284,
5360363,1,1,1,60,66,1,66,1,2,2,12,1,,,1,1,1,1,14,,2,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102854,2,1,35000,2,2,,,2,,,2,,,1,436000,1,436000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,8,1,1,,,,,,,,,1,1,1,4,12,1,,2,,,,,,,,1,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,97,01,1,01,1,0145,877803,66,409.43812577,
5360366,1,1,1,60,66,1,66,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,80000,1,,3,,12,2,,,,,3,3,2,20,2,,20,,,1,1,,11,,2,,,,1,,,,,,,,,1,2,2,1,0,2,1,,2,,,,,,,,1,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,94,32,1,01,4,3290,80000,66,284.74549939,
5360366,1,2,1,60,66,1,66,1,1,,,1,,,2,2,2,2,12,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,3,7,,11,,2,,,,1,,,,,,,,,1,2,2,1,0,2,1,,2,,,,,,,,3,3,15,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,15,73,1,01,1,7310,800000,66,284.74549939,
5360366,1,3,1,60,66,1,66,1,1,,,1,,,2,2,2,2,12,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,3,7,,11,,2,,,,1,,,,,,,,,1,2,2,1,0,12,1,,2,,,,,,,,1,3,15,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,15,73,1,01,1,7310,800000,66,284.74549939,
5360366,1,4,1,60,66,1,66,1,1,,,1,,,2,2,2,2,2,,1,,2,400000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,10,,,,,,,,,48,,.,48,,,2,7,,11,,2,,,,1,,,,,,,,,1,2,2,1,2,12,4,,2,,,,,,,,3,3,10,,2,,,,1,1,2,1,2,2,1,2,2,2,2,,2,2,1,1,1,2,1,1,8,,99,46,1,01,1,4665,400000,66,284.74549939,
5360367,1,1,1,60,66,1,66,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,,3,,12,2,,,,,3,3,2,70,,.,70,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,24,12,4,,2,,,,,,,,2,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,77,56,1,01,4,5619,300000,66,456.49471078,
5360367,1,2,1,60,66,1,66,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,,3,,12,2,,,,,3,3,2,48,,.,48,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,12,8,,2,,,,,,,,3,3,5,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,45,47,1,01,4,4781,300000,66,456.49471078,
5360368,1,1,1,60,66,1,66,2,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,100000,1,,3,,6,2,,,,,3,3,2,36,2,,36,,,1,1,,3,,2,,,,1,,,,,,,,,1,2,2,1,72,18,1,,2,,,,,,,,9,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,57,96,1,01,4,9602,100000,66,365.98315052,
5360368,1,2,1,60,66,1,66,1,2,1,,1,,,1,1,1,1,60,,2,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102854,2,1,70000,2,2,,,2,,,2,,,1,436000,1,436000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,0,1,,9,7,,1,,1,2,1,11,1,1,,,,,,,,,1,1,1,0,5,4,,2,,,,,,,,2,11,25,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,79,13,1,01,1,1311,877803,66,365.98315052,
5360369,1,1,1,60,66,1,66,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,800000,1,,3,,12,2,,,,,3,3,2,48,,.,48,,,1,5,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,1,,2,,,,,,,,1,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,95,31,1,01,4,3110,800000,66,365.98315052,
5360371,1,2,1,60,66,1,66,1,2,1,,1,,,1,1,2,1,24,,1,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102000,2,2,,,2,,,2,,,2,,,1,436000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,6,7,,1,,1,1,1,2,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,11,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,45,47,1,01,1,4752,877803,66,345.0934711,
5360371,1,3,1,60,66,1,66,1,2,2,10,1,,,1,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,1360000,1,,3,,1,2,,,,,1,1,1,40,,.,40,,,9,7,,1,,1,1,2,0,1,1,,,,,,,,,1,2,2,,,,,2,,,,,,,,,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,39,86,1,01,4,8610,1360000,66,345.0934711,
5360372,1,2,1,60,66,1,66,1,2,1,,1,,,1,1,1,1,7,,2,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102854,2,2,,,2,,,2,,,2,,,1,450000,1,450000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,4,7,,1,,1,1,1,15,1,1,,,,,,,,,1,1,1,0,7,1,,2,,,,,,,,1,1,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,11,69,1,01,1,6920,877803,66,324.87104211,
5360373,1,4,1,60,66,1,66,1,2,1,,1,,,1,1,1,1,60,,1,,2,1300000,2,,,2,,2,,2,,2,,2,,,1,102854,2,2,,,2,,,2,,,2,,,1,650000,1,650000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,6,7,,1,,1,1,1,7,1,1,,,,,,,,,1,1,1,0,18,1,,2,,,,,,,,1,8,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,30,25,1,01,1,2511,1300000,66,246.34140899,
5360375,1,2,1,60,66,1,66,1,2,1,,1,,,1,1,2,1,12,,4,,1,1400000,2,,,2,,2,,2,,2,,2,,,1,102000,2,2,,,2,,,2,,,2,,,1,700000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,7,7,,1,,1,1,1,1,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,5,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,32,81,1,01,1,8121,1400000,66,294.6665945,
5360375,1,4,1,60,66,1,66,1,2,1,,2,4,SEGURIDAD ATLAS,1,1,2,1,60,,1,,2,960000,2,,,2,,2,,2,,2,,2,,,1,102000,2,2,,,2,,,2,,,2,,,1,450000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,18,1,1,,,,,,,,,1,1,1,6,48,1,,2,,,,,,,,3,2,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,58,86,1,01,1,8610,960000,66,294.6665945,8010
5360376,1,2,1,60,66,1,66,1,2,2,12,2,1,,1,1,1,1,48,,3,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102854,2,1,70000,2,2,,,2,,,2,,,1,436000,1,436000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,17,1,1,,,,,,,,,1,1,1,1,24,1,,2,,,,,,,,1,11,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,58,86,1,01,1,8621,877803,66,396.02751353,8010
5360377,1,1,1,60,66,1,66,1,1,,,1,,,1,2,2,2,1,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,3,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,6,,2,,,,,,,,8,2,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,53,56,1,01,1,5611,800000,66,422.56635989,
5360377,1,2,1,60,66,1,66,2,,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,750000,1,,3,,12,2,,,,,3,3,2,48,,.,48,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,1,,2,,,,,,,,1,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,56,1,01,4,5619,750000,66,422.56635989,
5360377,1,3,1,60,66,1,66,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,600000,1,,3,,1,2,,,,,3,3,2,40,,.,40,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,56,1,01,4,5619,600000,66,422.56635989,
5360377,1,4,1,60,66,1,66,1,2,1,,1,,,1,1,1,1,36,,2,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,10854,2,2,,,2,,,2,,,2,,,1,600000,1,600000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,5,,1,,1,1,1,5,1,1,,,,,,,,,1,1,1,0,24,1,,2,,,,,,,,1,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,03,35,1,01,1,3512,1200000,66,422.56635989,
5360378,1,2,1,60,66,1,66,1,2,1,,1,,,1,1,1,1,8,,2,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102854,2,2,,,2,,,2,,,2,,,1,436000,1,436000,2,,2,,2,,2,,,.,,,,,,,,,.,9,,,,,,,,,54,,.,54,,,2,7,,1,,1,1,1,3,1,1,,,,,,,,,1,1,1,3,30,1,,2,,,,,,,,1,2,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,01,1,4752,877803,66,320.95021,
5360378,1,3,1,60,66,1,66,1,2,2,3,1,,,1,1,1,1,1,,2,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102854,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,1,,,,,,,,,60,,.,60,,,4,7,,1,,1,1,1,0,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,2,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,97,47,1,01,1,4752,877803,66,320.95021,
5360378,1,4,1,60,66,1,66,1,1,,,1,,,1,2,2,2,2,,2,,2,700000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,2,,,,,,,,,50,,.,50,,,2,2,,10,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,95,41,1,01,1,4111,700000,66,320.95021,
5360379,1,3,1,60,66,1,66,1,2,1,,1,,,1,1,1,1,7,,2,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102854,2,2,,,2,,,2,,,2,,,1,450000,1,450000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,3,1,1,,,,,,,,,1,1,1,0,12,1,,2,,,,,,,,1,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,97,49,1,01,1,4923,877803,66,310.36056557,
5360380,1,1,1,60,66,1,66,1,2,2,12,1,,,1,1,1,1,144,,2,,2,877803,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,436000,1,436000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,60,,.,0,3,,1,2,,1,,1,2,1,16,1,1,,,,,,,,,1,2,1,0,36,1,,2,,,,,,,,8,5,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,54,97,1,01,3,9700,877803,66,288.28630546,
5360381,1,1,1,60,66,1,66,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,200000,1,,3,,12,2,,,,,3,1,2,25,2,,25,,,1,1,,2,,2,,,,1,,,,,,1,,,,2,2,1,3,84,1,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,79,95,1,01,4,9529,200000,66,423.01475505,
5360381,1,2,1,60,66,1,66,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,1000000,1,,3,,12,2,,,,,3,1,2,60,,.,60,,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,1,3,48,1,,2,,,,,,,,10,11,1,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,98,49,1,01,4,4923,1000000,66,423.01475505,
5360381,1,3,1,60,66,1,66,1,2,2,6,1,,,1,1,2,1,0,,4,,1,1000000,2,,,2,,2,,2,,2,,2,,,1,102000,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,7,7,,1,,1,1,1,1,1,1,,,,,,,,,1,1,1,0,4,1,,2,,,,,,,,1,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,32,64,1,01,1,6499,1000000,66,423.01475505,
5360382,1,2,1,60,66,1,66,1,2,1,,1,,,1,1,1,1,60,,2,,2,1000000,2,,,2,,2,,2,,2,,2,,,1,102854,2,1,35000,2,2,,,2,,,2,,,1,500000,1,500000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,6,1,1,,,,,,,,,1,1,1,0,12,1,,2,,,,,,,,1,5,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,33,47,1,01,1,4711,1000000,66,283.70950675,
5360383,1,1,1,60,66,1,66,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,2,,1,900000,1,,3,,12,2,,,,,3,3,2,77,,.,77,,,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,41,47,1,01,4,4711,900000,66,358.78681028,
5360383,1,2,1,60,66,1,66,1,1,,,1,,,1,2,2,2,2,,1,,2,900000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,9,,,,,,,,,50,,.,50,,,2,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,3,6,1,,2,,,,,,,,1,2,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,95,41,1,01,1,4111,900000,66,358.78681028,
5360384,1,1,1,60,66,1,66,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,3,50000,1,,3,,12,2,,,,,3,3,2,40,,.,40,,,1,5,,1,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,01,4,4792,50000,66,497.66074359,
5360385,1,1,1,60,66,1,66,1,2,1,,1,,,1,1,2,1,12,,2,,2,877803,1,80000,2,2,,2,,2,,2,,2,,,1,102000,2,2,,,2,,,2,,,2,,,1,436000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,65,,.,65,,,8,7,,1,,1,1,1,1,1,1,,,,,,,,,1,2,1,0,6,4,,2,,,,,,,,8,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,83,25,1,01,1,2511,877803,66,449.29837054,
5360385,1,5,1,60,66,1,66,2,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3,800000,1,,3,,12,2,,,,,3,1,2,60,,.,60,,,1,6,,4,,2,,,,1,,,,,,,,,1,2,2,1,0,2,8,,2,,,,,,,,2,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,45,47,1,01,4,4781,800000,66,449.29837054,
5360386,1,1,1,60,66,1,66,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,3,300000,1,,3,,12,2,,,,,3,3,2,22,2,,22,,,1,5,,3,,2,,,,1,,,,,,,,,1,2,2,1,13,66,4,,2,,,,,,,,11,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,01,4,4792,300000,66,345.0934711,
5360387,1,1,1,60,66,1,66,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,3,850000,1,,3,,12,2,,,,,3,3,2,60,,.,60,,,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,1,,2,,,,,,,,1,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,41,47,1,01,4,4711,850000,66,363.36360899,
5360388,1,1,1,60,66,1,66,1,2,1,,1,,,1,1,1,1,15,,2,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102854,2,1,70000,2,2,,,2,,,2,,,1,436000,1,436000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,5,7,,1,,1,2,1,10,1,1,,,,,,,,,1,1,1,6,12,1,,2,,,,,,,,1,5,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,8,,54,55,1,01,1,5511,877803,66,318.36146045,
5360389,1,1,1,60,66,1,66,1,2,2,6,1,,,1,2,2,2,2,,1,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102000,2,1,70000,2,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,5,9,,1,,1,1,1,10,1,1,,,,,,,,,1,1,1,0,6,1,,2,,,,,,,,1,11,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,95,41,1,01,1,4111,877803,66,447.12722417,
