DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P9460,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S7A1,P7420S8,P7422,P7422S1,P1806,P1519,P1883,RAMA2D_D_R4,OFICIO1,OFICIO2,DSI,DSCY,MES,RAMA4D_D_R4,DPTO,fex_c_2011
5361888,1,5,1,70,08,1,40,48,1,,2,52,1,,5,2,1,,,,,,,,,,,1,2,,950000,2,,32,45,45,1,2,01,3290,08,597.9471975
5361891,1,2,1,70,08,1,12,48,1,,2,24,1,,3,2,8,,,,,,,,,,,1,2,,600000,2,,31,45,45,1,1,01,3110,08,496.07126019
5361896,1,5,1,70,08,1,16,48,1,,1,,,,,,,,.,,,,,,,,.,,,,915000,,,,97,,1,2,01,.,08,620.63052758
5361899,1,5,1,70,08,1,48,48,1,,2,48,1,,9,2,1,,,,,,,,,,,1,2,,877803,2,,49,39,32,1,2,01,4921,08,618.3064031
5361904,1,5,1,70,08,1,16,40,1,,1,,,,,,,,.,,,,,,,,.,,,,800000,,,,45,,1,2,01,.,08,786.7393255
5361911,1,1,1,70,08,1,24,48,1,,2,24,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,85,13,13,1,2,01,8530,08,652.6326037
5361920,1,3,1,70,08,1,4,48,1,,2,4,1,,3,2,1,,,,,,,,,,,1,2,,600000,2,,56,97,53,1,1,01,5611,08,616.40082698
5361921,1,3,1,70,08,1,18,48,1,,2,30,1,,6,2,1,,,,,,,,,,,1,2,,800000,2,,85,18,18,1,2,01,8530,08,476.57748666
5361948,1,5,1,70,08,1,96,48,1,,2,96,1,,8,2,8,,,,,,,,,,,1,2,,908526,2,,49,32,39,1,2,01,4921,08,458.64402972
5361950,1,2,1,70,08,1,5,48,4,,2,5,4,,1,2,8,,,,,,,,,,,1,2,,500000,2,,56,77,77,1,1,01,5619,08,526.75853762
5361952,1,5,1,70,08,1,52,40,3,,2,32,3,,1,2,4,,,,,,,,,,,1,2,,800000,2,,97,54,54,1,2,01,9700,08,754.95422141
5361953,1,5,1,70,08,1,26,48,1,,2,26,1,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,10,03,03,1,2,01,1090,08,608.74069374
5361965,1,1,1,70,08,1,6,48,2,,2,6,4,,9,2,1,,,,,,,,,,,1,2,,1200000,2,,84,39,39,1,1,01,8412,08,759.09907859
5361975,1,1,1,70,08,1,12,48,1,,2,12,1,,8,2,8,,,,,,,,,,,1,2,,983000,2,,47,45,45,1,1,01,4772,08,637.85340691
5361984,1,2,1,70,08,1,40,48,1,,2,40,1,,5,2,1,,,,,,,,,,,1,2,,800000,2,,47,45,45,1,2,01,4771,08,648.40290309
5361994,1,2,1,70,08,1,40,48,1,,2,40,1,,7,2,2,,,,,,,,,,,1,2,,908526,2,,85,13,13,1,2,01,8530,08,500.09247026
5362003,1,3,1,70,08,1,8,48,1,,2,254,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,22,97,97,1,1,01,2219,08,819.59445912
5362005,1,6,1,70,08,1,40,48,1,,2,11,1,,9,2,2,,,,,,,,,,,1,2,,860000,2,,64,33,39,1,2,01,6412,08,335.3225358
5362007,1,1,1,70,08,1,52,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1200000,,,,21,,1,2,01,.,08,674.26560212
5362010,1,1,1,70,08,1,52,48,1,,2,104,1,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,80,58,58,1,2,01,8010,08,537.45181697
5362040,1,1,1,70,11,1,8,24,1,,2,8,1,,9,2,4,,,,,,,,,,,1,2,,600000,2,,46,33,33,1,1,01,4663,11,5432.1269184
5362041,1,1,1,70,11,1,36,48,2,,2,36,4,,1,2,8,,,1,,,,,,,,,2,,5000000,1,1,68,09,21,1,2,01,6820,11,3002.0327076
5362062,1,3,1,70,11,1,3,40,4,,2,3,4,,2,2,1,,,,,,,,,,,1,2,,908000,2,,49,98,98,1,1,01,4923,11,3681.9426206
5362062,1,4,1,70,11,1,4,48,1,,2,40,1,,2,2,1,,,,,,,,,,,1,2,,908000,2,,52,97,58,1,1,01,5221,11,3681.9426206
5362071,1,6,1,70,11,1,12,48,1,,2,12,1,,9,2,8,,,,,,,,,,,1,2,,908000,2,,41,95,95,1,1,01,4111,11,7238.3987967
5362072,1,2,1,70,11,1,4,48,1,,2,8,1,,3,2,2,,,,,,,,,,,1,2,,908526,2,,14,79,79,1,1,01,1410,11,3426.7571506
5362081,1,3,1,70,11,1,16,48,1,,2,16,1,,7,2,1,,,,,,,,,,,1,2,,877803,2,,52,39,39,1,2,01,5229,11,3681.9426206
5362081,1,4,1,70,11,1,36,48,4,,2,36,1,,9,2,1,,,,,,,,,,,1,2,,877803,2,,47,79,97,1,2,01,4711,11,3681.9426206
5362083,1,2,1,70,11,1,5,48,3,,2,2,4,,1,2,8,,,,,,,,,,,1,1,240000,908000,2,,81,54,54,1,1,01,8121,11,4671.0353896
5362087,1,1,1,70,11,1,52,48,4,,2,40,4,,1,2,7,,,,,,,,,,,1,2,,908000,2,,56,45,45,1,2,01,5619,11,2923.2679054
5362089,1,3,1,70,11,1,6,48,4,,2,6,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,41,95,95,1,1,01,4111,11,3002.0327076
5362096,1,1,1,70,11,1,44,48,1,,2,44,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,2,01,4111,11,2365.5568343
5362099,1,2,1,70,11,1,8,48,1,,2,44,4,,2,2,8,,,,,,,,,,,1,2,,900000,2,,47,45,41,1,1,01,4771,11,2678.4338427
5362101,1,1,1,70,11,1,36,48,4,,2,48,4,,2,2,1,,,,,,,,,,,1,2,,877000,2,,49,98,98,1,2,01,4921,11,2890.975407
5362104,1,2,1,70,11,1,46,48,4,,2,46,4,,1,2,8,,,,,,,,,,,1,2,,890000,2,,41,95,95,1,2,01,4111,11,2241.7313128
5362104,1,3,1,70,11,1,40,48,1,,2,40,1,,9,2,8,,,,,,,,,,,1,2,,870000,2,,81,53,55,1,2,01,8121,11,2241.7313128
5362107,1,3,1,70,11,1,110,48,1,,2,110,1,,9,2,4,,,1,,,,,,,,,2,,908000,1,2,85,39,39,1,2,01,8544,11,2876.5805066
5362108,1,1,1,70,11,1,40,40,4,,2,12,4,,1,2,8,,,,,,,,,,,1,2,,1000000,2,,96,59,59,1,2,01,9609,11,3714.2351189
5362108,1,2,1,70,11,1,40,50,1,,2,8,1,,5,2,1,,,,,,,,,,,1,2,,1000000,2,,47,45,45,1,2,01,4769,11,3714.2351189
5362109,1,1,1,70,11,1,42,48,1,,2,3,1,,8,2,8,,,,,,,,,,,1,1,920000,908526,2,,65,55,55,1,2,01,6511,11,2950.4310267
5362114,1,1,1,70,11,1,8,48,1,,2,8,1,,9,2,8,,,,,,,,,,,1,2,,1300000,2,,49,97,97,1,1,01,4923,11,3250.5398142
5362115,1,1,1,70,11,1,104,48,1,,2,4,4,,1,2,1,,,,,,,,,,,1,1,800000,1200000,2,,81,55,55,1,2,01,8121,11,2950.4310267
5362116,1,2,1,70,11,1,45,48,1,,2,45,1,,9,2,2,,,,,,,,,,,1,2,,908526,2,,47,33,33,1,2,01,4773,11,3250.5398142
5362119,1,3,1,70,11,1,2,48,1,,2,2,1,,9,2,1,,,,,,,,,,,1,1,650000,1000000,2,,82,03,38,1,1,01,8220,11,3572.5119996
5362127,1,2,1,70,11,1,4,48,1,,2,45,1,,2,2,3,,,,,,,,,,,1,2,,1000000,2,,56,41,53,1,1,01,5630,11,3536.1877716
5362129,1,1,1,70,11,1,4,48,1,,2,8,1,,9,2,1,,,,,,,,,,,1,2,,877803,2,,85,55,55,1,1,01,8512,11,4978.8158929
5362131,1,1,1,70,11,1,4,48,1,,2,4,1,,5,2,4,,,,,,,,,,,1,2,,908526,2,,23,96,96,1,1,01,2310,11,3728.6300194
5362138,1,1,1,70,11,1,8,60,1,,2,8,4,,4,2,6,,,,,,,,,,,1,2,,1500000,2,,69,02,02,1,1,01,6910,11,3047.0934268
5362147,1,3,1,70,11,1,52,48,1,,2,52,4,,9,2,8,,,,,,,,,,,1,2,,1500000,2,,84,11,11,1,2,01,8415,11,2878.2071862
5362148,1,1,1,70,11,1,16,48,3,,2,40,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,88,54,54,1,2,01,8890,11,2937.6628058
5362152,1,3,1,70,11,1,16,48,1,,2,16,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,01,4774,11,4069.0537333
5362153,1,3,1,70,11,1,44,48,1,,2,48,4,,1,2,2,,,,,,,,,,,1,2,,908526,2,,96,39,57,1,2,01,9602,11,4244.5468653
5362155,1,3,1,70,11,1,12,48,1,,2,20,1,,5,2,1,,,,,,,,,,,1,2,,1300000,2,,71,37,03,1,1,01,7110,11,3651.2768018
5362157,1,2,1,70,11,1,20,48,1,,2,40,1,,4,2,1,,,,,,,1,,,,,2,,908526,2,,56,53,53,1,2,01,5619,11,4683.8036104
5362169,1,1,1,70,11,1,52,48,1,,2,54,4,,8,2,4,,,1,,,,,,,,,2,,908000,1,2,91,39,39,1,2,01,9101,11,3059.8616477
5362172,1,3,1,70,11,1,28,48,4,,2,44,4,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,49,98,98,1,2,01,4921,11,3300.5148156
5362172,1,4,1,70,11,1,4,48,1,,2,44,4,,1,2,1,,,,,,,,,,,1,2,,1200000,2,,49,98,98,1,1,01,4921,11,3300.5148156
5362187,1,1,1,70,11,1,5,48,1,,2,20,1,,1,2,1,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,1,01,4111,11,3604.8044979
5362190,1,2,1,70,11,1,40,48,1,,2,40,1,,9,2,4,,,,,,,,,,,1,2,,908000,2,,82,38,38,1,2,01,8220,11,2129.7464766
5362201,1,1,1,70,11,1,4,48,1,,2,5,1,,4,2,8,,,,,,,,,,,1,2,,908000,2,,56,53,53,1,1,01,5611,11,3072.6298686
5362202,1,5,1,70,11,1,4,40,1,,1,,,,,,,,.,,,,,,,,.,,,,877803,,,,45,,1,1,01,.,11,3424.340337
5362209,1,4,1,70,11,1,32,48,4,,2,32,1,,2,2,8,,,,,,,,,,,1,2,,890000,2,,45,84,84,1,2,01,4542,11,3761.4975568
5362212,1,2,1,70,11,1,8,48,1,,2,8,1,,3,2,8,,,,,,,,,,,1,2,,1000000,2,,95,57,79,1,1,01,9529,11,2487.7556761
5362212,1,5,1,70,11,1,8,48,1,,2,8,1,,3,2,8,,,,,,,,,,,1,2,,1000000,2,,56,53,53,1,1,01,5611,11,2487.7556761
5362233,1,4,1,70,11,1,52,48,1,,1,,,,,,,,.,,,,,,,,.,,,,910000,,,,18,,1,2,01,.,11,1860.3035078
5362234,1,3,1,70,11,1,4,48,1,,1,,,,,,,,.,,,,,,,,.,,,,700000,,,,57,,1,1,01,.,11,2678.4338427
5362234,1,4,1,70,11,1,4,48,1,,1,,,,,,,,.,,,,,,,,.,,,,750000,,,,53,,1,1,01,.,11,2678.4338427
5362238,1,1,1,70,11,1,10,48,1,,2,10,5,,3,2,2,,,,,1,,,,,,,2,,908000,2,,56,45,77,1,1,01,5619,11,3728.6300194
5362241,1,1,1,70,11,1,12,40,1,,2,10,1,,9,2,1,,,,,,,,,,,1,2,,908000,2,,85,55,55,1,1,01,8530,11,4574.3729894
5362241,1,2,1,70,11,1,4,40,1,,1,,,,,,,,.,,,,,,,,.,,,,908000,,,,33,,1,1,01,.,11,4574.3729894
5362243,1,2,1,70,11,1,8,48,1,,2,8,1,,2,2,8,,,,,,,,,,,1,2,,877000,2,,56,53,53,1,1,01,5611,11,4671.0353896
5362248,1,1,1,70,11,1,4,24,1,,2,4,1,,2,2,1,,,,,,,,,,,1,2,,500000,2,,56,53,53,1,1,01,5611,11,3808.1849556
5362255,1,1,1,70,11,1,28,48,1,,2,6,4,,1,2,2,,,,,,,,,,,1,2,,800000,2,,47,37,45,1,2,01,4791,11,3250.5398142
5362268,1,1,1,70,11,1,2,48,1,,2,2,1,,6,2,8,,,,,,,,,,,1,2,,877000,2,,41,53,95,1,1,01,4111,11,2556.2350008
5362280,1,3,1,70,11,1,8,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,45,,1,1,01,.,11,4302.3758054
5362308,1,1,1,70,13,1,32,48,5,,2,96,5,,5,2,1,,,,,,,,,,,1,2,,1000000,2,,81,21,21,1,2,01,8121,13,396.21297329
5362310,1,4,1,70,13,1,2,48,1,,2,2,1,,6,2,1,,,,,,,,,,,1,1,908526,908526,2,,47,97,97,1,1,01,4711,13,417.14077544
5362312,1,7,1,70,13,1,16,48,4,,1,,,,,,,,.,,,,,,,,.,,,,600000,,,,95,,1,2,01,.,13,412.71068622
5362319,1,2,1,70,13,1,8,40,4,,2,8,4,,1,2,2,,,,,,,,,,,1,2,,400000,2,,85,13,13,1,1,01,8551,13,425.13207566
5362329,1,3,1,70,13,1,20,48,1,,2,20,1,,6,2,1,,,,,,,,,,,1,2,,900000,2,,52,19,32,1,2,01,5210,13,354.38361891
5362355,1,3,1,70,13,1,4,48,1,,2,4,1,,9,2,4,,,,,,,,,,,1,2,,908526,2,,52,97,97,1,1,01,5229,13,441.11769462
5362357,1,6,1,70,13,1,40,48,1,,2,40,1,,9,2,1,,,,,,,,,,,1,2,,900000,2,,47,55,55,1,2,01,4723,13,371.73799913
5362362,1,5,1,70,13,1,32,48,1,,2,36,1,,4,2,4,,,,,,,,,,,1,2,,877000,2,,56,53,53,1,2,01,5619,13,441.00691595
5362366,1,2,1,70,13,1,24,40,1,,1,,,,,,,,.,,,,,,,,.,,,,1500000,,,,13,,1,2,01,.,13,402.37034061
5362366,1,3,1,70,13,1,8,48,1,,2,8,2,,9,2,1,,,,,,,,,,,1,2,,908526,2,,84,97,58,1,1,01,8422,13,402.37034061
5362368,1,1,1,70,13,1,44,48,1,,2,44,1,,4,2,1,,,,,,,,,,,1,2,,900000,2,,86,59,59,1,2,01,8622,13,393.46895108
5362370,1,3,1,70,13,1,24,48,1,,2,24,3,,1,2,1,,,,,,,,,,,1,2,,908526,2,,97,58,54,1,2,01,9700,13,414.59106938
5362372,1,4,1,70,13,1,5,48,1,,2,5,1,,9,2,1,,,,,,,,,,,1,2,,900000,2,,47,33,33,1,1,01,4772,13,411.84704717
5362390,1,9,1,70,13,1,48,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,54,,1,2,01,.,13,377.40069362
5362393,1,1,1,70,13,1,30,48,1,,2,30,1,,7,2,1,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,2,01,4771,13,415.97393182
5362400,1,2,1,70,13,1,84,48,1,,2,84,1,,8,2,4,,,,,,,,,,,1,2,,877803,2,,20,45,45,1,2,01,2023,13,423.65807424
5362403,1,3,1,70,13,1,72,48,1,,2,96,1,,8,2,2,,,,,,,,,,,1,2,,1500000,2,,49,21,39,1,2,01,4923,13,352.08228075
5362422,1,2,1,70,13,1,28,40,3,,2,40,3,,1,2,1,,,,,,,,,,,1,2,,500000,2,,97,54,54,1,2,01,9700,13,787.60996067
5362422,1,3,1,70,13,1,104,48,1,,2,156,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,47,55,53,1,2,01,4711,13,787.60996067
5362422,1,4,1,70,13,1,12,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,55,,1,1,01,.,13,787.60996067
5362426,1,2,1,70,13,1,56,48,1,,2,56,1,,9,2,2,,,,,,,,,,,1,2,,1200000,2,,85,13,13,1,2,01,8544,13,754.66256741
5362431,1,2,1,70,13,1,12,48,4,,2,12,4,,1,2,6,,,1,,,,,,,,,2,,1700000,1,1,41,02,02,1,1,01,4111,13,741.41443206
5362445,1,2,1,70,13,1,8,48,1,,2,96,1,,9,2,2,,,,,,,,,,,1,2,,1000000,2,,06,02,02,1,1,01,0610,13,409.45457004
5362455,1,2,1,70,15,1,20,48,1,,2,20,1,,2,2,1,,,,,,,,,,,1,2,,877803,2,,77,97,97,1,2,01,7730,15,108.10362644
5362462,1,2,1,70,15,1,8,48,3,,2,8,1,,1,2,1,,,,,,,,,,,1,2,,908526,2,,97,54,54,1,1,01,9700,15,64.081719279
5362463,1,2,1,70,15,1,8,40,1,,2,8,1,,2,2,7,,,,,,,,,,,1,2,,1000000,2,,41,95,95,1,1,01,4112,15,112.84531497
5362466,1,2,1,70,15,1,52,48,1,,2,52,1,,9,2,2,,,,,,,,,,,1,2,,2000000,2,,86,59,59,1,2,01,8621,15,105.74660749
5362468,1,3,1,70,15,1,52,48,2,,2,52,2,,9,2,2,,,,,,,,,,,1,2,,2000000,2,,85,13,13,1,2,01,8530,15,64.081719279
5362469,1,1,1,70,15,1,52,40,1,,2,52,1,,5,2,7,,,,,,,,,,,1,2,,1000000,2,,85,03,03,1,2,01,8530,15,112.17872743
5362482,1,2,1,70,15,1,42,40,1,,2,48,1,,5,2,3,,,,,1,,,,,,,2,,2200000,2,,41,02,02,1,2,01,4111,15,136.06645687
5362483,1,1,1,70,15,1,30,48,1,,2,140,4,,2,2,2,,,,,1,,,,,,,2,,2000000,2,,45,02,02,1,2,01,4520,15,118.07935602
5362491,1,2,1,70,15,1,16,40,1,,2,40,1,,8,2,2,,,,,,,,,,,1,2,,900000,2,,49,98,98,1,2,01,4921,15,142.07543842
5362493,1,1,1,70,15,1,20,40,1,,2,48,1,,9,2,1,,,,,,,,,,,1,2,,2000000,2,,61,05,44,1,2,01,6110,15,178.13818097
5362496,1,2,1,70,15,1,36,40,3,,2,56,3,,1,2,1,,,,,,,,,,,1,2,,908526,2,,97,54,54,1,2,01,9700,15,142.07543842
5362504,1,1,1,70,15,1,52,40,1,,2,52,2,,9,2,2,,,,,,,,,,,1,2,,2500000,2,,84,12,12,1,2,01,8412,15,129.0309135
5362504,1,2,1,70,15,1,8,40,2,,2,8,4,,9,2,1,,,,1,,,,,,,,2,,2500000,1,2,84,12,12,1,1,01,8412,15,129.0309135
5362512,1,2,1,70,15,1,12,40,1,,2,12,1,,6,2,3,,,,,1,,,,,,,2,,1800000,2,,64,33,33,1,1,01,6412,15,96.183198486
5362517,1,2,1,70,15,1,12,40,1,,2,12,1,,9,2,2,,,,,,,,,,,1,2,,877803,2,,64,39,55,1,1,01,6412,15,82.46230149
5362519,1,1,1,70,15,1,12,40,2,,2,12,2,,9,2,8,,,,,,,,,,,1,2,,2000000,2,,85,13,13,1,1,01,8530,15,145.88309956
5362539,1,3,1,70,17,1,99,40,4,,2,99,1,,9,2,2,,,1,,,,,,,,,1,300000,908526,1,4,70,53,53,1,2,01,7010,17,171.96768284
5362541,1,1,1,70,17,1,4,48,1,,2,4,4,,1,2,2,,,,,,,,,,,1,2,,908526,2,,47,45,41,1,1,01,4722,17,262.11254953
5362542,1,2,1,70,17,1,52,48,1,,2,4,1,,2,2,2,,,,,,,,,,,1,2,,908526,2,,69,12,12,1,2,01,6910,17,190.79948362
5362544,1,3,1,70,17,1,4,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,38,,1,1,01,.,17,268.91610976
5362545,1,1,1,70,17,1,3,48,1,,2,5,1,,9,2,1,,,,,,,,,,,1,2,,800000,2,,11,95,97,1,1,01,1101,17,223.68780568
5362548,1,2,1,70,17,1,6,48,1,,2,10,1,,6,2,1,,,1,,,,,,,,,2,,1800000,1,2,88,07,07,1,1,01,8890,17,157.79743947
5362549,1,2,1,70,17,1,30,48,1,,2,48,1,,3,2,1,,,,,,,,,,,1,2,,850000,2,,41,95,95,1,2,01,4111,17,168.75396249
5362550,1,2,1,70,17,1,8,48,1,,2,8,1,,4,2,1,,,,,,,,,,,1,2,,850000,2,,47,97,97,1,1,01,4711,17,219.51238468
5362553,1,3,1,70,17,1,2,48,1,,2,2,1,,5,2,6,,,,,,,,,,,1,1,700000,908526,2,,82,45,38,1,1,01,8220,17,248.61310829
5362553,1,4,1,70,17,1,4,48,1,,2,52,1,,4,2,6,,,,,,,,,,,1,2,,908526,2,,56,53,53,1,1,01,5611,17,248.61310829
5362554,1,3,1,70,17,1,3,48,1,,2,3,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,1,01,4111,17,252.47910261
5362554,1,4,1,70,17,1,3,48,1,,2,3,1,,3,2,1,,,,,,,,,,,1,1,400000,908526,2,,41,95,95,1,1,01,4111,17,252.47910261
5362554,1,5,1,70,17,1,4,48,5,,2,4,5,,2,2,1,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,1,01,4111,17,252.47910261
5362557,1,2,1,70,17,1,44,24,4,,2,44,4,,1,2,5,,,1,,,,,,,,,2,,1500000,1,1,85,13,13,1,2,01,8551,17,193.87702367
5362560,1,2,1,70,17,1,104,48,1,,2,96,1,,8,2,2,,,,,,,,,,,1,2,,1000000,2,,47,77,77,1,2,01,4711,17,190.10018042
5362561,1,1,1,70,17,1,4,30,4,,2,4,4,,1,2,2,,,,,,,,,,,1,2,,1000000,2,,45,44,44,1,1,01,4512,17,186.81106599
5362562,1,2,1,70,17,1,30,48,4,,2,40,4,,1,2,7,,,,,,,,,,,1,2,,1000000,2,,49,98,98,1,2,01,4921,17,194.27560141
5362563,1,1,1,70,17,1,28,48,1,,2,40,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,2,01,4111,17,216.22327025
5362564,1,1,1,70,17,1,30,48,1,,2,32,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,2,01,4111,17,194.57632687
5362568,1,2,1,70,17,1,16,48,1,,2,16,1,,6,2,1,,,,,,,,,,,1,2,,908526,2,,41,87,87,1,2,01,4111,17,194.27560141
5362577,1,2,1,70,18,1,53,48,1,,2,53,1,,2,2,1,,,,,,,,,,,1,2,,980000,2,,49,33,98,1,2,01,4921,18,68.180216791
5362577,1,3,1,70,18,1,44,48,1,,2,44,1,,8,2,2,,,,,,,,,,,1,2,,980000,2,,55,53,53,1,2,01,5511,18,68.180216791
5362577,1,5,1,70,18,1,8,48,1,,2,16,1,,4,2,1,,,,,,,,,,,1,2,,980000,2,,95,39,39,1,1,01,9511,18,68.180216791
5362580,1,2,1,70,18,1,24,48,1,,2,24,1,,2,2,2,,,,,,,,,,,1,2,,980000,2,,25,95,83,1,2,01,2511,18,153.02198344
5362581,1,2,1,70,18,1,12,48,1,,1,,,,,,,,.,,,,,,,,.,,,,980000,,,,53,,1,1,01,.,18,149.79971881
5362588,1,2,1,70,18,1,4,40,1,,2,39,3,,1,2,1,,,,,,,,,,,1,2,,800000,2,,97,55,54,1,1,01,9700,18,104.63982815
5362593,1,6,1,70,19,1,6,50,4,,2,50,1,,8,2,2,,,,,,,,,,,1,2,,800000,2,,49,98,98,1,1,01,4921,19,79.340085686
5362622,1,1,1,70,19,1,16,48,1,,2,16,4,,9,2,2,,,,,,,,,,,1,2,,3500000,2,,85,11,13,1,2,01,8544,19,156.77166557
5362627,2,1,2,70,19,1,8,40,1,,2,8,3,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,97,59,59,1,1,01,9700,19,133.83827592
5362630,1,2,1,70,19,1,38,40,3,,2,38,3,,1,2,1,,,,,,,,,,,1,2,,500000,2,,97,54,54,1,2,01,9700,19,118.74104171
5362633,2,3,2,70,19,1,38,40,1,,2,38,1,,4,2,1,,,,,,,,,,,1,2,,800000,2,,47,45,45,1,2,01,4771,19,97.410993543
5362634,1,4,1,70,19,1,6,50,4,,2,24,4,,1,2,1,,,,,,,,,,,1,2,,700000,2,,49,45,98,1,1,01,4921,19,147.20106354
5362644,1,1,1,70,19,1,4,50,1,,2,4,1,,3,2,1,,,,,,,,,,,1,2,,400000,2,,41,95,95,1,1,01,4112,19,156.73367346
5362647,1,2,1,70,19,1,4,40,1,,2,4,1,,2,2,1,,,,,,,,,,,1,2,,1000000,2,,47,45,45,1,1,01,4771,19,92.608932386
5362649,1,2,1,70,19,1,12,45,1,,2,12,4,,9,2,4,,,,,,,,,,,1,2,,1400000,2,,84,33,33,1,1,01,8412,19,143.3103524
5362650,1,3,1,70,19,1,4,48,1,,2,8,4,,2,2,4,,,,,,,,,,,1,2,,98,2,,73,16,16,1,1,01,7310,19,121.19685452
5362653,1,2,1,70,19,1,4,45,1,,2,4,1,,5,2,1,,,,,,,,,,,1,2,,1500000,2,,85,19,19,1,1,01,8530,19,126.05918614
5362674,1,1,1,70,19,1,52,45,1,,2,52,1,,5,2,2,,,,,,,,,,,1,2,,1500000,2,,69,39,39,1,2,01,6910,19,151.76277806
5362680,1,2,1,70,19,1,8,40,1,,2,16,1,,6,2,1,,,1,,,,,,,,,2,,600000,2,,49,98,98,1,1,01,4921,19,176.33108807
5362685,1,1,1,70,19,1,48,40,1,,2,48,1,,3,2,1,,,,,,,,,,,1,2,,980000,2,,56,45,53,1,2,01,5611,19,143.3103524
5362687,1,4,1,70,19,1,24,40,4,,1,,,,,,,,.,,,,,,,,.,,,,600000,,,,81,,1,2,01,.,19,131.38246311
5362690,1,1,1,70,19,1,52,56,1,,2,52,1,,9,2,1,,,,,,,,,,,1,2,,900000,2,,86,53,53,1,2,01,8610,19,109.07664893
5362690,1,2,1,70,19,1,4,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1500000,,,,07,,1,1,01,.,19,109.07664893
5362694,1,5,1,70,19,1,2,24,2,,2,2,1,,4,2,1,,,1,,,,,,,,,1,904000,1400000,1,1,47,11,11,1,1,01,4772,19,104.05398906
5362717,1,1,1,70,20,1,16,48,4,,2,3,4,,1,2,8,,,,,,,,,,,1,2,,877000,2,,25,83,83,1,2,01,2511,20,195.99571365
5362719,1,2,1,70,20,1,8,40,3,,2,8,3,,1,2,8,,,,,,,,,,,1,2,,400000,2,,97,54,54,1,1,01,9700,20,91.338616552
5362719,1,3,1,70,20,1,20,48,1,,2,30,1,,3,2,8,,,,,,,,,,,1,2,,500000,2,,10,45,55,1,2,01,1081,20,91.338616552
5362722,1,1,1,70,20,1,48,60,1,,2,98,1,,3,2,4,,,,,,,,,,,1,2,,800000,2,,47,53,45,1,2,01,4719,20,185.73692345
5362725,1,2,1,70,20,1,2,48,1,,2,4,1,,7,2,2,,,,,,,,,,,1,2,,950000,2,,46,40,45,1,1,01,4632,20,201.24240278
5362728,1,2,1,70,20,1,20,48,3,,2,58,3,,1,2,1,,,,,,,,,,,1,2,,400000,2,,97,54,54,1,2,01,9700,20,216.37587342
5362734,1,2,1,70,20,1,50,40,2,,2,100,1,,9,2,1,,,,,,,,,,,1,2,,1600000,2,,56,12,21,1,2,01,5629,20,91.338616552
5362736,1,5,1,70,20,1,9,48,1,,2,30,4,,2,2,8,,,,,,,,,,,1,2,,877000,2,,56,59,41,1,1,01,5619,20,219.47907226
5362742,1,1,1,70,20,1,4,24,1,,2,23,1,,6,2,1,,,,,,,,,,,1,2,,700000,2,,47,39,39,1,1,01,4759,20,184.13240096
5362743,1,2,1,70,20,1,7,48,1,,2,28,4,,1,2,1,,,,,,,,,,,1,2,,877000,2,,49,45,98,1,1,01,4921,20,160.98925516
5362743,1,3,1,70,20,1,20,48,1,,2,20,1,,5,2,2,,,,,,,,,,,1,2,,877000,2,,85,32,32,1,2,01,8553,20,160.98925516
5362750,1,1,1,70,23,1,52,48,3,,2,52,1,,2,2,1,,,,,,,,,,,1,2,,700000,2,,56,54,53,1,2,01,5611,23,200.20281955
5362750,1,4,1,70,23,1,12,45,1,,2,12,1,,3,2,1,,,,,,,,,,,1,2,,900000,2,,41,95,95,1,1,01,4111,23,200.20281955
5362754,1,1,1,70,23,1,32,48,1,,2,40,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,49,98,98,1,2,01,4921,23,176.89689395
