DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5356929,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,05,2748.4210729
5356929,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,2748.4210729
5356930,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,05,3673.4769317
5356930,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,3673.4769317
5356932,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,3526.4608174
5356932,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,3526.4608174
5356933,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,3582.7303888
5356933,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,3582.7303888
5356933,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,3582.7303888
5356933,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,3582.7303888
5356934,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,5224.772581
5356935,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,4962.6060796
5356935,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,4962.6060796
5356936,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,4930.499075
5356938,1,2,1,80,2,1,9,POR EL COVID,2,,,1,,2,,2,,1,48,600000,2,1,01,1.4,05,4998.2482662
5356938,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,4998.2482662
5356938,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,4998.2482662
5356938,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,4998.2482662
5356940,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,05,4415.3881369
5356940,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,4415.3881369
5356941,1,1,1,80,2,1,3,,2,,,4,,2,,2,,,,,2,1,01,4,05,4815.7332541
5356941,1,3,1,80,2,1,3,,2,,,1,,2,,2,,,,,2,1,01,2,05,4815.7332541
5356941,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,4815.7332541
5356942,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,05,4642.8351416
5356966,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,1.2,54,1836.3255456
5356966,1,2,1,80,2,1,4,,2,,,4,,2,,2,,2,,600000,2,1,01,1.2,54,1836.3255456
5356966,1,3,1,80,2,1,3,,2,,,9,,2,,1,500000,2,,800000,2,1,01,1.1,54,1836.3255456
5356967,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,54,408.07234346
5356967,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5356967,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,408.07234346
5356968,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,54,408.07234346
5356968,1,2,1,80,2,1,8,,1,,4,7,,2,,2,,2,,1200000,2,1,01,4,54,408.07234346
5356969,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,1836.3255456
5356970,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,54,408.07234346
5356971,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,719.94715758
5356972,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,54,1836.3255456
5356973,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5356973,1,4,1,80,2,1,2,,2,,,2,,2,,2,,,,,2,1,01,1.2,54,408.07234346
5356973,1,5,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,54,408.07234346
5356974,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,54,1836.3255456
5356974,1,3,1,80,2,1,8,,2,,,1,,2,,1,400000,1,40,900000,2,1,01,1.2,54,1836.3255456
5356974,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,1836.3255456
5356975,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,54,408.07234346
5356975,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,54,408.07234346
5356976,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,719.94715758
5356978,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,54,408.07234346
5356979,1,1,1,80,2,1,9,PANDEMIA,2,,,1,,2,,2,,,,,2,1,01,1.4,54,408.07234346
5356979,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,408.07234346
5356980,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,3,54,408.07234346
5356980,1,2,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,54,408.07234346
5356981,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,1836.3255456
5356981,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,1836.3255456
5356981,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,1836.3255456
5356982,1,2,1,80,2,1,8,,2,,,1,,2,,1,500000,,,,2,1,01,1.2,54,408.07234346
5356983,1,2,1,80,2,1,3,,2,,,1,,2,,2,,1,45,600000,2,1,01,1.4,54,408.07234346
5356983,1,3,1,80,2,1,6,,2,,,1,,,,2,,,,,,1,01,1.4,54,408.07234346
5356984,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,54,408.07234346
5356985,1,2,1,80,2,1,8,,2,,,1,,2,,2,,,,,2,1,01,1.2,54,719.94715758
5356985,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,719.94715758
5356986,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,54,408.07234346
5356986,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5356987,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,457.1458211
5356987,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,457.1458211
5356988,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,54,1836.3255456
5356988,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,1836.3255456
5356989,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,408.07234346
5356991,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,54,1836.3255456
5356992,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,1836.3255456
5356993,1,1,1,80,2,1,6,,2,,,4,,2,,2,,,,,2,1,01,1.4,54,1836.3255456
5356993,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,1.3,54,1836.3255456
5356993,1,3,1,80,2,1,8,,2,,,1,,2,,1,300000,,,,2,1,01,1.1,54,1836.3255456
5356993,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,1836.3255456
5356993,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,1836.3255456
5356994,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5356994,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5356994,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,408.07234346
5356994,1,6,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5356996,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,54,408.07234346
5356996,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5356996,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,408.07234346
5356996,1,6,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5356997,1,2,1,80,2,1,9,PANDEMIA,2,,,1,,2,,2,,,,,2,1,01,1.4,54,408.07234346
5356997,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5356997,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,408.07234346
5356998,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,54,719.94715758
5356998,1,3,1,80,2,1,9,VIAJE DE VACACIONES,2,,,12,VACACIONES FAMILIARES,2,,1,600000,2,,600000,2,1,01,1.2,54,719.94715758
5356999,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,1836.3255456
5357001,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,54,408.07234346
5357002,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5357002,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,408.07234346
5357002,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5357002,1,7,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,408.07234346
5357004,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,1836.3255456
5357005,1,2,1,80,2,1,8,,2,,,9,,2,,2,,2,,800000,2,1,01,1.2,54,4197.5581595
5357006,1,2,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,01,1.2,54,1681.4233254
5357007,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,932.79070211
5357010,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,932.79070211
5357011,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,2,54,932.79070211
5357012,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,932.79070211
5357012,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,932.79070211
5357012,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,932.79070211
5357015,1,2,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,01,1.2,54,4197.5581595
5357015,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,4197.5581595
5357015,1,5,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,54,4197.5581595
5357016,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,54,3747.7042062
5357018,1,2,1,80,2,1,6,,2,,,7,,2,,2,,2,,1500000,2,1,01,2,54,4197.5581595
5357018,1,6,1,80,2,1,7,,2,,,1,,2,,2,,,,,2,1,01,2,54,4197.5581595
5357018,1,8,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,54,4197.5581595
5357018,1,9,1,80,2,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,54,4197.5581595
5357019,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,54,932.79070211
5357019,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,932.79070211
5357021,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,932.79070211
5357044,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,54,408.07234346
5357046,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,54,408.07234346
5357046,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5357047,1,1,1,80,2,1,1,,2,,,9,,2,,2,,,,,2,1,01,2,54,408.07234346
5357047,1,5,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,54,408.07234346
5357048,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,54,408.07234346
5357048,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5357049,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,54,408.07234346
5357049,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5357052,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,54,408.07234346
5357052,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,408.07234346
5357052,1,4,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,54,408.07234346
5357053,1,2,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,01,2,54,408.07234346
5357053,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,408.07234346
5357055,1,2,1,80,2,1,3,,2,,,4,,2,,2,,,,,2,1,01,4,54,1836.3255456
5357055,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,1836.3255456
5357056,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,54,408.07234346
5357057,1,1,1,80,2,1,3,,2,,,9,,2,,2,,2,,500000,2,1,01,2,54,408.07234346
5357057,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5357057,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5357058,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,1836.3255456
5357058,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,1836.3255456
5357059,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,1836.3255456
5357059,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,1836.3255456
5357060,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5357060,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,408.07234346
5357061,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5357061,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,408.07234346
5357063,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,54,408.07234346
5357063,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,408.07234346
5357064,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,1836.3255456
5357065,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,900000,2,1,01,2,54,1836.3255456
5357066,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5357066,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,408.07234346
5357067,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5357068,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,54,408.07234346
5357069,1,2,1,80,2,1,3,,2,,,10,,2,,2,,,,,2,1,01,3,54,1836.3255456
5357069,1,3,1,80,2,1,2,,2,,,2,,2,,2,,2,,600000,2,1,01,1.4,54,1836.3255456
5357070,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,3,54,408.07234346
5357070,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,54,408.07234346
5357071,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,54,1836.3255456
5357072,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,54,1836.3255456
5357072,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,1836.3255456
5357072,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,1836.3255456
5357072,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,1836.3255456
5357073,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,1836.3255456
5357074,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,1836.3255456
5357074,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,1836.3255456
5357075,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,54,719.94715758
5357075,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,719.94715758
5357076,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,1836.3255456
5357078,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,1836.3255456
5357078,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,1836.3255456
5357079,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,1836.3255456
5357079,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,1836.3255456
5357080,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,1836.3255456
5357080,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,1836.3255456
5357081,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,408.07234346
5357082,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,54,408.07234346
5357083,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5357083,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,408.07234346
5357084,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,54,1836.3255456
5357084,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,1836.3255456
5357085,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,54,408.07234346
5357086,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,54,1836.3255456
5357087,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,1836.3255456
5357087,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,1836.3255456
5357089,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,54,735.58018446
5357090,1,1,1,80,2,1,3,,2,,,4,,2,,2,,,,,2,1,01,2,54,408.07234346
5357091,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,1836.3255456
5357091,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,1836.3255456
5357091,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,1836.3255456
5357091,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,1836.3255456
5357091,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,1836.3255456
5357092,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,54,719.94715758
5357092,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,719.94715758
5357093,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,1836.3255456
5357094,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,54,499.19998133
5357095,1,1,1,80,2,1,9,POR LA EDAD,2,,,8,,2,,2,,,,,2,1,01,3,54,408.07234346
5357095,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5357096,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,1836.3255456
5357096,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,1836.3255456
5357097,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,54,499.19998133
5357098,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5357098,1,2,1,80,2,1,6,,2,,,9,,2,,2,,,,,2,1,01,3,54,408.07234346
5357099,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,54,408.07234346
5357099,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5357101,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,3,54,1836.3255456
5357101,1,4,1,80,2,1,2,,2,,,2,,,,1,250000,,,,,1,01,1.2,54,1836.3255456
5357102,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,54,499.19998133
5357103,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,54,408.07234346
5357103,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,408.07234346
5357104,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,1836.3255456
5357104,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,1836.3255456
5357104,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,54,1836.3255456
5357105,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,54,1836.3255456
5357149,1,2,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,01,3,68,2053.9380571
5357150,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,68,2053.9380571
5357150,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,68,2053.9380571
5357151,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,68,3702.3732657
5357152,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,2053.9380571
5357154,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,2,68,9242.7212568
5357155,1,4,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,01,3,68,9242.7212568
5357155,1,6,1,80,2,1,8,,2,,,2,,2,,2,,,,,2,1,01,1.2,68,9242.7212568
5357155,1,7,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,68,9242.7212568
5357156,1,2,1,80,2,1,7,,2,,,9,,2,,1,220000,,,,2,1,01,1.1,68,2053.9380571
5357156,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,2053.9380571
5357157,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,68,2053.9380571
5357161,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,68,2933.9014384
5357162,1,2,1,80,2,1,3,,2,,,12,POR LA PANDEMIA,2,,2,,,,,2,1,01,1.4,68,2933.9014384
5357163,1,2,1,80,2,1,3,,2,,,2,,2,,2,,,,,2,1,01,2,68,8644.5627166
5357164,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,68,2933.9014384
5357165,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,68,2933.9014384
5357166,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,68,2933.9014384
5357167,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,68,2933.9014384
5357167,1,2,1,80,2,1,7,,1,,4,9,,2,,2,,,,,2,1,01,4,68,2933.9014384
5357169,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,5176.1753401
5357242,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,18,1307.9568495
5357242,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,18,1307.9568495
5357243,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,3,18,632.01537139
5357247,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,18,1065.719915
5357247,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,18,1065.719915
5357247,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,18,1065.719915
5357248,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,18,965.39392097
5357249,1,1,1,80,2,1,4,,2,,,4,,2,,1,250000,,,,2,1,01,1.2,18,974.60530471
5357249,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,18,974.60530471
5357252,1,1,1,80,2,1,3,,2,,,4,,2,,2,,,,,2,1,01,4,18,920.54281477
5357252,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,18,920.54281477
5357253,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,18,1577.5403572
5357253,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,18,1577.5403572
5357255,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,18,887.00622003
5357255,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,18,887.00622003
5357255,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,18,887.00622003
5357256,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,18,965.39392097
5357257,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,1.4,18,753.18621516
5357257,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,18,753.18621516
5357257,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,18,753.18621516
5357258,1,1,1,80,2,1,9,CAMBIO DE RESIDENCIA,2,,,9,,2,,1,300000,,,,2,1,01,1.1,18,868.6396371
5357259,1,1,1,80,2,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,18,907.89365367
5357260,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,18,1665.8495866
5357260,1,4,1,80,2,1,8,,2,,,2,,,,1,200000,,,,,1,01,1.2,18,1665.8495866
5357260,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,18,1665.8495866
5357261,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,18,1504.9396668
5357264,1,2,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,01,4,18,1101.6651878
5357265,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,18,1499.4670426
5357267,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,18,1037.8655778
5357268,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,18,1638.8997162
5357268,1,4,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.3,18,1638.8997162
5357268,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,18,1638.8997162
5357270,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,18,1774.3758375
5357270,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,18,1774.3758375
5357272,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,18,1486.6705445
5357274,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,18,1962.5457138
5357275,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,18,955.90616664
5357275,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,18,955.90616664
5357275,1,3,1,80,2,1,4,,2,,,4,,2,,2,,2,,800000,2,1,01,1.2,18,955.90616664
5357276,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,18,1313.596523
5357277,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,48,700000,2,1,01,,18,1189.3420208
5357278,1,1,1,80,2,1,4,,1,,3,4,,2,,1,30000,1,25,400000,2,1,01,4,18,1231.7844489
5357279,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,18,762.67396949
5357280,1,2,1,80,2,1,7,,2,,,9,,2,,2,,,,,2,1,01,1.2,18,1871.6759011
