DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P6016,P6020,P6030S1,P6030S3,P6040,P6050,P6080,P6080S1,P6070,P6081,P6081S1,P6083,P6083S1,P6071,P6071S1,P3147S1,P3147S2,P3147S3,P3147S4,P3147S5,P3147S6,P3147S7,P3147S8,P3147S9,P3147S10,P3147S11,P3147S10A1,P3246,P6090,P6140,P6150,P6100,P6110,P6120,P6125,P6160,P6170,P6175,P6210,P6210S1,P6220,P6269,AREA,ESC,MES,DPTO,fex_c_2011
5357658,1,3,1,10,3,1,5,1997,23,5,6,,2,2,,2,,1,4,,,,1,,,,,,,,,,2,2,,,,,2,1,2,,6,1,2,2,08,12,01,08,501.08306728
5357658,1,4,1,10,4,2,9,1998,22,9,6,,2,2,,2,,1,3,,1,,1,,,,,,,,,,2,2,,,,,2,1,2,,4,7,,,08,7,01,08,501.08306728
5357658,1,5,1,10,4,2,12,2016,4,5,6,,,1,3,1,4,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,2,2,0,,,08,0,01,08,501.08306728
5357659,1,1,1,10,1,1,11,1996,24,1,6,,2,2,,2,,1,2,,,1,1,,,,,,,,,1,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,780.01765246
5357659,1,2,1,10,2,2,7,1988,32,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,780.01765246
5357659,1,3,1,10,2,1,3,2017,3,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,08,0,01,08,780.01765246
5357659,1,4,1,10,2,1,1,2020,1,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,2,2,,,,,2,,,,,,,,08,,01,08,780.01765246
5357660,1,1,1,10,1,1,4,1951,69,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,2,2,400000,2,1,2,,6,5,4,,08,16,01,08,542.10593613
5357660,1,2,1,10,2,2,11,1951,69,2,6,,3,3,,3,,1,1,,,,,,,,,1,,,,,1,,,2,5,,2,1,2,,4,8,,,08,8,01,08,542.10593613
5357660,1,3,1,10,3,1,3,1981,39,3,6,,3,1,1,1,2,1,4,,,,,,,,,,,1,,,1,,,1,1,99,2,1,2,,6,5,4,,08,16,01,08,542.10593613
5357660,1,4,1,10,3,2,9,1985,35,5,6,,3,2,,2,,1,3,,,,,,,,,,,1,,,1,,,1,1,99,2,1,2,,6,5,4,,08,16,01,08,542.10593613
5357660,1,5,1,10,3,2,12,2011,9,4,6,,,1,3,1,4,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,3,,,08,3,01,08,542.10593613
5357660,1,6,1,10,2,2,12,2001,19,4,6,,6,2,,3,,,,,,,,,,,,,,1,,,1,,,1,2,120000,2,1,1,2,6,2,2,2,08,13,01,08,542.10593613
5357661,1,1,1,10,1,1,1,1953,68,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,1,1,,,1,2,105340,2,1,2,,5,11,2,,08,11,01,08,614.12014801
5357661,1,2,1,10,2,2,11,1949,71,2,6,,3,3,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,4,8,,,08,8,01,08,614.12014801
5357661,1,3,1,10,3,2,8,1996,24,4,6,,6,3,,2,,,,,,,,,,1,1,,,,,,1,,,3,,,2,1,2,,6,2,2,2,08,13,01,08,614.12014801
5357661,1,4,1,10,3,1,7,2018,2,5,6,,,2,,1,3,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,08,,01,08,614.12014801
5357661,1,5,1,10,5,2,8,2000,20,4,6,,6,3,,2,,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,6,2,2,2,08,13,01,08,614.12014801
5357661,1,6,1,10,3,2,9,2004,16,4,6,,6,2,,2,,,,,,,,,,,1,,,,,,2,1,48,,,,2,1,1,2,4,8,,,08,8,01,08,614.12014801
5357662,1,1,1,10,1,1,10,1992,28,1,6,,3,2,,2,,1,2,1,1,,,,,,,1,,,,2,1,,,1,5,,2,1,2,,6,2,3,,08,13,01,08,769.46815628
5357662,1,2,1,10,2,2,5,1990,30,2,6,,3,2,,2,,1,1,,,,,,,,,1,,,,,1,,,1,3,105000,2,1,2,,6,5,4,,08,16,01,08,769.46815628
5357662,1,3,1,10,2,1,6,2013,7,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,1,,,08,1,01,08,769.46815628
5357663,1,1,1,10,1,2,7,1953,67,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,3,4,,,08,4,01,08,427.80523495
5357663,1,2,1,10,2,1,4,1946,74,2,6,,3,3,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,08,0,01,08,427.80523495
5357663,1,3,1,10,3,2,4,1989,31,3,6,,6,1,2,1,1,,,,,,,,,1,,,,,,,1,,,3,,,2,1,2,,4,8,,,08,8,01,08,427.80523495
5357663,1,4,1,10,4,2,8,1975,45,3,6,,2,1,2,1,1,1,5,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,427.80523495
5357663,1,5,1,10,5,1,2,1973,47,5,6,,2,3,,3,,1,4,,,1,1,,,,,,,,,,1,,,3,,,2,1,2,,3,5,,,08,5,01,08,427.80523495
5357663,1,6,1,10,6,2,6,2000,20,4,6,,6,1,5,1,4,,,,,,,,,,1,,,,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,427.80523495
5357663,1,7,1,10,7,2,4,2002,18,4,6,,6,1,5,1,4,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,8,,,08,8,01,08,427.80523495
5357663,1,8,1,10,4,2,7,2004,16,4,6,,6,1,5,1,4,,,,,,,,,,1,1,,,,,1,,,3,,,2,1,1,1,4,8,,,08,8,01,08,427.80523495
5357663,1,9,1,10,4,2,4,1989,31,3,6,,4,1,2,1,1,,,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,4,9,,,08,9,01,08,427.80523495
5357663,1,10,1,10,4,2,3,2012,8,4,6,,,2,,1,9,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,3,,,08,3,01,08,427.80523495
5357664,1,1,1,10,1,1,4,1980,40,1,6,,2,2,,3,,1,2,,1,,1,,,,,1,,,,1,1,,,3,,,2,1,2,,3,5,,,08,5,01,08,719.26736131
5357664,1,2,1,10,2,2,10,1988,32,2,6,,2,2,,2,,1,1,,,,1,,,,,1,,,,,1,,,3,,,2,1,2,,4,9,,,08,9,01,08,719.26736131
5357664,1,3,1,10,2,1,3,2008,12,3,6,,6,2,,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,3,4,,,08,4,01,08,719.26736131
5357664,1,4,1,10,2,1,2,2011,9,3,6,,,2,,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,2,,,08,2,01,08,719.26736131
5357665,1,1,1,10,1,1,9,1983,37,1,6,,2,2,,2,,1,2,,,1,1,,,,,,,,,1,1,,,3,,,2,1,2,,4,7,,,08,7,01,08,552.23101376
5357665,1,2,1,10,2,2,10,1992,28,2,6,,2,2,,2,,1,1,,,,1,,,,,,,,,,2,2,,,,,2,1,2,,3,3,,,08,3,01,08,552.23101376
5357665,1,3,1,10,1,1,11,2003,17,3,6,,6,1,1,2,,,,,,,,,,,,1,,,,,1,,,3,,,2,1,1,1,4,8,,,08,8,01,08,552.23101376
5357665,1,4,1,10,1,1,8,2006,14,3,6,,6,1,1,2,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,1,1,3,4,,,08,4,01,08,552.23101376
5357665,1,5,1,10,2,2,1,2015,6,3,6,,,2,,1,2,,,,,,,,,,,,,,,,2,2,,,,,2,1,1,1,3,0,,,08,0,01,08,552.23101376
5357666,1,1,1,10,1,1,4,2003,17,1,6,,2,2,,2,,1,2,,,,,,,,,1,,,,2,1,,,3,,,2,1,2,,3,5,,,08,5,01,08,553.20034893
5357666,1,2,1,10,2,2,2,2004,16,2,6,,2,2,,2,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,553.20034893
5357667,1,1,1,10,1,1,6,1944,76,1,6,,5,3,,3,,,,,,,,,,,,,,1,,1,1,,,1,5,,2,1,2,,3,5,,,08,5,01,08,548.18434878
5357667,1,2,1,10,2,2,4,1971,49,3,6,,4,1,1,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,08,5,01,08,548.18434878
5357667,1,3,1,10,3,1,3,1991,29,4,6,,6,2,,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,3,,,08,3,01,08,548.18434878
5357667,1,4,1,10,4,1,9,1995,25,4,6,,6,2,,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,8,,,08,8,01,08,548.18434878
5357667,1,5,1,10,5,2,2,1989,31,4,6,,4,2,,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,8,,,08,8,01,08,548.18434878
5357667,1,6,1,10,6,2,10,1973,47,3,6,,3,1,1,3,,1,7,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,548.18434878
5357667,1,7,1,10,7,1,8,1969,51,5,6,,3,2,,3,,1,6,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,08,5,01,08,548.18434878
5357667,1,8,1,10,8,1,8,1998,22,4,6,,6,1,7,1,6,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,548.18434878
5357667,1,9,1,10,9,2,10,1999,21,5,6,,6,1,7,1,6,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,548.18434878
5357667,1,10,1,10,6,2,8,2006,14,4,6,,6,1,7,1,6,,,,,,,,,,,,,1,,,1,,,3,,,2,1,1,1,4,7,,,08,7,01,08,548.18434878
5357667,1,11,1,10,11,2,10,1978,42,5,6,,6,2,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,548.18434878
5357668,1,1,1,10,1,2,4,1971,49,1,6,,5,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,1,35000,2,1,2,,5,11,2,,08,11,01,08,456.21828106
5357668,1,2,1,10,2,1,9,1997,23,3,6,,6,3,,1,1,,,,,,,1,,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,456.21828106
5357668,1,3,1,10,3,2,11,1999,21,3,6,,6,3,,1,1,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,456.21828106
5357668,1,4,1,10,1,1,11,2002,18,5,6,,6,2,,2,,,,,,,,,,,,,,1,,,2,2,,,,,2,1,2,,5,11,2,,08,11,01,08,456.21828106
5357669,1,1,1,10,1,1,9,1938,82,1,6,,5,3,,3,,,,,,,,,,,,1,,,,1,1,,,2,2,280000,2,1,2,,4,9,,,08,9,01,08,647.29659495
5357669,1,2,1,10,2,1,11,1980,40,3,6,,2,1,1,3,,1,3,,,,,,,,,,,1,,,1,,,1,1,42000,2,1,2,,5,11,2,,08,11,01,08,647.29659495
5357669,1,3,1,10,3,2,1,1990,31,5,6,,2,2,,2,,1,2,,,,,,,,,,1,,NO TIENE INTERNET NI COMPUTADOR,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,647.29659495
5357669,1,4,1,10,3,2,12,2013,7,4,6,,,1,2,1,3,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,1,,,08,1,01,08,647.29659495
5357669,1,5,1,10,3,2,9,2016,4,4,6,,,1,2,1,3,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,2,2,0,,,08,0,01,08,647.29659495
5357670,1,1,1,10,1,2,12,1973,47,1,6,,4,1,5,3,,,,,,,,,,1,,,,,,1,1,,,3,,,2,1,2,,3,5,,,08,5,01,08,516.41274504
5357670,1,2,1,10,2,1,11,1993,27,3,6,,2,2,,1,1,1,3,,,,,,,1,,,,,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,516.41274504
5357670,1,3,1,10,3,2,11,2000,20,5,6,,2,2,,2,,1,2,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,516.41274504
5357670,1,4,1,10,3,1,9,2016,4,4,6,,,1,2,1,3,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,08,0,01,08,516.41274504
5357670,1,5,1,10,5,1,12,1926,94,5,6,,5,3,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,08,0,01,08,516.41274504
5357670,1,6,1,10,6,2,9,1955,65,5,6,,6,1,5,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,3,,,08,3,01,08,516.41274504
5357670,1,7,1,10,7,2,10,1958,62,5,6,,6,1,5,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,3,,,08,3,01,08,516.41274504
5357670,1,8,1,10,8,2,7,1971,49,5,6,,2,1,5,3,,1,9,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,3,,,08,3,01,08,516.41274504
5357670,1,9,1,10,9,1,11,1961,59,5,6,,2,3,,3,,1,8,,,1,1,,,,,,,,,,1,,,3,,,2,1,2,,5,10,1,,08,10,01,08,516.41274504
5357670,1,10,1,10,1,2,3,2007,13,5,6,,6,1,9,1,8,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,0,,,08,5,01,08,516.41274504
5357670,1,11,1,10,6,2,11,2011,9,5,6,,,2,,2,,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,2,,,08,2,01,08,516.41274504
5357671,1,1,1,10,2,1,6,1989,31,1,6,,2,2,,2,,1,2,,1,,1,,,,,1,,,,2,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,759.09907859
5357671,1,2,1,10,2,2,1,1989,32,2,6,,2,2,,2,,1,1,,1,,1,,,,,1,,,,,1,,,1,1,98,2,1,2,,6,2,3,,08,13,01,08,759.09907859
5357671,1,3,1,10,2,2,5,2005,15,3,6,,6,2,,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,8,,,08,8,01,08,759.09907859
5357671,1,4,1,10,2,1,5,2013,7,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,2,,,08,2,01,08,759.09907859
5357672,1,1,1,10,1,2,4,1999,21,1,6,,2,3,,2,,1,2,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,5,10,1,,08,10,01,08,507.40967305
5357672,1,2,1,10,2,1,1,1999,22,2,6,,2,2,,2,,1,1,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,5,10,1,,08,10,01,08,507.40967305
5357672,1,3,1,10,1,2,10,2019,1,3,6,,,1,2,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,08,,01,08,507.40967305
5357672,1,4,1,10,4,1,9,1997,23,5,6,,4,2,,2,,,,,,1,1,,,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,507.40967305
5357672,1,5,1,10,5,2,11,2001,19,5,6,,6,2,,2,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,507.40967305
5357673,1,1,1,10,1,2,10,1949,71,1,6,,4,3,,3,,,,,,1,1,,,,,1,,,,2,1,,,1,5,,2,1,2,,3,5,,,08,5,01,08,524.13147332
5357673,1,2,1,10,2,1,7,1983,37,3,6,,6,2,,1,1,,,,,,,,,,,,,1,,,1,,,1,1,39200,2,1,2,,6,2,3,,08,13,01,08,524.13147332
5357673,1,3,1,10,3,1,8,1945,75,5,6,,2,3,,3,,2,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,6,,,08,6,01,08,524.13147332
5357673,1,4,1,10,4,1,10,1948,72,5,6,,5,3,,3,,,,,,,,,,1,,,,,,,1,,,3,,,2,1,2,,3,4,,,08,4,01,08,524.13147332
5357673,1,5,1,10,1,1,12,1951,69,5,6,,4,3,,3,,,,,,,,,,,,,,1,,,1,,,1,1,39200,2,1,2,,3,3,,,08,3,01,08,524.13147332
5357673,1,6,1,10,6,1,6,1957,63,5,6,,4,3,,3,,,,,,,,,,,,,,1,,,1,,,1,1,68000,2,1,2,,3,4,,,08,4,01,08,524.13147332
5357674,1,1,1,10,1,2,6,1947,73,1,6,,6,3,,3,,,,,,,,,,,,1,,,,1,1,,,3,,,2,1,2,,4,6,,,08,6,01,08,431.82082898
5357674,1,2,1,10,2,2,10,1943,77,5,6,,4,3,,3,,,,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,08,5,01,08,431.82082898
5357674,1,3,1,10,3,1,3,1980,40,5,6,,2,2,,1,2,1,4,,,,,1,,,,,,,,,1,,,3,,,2,1,2,,6,5,4,,08,16,01,08,431.82082898
5357674,1,4,1,10,4,2,9,1982,38,5,6,,2,3,,2,,1,3,,,,,,,1,,,1,,NO TIENE COMPUTADOR PARA CLASES DE HIJAS,,1,,,3,,,2,1,2,,6,2,3,,08,13,01,08,431.82082898
5357674,1,5,1,10,4,2,9,2004,16,9,6,,6,2,,1,4,,,,,,,,,,,,1,,NO TIENE COMPUTADOR Y LE TOCA IR A OTRA CASA A DAR LAS CLASES,,1,,,3,,,2,1,1,1,4,9,,,08,9,01,08,431.82082898
5357674,1,6,1,10,4,2,8,2013,7,5,6,,,1,3,1,4,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,1,,,08,1,01,08,431.82082898
5357674,1,7,1,10,1,2,3,1945,75,5,6,,5,3,,3,,,,1,,,,,,,,,,,,,1,,,3,,,2,1,2,,6,2,3,,08,13,01,08,431.82082898
5357674,1,8,1,10,8,2,12,1964,56,5,6,,3,3,,3,,2,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,431.82082898
5357674,1,9,1,10,9,1,6,1992,28,5,6,,6,2,,1,8,,,,,,,,,,,,,1,,,1,,,1,1,36000,2,1,2,,6,4,3,,08,15,01,08,431.82082898
5357674,1,10,1,10,11,2,1,1996,25,5,6,,2,2,,1,8,1,11,,,,,,,,,,,1,,,1,,,1,1,35600,2,1,2,,6,3,3,,08,14,01,08,431.82082898
5357674,1,11,1,10,11,1,10,1992,28,9,6,,2,2,,2,,1,10,,,,,,,1,,,,,,,1,,,3,,,2,1,2,,6,5,3,,08,16,01,08,431.82082898
5357674,1,12,1,10,11,2,11,2014,6,9,6,,,1,11,1,10,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,0,,,08,0,01,08,431.82082898
5357675,1,1,1,10,1,1,5,1962,58,1,6,,3,3,,3,,1,2,,,,1,,,,,,,,,2,1,,,1,5,,2,1,2,,5,11,2,,08,11,01,08,702.57167785
5357675,1,2,1,10,3,2,7,1968,52,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,2,1,105400,2,1,2,,6,7,5,,08,18,01,08,702.57167785
5357675,1,3,1,10,3,2,11,1987,33,3,6,,3,1,1,1,2,1,4,,,,1,,,,1,,,,,,1,,,1,5,,2,1,1,2,6,4,2,2,08,15,01,08,702.57167785
5357675,1,4,1,10,4,1,10,1994,26,5,6,,3,2,,2,,1,3,,,,,,,,,,,1,,,1,,,1,1,70250,2,1,2,,6,5,3,,08,16,01,08,702.57167785
5357675,1,5,1,10,4,1,8,2018,2,4,6,,,1,4,1,3,,,,,,,,,,,,,,,,1,,,1,5,,2,,,,,,,,08,,01,08,702.57167785
5357676,1,1,1,10,1,2,2,1978,42,1,6,,2,2,,2,,1,2,,,,,,,,,1,,,,2,1,,,1,1,40000,2,1,2,,5,11,2,,08,11,01,08,470.00688082
5357676,1,2,1,10,2,2,4,1972,48,2,6,,2,2,,3,,1,1,,,,,,,,,1,,,,,2,1,12,,,,2,1,2,,6,3,3,,08,14,01,08,470.00688082
5357676,1,3,1,10,1,1,1,2008,12,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,8,,,08,8,01,08,470.00688082
5357678,1,1,1,10,1,1,4,1997,23,1,6,,1,2,,1,5,1,2,,,,1,,,,,,,,,2,1,,,1,1,35000,2,1,2,,5,11,2,,08,11,01,08,687.2652852
5357678,1,2,1,10,2,2,6,1994,26,2,6,,1,2,,2,,1,1,,,,1,,,,,,,,,,1,,,1,1,98,2,1,2,,5,11,2,,08,11,01,08,687.2652852
5357678,1,3,1,10,2,1,11,2014,6,3,6,,,2,,1,2,,,,,,,,,,,,,,,,2,2,,,,,2,1,1,1,3,0,,,08,0,01,08,687.2652852
5357678,1,4,1,10,2,2,9,2019,1,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,,,,,,,,08,,01,08,687.2652852
5357678,1,5,1,10,5,2,4,1973,47,5,6,,2,3,,3,,1,6,,,,,1,,1,,,,,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,687.2652852
5357678,1,6,1,10,6,1,6,1978,42,5,6,,2,2,,2,,1,5,,,,1,,,,,,,,,,2,2,,,,,2,1,2,,5,11,2,,08,11,01,08,687.2652852
5357679,1,1,1,10,1,1,8,1990,30,1,6,,2,3,,2,,1,2,,,,1,,,,,,,,,1,1,,,3,,,2,1,2,,4,6,,,08,6,01,08,637.85340691
5357679,1,2,1,10,2,2,3,1983,37,2,6,,2,2,,2,,1,1,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,3,2,,,08,2,01,08,637.85340691
5357680,1,1,1,10,2,1,11,1984,36,1,6,,3,2,,2,,1,2,,,,,,,,,1,,,,2,1,,,1,1,80000,2,1,2,,5,11,2,,08,11,01,08,880.96770012
5357680,1,2,1,10,2,2,5,1988,32,2,6,,3,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,11,2,,08,11,01,08,880.96770012
5357680,1,3,1,10,2,1,10,2009,11,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,3,4,,,08,4,01,08,880.96770012
5357680,1,4,1,10,2,1,12,2011,9,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,3,,,08,3,01,08,880.96770012
5357680,2,1,2,10,1,1,9,1962,58,1,6,,4,3,,3,,,,,,,1,,,,,1,,,,1,1,,,1,3,105000,2,1,2,,6,7,4,,08,18,01,08,880.96770012
5357681,1,1,1,10,1,1,1,1971,50,1,6,,2,2,,2,,1,2,,,,,,,,,1,,,,2,1,,,1,2,220000,2,1,2,,6,3,3,,08,14,01,08,637.85340691
5357681,1,2,1,10,2,2,11,1992,28,2,6,,2,2,,2,,1,1,,,,,,,,1,,,,,,1,,,1,1,98,2,1,1,2,6,4,2,2,08,15,01,08,637.85340691
5357682,1,1,1,10,1,1,4,1946,74,1,6,,2,3,,3,,1,2,,,,,,,,,,,1,,1,1,,,3,,,2,2,2,,1,0,,,08,0,01,08,574.10801224
5357682,1,2,1,10,2,2,6,1965,55,2,6,,2,3,,2,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,4,,,08,4,01,08,574.10801224
5357682,1,3,1,10,3,1,11,1973,47,3,6,,6,1,1,2,,,,,,,1,,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,08,5,01,08,574.10801224
5357682,1,4,1,10,2,2,4,2007,13,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,8,,,08,8,01,08,574.10801224
5357683,1,1,1,10,1,2,7,1964,56,1,6,,2,3,,2,,1,2,,,,1,,,,,,,,,2,1,,,1,5,,2,1,2,,5,11,2,,08,11,01,08,595.02658611
5357683,1,2,1,10,2,1,9,1943,77,2,6,,2,3,,3,,1,1,,,,1,,,,,,,,,,1,,,1,2,240000,2,1,2,,5,11,2,,08,11,01,08,595.02658611
5357683,1,3,1,10,1,1,6,2012,8,4,6,,,2,,2,,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,2,,,08,2,01,08,595.02658611
5357683,1,4,1,10,4,1,10,1997,23,5,6,,6,2,,2,,,,,,,,,,,,,,1,,,1,,,1,1,39200,2,1,2,,5,11,2,,08,11,01,08,595.02658611
5357684,1,1,1,10,1,2,11,1940,80,1,6,,4,3,,3,,,,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,3,5,,,08,5,01,08,306.88511079
5357684,1,2,1,10,3,1,10,1947,73,5,6,,6,3,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,2,,,08,2,01,08,306.88511079
5357684,1,3,1,10,3,1,11,1950,70,5,6,,2,3,,2,,1,4,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,9,,,08,9,01,08,306.88511079
5357684,1,4,1,10,4,2,10,1954,66,9,6,,2,2,,3,,1,3,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,4,8,,,08,8,01,08,306.88511079
5357684,1,5,1,10,4,2,11,1986,34,5,6,,6,1,3,1,4,,,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,08,0,01,08,306.88511079
5357684,1,6,1,10,6,1,8,1981,39,5,6,,4,1,3,1,4,,,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,306.88511079
5357684,1,7,1,10,4,1,1,2004,17,5,6,,6,1,6,2,,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,2,5,10,1,,08,10,01,08,306.88511079
5357684,1,8,1,10,8,2,6,1957,63,5,6,,4,1,9,1,10,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,9,,,08,9,01,08,306.88511079
5357684,1,9,1,10,8,1,2,1929,91,5,6,,2,3,,3,,1,10,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,08,5,01,08,306.88511079
5357684,1,10,1,10,8,2,11,1929,91,5,6,,2,3,,3,,1,9,,,,,,,,,,,1,,,1,,,1,2,105400,2,1,2,,3,5,,,08,5,01,08,306.88511079
5357685,1,1,1,10,1,2,5,1961,59,1,6,,4,3,,3,,,,,,,,,,,,,,1,,1,1,,,1,1,35600,2,1,2,,5,11,2,,08,11,01,08,339.36500772
5357685,1,2,1,10,2,1,5,1965,55,5,6,,6,3,,3,,,,,,,,,,1,,,,,,,1,,,3,,,2,1,2,,4,7,,,08,7,01,08,339.36500772
5357685,1,3,1,10,3,1,4,1962,58,5,6,,2,3,,3,,1,4,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,4,7,,,08,7,01,08,339.36500772
5357685,1,4,1,10,4,2,8,1969,51,5,6,,2,3,,3,,1,3,,,1,,,,,,1,,,,,1,,,3,,,2,1,2,,4,7,,,08,7,01,08,339.36500772
5357685,1,5,1,10,5,1,8,2000,20,5,6,,6,1,3,1,4,,,,,,,,,,,,1,,SUSPENDIO CLASES RETOMO Y NO TIENE INTERNET NI COMPUTADOR,,1,,,3,,,2,1,1,1,6,2,2,2,08,13,01,08,339.36500772
5357685,1,6,1,10,6,2,3,1969,51,5,6,,6,3,,3,,,,,,,,,,1,,,,,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,339.36500772
5357685,1,7,1,10,7,2,11,2001,19,5,6,,6,2,,1,6,,,,,,,,,,,1,1,,NO TIENE COMPUTADOR NO LE GUSTAN LA CLASES VIRTUAL,,1,,,3,,,2,1,1,1,6,0,2,2,08,11,01,08,339.36500772
5357686,1,1,1,10,1,1,8,1981,39,1,6,,3,2,,2,,1,2,,,,1,,,,,,,,,2,1,,,1,5,,2,1,2,,6,2,3,,08,13,01,08,642.26352601
