DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,MES,P6430,RAMA4D_R4,INGLABO,DPTO,fex_c_2011,RAMA4DP8_R4
5361521,1,1,1,60,2,8,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,500000,1,6000000,3,,12,1,2,0,0,2,3,4,2,70,,.,70,,,2,1,,2,,2,,,,1,,,,,,1,,,,2,2,1,6,28,1,,2,,,,,,,,9,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,41,47,1,01,4,4711,500000,08,2892.5486845,
5361521,1,2,1,60,2,8,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,100000,1,1500000,3,,12,2,,,,,3,1,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,1,,,,2,2,2,,,,,1,8,20,6,,,2,1,,11,30,,2,,,,2,,,,,,,,,,,,,,2,2,1,2,2,1,3,,61,01,1,01,4,0113,100000,08,2892.5486845,
5361521,1,3,1,60,2,8,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,20,2,,20,,,2,1,,2,,,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,01,6,4711,,08,2892.5486845,
5361547,1,1,1,60,2,8,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,700000,1,9000000,3,,12,1,1,0,0,1,3,6,2,70,,.,70,,,2,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,120,4,,2,,,,,,,,10,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,41,47,1,01,4,4711,700000,08,2759.4657172,
5361547,1,2,1,60,2,8,2,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,500000,1,4000000,3,,7,2,,,,,3,10,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,61,01,1,01,4,0161,500000,08,2759.4657172,
5361547,1,3,1,60,2,8,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,,1,98,3,,7,2,,,,,2,1,2,48,,.,48,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,60,4,,2,,,,,,,,8,1,120,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,41,46,1,01,4,4631,,08,2759.4657172,
5361547,1,4,1,60,2,8,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,11,,,,,,,,,30,2,,35,,,2,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,01,6,4711,,08,2759.4657172,
5361549,1,1,1,60,2,8,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,150000,1,800000,3,,12,2,,,,,2,1,2,50,,.,50,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,10,45,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,61,01,1,01,4,0113,150000,08,2167.1590336,
5361550,1,1,1,60,2,8,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,150000,1,1800000,3,,12,1,1,0,0,1,3,5,2,30,2,,30,,,2,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,360,4,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,53,56,1,01,4,5619,150000,08,1962.0777761,
5361550,1,3,1,60,2,8,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,150000,1,1600000,3,,12,2,,,,,3,9,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,10,90,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,61,01,1,01,4,0113,150000,08,1962.0777761,
5361550,1,4,1,60,2,8,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,20,2,,20,,,2,6,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,01,6,4781,,08,1962.0777761,
5361551,1,1,1,60,2,8,2,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,800000,1,6000000,3,,8,2,,,,,2,1,1,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,24,1,,2,,,,,,,,13,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,41,46,1,01,4,4631,800000,08,2853.2727344,
5361552,1,2,1,60,2,8,2,,,,,,,,,,,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,450000,1,3700000,3,,12,2,,,,,2,1,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,13,15,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,61,01,1,01,4,0161,450000,08,1656.0641082,
5361553,1,1,1,60,2,8,2,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,150000,1,1750000,3,,11,2,,,,,3,5,2,30,2,,30,,,1,5,,11,,2,,,,1,,,,,,,,,1,2,2,1,1,48,1,,2,,,,,,,,1,3,25,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,1,3,,41,45,1,01,4,4530,150000,08,2188.8884591,
5361553,1,2,1,60,2,8,1,2,1,,1,,,1,1,1,1,358,,1,,2,907000,2,,,2,,2,,2,,2,,2,,,1,122000,2,2,,,2,,,2,,,2,,,1,1057000,1,578000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,9,7,,1,,1,2,1,29,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,12,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,3,,32,84,1,01,2,8412,907000,08,2188.8884591,
5361553,1,3,1,60,2,8,2,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,2,400000,1,5600000,3,,11,2,,,,,3,1,1,45,,.,45,,,2,4,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,36,1,,2,,,,,,,,13,3,10,,2,,,,1,1,1,1,2,1,2,2,2,2,2,,2,1,2,2,2,2,2,1,3,,98,49,1,01,4,4923,400000,08,2188.8884591,
5361553,1,4,1,60,2,8,2,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,180000,1,1680000,3,,10,2,,,,,2,1,2,21,1,,21,,,2,6,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,25,,1,30,2,1,1,1,1,1,2,2,2,2,2,2,2,,1,1,2,2,2,2,1,2,3,,97,52,1,01,4,5224,180000,08,2188.8884591,
5361554,1,1,1,60,2,8,2,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,360000,1,3600000,3,,10,2,,,,,3,1,2,24,2,,24,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,53,56,1,01,4,5619,360000,08,2624.0054079,
5361556,1,2,1,60,2,8,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,120000,1,1200000,3,,12,2,,,,,2,1,2,30,1,,30,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,15,,1,12,2,1,1,1,2,1,2,1,2,2,2,2,2,,2,1,1,2,1,2,2,2,3,,61,01,1,01,4,0121,120000,08,3971.1289595,
5361557,1,1,1,60,2,8,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,400000,1,5200000,2,,12,2,,,,,2,4,2,60,,.,60,,,1,8,,2,,2,,,,1,,,,,,1,,,,2,2,1,0,36,4,,1,8,10,6,,,2,1,2,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,61,01,1,01,4,0113,400000,08,2639.0960441,
5361557,1,2,1,60,2,8,2,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,1600000,1,14400000,3,,12,1,2,0,0,2,3,1,1,60,,.,60,,,2,1,,2,,2,,,,1,,,,,,1,,,,2,2,1,0,48,4,,2,,,,,,,,2,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,41,47,1,01,4,4711,1600000,08,2639.0960441,
5361557,1,3,1,60,2,8,2,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,4,,,,,,,,,6,2,,6,,,2,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,01,6,4711,,08,2639.0960441,
5361557,1,4,1,60,2,8,2,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,4,,,,,,,,,10,2,,10,,,2,8,,2,,,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,01,6,4711,,08,2639.0960441,
5361558,1,1,1,60,2,8,2,,,,,,,,,,,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,200000,1,3000000,2,,12,2,,,,,3,9,2,48,,.,48,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,84,6,,2,,,,,,,,8,15,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,61,01,1,01,4,0113,200000,08,1846.5413333,
5361558,1,3,1,60,2,8,2,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,120000,1,1320000,3,,10,2,,,,,2,1,2,32,1,,26,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,18,8,,2,,,,,,,,5,3,35,2,1,24,1,1,1,1,1,1,2,1,2,2,2,2,2,,1,1,1,2,2,2,2,2,3,,61,01,1,01,4,0161,120000,08,1846.5413333,
5361558,1,4,1,60,2,8,1,1,,,1,,,1,2,2,2,12,,1,,2,240000,2,,,1,84000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,42,,.,42,,,2,8,,5,,2,,,,1,,,,,,,,,1,2,2,1,0,12,8,,2,,,,,,,,1,3,6,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,2,1,1,2,2,1,8,,62,01,1,01,8,0121,324000,08,1846.5413333,
5361559,1,1,1,60,2,8,2,,,,,,,,,,,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,600000,1,7200000,3,,12,2,,,,,2,1,2,54,,.,54,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,75,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,1,1,3,,61,01,1,01,4,0113,600000,08,3947.9657753,
5361560,1,1,1,60,2,8,2,,,,,,,,,,,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,100000,1,1200000,2,,12,2,,,,,3,9,2,30,2,,20,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,10,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,61,01,1,01,4,0113,100000,08,1656.0641082,
5361561,1,1,1,60,2,8,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,30000,1,400000,3,,12,2,,,,,3,7,2,24,1,,24,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,4,,2,,,,,,,,2,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,77,56,1,01,4,5619,30000,08,2226.6413663,
5361561,1,2,1,60,2,8,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,800000,1,7600000,3,,12,2,,,,,2,1,1,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,1,90,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,61,01,1,01,4,0161,800000,08,2226.6413663,
5361562,1,1,1,60,2,8,1,1,,,1,,,1,2,2,2,18,,1,,2,650000,2,,,2,,1,200000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,1,,2,,,,,,,,1,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,60,01,1,01,1,0121,850000,08,1942.1539095,
5361562,1,2,1,60,2,8,1,1,,,1,,,1,2,2,2,5,,1,,2,160000,2,,,1,80000,2,,2,,2,,2,,,1,40000,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,5,,,,,,,,,40,,.,40,,,3,7,,2,,2,,,,1,,,,,,1,,,,2,2,2,,,,,2,,,,,,,,,11,15,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,1,1,1,2,1,2,2,1,3,,45,10,1,01,1,1081,240000,08,1942.1539095,
5361563,1,3,1,60,2,8,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,200000,1,2000000,3,,12,2,,,,,3,10,2,40,,.,16,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,10,2,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,61,01,1,01,4,0161,200000,08,1809.0709422,
5361565,1,2,1,60,2,8,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,600000,1,7200000,3,,12,2,,,,,3,1,1,54,,.,54,,,1,4,,4,,2,,,,1,,,,,,,,,1,2,2,1,0,24,4,,2,,,,,,,,8,14,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,2,1,3,,98,49,1,01,4,4921,600000,08,3629.8039635,
5361566,1,1,1,60,2,8,1,1,,,1,,,1,2,2,2,12,,1,,2,750000,2,,,2,,1,200000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,750000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,63,,.,63,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,1,8,,2,,,,,,,,3,10,35,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,60,01,1,01,1,0141,950000,08,2853.2727344,
5361567,1,1,1,60,2,8,1,1,,,1,,,1,2,2,2,1,,1,,2,900000,2,,,2,,1,100000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,4,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,60,03,1,01,1,0321,1000000,08,2325.4940151,
5361568,1,1,1,60,2,8,1,1,,,1,,,1,1,2,1,19,,1,,2,940000,2,,,2,,1,300000,2,,2,,1,40000,2,2,,,2,,,2,,,2,,,2,,,1,940000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,70,,.,70,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,5,9,1,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,60,01,1,01,1,0141,1240000,08,1656.0641082,
5361568,1,2,1,60,2,8,1,1,,,1,,,1,2,2,2,19,,1,,2,160000,2,,,2,,1,130000,2,,2,,1,40000,2,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,14,2,,14,,,3,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,72,9,3,,2,,,,,,,,9,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,54,97,1,01,3,9700,290000,08,1656.0641082,
5361569,1,1,1,60,2,8,1,1,,,1,,,1,2,2,2,6,,1,,2,400000,2,,,1,250000,1,200000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,180,4,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,60,01,1,01,1,0141,850000,08,2512.7311676,
5361570,1,1,1,60,2,8,1,1,,,1,,,1,2,2,2,5,,1,,2,780000,2,,,1,50000,1,100000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,3,8,,2,,2,,,,1,,,,,,1,,,,2,2,1,0,8,8,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,2,1,1,2,1,1,3,,58,01,1,01,1,0141,930000,08,3227.6066916,
5361571,1,1,1,60,2,8,1,1,,,1,,,1,2,2,1,18,,1,,2,800000,2,,,2,,1,200000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,750000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,60,,.,60,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,36,8,,2,,,,,,,,5,10,40,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,5,,60,01,1,01,1,0141,1000000,08,3819.0557261,
5361574,1,1,1,60,2,13,2,,,,,,,,,,,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,3,500000,1,4560000,3,,12,2,,,,,3,9,2,42,,.,42,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,61,01,1,01,4,0113,500000,13,1284.0623925,
5361574,1,3,1,60,2,13,2,,,,,,,,,,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,600000,1,3600000,3,,11,2,,,,,3,1,2,40,,.,40,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,13,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,55,81,1,01,4,8121,600000,13,1284.0623925,
5361574,1,4,1,60,2,13,2,,,,,,,,,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,2400000,1,,12,2,,,,,3,9,2,44,,.,44,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,50,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,61,01,1,01,4,0161,300000,13,1284.0623925,
5361574,1,5,1,60,2,13,2,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,70000,1,660000,1,,10,2,,,,,3,1,2,20,1,,20,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,1,1,1,1,2,2,2,1,3,,55,81,1,01,4,8121,70000,13,1284.0623925,
5361575,1,1,1,60,2,47,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,1200000,3,,12,2,,,,,3,1,2,48,,.,48,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,72,4,,2,,,,,,,,10,13,15,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,45,47,1,01,4,4781,300000,13,1222.7077551,
5361575,1,2,1,60,2,47,2,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,500000,1,4000000,3,,12,2,,,,,3,1,1,48,,.,48,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,11,5,,2,,,,1,1,2,1,2,2,2,2,1,1,2,,2,1,1,2,1,2,1,1,3,,45,47,1,01,4,4781,500000,13,1222.7077551,
5361576,1,2,1,60,2,13,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,32000,1,300000,3,,12,2,,,,,3,1,2,4,2,,4,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,240,4,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,77,56,1,01,4,5619,32000,13,1272.2417798,
5361576,1,3,1,60,2,13,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,200000,1,2400000,3,,11,2,,,,,3,1,1,20,2,,0,5,,1,7,,10,,2,,,,1,,,,,,,,,1,2,2,1,2,4,1,,2,,,,,,,,2,3,5,2,2,,,,1,1,2,1,2,2,2,2,2,2,2,,1,1,1,2,1,2,1,1,3,,39,82,1,01,4,8219,200000,13,1272.2417798,
5361579,1,1,1,60,2,13,2,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,60000,1,1400000,3,,12,2,,,,,3,9,2,16,2,,16,,,1,8,,5,,2,,,,1,,,,,,,,,1,2,2,2,,,,,1,13,7,4,,60000,1,8,,3,2,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,61,01,1,01,4,0122,120000,13,1276.9903631,
5361581,1,1,1,60,2,13,2,,,,,,,,,,,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,640000,1,7200000,3,,12,2,,,,,3,1,2,20,2,,20,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,77,56,1,01,4,5619,640000,13,1075.2435286,
5361582,1,1,1,60,2,13,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,0,1,600000,3,,10,2,,,,,3,10,1,16,2,,0,6,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,4,,1,13,0,4,,0,1,1,2,14,,1,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,2,2,1,2,1,1,3,,59,96,1,01,4,9609,0,13,1590.3094494,
5361584,1,2,1,60,2,13,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,0,1,800000,1,,10,2,,,,,3,1,2,30,1,,0,6,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,108,4,,1,13,15,4,,60000,1,1,2,14,,2,2,,,,2,,,,,,,,,,,,,,1,2,2,2,2,1,3,,85,95,1,01,4,9522,60000,13,993.40877433,
5361584,1,3,1,60,2,13,2,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,0,1,900000,3,,7,2,,,,,3,1,2,50,,.,0,6,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,4,,2,,,,,,,,9,11,10,1,2,,,,1,1,2,1,2,2,2,2,2,1,2,,2,1,1,2,2,2,2,1,3,,98,49,1,01,4,4921,0,13,993.40877433,
