PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20260104;01;2026;8495468;1;1;1;70;68;1;2107.6419201;68;1;;;;;;;;;1;144;0;3;3;1;2;2;;2;;.;9111;97;9700
20260104;01;2026;8495470;1;1;1;70;68;1;340.2548647;68;;1;3;1;;;;44;1750000;1;3;0;8;4;6;2;2;;2;;4321;8323;49;4921
20260104;01;2026;8495470;1;2;1;70;68;1;340.2548647;68;;1;3;1;;;;44;1750000;1;12;2;3;1;3;2;2;;2;;4311;5230;47;4711
20260104;01;2026;8495471;1;1;1;70;68;1;478.90073245;68;;1;4;1;;;;44;1700000;1;24;0;2;1;4;2;2;;2;;3113;4321;47;4751
20260104;01;2026;8495471;1;2;1;70;68;1;478.90073245;68;;1;4;1;;;;44;1500000;1;6;0;2;1;10;2;2;;2;;3113;7411;43;4321
20260104;01;2026;8495473;1;2;1;70;68;1;1130.7884474;68;1;;;;;;;;;1;180;4;3;1;6;2;2;;2;;.;5120;85;8530
20260104;01;2026;8495473;1;5;1;70;68;1;1130.7884474;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495474;1;2;1;70;68;1;1213.7277275;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495474;1;3;1;70;68;1;1213.7277275;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495474;1;4;1;70;68;1;1213.7277275;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495477;1;3;1;70;68;1;271.78506112;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495480;1;5;1;70;68;1;912.62379777;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495481;1;2;1;70;68;1;1230.7884358;68;1;;;;;;;;;1;36;0;8;3;1;2;2;;2;;.;9111;97;9700
20260104;01;2026;8495483;1;1;1;70;68;1;299.49185685;68;1;;;;;;;;;1;12;2;4;4;1;2;2;;2;;.;9333;52;5224
20260104;01;2026;8495484;1;2;1;70;68;1;262.58467661;68;1;;;;;;;;;1;240;2;3;1;2;2;2;;2;;.;5223;47;4772
20260104;01;2026;8495484;2;1;2;70;68;1;262.58467661;68;1;;;;;;;;;1;180;3;4;4;1;2;2;;2;;.;5223;47;4772
20260104;01;2026;8495485;1;2;1;70;68;1;261.30579809;68;1;;;;;;;;;1;146;0;4;4;1;2;2;;2;;.;7536;15;1522
20260104;01;2026;8495486;1;2;1;70;68;1;262.66911994;68;1;;;;;;;;;1;480;3;3;3;1;2;2;;2;;.;9111;97;9700
20260104;01;2026;8495487;1;2;1;70;68;1;317.04117813;68;1;;;;;;;;;1;72;3;3;1;4;2;2;;2;;.;5131;56;5611
20260104;01;2026;8495491;1;2;1;70;68;1;324.89293803;68;1;;;;;;;;;1;4;0;4;3;1;2;2;;2;;.;9111;97;9700
20260104;01;2026;8495493;1;3;1;70;68;1;347.70985776;68;;1;4;1;;;;44;3000000;1;1;0;8;1;10;2;1;1;1;3000000;2635;2635;74;7490
20260104;01;2026;8495493;1;4;1;70;68;1;347.70985776;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495495;1;2;1;70;68;1;375.8803177;68;1;;;;;;;;;1;480;4;8;4;1;2;2;;2;;.;9121;96;9601
20260104;01;2026;8495496;1;2;1;70;68;1;464.30904016;68;;1;24;1;;;;44;2000000;1;20;0;3;1;6;2;2;;2;;3341;3341;62;6201
20260104;01;2026;8495498;1;1;1;70;70;1;90.967985115;70;1;;;;;;;;;1;36;1;5;2;10;2;3;;2;;.;2211;86;8610
20260104;01;2026;8495498;1;2;1;70;70;1;90.967985115;70;1;;;;;;;;;1;108;1;5;2;10;2;3;;2;;.;2341;85;8530
20260104;01;2026;8495499;1;3;1;70;70;1;184.17804835;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495500;1;1;1;70;70;1;128.23770204;70;;1;52;1;;;;40;1500000;1;60;2;3;4;2;2;2;;2;;5223;5221;47;4729
20260104;01;2026;8495501;1;2;1;70;70;1;90.967985115;70;1;;;;;;;;;1;180;1;5;1;10;2;3;;2;;.;5223;47;4752
20260104;01;2026;8495502;1;2;1;70;70;1;122.74604373;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495502;1;3;1;70;70;1;122.74604373;70;1;;;;;;;;;1;25;0;5;4;1;2;3;;2;;.;2261;86;8622
20260104;01;2026;8495503;1;2;1;70;70;1;89.154664745;70;;1;13;1;;;;44;2300000;1;12;1;8;2;10;2;2;;2;;2634;2634;84;8412
20260104;01;2026;8495503;1;3;1;70;70;1;89.154664745;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495504;1;1;1;70;70;1;65.696722517;70;1;;;;;;;;;1;72;0;4;4;1;2;2;;2;;.;5221;47;4771
20260104;01;2026;8495505;1;1;1;70;70;1;116.37509866;70;1;;;;;;;;;1;4;1;8;4;1;2;2;;2;;.;3334;68;6820
20260104;01;2026;8495506;1;2;1;70;70;1;143.56333078;70;1;;;;;;;;;1;24;2;3;3;1;2;2;;2;;.;9111;97;9700
20260104;01;2026;8495506;1;3;1;70;70;1;143.56333078;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495507;1;1;1;70;70;1;66.788160996;70;;1;156;1;;;;44;500000;1;36;2;1;1;4;2;2;;2;;5223;5223;47;4719
20260104;01;2026;8495507;1;3;1;70;70;1;66.788160996;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495509;1;2;1;70;70;1;157.8963779;70;1;;;;;;;;;1;6;0;3;1;10;2;2;;2;;.;9112;84;8430
20260104;01;2026;8495510;1;2;1;70;70;1;224.52397177;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495511;1;1;1;70;70;1;246.86778066;70;;1;20;4;;;;30;800000;1;8;0;3;4;1;2;2;;2;;9111;9111;81;8121
20260104;01;2026;8495511;1;2;1;70;70;1;246.86778066;70;;1;10;1;;;;40;1800000;1;3;0;4;4;1;2;2;;2;;4321;8321;49;4921
20260104;01;2026;8495511;1;3;1;70;70;1;246.86778066;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495511;1;4;1;70;70;1;246.86778066;70;1;;;;;;;;;1;60;0;4;4;1;2;2;;2;;.;8321;49;4921
20260104;01;2026;8495512;1;1;1;70;70;1;242.85529927;70;1;;;;;;;;;1;24;0;1;3;1;2;2;;2;;.;9111;97;9700
20260104;01;2026;8495514;1;2;1;70;70;1;131.97142288;70;;1;4;1;;;;44;1300000;1;12;1;8;1;4;2;2;;2;;2341;2341;85;8530
20260104;01;2026;8495514;1;3;1;70;70;1;131.97142288;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495515;1;2;1;70;70;1;161.50874712;70;;1;8;4;;;;40;2000000;1;1;3;8;1;2;2;2;;2;;7131;5131;56;5630
20260104;01;2026;8495515;1;3;1;70;70;1;161.50874712;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495516;1;4;1;70;70;1;105.76976083;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495517;1;1;1;70;70;1;69.902735232;70;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;9313;41;4111
20260104;01;2026;8495517;1;2;1;70;70;1;69.902735232;70;1;;;;;;;;;1;24;0;8;3;1;2;2;;2;;.;9111;97;9700
20260104;01;2026;8495518;1;2;1;70;70;1;136.15593188;70;1;;;;;;;;;1;108;0;5;2;10;2;3;;2;;.;4120;85;8530
20260104;01;2026;8495518;1;3;1;70;70;1;136.15593188;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495519;1;1;1;70;70;1;107.11371163;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495520;1;1;1;70;70;1;65.696722517;70;1;;;;;;;;;1;36;0;5;4;1;2;2;;2;;.;7233;33;3312
20260104;01;2026;8495520;1;2;1;70;70;1;65.696722517;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495520;1;3;1;70;70;1;65.696722517;70;1;;;;;1;;40;2000000;1;3;0;8;4;10;2;2;;2;;.;4227;84;8412
20260104;01;2026;8495521;1;1;1;70;70;1;74.428351458;70;1;;;;;;;;;1;84;3;5;2;10;2;3;;2;;.;2341;85;8530
20260104;01;2026;8495521;1;2;1;70;70;1;74.428351458;70;1;;;;;2;5;;1000000;1;144;2;4;4;1;2;2;;2;;.;5223;47;4771
20260104;01;2026;8495522;1;1;1;70;70;1;133.11394141;70;1;;;;;;;;;1;48;0;4;1;7;2;2;;2;;.;9412;85;8530
20260104;01;2026;8495522;1;2;1;70;70;1;133.11394141;70;1;;;;;1;;40;950000;1;108;0;7;1;2;2;2;;2;;.;5223;47;4711
20260104;01;2026;8495523;1;1;1;70;70;1;123.44773567;70;1;;;;;;;;;1;48;0;1;1;10;2;2;;2;;.;2611;46;4631
20260104;01;2026;8495523;1;4;1;70;70;1;123.44773567;70;1;;;;;;;;;1;84;0;1;1;2;2;2;;2;;.;5230;47;4773
20260104;01;2026;8495524;1;2;1;70;70;1;196.52776811;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495525;1;1;1;70;70;1;125.78139648;70;1;;;;;;;;;1;252;0;5;2;10;2;3;;2;;.;2341;85;8530
20260104;01;2026;8495525;1;2;1;70;70;1;125.78139648;70;;1;52;1;;;;40;1750905;1;18;0;6;1;4;2;2;;2;;3213;3213;94;9499
20260104;01;2026;8495528;1;1;1;70;70;1;238.89618996;70;1;;;;;;;;;1;264;0;5;2;10;2;3;;2;;.;5412;84;8423
20260104;01;2026;8495528;1;2;1;70;70;1;238.89618996;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495528;1;3;1;70;70;1;238.89618996;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495529;1;4;1;70;73;1;301.75524893;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495530;1;3;1;70;73;1;316.36712258;73;;1;12;1;;;;40;2500000;2;;;;;;;2;;2;;2341;;;
20260104;01;2026;8495535;1;1;1;70;73;1;398.69552287;73;;1;12;1;;;;46;1740000;1;3;0;8;1;10;2;2;;2;;9112;9112;85;8530
20260104;01;2026;8495536;1;1;1;70;73;1;356.96662232;73;1;;;;;;;;;1;48;0;4;4;1;2;2;;2;;.;9111;81;8121
20260104;01;2026;8495536;1;2;1;70;73;1;356.96662232;73;;1;52;4;;;;48;1750000;2;;;;;;;2;;2;;8324;;;
20260104;01;2026;8495537;1;1;1;70;73;1;350.36174136;73;1;;;;;;;;;1;36;0;4;7;4;2;2;;2;;.;9211;01;0123
20260104;01;2026;8495538;1;1;1;70;73;1;312.35694434;73;;1;4;1;;;;48;1750000;1;1;0;8;1;5;2;2;;1;1400000;8153;8153;14;1410
20260104;01;2026;8495541;1;3;1;70;73;1;338.28711032;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495545;1;1;1;70;73;1;298.54415828;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495545;1;2;1;70;73;1;298.54415828;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495546;1;2;1;70;73;1;275.41356858;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495547;1;1;1;70;73;1;353.42799452;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495548;1;3;1;70;73;1;299.02164215;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495550;1;2;1;70;73;1;239.93002219;73;1;;;;;;;;;1;1;0;8;1;3;2;2;;1;1400000;.;5131;56;5613
20260104;01;2026;8495553;1;1;1;70;;1;310.15581734;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495553;1;2;1;70;;1;310.15581734;76;;1;12;1;;;;48;2000000;1;72;1;3;1;7;2;2;;2;;4120;4120;85;8530
20260104;01;2026;8495554;1;2;1;70;;1;768.85760517;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495555;1;1;1;70;;1;361.84845356;76;;1;2;1;;;;48;2000000;1;0;3;8;4;1;2;2;;1;1000000;7411;7411;43;4321
20260104;01;2026;8495555;1;2;1;70;;1;361.84845356;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495556;1;2;1;70;;1;990.08441683;76;1;;;;;;;;;1;120;2;4;4;1;2;2;;2;;.;5141;96;9602
20260104;01;2026;8495557;1;2;1;70;;1;310.15581734;76;;1;8;1;;;;48;2000000;1;23;2;8;1;3;2;2;;2;;5221;9112;85;8559
20260104;01;2026;8495559;1;1;1;70;76;1;1306.401847;76;;1;36;1;;;;40;2200000;1;36;0;8;1;8;2;1;4;2;;2264;2264;86;8692
20260104;01;2026;8495560;1;1;1;70;76;1;965.05527281;76;1;;;;;;;;;1;38;0;5;1;6;2;3;;2;;.;5131;10;1081
20260104;01;2026;8495561;1;6;1;70;76;1;1823.4188849;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495561;1;7;1;70;76;1;1823.4188849;76;1;;;;;;;;;1;12;0;3;1;9;2;2;;2;;.;2423;78;7820
20260104;01;2026;8495562;1;1;1;70;76;1;150.58700737;76;1;;;;;;;;;1;74;0;3;1;9;2;2;;2;;.;8160;10;1083
20260104;01;2026;8495564;1;2;1;70;76;1;936.21009094;76;1;;;;;;;;;1;24;0;4;1;6;2;2;;2;;.;7531;14;1410
20260104;01;2026;8495564;1;3;1;70;76;1;936.21009094;76;1;;;;;2;4;;2000000;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495565;1;1;1;70;76;1;194.06180594;76;1;;;;;;;;;1;156;0;5;1;10;2;3;;2;;.;8155;15;1511
20260104;01;2026;8495565;1;2;1;70;76;1;194.06180594;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495566;1;1;1;70;76;1;1738.3709247;76;1;;;;;;;;;1;124;0;7;7;5;2;2;;2;;.;9211;01;0123
20260104;01;2026;8495566;1;2;1;70;76;1;1738.3709247;76;1;;;;;;;;;1;152;0;8;7;5;2;2;;2;;.;9211;01;0123
20260104;01;2026;8495567;1;2;1;70;76;1;1294.7478451;76;1;;;;;;;;;1;72;1;3;1;7;2;2;;2;;.;3341;81;8121
20260104;01;2026;8495568;1;1;1;70;76;1;1708.751994;76;1;;;;;;;;;1;65;0;9;4;2;2;2;;2;;.;5414;80;8010
20260104;01;2026;8495571;1;2;1;70;76;1;948.08197779;76;1;;;;;;;;;1;348;0;3;1;6;2;2;;2;;.;5223;15;1511
20260104;01;2026;8495573;1;2;1;70;76;1;1657.2714019;76;1;;;;;;;;;1;120;2;3;3;1;2;2;;2;;.;9111;97;9700
20260104;01;2026;8495573;1;3;1;70;76;1;1657.2714019;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495574;1;2;1;70;76;1;981.51118648;76;1;;;;;;;;;1;180;3;3;4;1;2;2;;2;;.;5223;47;4771
20260104;01;2026;8495575;1;2;1;70;76;1;2244.7427348;76;;1;4;1;;;;36;1000000;1;204;0;3;1;8;2;2;;2;;5223;4311;45;4530
20260104;01;2026;8495575;1;3;1;70;76;1;2244.7427348;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495576;1;1;1;70;76;1;888.39405277;76;1;;;;;;;;;1;258;0;8;7;4;2;2;;2;;.;9212;01;0141
20260104;01;2026;8495577;1;2;1;70;76;1;826.06555513;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495579;1;1;1;70;76;1;920.51498752;76;1;;;;;;;;;1;360;0;3;1;3;2;2;;2;;.;5223;47;4774
20260104;01;2026;8495579;1;2;1;70;76;1;920.51498752;76;;1;8;1;;;;46;1500000;2;;;;;;;2;;2;;2512;;;
20260104;01;2026;8495580;1;1;1;70;76;1;1327.8815654;76;1;;;;;;;;;1;300;3;3;4;1;2;2;;2;;.;7531;95;9529
20260104;01;2026;8495582;1;2;1;70;76;1;1347.0640047;76;1;;;;;;;;;1;120;1;5;1;10;2;3;;2;;.;1221;18;1811
20260104;01;2026;8495582;1;3;1;70;76;1;1347.0640047;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495584;1;3;1;70;76;1;859.71538089;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495585;1;1;1;70;76;1;1184.5254037;76;1;;;;;;;;;1;12;0;5;1;10;2;3;;2;;.;5152;94;9499
20260104;01;2026;8495593;1;2;1;70;76;1;1162.6096489;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495593;1;3;1;70;76;1;1162.6096489;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495596;1;2;1;70;76;1;1570.9746336;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495597;1;3;1;70;76;1;1114.4458641;76;1;;;;;;;;;1;1;2;2;1;10;2;2;;2;;.;5230;32;3211
20260104;01;2026;8495598;1;2;1;70;76;1;1346.549686;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495599;1;2;1;70;76;1;589.79911221;76;1;;;;;;;;;1;12;0;4;1;10;2;2;;2;;.;9334;22;2229
20260104;01;2026;8495602;1;1;1;70;76;1;1253.477759;76;;1;3;1;;;;46;1600000;1;0;3;8;1;3;2;2;;1;750000;9321;9333;49;4923
20260104;01;2026;8495602;1;2;1;70;76;1;1253.477759;76;;1;6;1;;;;48;1500000;1;0;4;8;1;10;2;2;;1;1423500;5223;5223;47;4772
20260104;01;2026;8495603;1;2;1;70;76;1;826.06555513;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495604;1;1;1;70;81;1;188.4333653;81;1;;;;;;;;;1;6;0;8;3;1;2;2;;2;;.;9111;97;9700
20260104;01;2026;8495604;1;3;1;70;81;1;188.4333653;81;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495605;1;2;1;70;81;1;676.97672743;81;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495605;1;4;1;70;81;1;676.97672743;81;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495606;1;2;1;70;81;1;161.51431311;81;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495606;1;3;1;70;81;1;161.51431311;81;1;;;;;;;;;1;27;0;4;1;10;2;2;;2;;.;3512;65;6523
20260104;01;2026;8495607;1;1;1;70;81;1;188.4333653;81;;1;4;3;;;;48;1600000;1;1;0;8;3;1;2;2;;1;1000000;5311;5311;97;9700
20260104;01;2026;8495607;1;3;1;70;81;1;188.4333653;81;1;;;;;;;;;1;36;0;8;3;1;2;2;;2;;.;5311;97;9700
20260104;01;2026;8495609;1;3;1;70;81;1;203.79423147;81;;1;16;1;;;;48;1500000;1;24;0;8;1;2;2;2;;2;;4110;5223;47;4761
20260104;01;2026;8495610;1;1;1;70;81;1;204.31117829;81;;1;4;1;;;;48;1500000;1;1;0;6;3;1;2;2;;1;500000;9111;9111;97;9700
20260104;01;2026;8495611;1;4;1;70;81;1;198.31104212;81;;1;12;1;;;;56;2000000;1;3;0;8;3;1;2;2;;2;;5223;5311;97;9700
20260104;01;2026;8495613;1;2;1;70;81;1;251.2008972;81;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495614;1;3;1;70;81;1;143.56827832;81;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495615;1;1;1;70;85;1;468.62598248;85;1;;;;;;;;;1;72;0;9;1;3;2;2;;2;;.;9622;69;6920
20260104;01;2026;8495615;1;3;1;70;85;1;468.62598248;85;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495618;1;1;1;70;85;1;505.13923644;85;;1;8;2;;;;44;5100000;1;3;0;8;4;10;2;1;2;2;;2351;2351;84;8413
20260104;01;2026;8495618;1;3;1;70;85;1;505.13923644;85;1;;;;;;;;;1;12;0;2;1;2;2;2;;2;;.;4224;55;5511
20260104;01;2026;8495618;1;4;1;70;85;1;505.13923644;85;;1;3;2;;;;44;4000000;1;18;0;3;4;1;2;2;;2;;2611;2611;69;6910
20260104;01;2026;8495623;1;1;1;70;85;1;608.06212681;85;1;;;;;;;;;1;60;0;8;1;7;2;3;;2;;.;4132;88;8899
20260104;01;2026;8495624;1;1;1;70;86;1;91.776196596;86;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495624;1;3;1;70;86;1;91.776196596;86;;1;4;4;;;;40;1600000;2;;;;;;;2;;2;;2142;;;
20260104;01;2026;8495628;1;1;1;70;86;1;71.479537733;86;1;;;;;;;;;2;;;;;;;3;;2;;.;.;;.
20260104;01;2026;8495628;1;3;1;70;86;1;71.479537733;86;;1;4;4;;;;40;1200000;1;1;0;8;4;2;2;2;;2;;9313;9313;41;4111
20260104;01;2026;8495628;1;4;1;70;86;1;71.479537733;86;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495629;1;1;1;70;86;1;124.59990514;86;1;;;;;;;;;1;104;5;4;4;1;2;3;;2;;.;9111;81;8121
20260104;01;2026;8495630;1;3;1;70;86;1;71.479537733;86;1;;;;;;;;;1;2;5;2;4;3;2;2;;2;;.;9412;56;5611
20260104;01;2026;8495630;1;4;1;70;86;1;71.479537733;86;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495632;1;1;1;70;88;1;49.632318574;88;;1;2;4;;;;48;1800000;1;0;3;8;4;2;2;2;;1;3000000;7112;7112;41;4111
20260104;01;2026;8495632;1;4;1;70;88;1;49.632318574;88;;1;4;4;;;;48;1800000;1;1;4;8;4;1;2;2;;2;;8324;8324;49;4921
20260104;01;2026;8495635;1;1;1;70;88;1;70.358396924;88;1;;;;;;;;;1;24;5;9;4;1;2;2;;2;;.;7132;45;4520
20260104;01;2026;8495635;1;4;1;70;88;1;70.358396924;88;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495636;1;1;1;70;88;1;57.064829706;88;;1;3;4;;;;48;1600000;1;0;3;8;4;2;2;2;;1;1000000;9313;9313;41;4111
20260104;01;2026;8495636;1;2;1;70;88;1;57.064829706;88;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495637;1;1;1;70;88;1;62.03422989;88;;1;4;4;;;;40;1000000;1;1;1;8;4;1;2;2;;2;;8321;9313;41;4111
20260104;01;2026;8495637;1;3;1;70;88;1;62.03422989;88;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495639;1;2;1;70;88;1;79.256707925;88;1;;;;;;;;;1;12;5;8;3;1;2;2;;2;;.;9111;97;9700
20260104;01;2026;8495640;1;2;1;70;88;1;57.064829706;88;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495642;1;1;1;70;88;1;50.724293072;88;1;;;;;;;;;1;240;5;7;1;5;2;1;2;2;;.;9111;64;6412
20260104;01;2026;8495642;1;2;1;70;88;1;50.724293072;88;;1;2;1;;;;48;2800000;1;1;2;8;1;7;2;2;;2;;8323;8332;47;4774
20260104;01;2026;8495646;1;2;1;70;88;1;52.332243033;88;;1;6;4;;;;40;2200000;1;2;0;8;4;9;2;2;;2;;9510;9510;84;8412
20260104;01;2026;8495646;1;4;1;70;88;1;52.332243033;88;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495647;1;3;1;70;88;1;58.123552657;88;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495648;1;3;1;70;88;1;65.350091912;88;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495649;1;3;1;70;88;1;81.76912974;88;;1;2;1;;;;44;2500000;1;0;3;8;1;7;2;2;;1;2500000;2423;3341;46;4649
20260104;01;2026;8495654;1;2;1;70;88;1;50.777372753;88;;1;6;1;;;;40;1800000;1;2;5;8;4;3;2;2;;2;;4110;4221;79;7911
20260104;01;2026;8495656;1;1;1;70;88;1;57.064829706;88;;1;2;4;;;;48;1800000;1;120;5;6;4;1;2;2;;2;;8321;8321;49;4921
20260104;01;2026;8495657;1;1;1;70;88;1;56.967516118;88;1;;;;;;;;;1;144;5;4;1;3;2;2;;2;;.;9412;56;5611
20260104;01;2026;8495658;1;1;1;70;88;1;60.225286183;88;1;;;;;;;;;1;120;5;4;4;2;2;2;;2;;.;9333;49;4923
20260104;01;2026;8495659;1;2;1;70;91;1;77.485538336;91;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495660;1;1;1;70;91;1;69.699453571;91;1;;;;;;;;;2;;;;;;;3;;2;;.;.;;.
20260104;01;2026;8495662;1;2;1;70;91;1;129.16731633;91;;1;48;2;;;;40;2500000;1;36;4;8;2;10;2;2;;2;;2652;2320;85;8551
20260104;01;2026;8495666;1;3;1;70;91;1;80.728440622;91;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495668;1;1;1;70;94;1;70.092312951;94;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495668;1;3;1;70;94;1;70.092312951;94;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495674;1;2;1;70;94;1;103.02285475;94;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495675;1;2;1;70;94;1;109.45959548;94;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495675;1;4;1;70;94;1;109.45959548;94;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495678;1;1;1;70;94;1;55.318302202;94;;1;6;4;;;;48;2000000;1;8;0;9;1;2;2;2;;2;;5221;5131;56;5611
20260104;01;2026;8495680;1;1;1;70;94;1;62.705307576;94;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495682;1;2;1;70;95;1;112.25627193;95;1;;;;;;;;;1;1;3;8;1;2;2;2;;2;;.;9520;47;4781
20260104;01;2026;8495684;1;2;1;70;95;1;134.59042508;95;1;;;;;;;;;1;1;3;3;4;1;2;2;;2;;.;5311;88;8899
20260104;01;2026;8495686;1;2;1;70;95;1;115.76771167;95;1;;;;;2;5;;2000000;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495688;1;2;1;70;97;1;14.334001786;97;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8495688;1;3;1;70;97;1;14.334001786;97;;1;2;4;;;;40;1500000;1;2;2;8;4;10;2;2;;2;;2341;2351;65;6523
