PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P3363S1;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3560;P3561;P3067;P3067S1;P3067S2;P6775;P3068;P3562;P3563;P6750;P3073;P550;P6780;P6780S1;P1879;P1879S1;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8;P6426
20260105;01;2026;8498841;1;2;1;60;;2;489.70859718;19;1;9700;1;1;;;1;;1;;2;2;2;2;3;;2;2;2;2;1;;2;200000;2;;2;;;1;80000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;8;2;;8;;;1;2;;2;;2;;;;2;2;1;6;60;6;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;15;5;;1;280000;97;9700;9111;7
20260105;01;2026;8498841;1;7;1;60;;2;489.70859718;19;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;800000;1;9400000;3;;3;;2;12;40;;;40;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;15;5;;1;800000;01;0161;9211;130
20260105;01;2026;8498843;1;1;1;60;;2;489.70859718;19;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;600000;1;7200000;3;;9;;2;12;24;2;;24;;;1;8;;2;;2;;;;2;2;2;;;;;;;1;16;5221;4721;4;80000;1;6;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;25;3;;1;680000;01;0161;9211;600
20260105;01;2026;8498843;1;4;1;60;;2;489.70859718;19;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;800000;1;9600000;3;;9;;2;12;24;1;;24;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;1;16;1;1;2;;;;;;;;;;;;;1;1;2;2;1;1;13;;30;3;;1;800000;01;0161;9211;240
20260105;01;2026;8498844;1;1;1;60;;2;1367.0828332;19;1;123;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;1;4;7;;;;;;;;;;;2;;;;;;;;7800000;12;800000;0;200000;210000;1920000;0;0;0;0;1;85000;1;50000;;;;;2;;;2;;2;2;450000;1;4600000;3;;9;;2;12;40;;;40;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;10;3;;1;450000;01;0123;6112;480
20260105;01;2026;8498844;1;2;1;60;;2;1367.0828332;19;1;123;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;250000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;250000;1;1800000;3;;9;;2;12;24;2;;16;6;;1;8;;2;;2;;;;2;2;1;0;18;3;;9;;1;0;6112;123;4;0;2;8;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;15;3;;1;250000;01;0123;9211;120
20260105;01;2026;8498844;1;3;1;60;;2;1367.0828332;19;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;1000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1000000;1;12000000;3;;9;;2;12;40;;;40;;;1;8;;2;;2;;;;2;2;1;0;12;6;;10;;1;0;6112;123;4;0;2;8;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;30;3;;1;1000000;01;0161;9211;240
20260105;01;2026;8498844;1;4;1;60;;2;1367.0828332;19;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;1000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1000000;1;12000000;3;;9;;2;12;40;;;40;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;15;3;;1;1000000;01;0161;9211;96
20260105;01;2026;8498845;1;1;1;60;;2;2885.7640707;19;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;600000;1;7500000;3;;1;;2;12;24;1;;24;;;1;8;;2;;2;;;;2;2;2;;;;;;;1;16;6111;123;4;0;2;8;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;20;5;;1;600000;01;0161;9211;260
20260105;01;2026;8498845;1;2;1;60;;2;2885.7640707;19;1;123;2;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;8;2;;8;;;2;8;;2;;2;;;;2;2;1;3;2;4;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;5;5;;1;;01;0123;9211;160
20260105;01;2026;8498846;1;1;1;60;;2;2400.2876903;19;1;8621;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;2;;1;1700000;2;;2;;;2;;2;;2;;2;;2;;;1;220000;1;2;;;2;;;2;;;2;;;1;460000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;10;2;;1;;1;1;1;17;1;1;1;0;132;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;20;8;;1;1700000;86;8621;5321;5
20260105;01;2026;8498846;1;2;1;60;;2;2400.2876903;19;1;123;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;4;7;;;;;;;;;;;2;;;;;;;;5000000;12;0;0;0;0;1000000;0;0;0;0;2;;2;;;;;;2;;;2;;2;2;260000;1;4000000;3;;11;FALTA DE RECURSOS ECONOMICOS;2;12;32;1;;32;;;1;8;;2;;2;;;;2;2;1;0;3;1;;1;;2;;;;;;;;1;16;2;1;1;1;1;2;2;2;2;2;2;2;;1;1;1;1;1;2;1;1;11;;120;8;;1;260000;01;0123;6112;2
20260105;01;2026;8498846;1;3;1;60;;2;2400.2876903;19;1;8610;1;2;2;12;2;4;2;7810;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;2250000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;;2250000;1;27000000;3;;1;;1;12;60;;;60;;;8;7;;1;;1;1;2;2;1;2;1;3;12;1;;8;;2;;;;;;;;2;;;;1;1;1;1;1;2;2;1;2;2;;2;1;1;2;2;1;2;2;11;;15;8;;1;2250000;86;8610;5321;24
20260105;01;2026;8498847;1;1;1;60;;2;2885.7640707;19;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;480000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;480000;1;5500000;3;;1;;2;12;24;2;;24;;;1;8;;2;;2;;;;2;2;1;0;18;4;;3;;1;16;6113;125;4;0;2;8;2;;;;1;1;1;2;2;2;2;2;2;2;;2;2;1;2;1;2;2;1;3;;14;3;;1;480000;01;0161;9211;120
20260105;01;2026;8498847;1;2;1;60;;2;2885.7640707;19;1;123;2;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;24;2;;24;;;2;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;2;1;2;1;2;1;1;3;;2;3;;1;;01;0123;9211;120
20260105;01;2026;8498848;1;1;1;60;;2;1367.0828332;19;1;123;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;1;4;7;;;;;;;;;;;2;;;;;;;;6000000;12;1500000;0;400000;0;2000000;0;0;0;0;2;;1;60000;;;;;2;;;2;;2;2;0;1;3900000;3;;1;;2;12;20;2;;20;;;1;8;;2;;2;;;;2;2;1;36;60;3;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;5;5;;1;0;01;0123;6112;240
20260105;01;2026;8498848;1;2;1;60;;2;1367.0828332;19;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;1000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1000000;1;12000000;3;;3;;2;12;40;;;40;;;1;8;;2;;2;;;;2;2;1;3;60;1;;11;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;20;5;;1;1000000;01;0161;9211;24
20260105;01;2026;8498848;1;3;1;60;;2;1367.0828332;19;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;400000;1;5000000;3;;1;;2;12;16;1;;16;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;1;8;2;1;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;15;5;;1;400000;01;0161;9211;120
20260105;01;2026;8498849;1;1;1;60;;2;3808.9644696;19;1;123;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;4;7;;;;;;;;;;;2;;;;;;;;4500000;12;0;0;60000;210000;600000;0;0;0;0;1;60000;1;60000;;;;;2;;;2;;2;2;250000;1;3000000;3;;9;;2;12;40;;;40;;;1;8;;2;;2;;;;2;2;1;0;120;6;;10;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;2;5;;1;250000;01;0123;6112;360
20260105;01;2026;8498850;1;1;1;60;;2;2368.279474;19;1;123;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;4;7;;;;;;;;;;;2;;;;;;;;4250000;12;0;0;0;0;3000000;0;0;0;0;2;;1;100000;;;;;2;;;2;;2;2;1250000;1;1250000;3;;3;;2;12;60;;;60;;;1;8;;2;;2;;;;2;2;1;0;72;6;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;5;5;;1;1250000;01;0123;6112;408
20260105;01;2026;8498851;1;1;1;60;;2;3759.0657248;19;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;960000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;960000;1;11500000;3;;9;;2;12;32;1;;32;;;1;8;;2;;2;;;;2;2;1;0;120;4;;3;;2;;;;;;;;1;24;2;1;1;1;1;2;2;2;2;1;2;2;;2;1;1;1;1;2;1;1;11;;30;8;;1;960000;01;0161;9211;180
20260105;01;2026;8498851;1;2;1;60;;2;3759.0657248;19;1;5619;1;1;;;1;;2;;2;2;2;2;1;;1;1;2;2;1;;2;1000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;50;;;50;;;2;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;1;1;1;2;2;2;2;2;2;;2;1;1;2;2;2;1;1;11;;15;5;;1;1000000;56;5619;5246;4
20260105;01;2026;8498851;1;4;1;60;;2;3759.0657248;19;1;8610;1;2;2;12;2;4;2;7810;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;2100000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;;;;;;;;2100000;1;21000000;3;;1;;1;12;72;;;72;;;8;7;;1;;1;2;2;0;1;2;1;0;36;4;;3;;2;;;;;;;;1;8;2;1;1;1;1;1;2;2;2;2;2;2;;2;1;1;2;2;1;2;1;11;;20;2;;1;2100000;86;8610;5321;10
20260105;01;2026;8498852;1;1;1;60;;2;1367.0828332;19;1;123;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;1;4;7;;;;;;;;;;;2;;;;;;;;15000000;12;0;0;0;0;500000;0;0;0;0;2;;1;100000;;;;;2;;;2;;2;2;500000;1;14500000;3;;10;;2;12;30;2;;30;;;1;8;;2;;2;;;;2;2;1;0;120;6;;9;;1;7;6122;145;4;600000;1;7;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;3;;5;8;;1;1100000;01;0123;6111;528
20260105;01;2026;8498852;1;2;1;60;;2;1367.0828332;19;1;123;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;1;4;7;;;;;;;;;;;2;;;;;;;;0;12;0;0;0;0;0;0;0;0;0;2;;1;50000;;;;;2;;;2;;2;2;0;1;0;3;;10;;2;12;30;2;;30;;;1;8;;2;;2;;;;2;2;2;;;;;;;1;20;6111;124;4;0;2;8;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;10;8;;1;0;01;0123;6111;564
20260105;01;2026;8498852;1;3;1;60;;2;1367.0828332;19;1;123;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;1;4;7;;;;;;;;;;;2;;;;;;;;6000000;12;0;0;0;200000;1200000;0;0;0;0;2;;2;;;;;;2;;;2;;2;2;0;1;4600000;3;;3;;2;12;30;2;;30;;;1;8;;2;;2;;;;2;2;2;;;;;;;1;0;9211;128;4;500000;1;8;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;8;8;;1;500000;01;0123;6111;168
20260105;01;2026;8498852;1;4;1;60;;2;1367.0828332;19;1;123;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;1;4;7;;;;;;;;;;;2;;;;;;;;1800000;12;0;0;0;0;500000;0;0;0;0;2;;2;;;;;;2;;;2;;2;2;260000;1;1300000;3;;10;;2;12;16;2;;16;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;2;1;2;2;2;2;1;1;2;;1;1;1;2;1;2;1;1;11;;5;3;;1;260000;01;0123;6111;204
20260105;01;2026;8498853;1;1;1;60;;2;1367.0828332;19;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;80000;1;9600000;3;;1;;2;12;40;;;40;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;1;1;2;1;1;11;;30;5;;1;80000;01;0161;9211;360
20260105;01;2026;8498853;1;3;1;60;;2;1367.0828332;19;1;5613;1;1;;;1;;1;;2;2;2;2;1;;1;1;2;2;1;;2;200000;2;;2;;;1;60000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;8;2;;8;;;2;7;;2;;2;;;;2;2;2;;;;;;;1;7;5223;4732;1;180000;2;7;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;15;5;;1;440000;56;5613;5131;75
20260105;01;2026;8498854;1;1;1;60;;1;1055.2967002;19;1;123;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;2;1;1;4;7;;;;;;;;;;;2;;;;;;;;0;12;2000000;0;150000;0;3100000;0;0;0;0;2;;2;;;;;;2;;;2;;2;2;0;1;;3;;1;;1;12;40;;;40;;;2;8;;2;;2;;;;2;2;1;0;3;1;;1;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;1;1;2;;2;1;1;2;1;2;2;1;11;;30;5;;1;0;01;0123;6112;2
20260105;01;2026;8498854;1;2;1;60;;1;1055.2967002;19;1;123;2;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;20;2;;20;;;2;8;;2;;2;;;;2;2;1;11;36;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;;30;2;;1;;01;0123;9211;2
20260105;01;2026;8498855;1;1;1;60;;1;861.17002683;19;1;4921;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1100000;1;;3;;1;;2;12;70;;;70;;;1;4;;2;;2;;;;2;2;1;0;120;4;;2;;2;;;;;;;;2;;;;1;2;1;1;2;2;2;1;1;2;;2;1;1;2;2;2;1;2;3;;1;8;;1;1100000;49;4921;8321;60
20260105;01;2026;8498856;1;2;1;60;;1;805.19491504;19;1;4921;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;800000;1;;1;;1;;2;12;60;;;60;;;1;4;;2;;2;;;;2;2;1;0;24;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;3;;10;3;;1;800000;49;4921;8331;1
20260105;01;2026;8498857;1;1;1;60;;1;650.29322246;19;1;8530;1;2;1;;1;;1;;1;1;1;1;2;;2;1;1;1;5;;1;3000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;1;50000;2;2;;;2;;;2;;;1;3000000;1;3100000;1;1600000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;2;1;10;1;1;1;0;96;2;;8;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;1;2;2;;2;1;1;1;1;2;1;1;1;;35;5;;1;3000000;85;8530;4120;24
20260105;01;2026;8498858;1;1;1;60;;1;1690.6297587;19;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;3;3;6;;;1200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1200000;1;;3;;1;;2;12;40;;;40;;;1;8;;2;;2;;;;2;2;1;0;24;4;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;60;8;;1;1200000;01;0161;9211;12
20260105;01;2026;8498859;1;2;1;60;;1;603.78294403;19;1;4711;1;1;;;1;;2;;2;2;2;2;1;;1;1;2;1;1;;2;880000;2;;2;;;1;120000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;48;;;48;;;3;7;;2;;2;;;;2;2;1;2;30;1;;1;;2;;;;;;;;2;;;;1;1;1;1;2;2;2;2;2;2;;2;1;1;2;2;2;2;1;3;;10;5;;1;1000000;47;4711;5221;8
20260105;01;2026;8498860;1;1;1;60;;1;1564.1972656;19;1;4711;1;2;2;12;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;55000;2;2;;;2;;;2;;;1;1500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;6;4;;1;;1;1;1;3;1;1;1;0;12;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;1;3;;1;1423500;47;4711;8332;36
20260105;01;2026;8498860;1;2;1;60;;1;1564.1972656;19;1;5619;1;1;;;1;;2;;2;2;2;2;1;;1;1;1;1;1;;2;500000;2;;2;;;1;130000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;20;2;;0;7;RESPONSABILIDADES FAMILIARES;2;7;;3;;2;;;;2;2;1;30;60;4;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;3;;15;3;;1;630000;56;5619;5223;6
20260105;01;2026;8498861;1;1;1;60;;1;1604.5202699;19;1;8621;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;1750000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;1;1;63600;2;2;;;2;;;2;;;1;1800000;2;;1;900000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;45;;;45;;;10;7;;1;;1;1;1;8;1;1;1;18;72;1;;2;;1;3;5211;4781;4;300000;1;6;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;2;2;;1;2050000;86;8621;4110;23
20260105;01;2026;8498862;1;1;1;60;;1;805.19491504;19;1;6412;1;2;2;12;2;1;1;7810;1;2;1;1;1;;2;1;1;1;1;;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;45;;;45;;;10;7;;1;;1;1;1;5;1;1;1;2;82;4;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;20;1;;1;1423500;64;6412;9112;60
20260105;01;2026;8498862;1;2;1;60;;1;805.19491504;19;1;9602;1;1;;;1;;1;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;4;;;2500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;2;;;;;;;;2500000;1;;3;;3;;2;12;60;;;60;;;4;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;11;;5;5;;1;2500000;96;9602;5141;24
20260105;01;2026;8498865;1;1;1;60;;2;1367.0828332;19;1;123;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;1;1;1;4;7;;;;;;;;;;;2;;;;;;;;15000000;12;5000000;0;600000;0;2400000;0;0;0;0;1;20000;1;100000;;;;;2;;;2;;2;2;500000;1;11500000;3;;9;;2;12;40;;;40;;;2;8;;2;;2;;;;2;2;1;2;48;1;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;3;2;;1;500000;01;0123;6112;36
