DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480S1,P7480S1A1,P7480S3,P7480S3A1,P7480S4,P7480S4A1,P7480S5,P7480S5A1,P7480S6,P7480S6A1,P7480S7,P7480S7A1,P7480S8,P7480S8A1,P7480S9,P7480S9A1,P7480S10,P7480S10A1,P7480S11,P7480S11A1,CLASE,MES,DPTO,fex_c_2011
5386373,1,2,1,90,1,21,1,42,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1956.1304718
5386373,1,3,1,90,1,14,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1956.1304718
5386373,1,4,1,90,1,14,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1956.1304718
5386373,1,5,1,90,1,7,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1956.1304718
5386373,1,6,1,90,1,14,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1956.1304718
5386373,1,7,1,90,1,14,1,35,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1956.1304718
5386373,1,8,1,90,1,14,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1956.1304718
5386373,1,9,1,90,1,28,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1956.1304718
5386373,1,10,1,90,1,21,1,35,2,,1,14,2,,2,,2,,2,,2,,2,,2,02,41,1956.1304718
5386374,1,1,1,90,2,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,02,41,1126.2489032
5386374,1,2,1,90,1,1,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,02,41,1126.2489032
5386375,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,612.66866882
5386375,1,2,1,90,1,2,1,30,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,612.66866882
5386376,1,1,1,90,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,927.92963261
5386376,1,2,1,90,1,1,1,15,2,,1,7,2,,2,,2,,2,,2,,2,,2,02,41,927.92963261
5386376,1,3,1,90,1,1,1,1,2,,1,1,2,,2,,2,,2,,2,,2,,2,02,41,927.92963261
5386379,1,1,1,90,2,,1,20,2,,1,30,2,,2,,2,,2,,2,,2,,2,02,41,1276.4159418
5386379,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1276.4159418
5386379,1,4,1,90,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1276.4159418
5386380,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1150.1408517
5386380,1,2,1,90,2,,1,35,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1150.1408517
5386380,1,3,1,90,1,14,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1150.1408517
5386380,1,4,1,90,1,7,1,21,2,,1,21,2,,2,,2,,2,,2,,2,,2,02,41,1150.1408517
5386381,1,1,1,90,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386381,1,2,1,90,1,5,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386381,1,3,1,90,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386381,1,4,1,90,1,5,1,20,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386381,1,5,1,90,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386382,1,1,1,90,1,1,1,15,1,1,1,1,2,,2,,2,,2,,2,,2,,2,02,41,1449.3874196
5386382,1,2,1,90,1,2,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1449.3874196
5386382,1,3,1,90,1,2,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1449.3874196
5386382,1,4,1,90,1,2,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,02,41,1449.3874196
5386382,1,5,1,90,1,2,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1449.3874196
5386383,1,1,1,90,1,2,1,1,2,,2,,2,,2,,2,,2,,2,,1,16,2,02,41,810.42795719
5386383,1,2,1,90,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,17,2,02,41,810.42795719
5386383,1,3,1,90,1,12,1,1,2,,2,,2,,2,,2,,2,,2,,1,16,2,02,41,810.42795719
5386383,1,4,1,90,1,12,1,1,2,,2,,2,,2,,2,,2,,2,,1,16,2,02,41,810.42795719
5386384,1,1,1,90,1,14,1,7,2,,1,7,2,,2,,2,,2,,2,,2,,2,02,41,1452.5220408
5386384,1,2,1,90,2,,1,35,2,,1,21,2,,2,,2,,2,,2,,2,,2,02,41,1452.5220408
5386385,1,1,1,90,2,,1,10,2,,1,20,2,,2,,2,,2,,2,,2,,2,02,41,1733.3227953
5386385,1,2,1,90,2,,1,10,2,,1,20,2,,2,,2,,2,,2,,2,,2,02,41,1733.3227953
5386385,1,3,1,90,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,2,02,41,1733.3227953
5386386,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,911.57935688
5386386,1,2,1,90,1,7,1,21,2,,2,,1,21,2,,2,,2,,2,,2,,2,02,41,911.57935688
5386387,1,1,1,90,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,852.12602568
5386387,1,2,1,90,1,1,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,852.12602568
5386390,1,1,1,90,1,7,1,28,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,576.8044027
5386391,1,1,1,90,1,3,1,5,2,,1,10,2,,2,,2,,2,,2,,2,,2,02,41,1269.6981121
5386391,1,2,1,90,1,5,1,30,2,,1,20,2,,2,,2,,2,,2,,2,,2,02,41,1269.6981121
5386391,1,3,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1269.6981121
5386392,1,1,1,90,1,1,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386392,1,2,1,90,1,12,1,15,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386407,1,1,1,90,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1051.2612075
5386407,1,2,1,90,1,14,1,35,2,,1,21,2,,2,,2,,2,,2,,2,,2,02,41,1051.2612075
5386407,1,3,1,90,1,3,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1051.2612075
5386409,1,1,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,753.2463815
5386410,1,1,1,90,1,1,1,7,2,,1,1,2,,2,,2,,2,,2,,2,,2,02,41,1834.8100748
5386410,1,2,1,90,1,1,1,14,2,,1,7,2,,2,,2,,2,,2,,2,,2,02,41,1834.8100748
5386411,1,1,1,90,1,5,1,30,2,,1,20,2,,2,,2,,2,,2,,2,,2,02,41,648.28860102
5386411,1,2,1,90,2,,1,2,2,,1,10,2,,2,,2,,2,,2,,2,,2,02,41,648.28860102
5386411,1,3,1,90,1,2,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,648.28860102
5386411,1,4,1,90,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,648.28860102
5386412,1,1,1,90,1,14,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,950.66979006
5386412,1,2,1,90,1,12,1,30,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,950.66979006
5386413,1,1,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,901.43004876
5386413,1,2,1,90,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,901.43004876
5386413,1,3,1,90,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,901.43004876
5386414,1,1,1,90,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,650.89623633
5386414,1,2,1,90,1,6,1,15,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,650.89623633
5386415,1,1,1,90,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,612.66866882
5386415,1,2,1,90,1,7,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,612.66866882
5386416,1,1,1,90,1,2,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,848.6555247
5386416,1,2,1,90,1,1,1,15,2,,1,15,2,,2,,2,,2,,2,,2,,2,02,41,848.6555247
5386416,1,3,1,90,1,1,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,848.6555247
5386416,1,4,1,90,2,,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,848.6555247
5386417,1,1,1,90,1,5,1,20,2,,1,30,2,,2,,2,,2,,2,,2,,2,02,41,1956.1304718
5386417,1,2,1,90,2,,1,2,2,,1,5,2,,2,,2,,2,,2,,2,,2,02,41,1956.1304718
5386417,1,3,1,90,2,,1,10,2,,1,10,2,,2,,2,,2,,2,,2,,2,02,41,1956.1304718
5386418,1,1,1,90,1,1,1,14,1,7,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386418,1,2,1,90,1,1,1,16,1,7,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386419,1,1,1,90,2,,1,21,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,837.48752325
5386420,1,1,1,90,1,14,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,848.6555247
5386420,1,2,1,90,1,12,1,42,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,848.6555247
5386420,1,3,1,90,1,7,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,848.6555247
5386420,1,4,1,90,1,4,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,848.6555247
5386422,1,1,1,90,1,1,1,15,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1057.1553888
5386422,1,2,1,90,1,24,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1057.1553888
5386422,1,3,1,90,1,24,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1057.1553888
5386422,1,4,1,90,1,1,1,15,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1057.1553888
5386422,1,5,1,90,1,8,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1057.1553888
5386422,1,6,1,90,1,16,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1057.1553888
5386424,1,1,1,90,1,5,1,20,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,675.68404688
5386424,1,2,1,90,1,4,1,5,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,675.68404688
5386426,1,1,1,90,1,3,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,696.90981057
5386426,1,2,1,90,1,2,1,5,2,,2,,1,5,2,,2,,2,,2,,2,,2,02,41,696.90981057
5386427,1,1,1,90,1,10,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386427,1,2,1,90,2,,1,28,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386427,1,3,1,90,2,,1,28,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386427,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386427,1,5,1,90,2,,1,28,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386427,1,6,1,90,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386427,1,7,1,90,2,,1,21,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386427,1,8,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386428,1,1,1,90,1,1,1,15,2,,2,,1,1,2,,2,,2,,2,,2,,2,02,41,633.98597839
5386428,1,2,1,90,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,633.98597839
5386428,1,3,1,90,1,16,1,2,2,,2,,1,1,2,,2,,2,,2,,2,,2,02,41,633.98597839
5386428,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,633.98597839
5386429,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,02,41,931.69699084
5386429,1,2,1,90,2,,1,20,2,,1,10,2,,2,,2,,2,,2,,2,,2,02,41,931.69699084
5386429,1,3,1,90,2,,1,20,2,,1,20,2,,2,,2,,2,,2,,2,,2,02,41,931.69699084
5386430,1,1,1,90,2,,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,823.86771414
5386430,1,2,1,90,2,,1,16,2,,2,,1,1,2,,2,,2,,2,,2,,2,02,41,823.86771414
5386430,1,3,1,90,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,823.86771414
5386430,1,4,1,90,1,1,1,1,2,,1,2,2,,2,,2,,2,,2,,2,,2,02,41,823.86771414
5386431,1,1,1,90,2,,1,20,2,,1,10,2,,2,,2,,2,,2,,2,,2,02,41,1195.6062785
5386431,1,2,1,90,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1195.6062785
5386432,1,1,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,711.548313
5386432,1,2,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,711.548313
5386432,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,711.548313
5386433,1,1,1,90,2,,1,5,2,,1,7,2,,2,,2,,2,,2,,2,,2,02,41,1152.748487
5386433,1,2,1,90,2,,1,35,2,,1,28,2,,2,,2,,2,,2,,2,,2,02,41,1152.748487
5386435,1,1,1,90,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1956.1304718
5386435,1,2,1,90,2,,1,30,2,,1,20,2,,2,,2,,2,,2,,2,,2,02,41,1956.1304718
5386435,1,3,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1956.1304718
5386436,1,1,1,90,2,,1,15,2,,1,1,2,,2,,2,,2,,2,,2,,2,02,41,1269.6981121
5386436,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1269.6981121
5386436,1,3,1,90,2,,1,7,2,,2,,1,1,2,,2,,2,,2,,2,,2,02,41,1269.6981121
5386439,1,1,1,90,1,7,1,21,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1052.1570696
5386441,1,1,1,90,1,2,1,15,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1351.0347613
5386441,1,2,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1351.0347613
5386441,1,3,1,90,1,1,1,15,2,,1,7,2,,2,,2,,2,,2,,2,,2,02,41,1351.0347613
5386443,1,1,1,90,1,14,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1051.2612075
5386443,1,2,1,90,1,14,1,42,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1051.2612075
5386443,1,3,1,90,1,14,1,21,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1051.2612075
5386444,1,1,1,90,1,2,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1452.5220408
5386444,1,2,1,90,2,,1,15,2,,1,20,2,,2,,2,,2,,2,,2,,2,02,41,1452.5220408
5386445,1,1,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,612.66866882
5386445,1,2,1,90,1,10,1,20,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,612.66866882
5386446,1,1,1,90,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,861.44375356
5386446,1,2,1,90,1,10,1,35,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,861.44375356
5386446,1,3,1,90,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,861.44375356
5386446,1,4,1,90,1,14,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,861.44375356
5386446,1,5,1,90,2,,1,35,2,,1,28,2,,2,,2,,2,,2,,2,,2,02,41,861.44375356
5386447,1,1,1,90,1,2,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,787.35191993
5386447,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,787.35191993
5386447,1,3,1,90,1,24,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,787.35191993
5386447,1,4,1,90,1,2,1,7,2,,1,7,2,,2,,2,,2,,2,,2,,2,02,41,787.35191993
5386448,1,1,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,975.45760061
5386448,1,2,1,90,2,,1,15,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,975.45760061
5386449,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,904.30154498
5386449,1,2,1,90,2,,1,20,2,,1,10,2,,2,,2,,2,,2,,2,,2,02,41,904.30154498
5386449,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,904.30154498
5386449,1,4,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,904.30154498
5386449,1,5,1,90,2,,1,10,2,,1,20,2,,2,,2,,2,,2,,2,,2,02,41,904.30154498
5386451,1,1,1,90,1,14,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1152.748487
5386451,1,2,1,90,1,7,1,35,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1152.748487
5386452,1,1,1,90,1,2,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,648.28860102
5386452,1,2,1,90,1,10,1,15,2,,1,7,2,,2,,2,,2,,2,,2,,2,02,41,648.28860102
5386452,1,3,1,90,1,16,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,648.28860102
5386452,1,4,1,90,1,1,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,648.28860102
5386453,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386453,1,2,1,90,2,,1,42,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386453,1,3,1,90,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386453,1,4,1,90,2,,1,18,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386453,1,5,1,90,1,4,1,14,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386453,1,6,1,90,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386453,1,7,1,90,2,,1,18,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386453,1,8,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386454,1,1,1,90,2,,1,10,2,,1,10,2,,2,,2,,2,,2,,2,,2,02,41,1195.6062785
5386454,1,2,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1195.6062785
5386455,1,1,1,90,1,2,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,948.06215475
5386455,1,2,1,90,1,16,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,948.06215475
5386455,1,3,1,90,1,16,1,15,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,948.06215475
5386455,1,4,1,90,1,3,1,15,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,948.06215475
5386457,1,1,1,90,1,6,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,749.77588051
5386457,1,2,1,90,1,10,1,30,2,,1,7,2,,2,,2,,2,,2,,2,,2,02,41,749.77588051
5386457,1,3,1,90,1,7,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,749.77588051
5386458,1,1,1,90,1,2,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1429.7818833
5386458,1,2,1,90,1,2,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1429.7818833
5386458,1,3,1,90,1,1,1,15,2,,1,7,2,,2,,2,,2,,2,,2,,2,02,41,1429.7818833
5386459,1,1,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1052.1570696
5386461,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,708.60479789
5386461,1,2,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,708.60479789
5386461,1,3,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,708.60479789
5386461,1,4,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,708.60479789
5386462,1,1,1,90,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1284.884762
5386462,1,2,1,90,2,,1,40,2,,1,12,2,,2,,2,,2,,2,,2,,2,02,41,1284.884762
5386462,1,3,1,90,1,12,1,5,2,,1,10,2,,2,,2,,2,,2,,2,,2,02,41,1284.884762
5386462,1,4,1,90,1,18,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1284.884762
5386462,1,5,1,90,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1284.884762
5386462,1,7,1,90,1,18,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1284.884762
5386463,1,1,1,90,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,612.66866882
5386463,1,2,1,90,1,1,1,16,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,612.66866882
5386464,1,1,1,90,1,2,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1051.2612075
5386464,1,2,1,90,1,18,1,12,2,,1,2,2,,2,,2,,2,,2,,2,,2,02,41,1051.2612075
5386464,1,3,1,90,2,,1,12,2,,1,2,2,,2,,2,,2,,2,,2,,2,02,41,1051.2612075
5386465,1,1,1,90,2,,1,5,2,,1,10,2,,2,,2,,2,,2,,2,,2,02,41,1956.1304718
5386465,1,2,1,90,2,,1,30,2,,1,20,2,,2,,2,,2,,2,,2,,2,02,41,1956.1304718
5386465,1,5,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1956.1304718
5386466,1,1,1,90,1,7,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1507.6410752
5386466,1,2,1,90,1,14,1,42,2,,1,21,1,14,2,,2,,2,,2,,2,,2,02,41,1507.6410752
5386466,1,5,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1507.6410752
5386466,1,6,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1507.6410752
5386468,1,1,1,90,2,,1,40,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,650.89623633
5386468,1,2,1,90,2,,1,28,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,650.89623633
5386469,1,1,1,90,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,612.66866882
5386469,1,2,1,90,2,,1,42,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,612.66866882
5386470,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,549.74483664
5386470,1,2,1,90,1,5,1,30,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,549.74483664
5386470,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,549.74483664
5386470,1,4,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,549.74483664
5386471,1,1,1,90,2,,1,28,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,500.16921553
5386471,1,2,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,500.16921553
5386471,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,500.16921553
5386471,1,4,1,90,1,10,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,500.16921553
5386472,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,612.66866882
5386472,1,2,1,90,1,2,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,612.66866882
5386473,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,10,2,02,41,546.18278978
5386473,1,2,1,90,1,5,1,20,2,,2,,1,20,2,,2,,2,,2,,2,,2,02,41,546.18278978
5386473,1,3,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,546.18278978
5386473,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,546.18278978
5386474,1,1,1,90,1,5,1,10,2,,1,10,2,,2,,2,,2,,2,,2,,2,02,41,1556.8808165
5386474,1,2,1,90,2,,1,10,2,,1,10,2,,2,,2,,2,,2,,2,,2,02,41,1556.8808165
5386474,1,5,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1556.8808165
5386476,1,1,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,585.27322296
5386476,1,2,1,90,1,1,1,16,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,585.27322296
5386476,1,3,1,90,1,8,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,585.27322296
5386476,1,4,1,90,1,1,1,14,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,585.27322296
5386477,1,1,1,90,1,5,2,,2,,1,3,2,,2,,2,,2,,2,,2,,2,02,41,1654.6007377
5386477,1,2,1,90,1,14,1,35,2,,1,21,2,,2,,2,,2,,2,,2,,2,02,41,1654.6007377
5386478,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1859.5509309
5386478,1,2,1,90,2,,1,10,2,,1,20,2,,2,,2,,2,,2,,2,,2,02,41,1859.5509309
5386478,1,5,1,90,2,,1,20,2,,1,20,1,20,2,,2,,2,,2,,2,,2,02,41,1859.5509309
5386478,1,7,1,90,2,,1,10,2,,1,10,2,,2,,2,,2,,2,,2,,2,02,41,1859.5509309
5386479,1,1,1,90,1,10,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,528.42752707
5386479,1,2,1,90,1,14,1,20,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,528.42752707
5386480,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1350.5077754
5386480,1,2,1,90,1,1,1,15,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1350.5077754
5386480,1,3,1,90,1,16,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1350.5077754
5386480,1,4,1,90,1,1,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,1350.5077754
5386481,1,1,1,90,1,14,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386481,1,2,1,90,1,14,1,28,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386481,1,3,1,90,2,,1,28,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386481,1,4,1,90,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
5386483,1,1,1,90,2,,1,20,2,,1,20,2,,2,,2,,2,,2,,2,,2,02,41,1554.0093203
5386484,1,1,1,90,1,8,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,02,41,489.03261796
