DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P6016,P6020,P6030S1,P6030S3,P6040,P6050,P6080,P6080S1,P6070,P6081,P6081S1,P6083,P6083S1,P6071,P6071S1,P3147S1,P3147S2,P3147S3,P3147S4,P3147S5,P3147S6,P3147S7,P3147S8,P3147S9,P3147S10,P3147S11,P3147S10A1,P3246,P6090,P6140,P6150,P6100,P6110,P6120,P6125,P6160,P6170,P6175,P6210,P6210S1,P6220,P6269,AREA,ESC,MES,DPTO,fex_c_2011
5378537,1,3,1,10,2,2,11,2007,13,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,2,4,7,,,05,7,02,05,1044.2052561
5378538,1,1,1,10,1,1,11,1950,70,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,2,350000,2,1,2,,5,11,2,,05,11,02,05,1056.6532338
5378538,1,2,1,10,2,2,8,1953,67,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,11,2,,05,11,02,05,1056.6532338
5378539,1,1,1,10,1,1,5,1994,26,1,6,,2,2,,2,,1,2,1,,1,1,1,,,,,,,,2,1,,,3,,,2,1,2,,6,2,3,,05,13,02,05,1076.3458793
5378539,1,2,1,10,2,2,1,1996,25,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,6,2,3,,05,13,02,05,1076.3458793
5378540,1,1,1,10,1,2,11,1986,34,1,6,,3,2,,2,,1,2,1,1,1,1,,,1,,1,,,,2,1,,,1,1,88000,2,1,1,2,6,10,4,,05,21,02,05,1434.6422311
5378540,1,2,1,10,2,1,11,1987,33,2,6,,3,3,,2,,1,1,1,1,1,1,1,,1,,1,,,,,1,,,1,5,,1,1,2,,6,1,2,2,05,12,02,05,1434.6422311
5378540,1,3,1,10,2,1,8,2017,3,3,6,,,1,2,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,2,1,2,2,0,,,05,0,02,05,1434.6422311
5378540,1,4,1,10,2,1,10,2019,1,3,6,,,1,2,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,,,,,,,,05,,02,05,1434.6422311
5378541,1,1,1,10,1,2,7,1959,61,1,6,,6,2,,2,,,,,,,,,,,,,,1,,2,1,,,1,2,160000,2,1,2,,5,11,2,,05,11,02,05,1069.9291557
5378542,1,1,1,10,1,1,8,1951,69,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,2,100000,2,1,2,,5,11,2,,05,11,02,05,1070.0640478
5378542,1,2,1,10,2,2,4,1960,60,2,6,,3,3,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,3,5,,,05,5,02,05,1070.0640478
5378542,1,3,1,10,3,1,5,1981,39,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,05,11,02,05,1070.0640478
5378543,1,1,1,10,1,1,12,1991,29,1,6,,2,2,,2,,1,2,,,,1,,,,,1,,,,2,1,,,1,1,48300,2,1,2,,6,1,3,,05,12,02,05,1353.3525833
5378543,1,2,1,10,2,2,6,1985,35,2,6,,2,2,,2,,1,1,,,,,,,1,,,,,,,1,,,1,5,,2,1,2,,5,11,2,,05,11,02,05,1353.3525833
5378543,1,3,1,10,2,2,7,2014,6,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,2,1,1,3,0,,,05,0,02,05,1353.3525833
5378545,1,1,1,10,1,1,2,1967,54,1,6,,2,3,,3,,1,2,,,,,,,1,,,,,,1,1,,,1,5,,2,1,2,,5,11,2,,08,11,02,08,725.90244125
5378545,1,2,1,10,2,2,3,1969,51,2,6,,2,3,,2,,1,1,,,,,,,1,,,,,,,1,,,3,,,2,1,2,,5,11,2,,08,11,02,08,725.90244125
5378545,1,3,1,10,2,1,3,1991,29,3,6,,6,2,,1,2,,,,,,,,,1,,,,,,,1,,,3,,,2,1,2,,5,11,2,,08,11,02,08,725.90244125
5378546,1,1,1,10,1,1,12,1980,40,1,6,,3,2,,2,,1,2,,,,1,,,,,1,,,,2,1,,,1,1,208000,2,1,2,,6,5,4,,08,16,02,08,601.49440863
5378546,1,2,1,10,2,2,6,1984,36,2,6,,3,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,1,200000,2,1,2,,6,7,5,,08,18,02,08,601.49440863
5378546,1,3,1,10,1,2,5,2012,8,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,2,3,1,,,08,1,02,08,601.49440863
5378546,1,4,1,10,1,1,8,2015,5,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,2,1,2,2,0,,,08,0,02,08,601.49440863
5378546,1,5,1,10,5,2,8,1979,41,6,6,,4,2,,2,,,,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,08,11,02,08,601.49440863
5378547,1,1,1,10,1,1,7,1993,27,1,6,,2,2,,2,,1,2,,,,,,,1,,,,,,1,2,1,24,,,,2,1,2,,6,2,3,,08,13,02,08,523.47321763
5378547,1,2,1,10,2,2,2,1998,23,2,6,,2,2,,2,,1,1,,,1,,,,,,,1,,SACO AL NIÑO DEL COLEGIO PORQUE LA PANDEMIA IMPIDIO EL PAGO DE SUS ESTUDIOS,,1,,,3,,,2,1,2,,6,2,3,,08,13,02,08,523.47321763
5378547,1,3,1,10,2,1,2,2016,5,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,2,2,0,,,08,0,02,08,523.47321763
5378548,1,1,1,10,1,1,6,1949,71,1,6,,3,3,,3,,1,2,,,1,,,,,,,,,,1,1,,,1,2,290000,2,1,2,,3,5,,,08,5,02,08,566.95696593
5378548,1,2,1,10,2,2,8,1956,64,2,6,,3,3,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,3,5,,,08,5,02,08,566.95696593
5378548,1,3,1,10,3,1,2,1973,48,3,6,,6,1,1,1,2,,,,,,,,,1,,,,,,,1,,,3,,,2,1,2,,5,11,2,,08,11,02,08,566.95696593
5378549,1,1,1,10,1,2,5,1986,34,1,6,,6,2,,1,2,,,,,,,,,,,,,1,,2,1,,,1,3,113500,2,1,2,,6,6,5,,08,17,02,08,604.96550518
5378549,1,2,1,10,2,2,5,1957,63,5,6,,4,3,,3,,,,,,,,,,1,,1,,,,,1,,,1,3,113500,2,1,2,,5,11,2,,08,11,02,08,604.96550518
5378550,1,1,1,10,1,2,12,1953,67,1,6,,5,3,,2,,,,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,3,5,,,08,5,02,08,693.98782484
5378550,1,2,1,10,2,1,1,1976,45,3,6,,4,3,,1,1,,,,,,1,,,,,,,,,,1,,,1,1,36600,2,1,2,,5,11,2,,08,11,02,08,693.98782484
5378550,1,3,1,10,3,1,11,1980,40,3,6,,4,3,,1,1,,,,,,,,1,1,,,,,,,1,,,3,,,2,1,2,,5,11,2,,08,11,02,08,693.98782484
5378550,1,4,1,10,4,2,6,1990,30,3,6,,3,2,,1,1,1,5,,,,,,,,,1,1,,NO TIENE COMPUTADOR PARA CLASES DE HIJAS,,1,,,1,5,,2,1,2,,5,11,2,,08,11,02,08,693.98782484
5378550,1,5,1,10,5,1,2,1990,31,5,6,,3,2,,2,,1,4,,,,,,,,,,,1,,,1,,,1,1,64000,2,1,2,,6,3,3,,08,14,02,08,693.98782484
5378550,1,6,1,10,4,2,3,2013,7,4,6,,,1,5,1,4,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,2,,,08,2,02,08,693.98782484
5378550,1,7,1,10,4,2,6,2018,2,4,6,,,1,5,1,4,,,,,,,,,,,,,,,,1,,,1,5,,2,,,,,,,,08,,02,08,693.98782484
5378551,1,1,1,10,1,1,10,1944,76,1,6,,5,3,,3,,,,,,,,,,1,,,,,,2,1,,,1,2,500000,2,1,2,,6,5,4,,08,16,02,08,495.02098688
5378552,1,1,1,10,1,1,5,1985,35,1,6,,2,2,,3,,1,2,,,,,,,,,1,,,,2,1,,,1,1,64000,2,1,2,,6,5,4,,08,16,02,08,547.11282475
5378552,1,2,1,10,2,2,6,1991,29,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,1,64000,2,1,2,,5,11,2,,08,11,02,08,547.11282475
5378552,1,3,1,10,1,1,8,2009,11,3,6,,6,2,,1,2,,,,,,,,,,1,1,,,,,1,,,1,5,,2,1,1,1,4,0,,,08,5,02,08,547.11282475
5378552,1,4,1,10,1,2,12,2011,9,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,3,,,08,3,02,08,547.11282475
5378553,1,1,1,10,1,2,5,1976,44,1,6,,6,2,,2,,,,,,,,,,,,1,,,,2,1,,,1,1,220000,2,1,2,,6,5,4,,08,16,02,08,597.32049784
5378554,1,1,1,10,1,2,4,1963,57,1,6,,2,3,,3,,1,2,,,,,,,,,,,1,,1,1,,,1,5,,2,1,2,,4,6,,,08,6,02,08,591.33758185
5378554,1,2,1,10,2,1,6,1965,55,2,6,,2,3,,2,,1,1,,,,1,,,,,,,,,,1,,,1,1,36600,2,1,2,,4,8,,,08,8,02,08,591.33758185
5378554,1,3,1,10,3,2,11,2001,19,3,6,,6,1,2,1,1,,,,,,,,,,,,1,,AFECTO LAS PRACTICAS DE ENFERMERA,,1,,,1,5,,2,1,2,,6,1,2,2,08,12,02,08,591.33758185
5378554,1,4,1,10,4,1,11,1988,32,3,6,,2,1,2,1,1,1,5,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,08,11,02,08,591.33758185
5378554,1,5,1,10,5,2,4,1999,21,5,6,,2,3,,2,,1,4,,,,,,,1,,,,,,,2,1,24,,,,2,1,2,,5,10,1,,08,10,02,08,591.33758185
5378554,1,6,1,10,5,2,9,2015,5,9,6,,,2,,1,5,,,,,,,,,,,,,,,,2,1,24,,,,2,2,1,1,2,0,,,08,0,02,08,591.33758185
5378554,1,7,1,10,7,1,7,1992,28,3,6,,2,1,2,1,1,2,,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,6,2,3,,08,13,02,08,591.33758185
5378554,1,8,1,10,8,2,6,1975,45,5,6,,6,2,,2,,,,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,4,9,,,08,9,02,08,591.33758185
5378555,1,1,1,10,1,1,10,1977,43,1,6,,2,2,,2,,1,2,1,,,,,,,,,,,,2,1,,,1,1,36600,2,1,2,,5,11,2,,08,11,02,08,619.24482761
5378555,1,2,1,10,2,2,9,1988,32,2,6,,2,2,,2,,1,1,1,,,,,,,,,,,,,1,,,1,1,36600,2,1,2,,6,3,3,,08,14,02,08,619.24482761
5378555,1,3,1,10,3,2,2,1998,23,5,6,,6,3,,2,,,,1,,,,,,,,,,,,,1,,,3,,,2,1,1,2,6,3,2,2,08,14,02,08,619.24482761
5378555,1,4,1,10,4,2,3,2000,20,5,6,,6,2,,2,,,,1,,,,,,,,,,,,,1,,,3,,,2,1,1,1,6,1,2,2,08,12,02,08,619.24482761
5378556,1,1,1,10,1,2,10,1943,77,1,6,,5,3,,3,,,,,,,1,,,,,1,,,,2,1,,,3,,,2,1,2,,3,1,,,11,1,02,11,5733.5258281
5378610,1,1,1,10,1,1,10,1989,31,1,6,,2,2,,2,,1,2,,,,1,1,,,,,,,,2,2,2,,,,,2,1,2,,6,2,3,,17,13,02,17,203.00942384
5378610,1,2,1,10,2,2,10,1986,34,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,2,2,,,,,2,1,2,,4,9,,,17,9,02,17,203.00942384
5378610,1,3,1,10,2,2,11,2005,15,3,6,,6,2,,1,2,,,,,,,,,,,,,1,,,2,2,,,,,2,1,2,,4,9,,,17,9,02,17,203.00942384
5378611,1,1,1,10,1,2,5,1972,48,1,6,,6,3,,3,,,,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,3,4,,,17,4,02,17,295.36357218
5378611,1,2,1,10,2,1,5,1988,32,3,6,,6,2,,1,1,,,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,3,5,,,17,5,02,17,295.36357218
5378611,1,3,1,10,3,1,4,1997,23,3,6,,6,2,,1,1,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,7,,,17,7,02,17,295.36357218
5378611,1,4,1,10,4,2,12,1991,29,3,6,,4,2,,1,1,,,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,4,8,,,17,8,02,17,295.36357218
5378611,1,5,1,10,4,2,5,2009,11,4,6,,6,2,,1,4,,,,,,,,,,1,,,,,,1,,,3,,,1,1,1,1,3,4,,,17,4,02,17,295.36357218
5378611,1,6,1,10,6,2,7,1993,27,3,6,,4,2,,1,1,,,,,,,,,,,,,1,,,1,,,1,1,36341,2,1,2,,5,11,2,,17,11,02,17,295.36357218
5378611,1,7,1,10,6,1,1,2020,1,4,6,,,2,,1,6,,,,,,,,,,,,,,,,1,,,1,5,,2,,,,,,,,17,,02,17,295.36357218
5378611,1,8,1,10,8,2,5,1999,21,3,6,,4,2,,1,1,,,,,,1,,,,,,,,,,1,,,1,1,36341,2,1,2,,5,11,2,,17,11,02,17,295.36357218
5378611,1,9,1,10,8,2,10,2019,1,4,6,,,2,,1,8,,,,,,,,,,,,,,,,1,,,1,5,,2,,,,,,,,17,,02,17,295.36357218
5378613,1,1,1,10,1,1,4,1991,29,1,6,,2,2,,2,,1,2,,,,1,,,,,,,,,2,1,,,1,1,44000,2,1,2,,5,11,2,,17,11,02,17,301.79111721
5378613,1,2,1,10,2,2,3,1990,30,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,11,2,,17,11,02,17,301.79111721
5378613,1,3,1,10,2,2,4,2010,10,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,2,2,,,,,2,1,1,1,3,3,,,17,3,02,17,301.79111721
5378613,1,4,1,10,2,1,1,2012,9,3,6,,,2,,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,2,,,17,2,02,17,301.79111721
5378613,1,5,1,10,2,2,11,2014,6,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,2,1,1,3,0,,,17,0,02,17,301.79111721
5378614,1,1,1,10,1,1,4,1989,31,1,6,,2,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,2,72682,2,1,2,,5,11,2,,17,11,02,17,191.12471579
5378614,1,2,1,10,2,2,10,1981,39,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,11,2,,17,11,02,17,191.12471579
5378615,1,1,1,10,1,2,11,1949,71,1,6,,5,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,2,36341,2,1,2,,5,11,2,,17,11,02,17,185.51798806
5378616,1,1,1,10,1,2,3,1983,37,1,6,,6,2,,2,,,,,,,,,,,,,,1,,2,1,,,1,1,48000,2,1,2,,5,11,2,,17,11,02,17,203.00942384
5378616,1,2,1,10,1,2,6,2006,14,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,8,,,17,8,02,17,203.00942384
5378616,1,3,1,10,3,1,6,1976,44,5,6,,6,2,,2,,,,,,,,,,1,,,,,,,1,,,3,,,2,1,2,,5,11,2,,17,11,02,17,203.00942384
5378617,1,1,1,10,1,1,5,1986,34,1,6,,6,2,,3,,,,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,6,2,3,,17,13,02,17,210.87660792
5378618,1,1,1,10,1,1,2,1994,27,1,6,,6,2,,2,,,,,,,1,,,,,,,,,2,1,,,1,1,36341,2,1,2,,5,11,2,,17,11,02,17,210.87660792
5378619,1,1,1,10,1,2,10,2000,20,1,6,,6,2,,2,,,,,,,,,,,,,,1,,2,1,,,1,5,,2,1,2,,5,11,2,,17,11,02,17,281.63645226
5378619,1,2,1,10,1,1,3,2019,1,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,,,,,,,,17,,02,17,281.63645226
5378624,1,1,1,10,1,1,8,1983,37,1,6,,3,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,1,240000,2,1,2,,6,10,5,,17,21,02,17,251.24710164
5378624,1,2,1,10,2,2,11,1984,36,2,6,,3,3,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,6,5,4,,17,16,02,17,251.24710164
5378624,1,3,1,10,2,1,10,2018,2,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,,,,,,,,17,,02,17,251.24710164
5378625,1,1,1,10,1,2,1,1954,67,1,6,,6,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,2,72682,2,1,2,,4,6,,,17,6,02,17,161.40661777
5378625,1,2,1,10,2,2,11,1948,72,5,6,,6,3,,3,,,,,,,,,,,,,,1,,,1,,,1,3,113566,2,1,2,,4,8,,,17,8,02,17,161.40661777
5378626,1,1,1,10,1,1,1,1969,52,1,6,,4,2,,2,,,,,,,,,,,,,,1,,2,1,,,2,1,280000,2,1,2,,6,9,5,,17,20,02,17,210.87660792
5378627,1,1,1,10,1,1,3,1950,70,1,6,,6,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,2,132000,2,1,2,,6,5,4,,17,16,02,17,193.66123797
5378628,1,1,1,10,1,2,1,1945,76,1,6,,6,3,,3,,,,,,,,,,,,1,,,,2,1,,,1,2,72682,2,1,2,,3,5,,,17,5,02,17,185.51798806
5378629,1,1,1,10,1,1,9,1963,57,1,6,,3,2,,3,,1,2,,,,1,,,,,,,,,2,1,,,1,3,650000,2,1,2,,6,5,4,,17,16,02,17,169.54986767
5378629,1,2,1,10,2,2,8,1960,60,2,6,,3,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,2,72686,2,1,2,,6,3,3,,17,14,02,17,169.54986767
5378630,1,1,1,10,1,1,7,1959,61,1,6,,3,3,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,1,100000,2,1,2,,6,5,4,,17,16,02,17,195.10087702
5378630,1,2,1,10,2,2,7,1968,52,2,6,,3,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,6,5,4,,17,16,02,17,195.10087702
5378630,1,3,1,10,3,1,2,2003,18,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,2,6,0,2,2,17,11,02,17,195.10087702
5378631,1,1,1,10,1,1,5,1955,65,1,6,,2,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,2,72682,2,1,2,,5,11,2,,17,11,02,17,155.40470326
5378631,1,2,1,10,2,2,4,1966,54,2,6,,2,2,,3,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,4,8,,,17,8,02,17,155.40470326
5378631,1,3,1,10,3,1,10,1986,34,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,6,2,3,,17,13,02,17,155.40470326
5378631,1,4,1,10,1,2,1,1991,30,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,1,5,,2,2,2,,1,0,,,17,0,02,17,155.40470326
5378632,1,1,1,10,1,2,6,1984,36,1,6,,6,2,,2,,,,,1,,,,,,,,,,,2,1,,,3,,,2,1,2,,3,5,,,17,5,02,17,232.26052858
5378632,1,2,1,10,1,1,11,2004,16,3,6,,6,2,,1,1,,,,,,,,,,,,,1,,,1,,,3,,,2,1,1,1,5,10,1,,17,10,02,17,232.26052858
5378632,1,3,1,10,1,1,10,2007,13,3,6,,6,2,,1,1,,,,,,,,,,,,,1,,,1,,,3,,,2,1,1,1,4,7,,,17,7,02,17,232.26052858
5378633,1,1,1,10,1,1,4,1958,62,1,6,,3,3,,3,,1,2,,,1,,,,,,,,,,2,1,,,1,5,,2,1,2,,3,5,,,17,5,02,17,149.79797554
5378633,1,2,1,10,2,2,6,1962,58,2,6,,3,3,,3,,1,1,,,1,,,,,,,,,,,1,,,1,5,,2,1,2,,5,11,2,,17,11,02,17,149.79797554
5378633,1,3,1,10,3,2,10,1987,33,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,1,1,40000,2,1,1,1,6,6,3,,17,17,02,17,149.79797554
5378634,1,1,1,10,1,2,11,1944,76,1,6,,5,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,2,99,2,1,2,,6,5,4,,17,16,02,17,185.51798806
5378635,1,1,1,10,1,1,9,1958,62,1,6,,3,3,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,2,72682,2,1,2,,3,5,,,17,5,02,17,170.98950672
5378635,1,2,1,10,2,2,4,1961,59,2,6,,3,3,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,3,3,,,17,3,02,17,170.98950672
5378635,1,3,1,10,3,2,11,1982,38,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,1,1,40000,2,1,2,,6,2,3,,17,13,02,17,170.98950672
5378635,1,4,1,10,4,1,9,2001,19,4,6,,6,2,,1,3,,,,,,,,,,,,,1,,,1,,,1,5,,2,1,1,1,6,0,2,2,17,11,02,17,170.98950672
5378636,1,1,1,10,1,1,2,1976,45,1,6,,2,3,,2,,1,2,,,,1,,,,,1,,,,2,1,,,1,1,72800,2,1,1,1,6,6,4,,17,17,02,17,191.12471579
5378636,1,2,1,10,2,2,5,1980,40,2,6,,2,2,,2,,1,1,1,,,1,,,,,,,,,,1,,,1,3,113566,2,1,2,,5,11,2,,17,11,02,17,191.12471579
5378637,1,1,1,10,1,2,8,1937,83,1,6,,5,3,,3,,,,,,,,,,,,1,,,,2,1,,,1,2,72682,2,1,2,,3,5,,,17,5,02,17,185.51798806
5378638,1,1,1,10,1,2,6,1989,31,1,6,,4,2,,2,,,,1,,,1,,,,,1,,,,2,1,,,3,,,2,1,2,,5,11,2,,17,11,02,17,310.12223793
5378638,1,2,1,10,1,1,2,2011,9,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,2,3,3,,,17,3,02,17,310.12223793
5378638,1,3,1,10,1,1,2,2013,8,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,1,,,17,1,02,17,310.12223793
5378639,1,1,1,10,1,1,9,1966,54,1,6,,3,3,,3,,1,2,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,3,5,,,17,5,02,17,169.50784463
5378639,1,2,1,10,2,2,11,1967,53,2,6,,3,3,,1,5,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,17,5,02,17,169.50784463
5378639,1,3,1,10,3,1,10,1992,28,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,1,1,6,4,2,2,17,15,02,17,169.50784463
5378639,1,4,1,10,4,1,2,1995,25,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,1,1,36341,2,1,2,,6,5,4,,17,16,02,17,169.50784463
5378639,1,5,1,10,5,2,6,1938,82,5,6,,5,3,,3,,,,,,,,,,,,,,1,,,1,,,1,2,72682,2,1,2,,3,2,,,17,2,02,17,169.50784463
5378640,1,1,1,10,1,1,11,1994,26,1,6,,6,2,,2,,,,,,,,,,,,,,1,,2,1,,,1,1,44000,2,1,2,,5,11,2,,17,11,02,17,210.87660792
5378641,1,1,1,10,1,1,1,1989,32,1,6,,3,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,1,72000,2,1,2,,6,7,5,,17,18,02,17,191.12471579
5378641,1,2,1,10,2,2,3,1990,30,2,6,,3,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,1,160000,2,1,2,,6,7,5,,17,18,02,17,191.12471579
5378642,1,1,1,10,1,1,5,1998,22,1,6,,1,3,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,1,36341,2,1,2,,5,11,2,,17,11,02,17,242.70559759
5378642,1,2,1,10,2,2,5,1997,23,2,6,,1,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,1,39320,2,1,2,,6,3,3,,17,14,02,17,242.70559759
5378643,1,1,1,10,1,1,11,1967,53,1,6,,6,3,,3,,,,,,1,1,,,,,1,,,,1,1,,,3,,,2,2,2,,1,0,,,17,0,02,17,222.76131598
5378643,1,2,1,10,2,2,10,2001,19,5,6,,6,2,,2,,,,,,,,,,,,1,,,,,2,2,,,,,1,1,2,,4,7,,,17,7,02,17,222.76131598
5378644,1,1,1,10,1,1,5,1964,56,1,6,,2,3,,2,,1,2,,,,1,,,,,1,,,,1,2,1,12,,,,1,1,2,,3,5,,,17,5,02,17,173.90934583
5378644,1,2,1,10,2,2,6,1970,50,2,6,,2,3,,3,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,2,,,17,2,02,17,173.90934583
5378646,1,1,1,10,1,2,6,1976,44,1,6,,2,2,,2,,1,2,,,1,,,,1,,,,,,2,1,,,3,,,2,1,2,,6,2,3,,17,13,02,17,191.12471579
5378646,1,2,1,10,2,1,3,1977,43,2,6,,2,2,,2,,1,1,,,1,,,,1,,,,,,,2,1,11,,,,2,1,2,,6,3,3,,17,14,02,17,191.12471579
5378647,1,1,1,10,1,2,5,1983,37,1,6,,6,3,,2,,,,,,1,,,,,,1,,,,1,1,,,3,,,2,1,2,,6,5,4,,17,16,02,17,189.87746622
5378648,1,1,1,10,1,1,12,1968,52,1,6,,2,2,,2,,1,2,1,1,1,1,,,,,,,,,2,1,,,1,3,113566,2,1,2,,5,11,2,,17,11,02,17,212.31624697
5378648,1,2,1,10,2,2,1,1984,37,2,6,,2,2,,2,,1,1,,,1,,,,,,,,,,,1,,,1,5,,2,1,2,,5,11,2,,17,11,02,17,212.31624697
5378648,1,3,1,10,3,1,12,2001,19,3,6,,6,2,,1,2,,,,,1,,,,,,,,,,,1,,,1,5,,2,1,2,,5,11,2,,17,11,02,17,212.31624697
5378649,1,1,1,10,1,1,6,1952,68,1,6,,3,3,,3,,1,2,,,,,,,1,,,,,,2,1,,,3,,,2,1,2,,3,5,,,17,5,02,17,211.16761096
5378649,1,2,1,10,2,2,4,1959,61,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,3,113566,2,1,2,,4,8,,,17,8,02,17,211.16761096
5378649,1,3,1,10,3,2,7,1986,34,3,6,,2,1,1,1,2,1,4,,,,,,,,,,,1,,,1,,,1,1,36341,2,1,2,,6,2,3,,17,13,02,17,211.16761096
5378649,1,4,1,10,4,1,6,1987,33,5,6,,2,2,,2,,1,3,,,,,,,,,,,1,,,1,,,1,1,120000,2,1,2,,6,3,3,,17,14,02,17,211.16761096
5378649,1,5,1,10,3,1,11,2013,7,4,6,,,1,4,1,3,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,1,,,17,1,02,17,211.16761096
5378650,1,1,1,10,1,2,5,1960,60,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,5,,2,1,2,,3,5,,,17,5,02,17,135.07710472
5378650,1,2,1,10,2,1,9,1951,69,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,2,72682,2,1,2,,4,9,,,17,9,02,17,135.07710472
5378650,1,3,1,10,3,1,4,1986,34,3,6,,2,1,2,1,1,1,4,,,,,,,,,,,1,,,1,,,1,1,36341,2,1,2,,5,11,2,,17,11,02,17,135.07710472
5378650,1,4,1,10,4,2,12,1983,37,5,6,,2,2,,2,,1,3,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,8,,,17,8,02,17,135.07710472
5378650,1,5,1,10,5,1,6,1955,65,5,6,,6,3,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,6,,,17,6,02,17,135.07710472
