DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,P5220,P5220S1,P6008,P6007,P6007S1,HOGAR,P4000,P4010,P4020,P4030S1,P4030S1A1,P4030S2,P4030S3,P4030S4,P4030S4A1,P4030S5,P4040,REGIS,CLASE,MES,DPTO,fex_c_2011
5382205,1,3,2,2,1,1,1,1,4,4,,,,250000,,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,2,1,4,1,1,2,2,1,2,1,2,01,2,02,47,2734.7412163
5382206,1,4,2,2,1,1,1,1,3,4,,,,400000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,1,2,1,4,1,1,1,2,1,3,1,2,01,2,02,47,1560.2697065
5382208,1,3,1,2,1,1,1,1,4,1,,,300000000,800000,,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,1,2,,1,2,1,4,1,1,1,2,1,2,1,2,01,2,02,47,1824.8696645
5382209,1,2,1,2,1,1,1,1,3,4,,,,400000,,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,,1,2,1,4,1,1,1,2,1,3,1,2,01,2,02,47,1588.5208657
5382210,1,4,3,2,1,1,1,1,4,1,,,100000000,250000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,8,2,,1,1,1,2,1,1,2,2,1,1,1,2,01,2,02,47,2166.8073098
5382211,1,5,2,2,1,1,1,1,3,4,,,,1000000,,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,,1,1,1,4,1,1,1,2,1,3,1,2,01,2,02,47,1599.3595563
5382212,1,3,3,2,1,4,1,1,4,1,,,10000000,500000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,3,3,2,,1,1,1,4,1,9,2,2,2,,1,2,01,2,02,47,1373.8494482
5382213,1,1,1,2,1,1,1,1,4,4,,,,300000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,5,2,,1,1,1,4,1,1,2,2,1,3,1,2,01,2,02,47,1487.0775424
5382214,1,3,2,2,1,1,1,1,4,3,,,,,150000,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,,4,2,,1,1,1,2,1,1,2,2,1,1,1,2,01,2,02,47,1087.572109
5382215,1,3,2,2,1,1,1,1,4,1,,,45000000,250000,,2,1,2,1,1,2,1,1,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,4,2,,1,1,1,4,1,1,2,2,1,1,1,2,01,2,02,47,2722.8509792
5382216,1,4,3,2,1,1,1,1,4,1,,,100000000,400000,,2,2,2,1,1,1,1,2,2,2,1,2,1,1,2,2,1,1,1,2,2,1,4,5,2,,1,1,1,4,1,1,2,2,1,1,1,2,01,2,02,47,1487.0775424
5382219,1,4,1,6,,5,6,5,5,5,,,,300000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,2,,1,1,5,1,1,9,2,2,2,,2,,01,2,02,47,2625.0167873
5382220,1,7,3,2,1,4,6,1,5,4,,,,700000,,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,3,3,2,,1,1,1,4,1,9,2,2,2,,2,,01,2,02,47,2953.9855009
5382221,1,2,1,2,1,4,6,1,5,4,,,,100000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,4,2,,1,1,1,4,1,9,2,2,2,,2,,01,2,02,47,1364.6102469
5382222,1,1,1,2,1,3,6,6,,4,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,4,1,2,1,9,2,2,2,,2,,01,2,02,47,2711.5529268
5382223,1,1,1,2,2,3,7,6,,4,,,,60000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,4,1,2,1,9,2,2,2,,2,,01,2,02,47,2711.5529268
5382224,1,1,1,2,2,3,7,6,,4,,,,90000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,4,1,2,1,9,2,2,2,,2,,01,2,02,47,2989.3206351
5382225,1,2,1,2,1,3,6,5,5,4,,,,400000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,,1,1,1,2,1,9,2,2,2,,2,,01,2,02,47,2711.5529268
5382226,1,1,1,2,1,3,6,5,5,4,,,,500000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,3,2,,1,1,1,4,1,9,2,2,2,,2,,01,2,02,47,3141.709677
5382294,1,3,1,2,1,4,4,5,5,4,,,,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,9,2,2,2,,2,,01,2,02,70,1401.9640393
5382295,1,2,1,6,,4,9,1,5,4,,,,150000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,,1,1,1,1,1,9,2,2,2,,2,,01,2,02,70,1372.3301652
5382296,1,1,1,6,,4,4,5,5,5,,,,50000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,1,1,5,1,1,9,2,2,2,,2,,01,2,02,70,1089.5085033
5382297,1,2,1,6,,4,10,5,5,5,,,,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,2,,1,1,4,1,1,0,2,2,2,,2,,01,2,02,70,1237.8496463
5382298,1,3,2,6,,4,9,5,5,4,,,,80000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,2,,1,1,1,2,1,0,2,2,2,,2,,01,2,02,70,2193.6703582
5382299,1,1,1,6,,4,4,5,5,5,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,,1,1,5,1,2,,2,2,2,,2,,01,2,02,70,1237.8496463
5382300,1,3,2,2,1,4,9,1,5,4,,,,100000,,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,1,4,2,,1,1,1,2,1,9,2,2,2,,2,,01,2,02,70,1442.7935528
5382301,1,3,2,2,1,4,1,5,5,1,,,10000000,60000,,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,5,2,1,1,2,2,2,,1,2,01,2,02,70,1080.373777
5382302,1,1,1,6,,4,9,5,5,5,,,,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,4,1,2,,2,2,2,,2,,01,2,02,70,1237.8496463
5382303,1,3,3,2,1,4,3,1,5,4,,,,100000,,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,3,6,2,,1,1,1,2,1,9,2,2,2,,2,,01,2,02,70,1087.9684433
5382304,1,3,1,6,,4,1,5,5,4,,,,70000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,02,70,1055.0687281
5382305,1,4,1,2,1,4,1,5,5,4,,,,80000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,1,1,1,4,1,1,2,2,2,,1,2,01,2,02,70,1401.9640393
5382306,1,4,3,2,1,4,4,5,5,4,,,,70000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,8,2,,1,1,1,2,1,0,2,2,2,,2,,01,2,02,70,1521.043874
5382307,1,2,2,2,1,4,1,1,5,5,,,,50000,,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,6,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,02,70,960.87778522
5382308,1,2,1,6,,4,1,5,5,1,,,5000000,50000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,1,1,4,2,1,1,2,2,2,,1,2,01,2,02,70,1401.9640393
5382309,1,3,2,2,1,4,4,5,5,1,,,20000000,100000,,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,3,2,,1,1,1,2,1,0,2,2,2,,1,2,01,2,02,70,906.72758507
5382310,1,2,1,2,1,4,3,1,5,4,,,,100000,,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,02,70,1659.3751627
5382311,1,3,2,2,1,4,1,1,5,5,,,,100000,,2,2,1,1,2,1,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,2,5,2,,1,1,4,2,1,1,2,2,2,,1,2,01,2,02,70,994.06996473
5382312,1,2,1,2,1,4,1,5,5,5,,,,50000,,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,5,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,02,70,1261.2175625
5382313,1,3,2,2,1,4,1,1,5,1,,,10000000,100000,,2,1,1,1,1,1,2,2,2,2,1,2,1,1,2,2,1,2,1,2,2,1,2,2,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,02,70,1364.0032941
5382314,1,4,3,1,1,4,5,1,4,1,,,60000000,300000,,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,5,2,,1,1,1,4,1,1,2,1,2,,1,2,01,2,02,70,705.54938276
5382315,1,7,1,2,1,4,1,1,5,4,,,,400000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,3,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,02,70,1025.434854
5382316,1,4,3,1,1,4,5,1,4,1,,,50000000,300000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,4,2,,1,1,1,4,1,1,2,1,2,,1,2,01,2,02,70,1311.9140072
5382317,1,3,2,1,1,3,1,1,4,5,,,,200000,,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,1,3,2,,1,1,1,4,1,1,2,1,2,,1,2,01,2,02,70,1838.5977755
5382318,1,3,1,2,1,4,1,5,5,5,,,,50000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,1,1,1,2,1,1,2,1,2,,1,2,01,2,02,70,1114.4164795
5382319,1,3,1,1,1,3,1,1,4,5,,,,200000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,1,1,1,2,1,1,2,1,2,,1,2,01,2,02,70,890.95433511
5382320,1,4,2,2,1,4,1,1,4,5,,,,200000,,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,4,2,,1,1,1,2,1,1,2,1,2,,1,2,01,2,02,70,1007.9732566
5382321,1,3,2,2,1,4,1,5,5,5,,,,80000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,7,2,,1,1,5,2,1,1,2,1,2,,1,2,01,2,02,70,1423.3565079
5382322,1,3,1,1,1,4,1,1,5,5,,,,100000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,,2,2,,1,1,1,2,1,1,2,1,2,,1,2,01,2,02,70,1089.5085033
5382324,1,3,2,1,1,4,1,5,5,5,,,,200000,,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,2,,1,1,1,2,1,1,2,1,2,,1,2,01,2,02,70,1047.1389297
5382325,1,5,4,1,1,4,1,1,4,5,,,,250000,,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,7,2,,1,2,1,2,1,1,2,1,2,,1,2,01,2,02,70,705.54938276
5382326,1,3,3,2,1,4,1,5,5,5,,,,150000,,2,2,1,1,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,6,2,,1,1,1,1,1,1,2,1,2,,1,2,01,2,02,70,2037.3994169
5384304,1,3,2,2,1,1,1,1,3,1,,,20000000,200000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,6,2,,1,2,1,4,1,1,1,2,1,1,1,2,01,2,02,44,1268.0555912
5384305,1,3,2,2,1,1,1,1,3,1,,,30000000,150000,,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,1,4,2,,1,1,1,2,1,1,1,2,1,2,1,2,01,2,02,44,1620.1220548
5384306,1,2,1,2,1,1,1,1,3,3,,,,,200000,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,3,2,,1,2,1,2,1,1,1,2,1,1,1,2,01,2,02,44,1486.7984988
5384307,1,3,1,2,1,1,10,1,4,5,,,,250000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,,1,1,1,2,1,1,2,2,1,2,1,2,01,2,02,44,1292.0832111
5384308,1,3,2,2,1,1,1,1,4,3,,,,,200000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,5,2,,1,1,1,2,1,1,2,2,1,1,1,2,01,2,02,44,1508.5547976
5384309,1,2,1,2,1,1,10,5,5,3,,,,,130000,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,4,2,,1,1,1,2,1,1,2,2,1,2,1,2,01,2,02,44,1620.1220548
5384311,1,2,1,2,1,1,1,1,4,3,,,,,180000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2,,1,4,1,2,1,1,2,2,1,1,1,2,01,2,02,44,1299.7651196
5384312,1,2,1,2,1,1,1,1,4,3,,,,,350000,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,5,2,,1,4,1,2,1,1,2,2,1,1,1,2,01,2,02,44,1588.1987151
5384313,1,3,2,1,1,1,1,1,4,3,,,,,300000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,7,2,,1,2,1,2,1,1,2,1,1,2,1,2,01,2,02,44,1392.6782496
5384314,1,3,2,2,1,1,1,1,3,1,,,40000000,300000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,2,,1,2,1,2,1,1,1,2,1,2,1,2,01,2,02,44,847.66177552
5384315,1,1,1,2,2,1,1,2,4,5,,,,200000,,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,1,2,1,2,1,1,2,2,1,2,1,2,01,2,02,44,887.26702363
5384316,1,1,1,2,1,1,1,2,4,3,,,,,250000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,2,1,2,1,1,2,2,1,2,1,2,01,2,02,44,1366.0243087
5384317,1,1,1,2,1,1,1,2,4,3,,,,,200000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,5,2,,1,2,5,1,1,1,2,2,1,2,1,2,01,2,02,44,1837.0996852
5384318,1,2,1,2,1,1,1,1,3,3,,,,,100000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,1,2,1,1,1,2,1,2,1,2,01,2,02,44,1852.4635021
5384319,1,1,1,2,1,1,1,2,4,3,,,,,300000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,1,2,1,2,1,1,2,2,1,2,1,2,01,2,02,44,1171.309021
5384320,1,1,1,2,1,1,1,1,3,3,,,,,300000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,,1,1,1,2,1,1,1,2,1,2,1,2,01,2,02,44,1178.9909295
5384321,1,1,1,2,1,1,1,2,4,3,,,,,100000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,1,2,1,2,1,1,2,2,1,2,1,2,01,2,02,44,1040.9778455
5384323,1,3,2,2,1,1,1,5,5,5,,,,200000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,4,2,,1,1,1,2,1,1,2,2,1,2,1,2,01,2,02,44,593.33641896
5384325,1,4,1,6,,4,8,1,4,5,,,,100000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,,1,1,1,2,1,0,2,2,2,,2,,01,2,02,44,1611.2497935
5384326,1,1,1,2,1,4,8,5,5,3,,,,,50000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,6,2,,1,1,5,2,1,0,2,2,2,,2,,01,2,02,44,3673.5198032
5384328,1,2,1,2,1,4,8,5,5,5,,,,60000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,8,1,1,0,2,2,2,,2,,01,2,02,44,1811.4596281
5384330,1,4,2,2,1,4,8,5,5,5,,,,50000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,5,2,,1,1,4,1,1,0,2,2,2,,2,,01,2,02,44,2529.7623947
5384331,1,2,2,6,,4,8,5,5,5,,,,50000,,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,5,2,,1,1,1,2,1,0,2,2,2,,2,,01,2,02,44,2271.3139123
5384332,1,3,1,2,1,4,8,5,5,5,,,,50000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,4,1,1,0,2,2,2,,2,,01,2,02,44,1406.2709719
5384333,1,3,2,6,,4,8,5,5,5,,,,80000,,2,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,5,2,,1,1,1,2,1,0,2,2,2,,2,,01,2,02,44,1903.1048893
5384334,1,4,3,2,1,4,10,4,4,3,,,,,50000,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,1,6,2,,1,1,5,1,1,0,2,2,2,,2,,01,2,02,44,2034.9651136
5384496,1,3,1,2,1,4,2,1,4,4,,,,150000,,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,,1,2,1,4,1,2,2,2,2,,2,,01,2,02,63,2697.3390507
5384497,1,2,2,2,1,3,2,1,4,4,,,,200000,,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,2,,1,4,1,4,1,9,2,2,2,,2,,01,2,02,63,6907.4460129
5384498,1,3,1,2,1,5,2,1,5,4,,,,150000,,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,02,63,2697.3390507
5384499,1,4,1,2,1,4,2,1,4,1,,,180000000,1200000,,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,2,,1,2,1,4,1,2,2,2,2,,2,,01,2,02,63,3316.2473993
5384500,1,4,3,2,1,3,2,1,5,4,,,,450000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,3,9,2,,1,1,4,2,1,1,2,2,2,,2,,01,2,02,63,8195.1896609
5384501,1,4,1,2,1,4,2,1,4,3,,,,,700000,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,02,63,3316.2473993
5384502,1,1,1,2,2,5,5,6,,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,4,1,2,1,9,2,2,2,,2,,01,2,02,63,4632.2335312
5384504,1,4,1,3,1,1,2,1,3,1,,,130000000,450000,,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,,1,2,1,4,1,2,1,2,1,3,2,,01,2,02,63,3010.6077037
5384506,1,6,4,3,1,1,2,1,3,1,,,120000000,600000,,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,1,4,5,2,,1,1,1,4,1,2,1,2,1,3,2,,01,2,02,63,3010.6077037
5384507,1,3,1,3,1,1,2,1,3,3,,,,,380000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,1,4,1,3,1,2,1,3,2,,01,2,02,63,4007.0808192
5384508,1,4,3,3,1,1,2,1,3,3,,,,,250000,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,3,3,1,1,1,1,1,2,1,2,1,2,1,3,2,,01,2,02,63,3534.8996117
5384509,1,3,1,3,1,1,2,1,3,3,,,,,350000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,2,1,4,1,2,1,2,1,3,2,,01,2,02,63,5155.7836771
5384510,1,4,3,3,1,1,2,1,3,3,,,,,460000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,2,,1,2,1,2,1,9,1,2,1,3,2,,01,2,02,63,6310.7578671
5384511,1,3,1,3,1,1,2,1,3,5,,,,300000,,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,2,1,4,1,2,1,2,1,3,2,,01,2,02,63,4380.4702468
5384512,1,3,2,3,1,1,2,1,3,3,,,,,400000,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,5,2,,1,2,1,4,1,1,1,2,1,3,2,,01,2,02,63,4599.7555017
5384513,1,2,1,3,1,1,2,1,3,3,,,,,290000,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,,1,2,1,4,1,2,1,2,1,3,2,,01,2,02,63,6477.3433566
5384514,1,2,1,3,1,1,2,1,3,3,,,,,280000,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,1,2,1,4,1,1,1,2,1,3,2,,01,2,02,63,9094.6907338
5384515,1,3,1,3,1,1,2,1,3,5,,,,300000,,1,2,1,2,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,3,1,1,1,4,1,1,1,2,1,3,2,,01,2,02,63,6629.9433482
5384516,1,3,1,3,1,1,2,1,3,3,,,,,300000,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,1,2,,1,1,1,4,1,2,1,2,1,3,2,,01,2,02,63,5396.4342082
5384517,1,4,1,2,1,1,1,1,3,4,,,,200000,,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,,1,2,1,4,1,2,1,2,1,3,1,1,01,2,02,63,2865.6399871
5384518,1,3,2,2,1,1,1,1,3,4,,,,300000,,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,1,2,1,3,1,2,1,3,1,1,01,2,02,63,8246.247659
5384519,1,3,1,2,1,1,1,1,5,1,,,98,400000,,2,2,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,,1,1,1,4,1,9,1,2,1,3,1,1,01,2,02,63,3687.1279958
5384520,1,2,1,2,1,1,1,6,,4,,,,150000,,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,,1,2,1,4,1,2,1,2,1,3,1,1,01,2,02,63,4632.2335312
5384521,1,1,1,2,1,1,1,2,4,4,,,,80000,,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,2,1,9,2,2,1,3,1,1,01,2,02,63,3642.4445861
5384522,1,5,1,2,1,1,1,1,4,1,,,200000000,1300000,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,2,2,,1,1,1,4,1,3,2,2,1,3,1,1,01,2,02,63,2153.0181722
5384523,1,2,1,2,1,1,1,1,4,4,,,,300000,,2,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,,1,4,1,4,1,2,2,2,1,3,1,1,01,2,02,63,4632.2335312
5384524,1,3,1,1,1,1,1,1,3,3,,,,,300000,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,4,1,2,1,1,1,3,1,1,01,2,02,63,4007.0808192
5384525,1,3,2,1,1,1,1,1,3,4,,,,350000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,2,2,2,,1,1,1,2,1,2,1,1,1,3,1,1,01,2,02,63,7086.0712974
5384526,1,4,2,1,1,1,1,1,3,3,,,,,300000,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,3,3,2,,1,1,1,4,1,2,1,1,1,3,1,1,01,2,02,63,4615.80876
5384527,1,4,2,1,1,1,1,1,3,1,,,75000000,400000,,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,3,1,1,1,1,1,4,1,2,1,1,1,3,1,1,01,2,02,63,7360.4527393
5384528,1,3,2,1,1,1,1,1,3,1,,,30000000,200000,,2,1,2,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,3,3,2,,1,1,1,2,1,1,1,1,1,3,1,1,01,2,02,63,3010.6077037
5384529,1,3,2,1,1,1,1,1,3,3,,,,,220000,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,1,3,5,2,,1,1,1,4,1,2,1,1,1,3,1,1,01,2,02,63,4359.1049705
5384530,1,4,3,1,1,1,1,1,3,3,,,,,250000,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,1,2,1,2,1,1,1,3,1,1,01,2,02,63,4768.4087516
5384531,1,4,2,1,1,1,1,1,3,1,,,50000000,350000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,1,2,1,2,1,1,1,3,1,1,01,2,02,63,9566.8719414
5384532,1,3,2,1,1,1,1,1,3,3,,,,,250000,2,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,5,2,,1,1,1,2,1,2,1,1,1,3,1,1,01,2,02,63,9561.3567897
5384533,1,4,2,1,1,1,1,1,3,1,,,70000000,400000,,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,1,3,4,2,,1,1,1,4,1,2,1,1,1,3,1,1,01,2,02,63,4391.0083534
