DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5367657,1,1,1,80,54,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,54,354.56246097
5367658,1,1,1,80,54,1,3,,2,,,11,,2,,2,,,,,2,1,02,2,54,310.80119965
5367659,1,2,1,80,54,1,4,,2,,,4,,2,,2,,,,,2,1,02,3,54,352.02318794
5367660,1,1,1,80,54,1,8,,2,,,8,,2,,2,,,,,2,1,02,4,54,375.32248498
5367661,1,1,1,80,54,1,4,,2,,,4,,2,,2,,,,,2,1,02,2,54,382.16650611
5367661,1,2,1,80,54,1,9,CUARENTENA POR COVID 19,2,,,9,,2,,2,,,,,2,1,02,2,54,382.16650611
5367661,1,3,1,80,54,2,,,,1,1,1,,2,,2,,,,980000,2,1,02,,54,382.16650611
5367661,1,4,1,80,54,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,54,382.16650611
5367662,1,1,1,80,54,1,9,POR PANDEMIA,2,,,12,POR PANDEMIA,2,,2,,1,40,500000,2,1,02,1.4,54,354.56246097
5367664,1,1,1,80,54,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,54,408.00507618
5367665,1,1,1,80,54,1,9,POR PANDEMIA,2,,,12,POR PANDEMIA,2,,2,,,,,2,1,02,1.4,54,352.02318794
5367665,1,2,1,80,54,2,,,,2,,,.,2,,2,,,,,2,1,02,,54,352.02318794
5367670,1,2,1,80,54,2,,,,2,,,.,2,,2,,1,24,500000,2,1,02,,54,379.45226092
5367671,1,1,1,80,54,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,54,403.01502404
5367672,1,2,1,80,54,1,8,,1,,2,9,,2,,2,,2,,600000,2,1,02,3,54,385.92573575
5367673,1,2,1,80,54,1,4,,2,,,11,,2,,2,,,,,2,1,02,4,54,408.00507618
5367674,1,2,1,80,54,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,54,287.50190261
5367675,1,1,1,80,54,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,54,405.46580315
5367675,1,2,1,80,54,1,4,,2,,,4,,2,,2,,,,,2,1,02,3,54,405.46580315
5367675,1,3,1,80,54,2,,,,2,,,.,2,,2,,,,,2,1,02,,54,405.46580315
5367676,1,1,1,80,54,1,8,,2,,,4,,2,,2,,,,,2,1,02,3,54,241.20136826
5367676,1,2,1,80,54,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,54,241.20136826
5367676,1,3,1,80,54,1,2,,2,,,4,,2,,2,,,,,2,1,02,3,54,241.20136826
5367678,1,3,1,80,54,2,,,,2,,,.,,,2,,,,,,1,02,,54,447.72738156
5367680,1,1,1,80,54,1,4,,2,,,4,,2,,2,,2,,908000,2,1,02,4,54,428.76510019
5367681,1,3,1,80,54,1,6,,2,,,8,,2,,2,,,,,2,1,02,4,54,405.46580315
5367760,1,2,1,80,68,1,4,,2,,,4,,3,,2,,2,,1200000,3,1,02,1.1,68,632.99239098
5367760,1,3,1,80,68,2,,,,2,,,.,,,2,,,,,,1,02,,68,632.99239098
5367762,1,3,1,80,68,1,4,,2,,,4,,2,,2,,,,,2,1,02,1.2,68,480.95889502
5367763,1,3,1,80,68,2,,,,2,,,.,,,2,,,,,,1,02,,68,585.76529218
5367764,1,1,1,80,68,1,4,,2,,,8,,3,,2,,,,,3,1,02,4,68,339.99264916
5367765,1,1,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,02,1.4,68,626.81324695
5367765,1,4,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,626.81324695
5367765,1,5,1,80,68,1,8,,2,,,8,,2,,2,,,,,2,1,02,4,68,626.81324695
5367766,1,1,1,80,68,1,8,,2,,,12,ESTA EN REALIZANDO LOS TRAMITES PARA SACAR LA NACIONALIDAD COLOMBIANA,2,,2,,,,,2,1,02,3,68,638.24774197
5367768,1,1,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,02,3,68,320.34044734
5367768,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,68,320.34044734
5367769,1,2,1,80,68,1,7,,2,,,12,POR LA PANDEMIA,2,,2,,1,48,900000,2,1,02,1.4,68,631.1741544
5367770,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,68,414.04999309
5367770,1,2,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,68,414.04999309
5367772,1,2,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,625.92096338
5367772,1,3,1,80,68,2,,,,2,,,.,,,2,,,,,,1,02,,68,625.92096338
5367774,1,2,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,602.76875393
5367774,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,602.76875393
5367775,1,1,1,80,68,1,5,,2,,,11,,3,,2,,,,,3,1,02,4,68,414.04999309
5367775,1,2,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,68,414.04999309
5367776,1,1,1,80,68,1,4,,2,,,8,,2,,2,,,,,2,1,02,4,68,387.24934927
5367777,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,68,443.99814414
5367778,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,68,414.04999309
5367778,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,68,414.04999309
5367779,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,709.18206771
5367779,1,5,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,709.18206771
5367780,1,1,1,80,68,1,9,RETIRO FORZOSO,2,,,10,,3,,2,,,,,3,1,02,4,68,491.25484426
5367780,1,2,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,02,3,68,491.25484426
5367780,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,491.25484426
5367781,1,1,1,80,68,1,5,,2,,,11,,3,,2,,,,,3,1,02,4,68,350.28859839
5367782,1,1,1,80,68,1,3,,2,,,8,,3,,2,,,,,3,1,02,4,68,532.21141763
5367782,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,68,532.21141763
5367782,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,532.21141763
5367782,1,4,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,532.21141763
5367783,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,68,457.35317152
5367784,1,2,1,80,68,1,8,,2,,,4,,2,,2,,,,,2,1,02,3,68,457.35317152
5367786,1,4,1,80,68,2,,,,2,,,.,,,2,,,,,,1,02,,68,614.14109133
5367786,1,6,1,80,68,1,3,,2,,,8,,2,,2,,,,,2,1,02,4,68,614.14109133
5367789,1,2,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,555.78753981
5367791,1,3,1,80,68,2,,,,2,,,.,,,2,,,,,,1,02,,68,664.54745865
5367792,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,2,1,02,3,68,828.09998619
5367792,1,2,1,80,68,1,5,,2,,,10,,2,,2,,,,,3,1,02,3,68,828.09998619
5367793,1,2,1,80,68,1,8,,2,,,4,,2,,2,,,,,2,1,02,1.1,68,578.07595387
5367793,1,5,1,80,68,1,4,,2,,,4,,2,,2,,,,,2,1,02,2,68,578.07595387
5367797,1,1,1,80,68,1,7,,2,,,4,,2,,2,,,,,2,1,02,1.4,68,624.27159707
5367797,1,3,1,80,68,2,,,,2,,,.,,,2,,,,,,1,02,,68,624.27159707
5367797,2,2,2,80,68,2,,,,2,,,.,,,2,,,,,,1,02,,68,624.27159707
5367798,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,68,433.46127364
5367798,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,68,433.46127364
5367798,1,3,1,80,68,1,8,,2,,,9,,2,,2,,1,48,908526,2,1,02,1.4,68,433.46127364
5367798,1,5,1,80,68,1,8,,2,,,12,ESTA ESPERANDO QUE PASE LA PANDEMIA PARA BUSCAR TRABAJO,2,,2,,,,,2,1,02,1.2,68,433.46127364
5367799,1,1,1,80,68,1,4,,2,,,4,,2,,2,,,,,2,1,02,3,68,414.04999309
5367799,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,02,3,68,414.04999309
5367802,1,3,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,68,313.19200533
5367803,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,68,384.10184204
5367806,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,68,320.34044734
5367806,1,2,1,80,68,1,8,,2,,,11,,2,,2,,,,,2,1,02,4,68,320.34044734
5367807,1,1,1,80,68,1,9,DESPLADAZADA POR LA VIOLENCIA,2,,,8,,2,,2,,,,,2,1,02,4,68,491.25484426
5367807,1,2,1,80,68,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,68,491.25484426
5367809,1,1,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,68,414.85089526
5367809,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,414.85089526
5367811,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,68,310.04449811
5367812,1,2,1,80,68,1,9,NO TENIA VEHICULO PARA TRABAJAR COMO RAPPI,2,,,12,NO CUENTA CON LOS RECURSOS PARA COMPRAR UN VEHICULO Y TRABAJAR,2,,2,,,,,2,1,02,2,68,294.25227661
5367812,1,3,1,80,68,1,9,PERDIDA DEL CARRO PARA TRABAJAR COMO RAPPI,2,,,12,POR PANDEMIA TEMOR AL CONTAGIO DEL COVID 19,2,,2,,1,48,1500000,2,1,02,2,68,294.25227661
5367812,1,5,1,80,68,2,,,,2,,,.,,,2,,1,48,908526,,1,02,,68,294.25227661
5367812,1,6,1,80,68,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,68,294.25227661
5367812,1,7,1,80,68,1,9,POR LA EDAD Y LA PANDEMIA,2,,,4,,2,,2,,,,,2,1,02,1.4,68,294.25227661
5367813,1,1,1,80,68,1,7,,2,,,4,,2,4,2,,2,,1000000,1,1,02,4,68,487.30132257
5367814,1,3,1,80,68,2,,,,2,,,.,2,,2,,2,,98,2,1,02,,68,682.88235103
5367815,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,68,507.75953884
5367816,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,660.62353829
5367816,1,4,1,80,68,2,,,,2,,,.,,,2,,,,,,1,02,,68,660.62353829
5367817,1,2,1,80,68,1,3,,2,,,4,,2,,2,,,,,2,1,02,4,68,406.90155108
5367817,1,3,1,80,68,1,2,,2,,,2,,2,,2,,,,,2,1,02,3,68,406.90155108
5367818,1,1,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,280.09634706
5367819,1,1,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,02,3,68,630.64578592
5367821,1,2,1,80,68,1,8,,2,,,9,,2,,2,,,,,2,1,02,3,68,373.80589281
5367821,1,3,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,68,373.80589281
5367822,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,554.2102245
5367823,1,2,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,487.30132257
5367824,1,1,1,80,68,1,8,,2,,,8,,3,,2,,,,,3,1,02,4,68,414.04999309
5367824,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,68,414.04999309
5367825,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,68,414.04999309
5367826,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,68,414.04999309
5367826,1,2,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,68,414.04999309
5367827,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,408.23794512
5367828,1,3,1,80,68,2,,,,2,,,.,2,,2,,1,48,900000,2,1,02,,68,664.54745865
5367829,1,4,1,80,68,1,2,,2,,,11,,2,,2,,,,,2,1,02,1.3,68,710.22684346
5367830,1,1,1,80,68,1,3,,2,,,9,,1,4,2,,,,,1,1,02,4,68,544.53819622
5367832,1,6,1,80,68,1,4,,2,,,9,,2,,2,,,,,2,1,02,4,68,505.41077381
5367833,1,3,1,80,68,2,,,,2,,,.,,,2,,,,,,1,02,,68,585.76529218
5367834,1,4,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,597.51340293
5367835,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,68,521.20299531
5367836,1,1,1,80,68,1,8,,2,,,4,,2,,2,,,,,2,1,02,4,68,659.05118639
5367836,1,2,1,80,68,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,68,659.05118639
5367836,2,2,2,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,02,3,68,659.05118639
5367836,2,3,2,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,659.05118639
5367836,2,4,2,80,68,2,,,,2,,,.,,,2,,,,,,1,02,,68,659.05118639
5367836,2,5,2,80,68,2,,,,2,,,.,,,2,,,,,,1,02,,68,659.05118639
5367837,1,6,1,80,68,1,3,,2,,,8,,2,,2,,,,,2,1,02,4,68,648.04276407
5367842,1,1,1,80,68,1,9,POR LA PANDEMIA,2,,,12,POR PANDEMIA,2,,2,,,,,2,1,02,1.4,68,268.85384495
5367842,1,5,1,80,68,1,4,,2,,,4,,2,,2,,,,,2,1,02,3,68,268.85384495
5367843,1,1,1,80,68,1,9,POR EDAD,2,,,8,,2,,2,,,,,2,1,02,4,68,555.81714113
5367843,1,4,1,80,68,2,,,,2,,,.,,,2,,,,,,1,02,,68,555.81714113
5367844,1,2,1,80,68,2,,,,2,,,.,,,2,,,,,,1,02,,68,597.63855672
5367845,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,68,638.24774197
5367848,1,1,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,68,1042.4059906
5367848,1,2,1,80,68,1,7,,2,,,11,,2,,2,,,,,2,1,02,4,68,1042.4059906
5367850,1,1,1,80,68,1,7,,2,,,4,,1,1,2,,2,,908526,1,1,02,1.4,68,629.06847061
5367850,1,4,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,629.06847061
5367851,1,3,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,68,417.19750032
5367854,1,2,1,80,68,1,1,,1,,3,5,,1,2,2,,1,48,2000000,1,1,02,3,68,490.36040072
5367854,1,3,1,80,68,1,8,,2,,,2,,2,,2,,2,,908526,2,1,02,1.2,68,490.36040072
5367854,1,4,1,80,68,2,,,,2,,,.,,,2,,,,,,1,02,,68,490.36040072
5367855,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,68,521.20299531
5367855,1,2,1,80,68,1,4,,2,,,4,,3,,2,,,,,3,1,02,4,68,521.20299531
5367856,1,5,1,80,68,1,9,PARA DEDICARSE A ESTUDIAR,2,,,2,,2,,2,,,,,2,1,02,1.2,68,576.01336323
5367856,1,6,1,80,68,2,,,,2,,,.,,,2,,,,,,1,02,,68,576.01336323
5367856,1,7,1,80,68,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,68,576.01336323
5367858,1,1,1,80,68,1,5,,2,,,10,,3,,2,,1,48,1200000,2,1,02,2,68,554.2102245
5367858,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,554.2102245
5367859,1,5,1,80,68,1,5,,2,,,8,,3,,2,,,,,3,1,02,3,68,638.52322797
5367860,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,715.67482747
5367860,1,4,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,715.67482747
5367860,1,5,1,80,68,2,,,,2,,,.,,,2,,,,,,1,02,,68,715.67482747
5367860,1,6,1,80,68,2,,,,2,,,.,,,2,,,,,,1,02,,68,715.67482747
5367862,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,629.06847061
5367862,1,4,1,80,68,2,,,,2,,,.,,,2,,,,,,1,02,,68,629.06847061
5367869,1,3,1,80,68,2,,,,2,,,.,2,,2,,2,,909000,2,1,02,,68,597.51340293
5367869,1,4,1,80,68,2,,,,2,,,.,,,2,,,,,,1,02,,68,597.51340293
5367870,1,2,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,658.21571949
5367872,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,68,443.99814414
5367887,1,2,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,73,242.08669746
5367887,1,3,1,80,73,1,2,,2,,,2,,1,,2,,2,,2000000,2,1,02,2,73,242.08669746
5367889,1,2,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,73,270.18601456
5367890,1,1,1,80,73,1,6,,2,,,4,,2,,2,,,,,2,1,02,3,73,283.44816341
5367890,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,283.44816341
5367894,1,1,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,73,314.95980942
5367894,1,2,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,314.95980942
5367895,1,1,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,73,270.18601456
5367895,1,2,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,73,270.18601456
5367900,1,1,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,73,370.04393995
5367901,1,1,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,73,250.19435379
5367902,1,1,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,73,272.92124888
5367902,1,2,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,73,272.92124888
5367902,1,5,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,272.92124888
5367902,1,6,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,272.92124888
5367903,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,312.65019226
5367903,1,4,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,312.65019226
5367904,1,2,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,251.29706554
5367904,1,3,1,80,73,2,,,,2,,,.,,,2,,,,,,1,02,,73,251.29706554
5367905,1,2,1,80,73,1,8,,2,,,1,,2,,2,,,,,2,1,02,1.3,73,297.17627935
5367906,1,1,1,80,73,1,3,,2,,,8,,2,,2,,,,,2,1,02,4,73,250.19435379
5367907,1,1,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,73,250.19435379
5367908,1,1,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,73,249.84401658
5367908,1,3,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,02,1.3,73,249.84401658
5367909,1,1,1,80,73,1,4,,2,,,8,,2,,2,,,,,2,1,02,4,73,250.19435379
5367912,1,2,1,80,73,1,2,,2,,,3,,2,,2,,,,,2,1,02,2,73,396.04658539
5367915,1,2,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,309.56462072
5367916,1,1,1,80,73,1,4,,2,,,4,,2,,2,,,,,2,1,02,2,73,224.30680075
5367916,1,2,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,224.30680075
5367917,1,3,1,80,73,2,,,,2,,,.,,,2,,,,,,1,02,,73,326.20246794
5367920,1,2,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,224.30680075
5367922,1,1,1,80,73,1,7,,2,,,8,,3,,2,,,,,3,1,02,1.4,73,415.22295403
5367922,1,2,1,80,73,1,8,,2,,,9,,2,,2,,,,,2,1,02,1.2,73,415.22295403
5367922,1,3,1,80,73,2,,,,1,1,9,,2,,2,,2,,1000000,2,1,02,,73,415.22295403
5367922,1,5,1,80,73,1,7,,2,,,9,,2,,2,,,,,2,1,02,1.4,73,415.22295403
5367923,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,281.23639936
5367924,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,299.38804341
5367926,1,3,1,80,73,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,73,349.31903799
5367927,1,2,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,02,1.1,73,254.24613457
5367928,1,1,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,366.10725157
5367929,1,1,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,73,250.19435379
5367930,1,1,1,80,73,1,9,PANDEMIA,2,,,12,PANDEMIA,2,,2,,,,,2,1,02,1.3,73,270.18601456
5367930,1,2,1,80,73,1,4,,2,,,4,,2,,2,,,,,2,1,02,3,73,270.18601456
5367932,1,2,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,73,370.91774744
5367932,1,3,1,80,73,1,2,,2,,,2,,2,,2,,1,20,908526,2,1,02,1.3,73,370.91774744
5367934,1,2,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,297.17627935
5367934,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,297.17627935
5367939,1,1,1,80,73,1,4,,2,,,8,,2,,2,,,,,2,1,02,4,73,329.9066187
5367941,1,1,1,80,73,1,7,,2,,,1,,1,,2,,1,48,908526,2,1,02,4,73,270.18601456
5367941,1,2,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,73,270.18601456
5367944,1,1,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,73,270.18601456
5367944,1,2,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,270.18601456
5367945,1,1,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,73,217.46401444
5367945,1,3,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,73,217.46401444
5367948,1,1,1,80,73,1,3,,2,,,8,,2,,2,,,,,2,1,02,4,73,154.95747897
5367948,1,3,1,80,73,1,1,,2,,,12,RECIEN TERMINA TRABAJA,1,2,1,900000,,,,1,1,02,1.1,73,154.95747897
5367951,1,4,1,80,73,1,2,,2,,,2,,2,,2,,,,,2,1,02,1.4,73,166.42621333
5367952,1,2,1,80,73,2,,,,2,,,.,,,2,,,,,,1,02,,73,316.99209986
5367952,1,4,1,80,73,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,73,316.99209986
5367953,1,1,1,80,73,1,9,COVID 19,2,,,12,COVID 19,2,,2,,,,,2,1,02,1.4,73,329.32737722
5367953,1,2,1,80,73,1,5,,2,,,8,,3,,2,,,,,3,1,02,4,73,329.32737722
5367954,1,5,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,371.05424995
5367954,1,6,1,80,73,2,,,,2,,,.,,,2,,,,,,1,02,,73,371.05424995
5367955,1,2,1,80,73,2,,,,2,,,.,,,2,,,,,,1,02,,73,237.27983495
5367955,1,4,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,237.27983495
5367956,1,1,1,80,73,1,6,,2,,,1,,2,,2,,,,,2,1,02,1.3,73,155.37582853
5367956,1,3,1,80,73,1,4,,2,,,1,,2,,2,,,,,2,1,02,2,73,155.37582853
5367957,1,2,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,310.43842821
5367957,1,4,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,310.43842821
5367958,1,2,1,80,73,1,4,,2,,,4,,2,,2,,,,,2,1,02,3,73,409.01961959
5367959,1,1,1,80,73,1,4,,2,,,1,,2,,2,,,,,2,1,02,1.2,73,224.30680075
5367959,1,2,1,80,73,1,9,COVID 19,2,,,1,,2,,2,,,,,2,1,02,2,73,224.30680075
5367960,1,1,1,80,73,1,8,,2,,,4,,2,,2,,,,,2,1,02,3,73,270.18601456
5367960,1,2,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,02,3,73,270.18601456
5367961,1,2,1,80,73,1,7,,1,,2,1,,2,,2,,1,48,908526,2,1,02,2,73,154.95747897
5367962,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,281.23639936
5367963,1,1,1,80,73,1,8,,2,,,12,COVID,2,,2,,,,,2,1,02,2,73,309.33571646
5367964,1,2,1,80,73,1,3,,2,,,9,,2,,2,,2,,1500000,2,1,02,4,73,326.93977291
5367965,1,2,1,80,73,1,3,,2,,,9,,1,,2,,,,,2,1,02,4,73,341.71571859
5367967,1,2,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,329.32737722
5367967,1,3,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,73,329.32737722
5367968,1,5,1,80,73,1,4,,2,,,4,,2,,2,,,,,2,1,02,1.3,73,399.51912469
5367970,1,1,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,164.58619661
5367970,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,164.58619661
5367971,1,2,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,277.18461859
5367972,1,1,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,73,210.46541042
5367972,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,210.46541042
5367973,1,1,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,73,250.19435379
5367975,1,5,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,470.60165057
5367975,1,6,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,470.60165057
5367976,1,1,1,80,73,1,3,,2,,,8,,2,,2,,,,,2,1,02,4,73,270.18601456
5367976,1,2,1,80,73,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,73,270.18601456
5367978,1,1,1,80,73,1,3,,2,,,4,,2,,2,,,,,2,1,02,4,73,194.52553043
5367980,1,2,1,80,73,1,9,COVID 19,2,,,12,COVID 19,2,,2,,,,,2,1,02,1.4,73,270.18601456
5367981,1,1,1,80,73,1,9,COVID 19,2,,,12,COVID 19,3,,2,,,,,3,1,02,1.4,73,242.08669746
5367981,1,2,1,80,73,1,4,,2,,,4,,2,,2,,,,,2,1,02,2,73,242.08669746
5367981,1,3,1,80,73,2,,,,2,,,.,,,2,,,,,,1,02,,73,242.08669746
5367982,1,2,1,80,73,1,3,,2,,,1,,2,,2,,,,,2,1,02,2,73,468.74022373
5367983,1,1,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,73,309.33571646
5367984,1,1,1,80,73,1,9,PANDEMIA,2,,,8,,2,,2,,,,,2,1,02,2,73,250.19435379
5367986,1,2,1,80,73,1,8,,2,,,1,,2,,2,,,,,2,1,02,3,73,254.24613457
5367988,1,3,1,80,73,2,,,,2,,,.,,,2,,,,,,1,02,,73,356.14180175
5367990,1,2,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,73,309.33571646
5367991,1,1,1,80,73,1,3,,2,,,9,,1,,2,,2,,908526,2,1,02,3,73,326.93977291
5367992,1,1,1,80,73,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,73,270.18601456
5367992,1,2,1,80,73,1,4,,2,,,4,,2,,2,,1,48,908526,2,1,02,4,73,270.18601456
