DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,MES,P6430,RAMA4D_R4,INGLABO,DPTO,fex_c_2011,RAMA4DP8_R4
5387685,1,1,1,60,2,27,1,1,,,1,,,2,2,2,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,300000,1,3600000,3,,12,2,,,,,3,1,1,42,,.,42,,,2,6,,5,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,15,,2,,,,1,1,1,1,2,2,2,1,1,2,2,,2,1,1,2,2,2,1,1,3,,97,52,1,02,4,5224,300000,27,1662.5963721,
5387688,1,1,1,60,2,27,1,1,,,1,,,2,2,2,2,37,,1,,2,700000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,47,,.,47,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,28,1,,2,,,,,,,,1,3,20,,2,,,,1,1,1,1,2,2,2,1,2,2,2,,2,1,2,1,2,2,1,1,3,,73,02,1,02,1,0220,700000,27,716.29144123,
5387691,1,1,1,60,2,27,2,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,500000,1,6000000,3,,12,2,,,,,3,3,2,47,,.,47,,,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,4,,2,,,,,,,,1,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,41,47,1,02,4,4711,500000,27,1427.1204976,
5387692,1,1,1,60,2,27,1,1,,,1,,,1,2,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,450000,1,3800000,3,,12,2,,,,,2,1,1,42,,.,42,,,2,9,,2,,2,,,,1,,,,,,,,,1,2,2,1,4,28,1,,2,,,,,,,,1,11,15,,2,,,,1,1,1,1,2,2,2,1,2,2,2,,2,1,2,2,2,2,2,1,3,,95,41,1,02,4,4111,450000,27,1427.1204976,
5387695,1,1,1,60,2,27,1,1,,,1,,,1,2,2,2,24,,1,,2,300000,2,,,1,200000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,43,,.,43,,,1,7,,4,,2,,,,1,,,,,,,,,1,2,2,1,0,12,1,,2,,,,,,,,1,3,9,,2,,,,1,1,1,1,2,2,2,1,2,2,2,,2,1,1,2,2,2,1,1,3,,54,97,1,02,3,9700,500000,27,842.58824696,
5387696,1,1,1,60,2,27,2,,,,,,,,,,,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,500000,1,6000000,3,,12,2,,,,,3,1,2,60,,.,60,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,11,40,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,61,01,1,02,4,0112,500000,27,734.77518404,
5387697,1,1,1,60,2,27,1,1,,,1,,,1,2,2,2,12,,1,,2,500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,3,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,48,4,,2,,,,,,,,3,11,5,,2,,,,1,1,2,1,2,1,2,2,1,1,2,,2,1,1,2,1,2,2,1,8,,84,45,1,02,1,4542,500000,27,945.1256234,
5387698,1,2,1,60,2,27,2,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,650000,1,7800000,3,,12,2,,,,,3,10,1,60,,.,60,,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,8,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,98,49,1,02,4,4921,650000,27,1522.3100008,
5387698,1,3,1,60,2,27,2,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,150000,1,1500000,3,,12,2,,,,,3,1,1,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,9,60,,2,,,,1,1,2,1,2,1,2,1,1,1,2,,2,1,1,2,1,2,2,1,8,,64,03,1,02,4,0311,150000,27,1522.3100008,
5387699,1,1,1,60,2,27,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,100000,1,1200000,3,,12,2,,,,,3,6,2,60,,.,60,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,41,47,1,02,4,4711,100000,27,1367.7220527,
5387699,1,2,1,60,2,27,1,1,,,1,,,1,2,2,2,1,,1,,2,750000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,10,,,,,,,,,40,,.,40,,,2,8,,10,,2,,,,1,,,,,,,,,1,2,2,1,2,60,1,,2,,,,,,,,3,11,120,,2,,,,1,1,2,1,2,1,2,2,1,1,2,,2,1,1,2,1,2,2,1,8,,62,01,1,02,8,0141,750000,27,1367.7220527,
5387700,1,1,1,60,2,27,2,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,200000,1,2400000,3,,12,2,,,,,3,10,1,60,,.,60,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,9,60,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,64,03,1,02,4,0311,200000,27,1245.1017032,
5387701,1,1,1,60,2,27,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,280000,1,2100000,3,,12,2,,,,,3,1,1,20,2,,20,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,30,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,41,47,1,02,4,4722,280000,27,604.19900386,
5387702,1,1,1,60,2,27,1,2,1,,1,,,1,1,1,1,288,,5,,2,6200000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,3100000,1,6200000,1,3200000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,9,7,,1,,1,3,1,24,1,1,,,,,,,,,1,2,1,24,36,1,,2,,,,,,,,1,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,2,,13,85,1,02,2,8521,6200000,27,1427.1204976,
5387703,1,1,1,60,2,27,1,1,,,1,,,1,2,2,2,3,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,8,,,,,,,,,50,,.,50,,,4,8,,10,,2,,,,1,,,,,,,,,1,2,2,1,4,5,1,,2,,,,,,,,1,12,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,62,01,1,02,8,0141,800000,27,1662.5963721,
5387706,1,1,1,60,2,27,1,1,,,1,,,1,2,2,2,12,,1,,2,400000,2,,,1,250000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,5,24,4,,2,,,,,,,,1,3,8,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,54,97,1,02,3,9700,650000,27,568.73128315,
5387707,1,1,1,60,2,27,2,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,600000,1,8600000,3,,12,2,,,,,3,3,2,50,,.,50,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,36,8,,2,,,,,,,,3,10,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,61,01,1,02,4,0112,600000,27,1596.5562349,
5387708,1,1,1,60,2,27,1,1,,,1,,,1,2,2,2,36,,1,,2,600000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,30,2,,30,,,4,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,6,24,4,,2,,,,,,,,1,3,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,03,94,1,02,1,9499,600000,27,1534.7596346,
5387708,1,3,1,60,2,27,1,1,,,1,,,1,2,2,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,600000,1,7200000,3,,12,2,,,,,2,10,1,50,,.,50,,,2,9,,10,,2,,,,1,,,,,,,,,1,2,2,1,5,48,4,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,95,41,1,02,4,4111,600000,27,1534.7596346,
5387710,1,1,1,60,2,27,1,2,1,,1,,,1,1,1,1,72,,5,,2,2200000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1100000,1,2200000,1,1100000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,36,3,SON LAS ESTIPULADAS POR EL MAGISTERIO,36,,,9,7,,1,,1,3,1,6,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,13,85,1,02,2,8521,2200000,27,1478.3891858,
5387711,1,1,1,60,2,27,1,2,1,,1,,,1,1,1,1,96,,5,,2,2500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1250000,1,2500000,1,1250000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,36,3,SON LAS ESTIPULADAS POR EL MAGISTERIO,36,,,9,7,,1,,1,3,1,8,1,1,,,,,,,,,1,2,1,12,36,4,,2,,,,,,,,1,11,3,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,9,,13,85,1,02,2,8521,2500000,27,1427.1204976,
5387712,1,1,1,60,2,27,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,700000,1,9600000,3,,12,2,,,,,3,3,2,50,,.,50,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,10,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,61,01,1,02,4,0112,700000,27,1889.6107061,
5387713,1,1,1,60,2,27,1,1,,,1,,,1,2,2,2,48,,1,,2,1000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,4,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,11,40,,2,,,,1,1,1,1,2,2,2,2,2,1,2,,2,1,1,2,1,2,1,1,3,,60,01,1,02,1,0141,1000000,27,1249.5550037,
5387716,1,1,1,60,2,27,1,1,,,1,,,1,2,2,2,48,,1,,2,500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,2,7,,11,,2,,,,1,,,,,,,,,1,2,2,1,12,24,1,,2,,,,,,,,1,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,45,47,1,02,1,4711,500000,27,665.02275301,
5387720,1,1,1,60,2,27,1,1,,,1,,,1,2,2,2,3,,1,,2,500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,3,,,,,,,,,50,,.,50,,,2,7,,11,,2,,,,1,,,,,,,,,1,2,2,1,9,52,4,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,45,47,1,02,1,4711,500000,27,1427.1204976,
5387721,1,1,1,60,2,27,1,1,,,1,,,1,2,2,2,24,,1,,2,250000,2,,,1,150000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,18,1,,18,,,1,2,,11,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,8,,1,30,2,1,1,1,2,1,2,2,2,1,2,2,2,,2,1,1,2,2,2,1,1,8,,54,97,1,02,3,9700,400000,27,1574.6166538,
5387722,1,1,1,60,2,27,1,2,1,,1,,,1,1,1,1,180,,2,,2,2000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1000000,1,2000000,1,1000000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,36,3,POR QUE ES HORARIO ESTABLECIDO POR EL MAGISTERIO,36,,,9,7,,1,,1,3,1,15,1,1,,,,,,,,,1,2,2,,,,,2,,,,,,,,,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,13,85,1,02,2,8521,2000000,27,568.73128315,
5387723,1,1,1,60,2,27,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,300000,1,1000000,3,,9,2,,,,,3,1,1,40,,.,40,,,1,1,,11,,2,,,,1,,,,,,,,,1,2,2,1,3,300,8,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,45,47,1,02,4,4729,300000,27,1427.1204976,
5387725,1,1,1,60,2,27,1,2,1,,1,,,1,1,1,1,120,,2,,2,2000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1000000,1,2000000,1,1000000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,36,3,POR QUE ES EL HORARIO ESTABLECIDO POR EL MAGISTERIO,36,,,8,7,,1,,1,3,1,10,1,1,,,,,,,,,1,2,2,,,,,2,,,,,,,,,11,30,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,13,85,1,02,2,8530,2000000,27,568.73128315,
5387726,1,1,1,60,2,27,2,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,600000,1,7200000,3,,12,2,,,,,3,1,1,60,,.,60,,,1,4,,10,,2,,,,1,,,,,,,,,1,2,2,1,0,24,8,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,98,49,1,02,4,4921,600000,27,1457.7739578,
5387727,1,1,1,60,2,27,1,1,,,1,,,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,700000,1,8400000,3,,12,2,,,,,2,1,1,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,30,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,61,01,1,02,4,0161,700000,27,1505.6461062,
5387728,1,1,1,60,2,27,2,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,600000,1,7200000,3,,12,2,,,,,2,1,1,50,,.,50,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,72,4,,2,,,,,,,,3,3,30,,2,,,,1,1,2,1,2,2,2,2,1,1,2,,2,1,1,2,1,2,2,1,8,,61,01,1,02,4,0112,600000,27,613.75406479,
5387730,1,2,1,60,2,27,2,,,,,,,,,,,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,800000,1,8000000,3,,12,2,,,,,3,1,1,50,,.,50,,,1,8,,10,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,11,40,,2,,,,1,1,2,1,2,2,2,2,1,1,2,,2,1,1,2,1,2,2,1,8,,61,01,1,02,4,0161,800000,27,1340.4651324,
5387731,1,1,1,60,2,27,1,2,1,,1,,,1,1,1,1,324,,2,,2,2000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1000000,1,2000000,1,1000000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,36,3,ES EL HORARIO ESTABLECIDO POR EL MAGISTERIO,36,,,9,7,,1,,1,3,1,27,1,1,,,,,,,,,1,2,2,,,,,2,,,,,,,,,3,1,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,13,85,1,02,2,8521,2000000,27,1340.4651324,
5387732,1,1,1,60,2,27,1,1,,,1,,,1,2,2,2,1,,1,,2,700000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,3,1,,2,,,,,,,,8,3,40,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,62,01,1,02,8,0122,700000,27,1149.9480377,
5387733,1,2,1,60,2,27,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,1000000,1,10000000,3,,12,2,,,,,3,6,2,50,,.,50,,,1,7,,2,,2,,,,1,1,,,,,,,,,2,2,1,36,0,4,,2,,,,,,,,3,3,1,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,95,31,1,02,4,3110,1000000,27,1125.9362698,
5387734,1,1,1,60,2,27,2,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,600000,1,7000000,3,,12,2,,,,,3,1,1,50,,.,50,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,96,8,,2,,,,,,,,3,11,45,,2,,,,1,1,1,1,2,2,2,2,1,1,2,,2,1,1,2,1,2,2,1,8,,61,01,1,02,4,0122,600000,27,1647.8249231,
5387735,1,1,1,60,2,27,2,,,,,,,,,,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,300000,1,3600000,3,,12,2,,,,,3,1,1,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,11,40,,2,,,,1,1,1,1,2,2,2,2,1,1,2,,2,1,1,2,1,2,2,1,8,,61,01,1,02,4,0113,300000,27,1214.1683267,
5387736,1,1,1,60,2,27,1,2,1,,1,,,1,1,1,1,24,,2,,2,1600000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1300000,1,1300000,1,1600000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,36,3,HORARIO ESTABLECIDO POR EL MINISTERIO DE EDUCACION,36,,,9,7,,1,,1,3,1,2,1,1,,,,,,,,,1,2,2,,,,,2,,,,,,,,,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,13,85,1,02,2,8521,1600000,27,1149.9480377,
5387737,1,1,1,60,2,27,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,150000,1,2000000,3,,12,2,,,,,3,1,1,50,,.,50,,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,98,49,1,02,4,4921,150000,27,885.6913409,
5387738,1,1,1,60,2,27,2,,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,300000,1,3600000,3,,12,2,,,,,3,1,1,60,,.,60,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,84,8,,2,,,,,,,,3,13,40,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,61,01,1,02,4,0113,300000,27,1098.6793494,
5387740,1,1,1,60,2,27,2,,,,,,,,,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,700000,1,8400000,3,,12,2,,,,,3,1,1,50,,.,50,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,61,01,1,02,4,0112,700000,27,1903.9160256,
5387741,1,1,1,60,2,27,2,,,,,,,,,,,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,2,,2,200000,1,2400000,3,,12,2,,,,,3,1,1,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,50,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,61,01,1,02,4,0111,200000,27,2274.9251326,
5387742,1,1,1,60,2,27,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,100000,1,3000000,3,,12,2,,,,,3,9,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,9,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,64,03,1,02,4,0311,100000,27,1406.5052696,
5387744,1,1,1,60,2,27,1,1,,,1,,,1,2,2,1,110,,1,,2,370000,2,,,1,350000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,54,97,1,02,3,9700,720000,27,655.46769208,
5387747,1,1,1,60,2,27,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,300000,1,3500000,3,,12,2,,,,,3,1,1,40,,.,40,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,23,110,3,,2,,,,,,,,1,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,53,56,1,02,4,5611,300000,27,568.73128315,
5387748,1,2,1,60,2,27,2,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,300000,1,4000000,3,,12,2,,,,,3,3,2,50,,.,50,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,61,01,1,02,4,0161,300000,27,1406.0391401,
5387750,1,1,1,60,2,27,1,1,,,1,,,1,2,2,2,220,,1,,2,700000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,60,,.,60,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,02,8,0141,700000,27,1427.1204976,
5387751,1,1,1,60,2,27,2,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,700000,1,8000000,3,,12,2,,,,,3,9,2,60,,.,60,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,9,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,64,03,1,02,4,0311,700000,27,568.73128315,
5387752,1,1,1,60,2,27,1,1,,,1,,,1,2,1,2,260,,1,,2,950000,2,,,1,350000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,1,500000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,3,8,,5,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,12,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,02,8,0141,1300000,27,1245.1017032,
5387753,1,1,1,60,2,27,1,2,1,,1,,,1,1,1,1,110,,1,,2,1100000,2,,,2,,2,,2,,2,,2,,,1,65000,2,2,,,2,,,2,,,2,,,2,,1,550000,1,550000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,7,5,,1,,1,2,1,10,1,1,,,,,,,,,1,2,1,0,60,4,,2,,,,,,,,1,12,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,85,35,1,02,1,3511,1100000,27,1427.1204976,
5387754,1,1,1,60,2,27,1,1,,,1,,,1,2,2,2,24,,1,,2,400000,2,,,1,150000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,54,97,1,02,3,9700,550000,27,1116.3812088,
