DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P9460,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S7A1,P7420S8,P7422,P7422S1,P1806,P1519,P1883,RAMA2D_D_R4,OFICIO1,OFICIO2,DSI,DSCY,RAMA4D_D_R4,MES,DPTO,fex_c_2011
5387049,1,1,1,70,52,104,40,1,,2,21,4,,9,2,1,,,,,,,,,,,1,1,60000,908526,2,,84,58,58,1,2,8412,02,52,243.48325752
5387049,1,3,1,70,52,52,40,1,,2,4,4,,1,2,8,,,,,,,,,,,1,1,300000,700000,2,,96,58,59,1,2,9609,02,52,243.48325752
5387050,2,2,2,70,52,52,48,1,,2,52,1,,3,2,1,,,,,,,,,,,1,2,,908400,2,,93,55,55,1,2,9311,02,52,178.35392421
5387050,2,3,2,70,52,52,48,1,,2,52,1,,2,2,4,,,,,,,,,,,1,2,,908400,2,,47,45,45,1,2,4719,02,52,178.35392421
5387051,1,3,1,70,52,30,48,1,,1,,,,,,,,.,,,,,,,,.,,,,2000000,,,,12,,1,2,.,02,52,214.8966984
5387055,1,2,1,70,52,10,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,53,,1,1,.,02,52,177.63715536
5387057,1,3,1,70,52,2,48,1,,2,2,1,,4,2,1,,,,,,,,,,,1,1,1000000,1000000,2,,68,58,58,1,1,6820,02,52,213.77527029
5387069,1,2,1,70,52,52,48,1,,2,52,4,,1,2,8,,,,,,,,,,,1,2,,908000,2,,49,85,98,1,2,4921,02,52,264.46218678
5387070,1,2,1,70,52,50,48,1,,2,52,3,,2,2,1,,,,,,,,,,,1,2,,400000,2,,97,55,54,1,2,9700,02,52,261.05184028
5387070,1,3,1,70,52,3,48,1,,2,3,1,,2,2,1,,,,,,,,,,,1,1,1200000,1000000,2,,41,95,95,1,1,4111,02,52,261.05184028
5387077,1,4,1,70,52,20,20,1,,2,50,1,,9,2,1,,,,,,,,,,,1,2,,500000,2,,88,55,55,1,2,8890,02,52,188.22543314
5387079,1,2,1,70,52,52,48,2,,2,104,2,,9,2,7,,,,,,,,,,,1,2,,2000000,2,,85,13,13,1,2,8530,02,52,207.97325083
5387085,1,4,1,70,52,52,48,1,,2,52,1,,9,2,3,,,,,,,,,,,1,2,,908526,2,,46,45,45,1,2,4649,02,52,177.84188203
5387088,1,1,1,70,52,28,48,1,,2,8,1,,3,2,1,,,,,,,,,,,1,1,600000,1300000,2,,47,11,11,1,2,4711,02,52,217.77397987
5387089,1,2,1,70,52,2,48,1,,2,52,2,,9,2,1,,,,,,,,,1,PENSION,,2,,908526,3,,84,37,58,1,1,8422,02,52,217.77397987
5387091,1,4,1,70,52,4,25,3,,2,28,4,,1,2,1,,,,,,,,,,,1,2,,500000,2,,95,54,79,1,1,9529,02,52,207.97325083
5387099,1,2,1,70,52,28,48,1,,2,32,1,,5,2,1,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,2,4771,02,52,712.13311034
5387104,1,3,1,70,52,8,40,1,,1,,,,,,,,.,,,,,,,,.,,,,800000,,,,33,,1,1,.,02,52,213.71534387
5387105,1,4,1,70,52,52,48,1,,2,52,1,,3,2,7,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,4772,02,52,286.65373501
5387108,1,3,1,70,52,52,40,1,,2,52,1,,2,2,8,,,,,,,,,,,1,2,,900000,2,,95,85,85,1,2,9511,02,52,217.21435098
5387108,1,4,1,70,52,8,40,1,,2,8,1,,4,2,1,,,,,,,,,,,1,2,,400000,2,,56,53,53,1,1,5611,02,52,217.21435098
5387109,1,2,1,70,52,6,40,1,,2,48,1,,2,2,1,,,,,,,,,,,1,2,,908000,2,,41,45,95,1,1,4111,02,52,267.27954184
5387113,1,2,1,70,54,4,48,1,,2,4,1,,9,2,8,,,,,,,,,,,1,2,,1200000,2,,82,44,33,1,1,8299,02,54,408.00507618
5387120,1,2,1,70,54,6,48,4,,2,6,4,,1,2,7,,,,,,,,,,,1,2,,400000,2,,56,53,53,1,1,5630,02,54,472.291349
5387121,1,2,1,70,54,20,48,1,,2,20,1,,9,2,2,,,,,,,,,,,1,2,,908526,2,,23,45,45,1,2,2392,02,54,341.21809179
5387124,1,2,1,70,54,24,48,1,,2,24,1,,3,2,8,,,,,,,,,,,1,2,,600000,2,,56,53,53,1,2,5611,02,54,538.18960363
5387126,1,2,1,70,54,12,48,4,,2,156,1,,4,2,2,,,,,,,,,,,1,2,,908000,2,,46,55,39,1,1,4645,02,54,364.24381485
5387130,1,2,1,70,54,8,48,4,,2,12,4,,1,2,2,,,,,,,,,,,1,2,,908000,2,,14,45,79,1,1,1410,02,54,409.89760664
5387130,1,4,1,70,54,24,48,4,,2,24,4,,1,2,2,,,,,,,,,,,1,2,,908000,2,,14,45,97,1,2,1410,02,54,409.89760664
5387133,1,1,1,70,54,2,48,4,,2,2,4,,1,2,1,,,,,,,,,,,1,1,25000,908000,2,,81,55,55,1,1,8121,02,54,353.70218478
5387133,1,2,1,70,54,4,48,1,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,908000,2,,47,39,41,1,1,4724,02,54,353.70218478
5387133,1,4,1,70,54,4,48,4,,2,4,4,,1,2,1,,,,,,,,,,,1,1,300000,908000,2,,15,80,80,1,1,1522,02,54,353.70218478
5387136,2,1,2,70,54,1,50,1,,2,1,1,,2,2,7,,,,,,,,,,,1,1,170000,800000,2,,41,95,95,1,1,4111,02,54,577.02243351
5387137,1,3,1,70,54,20,48,1,,2,20,1,,2,2,1,,,,,,,,,,,1,2,,1000000,2,,47,11,33,1,2,4773,02,54,405.46580315
5387139,1,1,1,70,54,32,48,1,,2,12,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,56,97,53,1,2,5619,02,54,428.42232667
5387140,1,2,1,70,54,32,40,1,,2,32,1,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,85,19,19,1,2,8544,02,54,337.65494139
5387141,1,3,1,70,54,52,48,1,,2,54,1,,5,2,1,,,,,,,,,,,1,2,,908000,2,,92,39,39,1,2,9200,02,54,417.68643006
5387162,1,1,1,70,68,8,48,1,,2,8,1,,6,2,4,,,,,,,,,,,1,2,,900000,2,,14,30,30,1,1,1410,02,68,1151.9362202
5387162,1,4,1,70,68,12,48,1,,2,28,1,,8,2,1,,,,,,,,,,,1,2,,900000,2,,46,45,45,1,1,4663,02,68,1151.9362202
5387170,1,3,1,70,68,8,48,1,,2,8,4,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,41,95,95,1,1,4111,02,68,645.6645466
5387178,1,1,1,70,68,54,48,4,,2,54,1,,6,2,1,,,,,,,,,,,1,2,,908600,2,,15,45,80,1,2,1522,02,68,425.51192946
5387178,1,2,1,70,68,54,48,4,,2,54,1,,6,2,1,,,,,,,,,,,1,2,,908600,2,,15,53,80,1,2,1522,02,68,425.51192946
5387178,1,3,1,70,68,2,60,1,,2,2,1,,3,2,8,,,,,,,,,,,1,2,,908600,2,,10,45,77,1,1,1081,02,68,425.51192946
5387225,1,2,1,70,76,5,48,1,,2,6,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,86,39,39,1,1,8621,02,76,1104.5426259
5387227,1,2,1,70,76,39,20,4,,2,46,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,56,53,53,1,2,5619,02,76,1339.7858646
5387227,1,3,1,70,76,2,48,1,,2,10,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,38,45,99,1,1,3830,02,76,1339.7858646
5387230,1,1,1,70,76,50,48,1,,2,51,1,,2,2,2,,,,,,,,,,,1,2,,908526,2,,49,37,98,1,2,4921,02,76,1084.4284217
5387230,1,3,1,70,76,50,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,33,,1,2,.,02,76,1084.4284217
5387231,1,1,1,70,76,25,48,1,,2,25,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,47,97,45,1,2,4711,02,76,882.858541
5387238,1,1,1,70,76,25,48,1,,2,46,3,,2,2,1,,,,,,,,,,,1,2,,908526,2,,97,45,54,1,2,9700,02,76,1262.081919
5387238,1,2,1,70,76,48,48,1,,2,52,1,,6,2,1,,,,,,,,,,,1,2,,908526,2,,96,53,53,1,2,9609,02,76,1262.081919
5387238,1,3,1,70,76,4,40,1,,2,4,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,45,32,84,1,1,4520,02,76,1262.081919
5387240,1,1,1,70,76,6,48,1,,2,10,3,,1,2,2,,,,,,,,,,,1,2,,908526,2,,97,54,54,1,1,9700,02,76,958.98314985
5387242,1,3,1,70,76,20,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,79,,1,2,.,02,76,1071.0253845
5387242,1,4,1,70,76,8,48,1,,2,150,1,,3,2,1,,,,,,,,,,,1,2,,98,2,,41,95,95,1,1,4111,02,76,1071.0253845
5388184,1,2,1,70,05,52,48,1,,2,52,4,,1,2,2,,,,,,,,,,,1,2,,908000,2,,56,58,45,1,2,5619,02,05,1058.7702263
5388184,1,3,1,70,05,6,48,1,,2,6,1,,9,2,2,,,,,,,,,,,1,2,,908000,2,,78,38,38,1,1,7810,02,05,1058.7702263
5388185,1,1,1,70,05,4,48,1,,2,452,4,,2,2,1,,,,,,,,,,,1,2,,908526,3,,47,45,45,1,1,4711,02,05,1056.6532338
5388189,1,1,1,70,05,44,48,1,,2,44,4,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,47,45,45,1,2,4791,02,05,814.6265432
5388196,1,2,1,70,05,32,48,1,,2,40,1,,9,2,3,,,,,,,,,,,1,2,,1500000,2,,49,02,02,1,2,4923,02,05,663.64287445
5388201,1,2,1,70,05,3,48,1,,2,150,1,,6,2,2,,,,,,,,,,,1,2,,1500000,2,,82,19,38,1,1,8220,02,05,1030.7944422
5388202,1,2,1,70,05,24,48,1,,2,24,1,,4,2,1,,,,,,,,,,,1,2,,2000000,2,,42,02,02,1,2,4210,02,05,1353.3525833
5388209,1,1,1,70,05,4,48,1,,2,4,1,,5,2,1,,,1,,,,,,,,,1,400000,908500,1,1,14,79,79,1,1,1410,02,05,1174.6509521
5388212,1,1,1,70,05,4,42,1,,2,4,4,,1,2,8,,,,,,,,,,,1,2,,908000,2,,13,79,79,1,1,1313,02,05,1097.9049398
5388212,1,3,1,70,05,8,60,1,,2,8,1,,3,2,7,,,,,,,,,,,1,2,,720000,2,,47,45,45,1,1,4769,02,05,1097.9049398
5388216,1,2,1,70,05,24,48,1,,2,24,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,2,4111,02,05,1284.1774509
5388216,1,5,1,70,05,40,48,1,,2,40,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,2,4111,02,05,1284.1774509
5388218,1,2,1,70,05,12,48,1,,2,12,1,,4,2,2,,,,,,,,,,,1,2,,908526,2,,10,77,77,1,1,1081,02,05,1058.7702263
5388218,1,4,1,70,05,20,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,45,,1,2,.,02,05,1058.7702263
5388227,1,2,1,70,05,8,48,1,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,47,33,45,1,1,4781,02,05,1105.4758198
5388227,1,3,1,70,05,8,48,1,,2,8,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,56,95,53,1,1,5619,02,05,1105.4758198
5388228,1,2,1,70,05,40,48,1,,2,260,4,,9,2,4,,,,,,,,,,,1,2,,908526,2,,84,45,21,1,2,8412,02,05,1083.3399696
5388229,1,4,1,70,05,44,48,1,,2,44,1,,8,2,4,,,,,,,,,,,1,2,,908526,2,,82,38,38,1,2,8220,02,05,954.04842989
5388230,1,1,1,70,05,8,48,1,,2,52,4,,1,2,6,,,,,,,,,,,1,2,,908526,2,,47,97,45,1,1,4789,02,05,1129.099515
5388238,1,1,1,70,11,8,24,3,,2,44,4,,1,2,1,,,,,,,,,,,1,2,,600000,2,,81,55,54,1,1,8121,02,11,5980.8162868
5388239,1,1,1,70,11,44,48,4,,2,44,1,,9,2,1,,,,,,,,,,,1,2,,908000,2,,81,54,55,1,2,8121,02,11,3598.341928
5388240,1,3,1,70,11,16,40,1,,1,,,,,,,,.,,,,,,,,.,,,,980000,,,,45,,1,2,.,02,11,3224.8614519
5388241,1,2,1,70,11,8,48,1,,2,50,1,,3,2,8,,,,,,,,,,,1,2,,908526,2,,15,99,80,1,1,1521,02,11,3121.5809853
5388244,1,1,1,70,11,8,48,1,,2,8,1,,2,2,2,,,,,,,,,,,1,2,,908526,2,,68,58,58,1,1,6820,02,11,3121.5809853
5388254,1,1,1,70,11,40,48,1,,2,52,1,,8,2,6,,,,,,,,,,,1,2,,908526,2,,10,03,03,1,2,1011,02,11,4465.9222023
5388260,1,3,1,70,11,12,48,1,,2,96,1,,2,2,4,,,,,,,,,,,1,2,,908526,2,,93,55,58,1,1,9329,02,11,2817.1697706
5388264,1,3,1,70,11,32,48,1,,2,44,1,,2,2,8,,,,,,,,,,,1,2,,1000000,2,,49,00,98,1,2,4921,02,11,2966.5530085
5388269,1,1,1,70,11,2,48,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,00,,1,1,.,02,11,3080.2702813
5388272,1,2,1,70,11,52,48,4,,2,52,4,,1,2,4,,,,,,,,,,,1,2,,98,2,,74,16,16,1,2,7420,02,11,3366.1560485
5388274,1,3,1,70,11,6,40,1,,1,,,,,,,,.,,,,,,,,.,,,,2000000,,,,21,,1,1,.,02,11,2748.2739406
5388276,1,1,1,70,11,1,48,1,,2,1,1,,9,2,1,,,1,,,,,,,,,1,908526,908526,1,1,86,55,55,1,1,8610,02,11,2291.0094826
5388279,1,2,1,70,11,44,48,1,,2,44,1,,9,2,2,,,,,,,,,,,1,2,,908000,2,,46,45,45,1,2,4631,02,11,3297.086787
5388283,1,2,1,70,11,156,48,1,,2,156,4,,3,2,1,,,,,,,,,,,1,2,,908526,2,,14,79,79,1,2,1410,02,11,3668.9312695
5388293,1,2,1,70,11,5,48,1,,2,5,1,,9,2,2,,,,,,,,,,,1,2,,908526,2,,47,33,33,1,1,4771,02,11,4496.8164668
5388306,1,1,1,70,11,8,48,1,,2,8,1,,5,2,1,,,,,,,,,,,1,2,,908526,2,,68,55,55,1,1,6820,02,11,2866.762914
5388311,1,4,1,70,11,12,48,1,,2,12,1,,3,2,4,,,,,,,,,,,1,2,,950000,2,,56,33,77,1,1,5619,02,11,2146.3979454
5388311,1,5,1,70,11,20,48,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,33,,1,2,.,02,11,2146.3979454
5388315,1,3,1,70,11,4,48,1,,2,4,1,,9,2,4,,,,,,,,,,,1,2,,908000,2,,61,44,44,1,1,6120,02,11,4751.8079695
5388316,1,2,1,70,11,52,48,1,,2,52,1,,2,2,8,,,,,,,,,,,1,2,,908000,2,,41,53,95,1,2,4111,02,11,6243.8964308
5388321,1,3,1,70,11,8,40,1,,2,8,1,,8,2,8,,,,,,,,,,,1,2,,1000000,2,,70,39,33,1,1,7020,02,11,3079.2685744
5388321,1,4,1,70,11,10,40,1,,1,,,,,,,,.,,,,,,,,.,,,,908000,,,,38,,1,1,.,02,11,3079.2685744
5388323,1,1,1,70,11,12,48,1,,2,8,1,,5,2,1,,,,,,,,,,,1,2,,908526,2,,68,58,58,1,1,6820,02,11,3307.5032265
5388324,1,2,1,70,11,104,48,1,,2,104,4,,1,2,2,,,,,,,,,,,1,2,,900000,2,,81,39,54,1,2,8121,02,11,2972.1977474
5388326,1,1,1,70,11,18,48,1,,2,105,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,47,98,40,1,2,4724,02,11,2703.4728645
5388328,1,2,1,70,11,156,48,1,,2,156,4,,1,2,6,,,,,,,,,,,1,2,,900000,2,,81,55,55,1,2,8121,02,11,2889.3951058
5388331,1,4,1,70,11,52,50,1,,2,52,1,,5,2,4,,,,,,,,,,,1,2,,908000,2,,85,39,39,1,2,8544,02,11,3221.5445112
5388332,1,1,1,70,11,40,48,1,,2,40,4,,2,2,2,,,,,,,,,,,1,2,,2000000,2,,43,95,93,1,2,4330,02,11,3366.1560485
5388347,1,1,1,70,11,40,48,1,,2,40,1,,5,2,1,,,1,,,,,,,,,2,,1500000,1,1,42,97,97,1,2,4210,02,11,3818.9373405
5388347,1,3,1,70,11,104,48,1,,2,4,1,,9,2,2,,,,,,,,,,,1,1,870000,1000000,2,,01,45,62,1,2,0125,02,11,3818.9373405
5388353,1,1,1,70,11,8,48,1,,2,1,1,,9,2,8,,,,,,,,,,,1,1,700000,908526,2,,47,53,45,1,1,4724,02,11,3513.9032928
5388358,1,2,1,70,11,44,24,1,,2,11,1,,5,2,2,,,,,,,,,,,1,2,,1000000,2,,46,32,32,1,2,4644,02,11,2786.2755062
5388359,1,1,1,70,11,52,48,1,,2,18,4,,8,2,1,,,,,,,,,,,1,2,,1200000,2,,86,59,59,1,2,8699,02,11,2703.4728645
5388359,1,3,1,70,11,14,48,1,,2,52,4,,3,2,4,,,,,,,,,,,1,2,,908526,2,,96,57,57,1,2,9602,02,11,2703.4728645
5388365,1,2,1,70,11,2,40,1,,2,2,1,,9,2,1,,,,,,,,,,,1,1,300000,1000000,1,1,86,44,06,1,1,8610,02,11,2264.8869188
5388365,1,3,1,70,11,1,48,1,,2,2,1,,3,2,8,,,,,,,,,,,1,1,100000,908000,2,,47,53,45,1,1,4771,02,11,2264.8869188
5388372,1,3,1,70,11,26,48,1,,2,52,1,,4,2,4,,,,,,,,,,,1,2,,908526,2,,15,90,90,1,2,1523,02,11,2526.5045006
5388376,1,2,1,70,11,58,40,1,,2,36,1,,3,2,2,,,,,,,,,,,1,2,,908000,2,,47,45,45,1,2,4771,02,11,4682.7387081
5388377,1,1,1,70,11,28,40,1,,2,24,1,,6,2,1,,,,,,,,,,,1,2,,1300000,2,,47,38,45,1,2,4759,02,11,2755.3812417
5388383,1,3,1,70,11,8,48,1,,2,36,4,,1,2,4,,,,,,,,,,,1,2,,1200000,2,,47,38,45,1,1,4772,02,11,3815.1584337
5388386,1,2,1,70,11,150,40,1,,2,150,1,,5,2,2,,,,,,,,,,,1,2,,1500000,2,,69,12,39,1,2,6910,02,11,3374.2446898
5388388,1,6,1,70,11,8,48,1,,2,8,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,28,97,97,1,1,2819,02,11,5879.4881977
5388401,1,2,1,70,11,3,77,1,,2,48,1,,9,2,1,,,1,,,,,,,,,2,,908526,1,2,49,98,98,1,1,4921,02,11,3598.341928
5388417,1,6,1,70,11,54,48,1,,2,54,1,,9,2,2,,,,,,,,,,,1,2,,2000000,2,,21,44,44,1,2,2100,02,11,2149.7070838
5388422,1,1,1,70,11,150,48,1,,2,150,1,,9,2,1,,,,,1,,,,,,,2,,10000000,3,,84,21,39,1,2,8413,02,11,3598.341928
5388433,1,2,1,70,11,96,48,1,,2,96,1,,9,1,2,,,,,,,,,,,1,2,,2000000,2,,51,04,59,1,2,5111,02,11,2935.6587441
5388447,1,3,1,70,11,12,48,1,,2,12,4,,7,2,1,,,1,,,,,,,,,2,,2000000,1,2,86,19,07,1,1,8621,02,11,3345.3937097
5388453,1,2,1,70,11,4,30,1,,1,,,,,,,,.,,,,,,,,.,,,,800000,,,,05,,1,1,.,02,11,3030.9193658
5388462,1,1,1,70,11,24,48,1,,2,3,1,,3,2,1,,,,,,,,,,,1,1,300000,1000000,2,,42,58,55,1,2,4210,02,11,4316.5389644
5388467,1,1,1,70,11,12,48,1,,2,8,4,,1,2,8,,,,,,,,,,,1,2,,908526,2,,25,83,83,1,1,2511,02,11,2996.4659328
5388467,1,2,1,70,11,12,48,1,,2,8,4,,1,2,8,,,,,,,,,,,1,2,,908526,2,,81,53,54,1,1,8121,02,11,2996.4659328
5388476,1,2,1,70,11,99,40,1,,2,400,1,,4,2,2,,,,,,,,,,,1,2,,2500000,2,,47,21,21,1,2,4741,02,11,3486.9602557
5388477,1,1,1,70,11,48,48,1,,2,48,1,,3,2,8,,,,,,,,,,,1,2,,908526,2,,64,37,37,1,2,6412,02,11,2935.6587441
5388486,1,2,1,70,11,12,48,1,,2,12,1,,9,2,1,,,,,,,,,,,1,2,,1200000,2,,86,21,21,1,1,8621,02,11,2755.3812417
5388506,1,4,1,70,13,12,48,1,,2,78,1,,7,2,4,,,,,,,,,,,1,2,,1200000,2,,52,39,39,1,1,5229,02,13,383.1391967
5388512,1,3,1,70,13,104,104,1,,2,104,1,,6,2,1,,,,,,,,,,,1,2,,908526,2,,55,54,54,1,2,5511,02,13,331.37127551
5388514,1,3,1,70,13,32,40,1,,2,32,4,,1,2,4,,,,,,,,,,,1,2,,908526,2,,56,45,77,1,2,5619,02,13,476.82592793
5388518,1,3,1,70,13,16,48,2,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,58,,1,2,.,02,13,371.83624798
5388530,1,2,1,70,13,27,48,1,,2,27,1,,7,2,1,,,,,,,,1,,,,2,,800000,2,,56,53,53,1,2,5630,02,13,393.81579202
5388545,1,4,1,70,13,24,40,4,,2,24,4,,1,2,1,,,,,,,,,,,1,2,,700000,2,,49,98,98,1,2,4921,02,13,473.68472181
5388553,1,1,1,70,13,12,48,1,,2,52,1,,6,2,1,,,,,,,,,,,1,2,,908526,2,,47,33,33,1,1,4711,02,13,440.24784154
5388553,1,5,1,70,13,12,48,1,,1,,,,,,,,.,,,,,,,,.,,,,800000,,,,97,,1,1,.,02,13,440.24784154
5388556,1,3,1,70,13,8,40,1,,1,,,,,,,,.,,,,,,,,.,,,,800000,,,,45,,1,1,.,02,13,410.86194862
5388560,1,2,1,70,13,12,48,1,,2,12,1,,7,2,2,,,,,,,,,,,1,2,,1200000,2,,47,45,45,1,1,4773,02,13,360.01227126
5388563,1,3,1,70,13,24,48,1,,2,24,1,,7,2,1,,,,,,,,,,,1,2,,1800000,2,,86,19,19,1,2,8621,02,13,324.80758324
5388570,1,2,1,70,13,104,48,1,,2,104,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,56,33,86,1,2,5630,02,13,360.01227126
5388577,1,1,1,70,13,20,48,1,,2,20,1,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,47,45,45,1,2,4773,02,13,434.21723734
5388582,1,6,1,70,13,24,48,1,,2,24,4,,9,2,1,,,,,,,,,,,1,2,,908526,2,,84,39,39,1,2,8412,02,13,397.75695987
5388589,1,3,1,70,13,8,40,1,,2,8,1,,4,2,1,,,,,,,,,,,1,2,,1400000,2,,70,59,59,1,1,7020,02,13,320.71849131
5388591,1,1,1,70,13,36,48,1,,2,36,1,,4,2,2,,,,,,,,,,,1,2,,900000,2,,45,84,84,1,2,4520,02,13,397.77313946
5388594,1,3,1,70,13,104,48,1,,2,104,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,61,44,44,1,2,6120,02,13,305.57996182
5388597,1,3,1,70,13,24,48,1,,2,24,1,,7,2,1,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,2,4771,02,13,334.1931887
5388597,1,8,1,70,13,24,48,1,,2,24,1,,4,2,1,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,2,4711,02,13,334.1931887
5388606,1,2,1,70,13,12,48,1,,2,46,1,,3,2,2,,,,,,,,,,,1,2,,900000,2,,56,33,33,1,1,5619,02,13,352.09757639
5388694,1,3,1,70,17,52,48,1,,2,104,4,,1,2,2,,,,,,,,,,,1,2,,908526,2,,56,39,86,1,2,5630,02,17,186.95762711
5388697,1,1,1,70,17,24,30,4,,2,48,3,,1,2,1,,,,,,,,,,,1,2,,800000,2,,97,55,54,1,2,9700,02,17,186.76523763
5388702,1,2,1,70,17,8,40,1,,2,16,1,,5,2,2,,,,,,,,,,,1,2,,908526,2,,96,38,21,1,1,9609,02,17,222.95370546
5388703,1,1,1,70,17,32,48,1,,2,36,1,,5,2,1,,,,,,,,,,,1,2,,908526,2,,53,97,37,1,2,5320,02,17,311.3694875
5388705,1,3,1,70,17,4,48,1,,2,4,1,,3,2,1,,,,,,,,,,,1,1,800000,908526,2,,56,53,53,1,1,5611,02,17,266.42878709
5388707,1,1,1,70,17,4,48,1,,2,8,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,38,55,99,1,1,3811,02,17,280.02607592
5388707,1,3,1,70,17,8,48,1,,2,8,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,82,38,38,1,1,8220,02,17,280.02607592
5388707,1,6,1,70,17,4,48,1,,2,4,1,,4,2,1,,,,,,,,,,,1,1,908526,908526,2,,56,45,45,1,1,5619,02,17,280.02607592
5388708,1,2,1,70,17,48,48,1,,2,48,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,82,38,38,1,2,8220,02,17,180.27920899
5388717,1,1,1,70,17,6,48,1,,2,6,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,82,38,38,1,1,8220,02,17,230.82088954
5388718,1,1,1,70,17,48,48,1,,2,48,1,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,41,34,34,1,2,4111,02,17,182.99691133
5388720,1,3,1,70,17,60,40,1,,2,66,4,,9,2,1,,,1,,,,,,,,,2,,2000000,1,1,84,12,12,1,2,8412,02,17,170.79711724
5388912,1,2,1,70,23,104,48,1,,2,104,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,85,53,53,1,2,8511,02,23,190.27557685
5388913,2,1,2,70,23,13,48,4,,2,14,1,,4,2,1,,,,,,,,,,,1,2,,900000,2,,01,95,60,1,1,0141,02,23,248.17557598
5388915,1,10,1,70,23,48,48,1,,2,48,1,,4,2,1,,,,,,,,,,,1,2,,700000,2,,56,53,53,1,2,5611,02,23,257.10005784
5388922,1,2,1,70,23,40,48,1,,2,40,2,,9,2,3,,,,,,,,,,,1,2,,1200000,2,,85,32,32,1,2,8544,02,23,198.85294029
5388927,1,6,1,70,23,16,40,1,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,43,95,87,1,2,4322,02,23,225.95827788
5388933,1,2,1,70,23,24,46,1,,2,24,1,,2,2,2,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,2,4111,02,23,168.82549138
5388936,1,1,1,70,23,54,48,1,,2,54,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,86,32,19,1,2,8610,02,23,348.83778183
5388940,1,1,1,70,23,64,40,4,,2,64,4,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,84,02,02,1,2,8412,02,23,144.57398785
5388940,1,3,1,70,23,52,40,2,,2,64,4,,9,2,1,,,,,,,,,,,1,2,,1200000,2,,84,13,05,1,2,8412,02,23,144.57398785
5388940,1,6,1,70,23,20,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,33,,1,2,.,02,23,144.57398785
5388957,1,3,1,70,23,52,40,1,,2,52,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,64,33,33,1,2,6412,02,23,210.58564886
5388958,1,3,1,70,23,3,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1000000,,,,21,,1,1,.,02,23,163.99620017
5388968,1,1,1,70,23,12,48,1,,2,12,1,,5,2,1,,,,,,,,,,,1,2,,908526,2,,10,55,97,1,1,1081,02,23,198.85294029
5388968,1,2,1,70,23,4,48,4,,2,4,4,,1,2,1,,,,,,,,,,,1,1,700000,908526,2,,43,93,93,1,1,4330,02,23,198.85294029
5388971,1,2,1,70,23,52,48,1,,2,250,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,85,38,39,1,2,8544,02,23,120.42892367
5388987,1,4,1,70,23,12,48,1,,2,12,4,,1,2,1,,,,,,,,,,,1,2,,908516,2,,95,03,03,1,1,9511,02,23,200.93959232
