DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3148;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;P7240S1;P6980;P7140;OFICIO;RAMA2D_R4;OCI;MES;P6430;RAMA4D_R4;INGLABO;DPTO;fex_c_2011;RAMA4DP8_R4
6056714;1;1;1;60;50;1;50;1;1;;;1;;2;2;2;2;3;;1;;2;320000;2;;;1;80000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;20;2;;20;;;;2;7;;5;;2;;;;;;;;;;;;1;2;2;1;0;2;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;15;5;;1;;55;56;1;12;1;5611;400000;50;350.32936171;
6056714;1;2;1;60;50;1;50;1;1;;;1;;1;2;2;2;3;;1;;2;720000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;3;7;;5;;2;;;;;;;;;;;;1;2;2;1;0;6;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;10;5;;1;;99;46;1;12;1;4665;720000;50;350.32936171;
6056717;1;1;1;60;50;1;50;2;;;;;;;;;;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;0;4;0;3;6;;;;;3;200000;1;;3;;3;2;12;8;1;;8;;;;3;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;60;4;;11;2;;;;;;;;1;40;1;1;2;;;;;;;;;;;;;1;1;2;2;2;1;11;20;3;;1;;17;56;1;12;4;5621;200000;50;340.94010372;
6056717;1;2;1;60;50;1;50;1;2;1;;1;;1;1;2;1;30;;2;;2;2080000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2000000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;40;2;;;9;7;;1;;1;1;1;4;;;;;;;;;1;1;1;1;0;18;1;;8;1;50;8;4;;0;1;1;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;20;3;;1;;33;94;1;12;1;9499;2080000;50;340.94010372;
6056720;1;1;1;60;50;1;50;2;;;;;;;;;;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;600000;1;;3;;3;2;12;55;;.;55;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;30;9;;1;;45;47;1;12;4;4789;600000;50;256.05131806;
6056721;1;1;1;60;50;1;50;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;6;;;;;3;500000;1;;3;;3;2;12;30;2;;30;;;;2;6;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;14;;5;;1;;45;47;1;12;4;4789;500000;50;294.5495412;
6056721;1;2;1;60;50;1;50;2;;;;;;;;;;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;;;;;;;.;;;12;30;2;;30;;;;2;6;;5;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;14;;5;;1;;45;47;1;12;6;4789;;50;294.5495412;
6056722;1;1;1;60;50;1;50;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;1000000;1;;3;;3;2;12;70;;.;70;;;;1;6;;10;;2;;;;;;;;;;;;1;2;2;1;5;52;4;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;30;9;;1;;99;38;1;12;4;3830;1000000;50;334.76765904;
6056722;1;2;1;60;50;1;50;2;;;;;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;400000;1;;3;;4;2;12;35;2;;35;;;;1;6;;10;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;20;5;;1;;45;47;1;12;4;4789;400000;50;334.76765904;
6056725;1;1;1;60;50;1;50;1;1;;;1;;1;2;2;2;8;;1;;2;800000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;2;7;;5;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;2;25;5;;1;;53;56;1;12;1;5611;800000;50;239.66819226;
6056726;1;1;1;60;50;1;50;2;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;6;;;;;2;600000;1;;3;;3;2;12;48;;.;48;;;;2;6;;10;;2;;;;;;;;;;;;1;2;2;1;0;4;1;;1;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;14;;9;;1;1;99;38;1;12;4;3830;600000;50;383.14704726;
6056726;1;2;1;60;50;1;50;2;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;2;6;;10;;2;;;;;;;;;;;;1;2;2;1;0;10;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;2;1;14;;8;;1;;99;38;1;12;6;3830;;50;383.14704726;
6056728;1;1;1;60;50;1;50;1;1;;;1;;1;2;2;2;36;;2;;2;680000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;56;;.;56;;;;3;7;;10;;2;;;;;;;;;;;;1;2;2;1;3;6;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;2;2;13;30;9;;1;;84;45;1;12;1;4542;680000;50;343.9933057;
6056730;1;3;1;60;50;1;50;1;2;1;;1;;2;1;2;1;12;;2;;2;1200000;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;1;1000000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;8;9;;1;;1;1;1;5;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;1;1;1;2;1;2;2;2;1;2;;1;1;2;2;1;2;2;1;2;60;3;;1;1;58;42;1;12;1;4210;1200000;50;295.76961447;
6056732;1;2;1;60;50;1;50;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;0;1;;3;;4;2;12;40;;.;0;3;;;1;5;;2;;2;;;;;;;;;;;;1;2;2;1;0;18;8;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;2;20;3;;1;;45;46;1;12;4;4659;0;50;175.52344364;
6056733;1;1;1;60;50;1;50;1;1;;;1;;2;2;2;2;18;;1;;2;600000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;2;2;;2;;2;;;;;;;;;;;;1;2;2;1;0;240;1;;8;2;;;;;;;;2;;;;1;1;1;2;1;2;2;1;2;2;;2;1;2;2;1;2;2;1;11;20;8;;1;1;95;41;1;12;1;4111;600000;50;357.75551097;
6056739;1;1;1;60;50;1;50;1;2;1;;1;;1;1;1;1;252;;5;;2;4000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;4000000;1;4000000;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;9;11;EN UN COLEGIO;1;;1;3;1;21;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;8;20;8;;1;;13;85;1;12;2;8530;4000000;50;425.33468891;
6056741;1;1;1;60;50;1;50;2;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;4;;;;;3;900000;1;;3;;3;2;12;48;;.;48;;;;1;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;108;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;2;20;5;;1;;59;70;1;12;4;7020;900000;50;346.38180988;
6056741;1;3;1;60;50;1;50;1;1;;;1;;2;2;2;2;2;;1;;2;1000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;3;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;60;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;10;5;;1;;97;47;1;12;1;4721;1000000;50;346.38180988;
6056741;1;4;1;60;50;1;50;1;1;;;1;;2;2;2;2;12;;1;;2;1000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;84;;.;84;;;;2;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;12;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;10;5;;1;;97;47;1;12;1;4721;1000000;50;346.38180988;
6056742;1;1;1;60;50;1;50;2;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;1;1;2021;2;500000;1;;3;;3;2;4;48;;.;48;;;;1;7;;3;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;2;25;3;;1;;41;47;1;12;4;4719;500000;50;418.97291593;
6056742;1;2;1;60;50;1;50;1;2;1;;1;;1;1;2;1;48;;2;;2;1300000;2;;;2;;2;;2;;2;;2;;;1;106000;1;2;;;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;6;4;;1;;1;1;1;4;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;15;2;;1;;97;53;1;12;1;5320;1300000;50;418.97291593;
6056743;1;2;1;60;50;1;50;1;1;;;1;;1;2;2;2;12;;1;;2;900000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;45;;.;45;;;;2;8;;2;;2;;;;;;;;;;;;1;2;2;1;8;36;8;;13;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;35;2;;1;;62;01;1;12;8;0122;900000;50;158.70803639;
6056743;1;3;1;60;50;1;50;2;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;800000;1;;3;;1;2;12;48;;.;48;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;1;0;6;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;35;2;;1;;45;47;1;12;4;4724;800000;50;158.70803639;
6056744;1;1;1;60;50;1;50;1;2;1;;1;;1;1;1;1;12;;5;;1;2800000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;1;360000;1;2;;;1;2800000;1;2800000;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;11;40;;.;40;;;;9;11;EN UNA ESCUELA;1;;1;3;1;9;1;;;;;;;;;1;1;1;1;12;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;11;240;2;;1;;13;85;1;12;2;8530;2800000;50;380.50040976;
6056744;1;2;1;60;50;1;50;1;2;1;;1;;2;2;2;1;12;;1;;2;908000;2;;;2;;2;;2;;2;;2;;;1;106000;2;2;;;2;;;2;;;2;;;1;908000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;54;;.;54;;;;9;7;;1;;1;1;1;5;1;;;;;;;;;1;1;1;6;4;1;;1;2;;;;;;;;2;;;;1;1;1;2;1;2;2;1;2;2;;2;1;2;2;2;2;2;1;2;15;2;;1;1;45;47;1;12;1;4719;908000;50;380.50040976;
6056745;1;1;1;60;50;1;50;1;2;2;6;1;;1;1;2;1;36;;2;;2;2340000;2;;;2;;2;;2;;2;;2;;;1;106000;1;2;;;2;;;2;;;2;;;1;2340000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;3;1;;;;;;;;;1;1;1;1;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;25;2;;1;;05;86;1;12;1;8621;2340000;50;305.49508256;
6056748;1;1;1;60;50;1;50;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;1200000;1;;3;;4;2;12;20;2;;20;;;;1;1;;1;;3;;;;;;;;;;;;;2;2;1;0;300;2;;4;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;14;;5;;;;94;32;1;12;4;3290;1200000;50;175.52344364;
6056749;1;1;1;60;50;1;50;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;2;7;;3;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;1;11;15;3;;1;;45;46;1;12;6;4632;;50;374.13863677;
6056749;1;2;1;60;50;1;50;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;7;;1;1;2021;1;1000000;1;;3;;3;2;12;56;;.;56;;;;2;7;;1;;2;;;;;;;;;;;;1;2;2;1;0;12;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;15;3;;1;;41;46;1;12;4;4632;1000000;50;374.13863677;
6056751;1;1;1;60;50;1;50;1;2;1;;1;;1;1;2;1;120;;2;;2;1200000;2;;;2;;2;;2;;2;;2;;;1;106000;1;1;70000;2;2;;;2;;;2;;;1;900000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;49;;.;49;;;;3;4;;1;;1;1;1;10;;;1;;;;;;;1;1;1;0;36;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;15;5;;1;;97;08;1;12;1;0811;1200000;50;357.75551097;
6056752;1;1;1;60;50;1;50;1;1;;;1;;2;2;2;2;12;;1;;2;320000;2;;;1;200000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;32;1;;32;;;;6;7;;1;;3;;;;;;;;;;;;;2;2;1;12;360;1;;4;2;;;;;;;;1;16;2;1;1;1;1;2;1;2;2;2;2;2;;2;1;2;2;2;2;2;1;2;20;2;;;1;53;56;1;12;1;5611;520000;50;298.72674509;
6056753;1;1;1;60;50;1;50;1;1;;;1;;1;2;2;2;1;;1;;2;900000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;2;9;;1;;2;;;;;;;;;;;;1;2;2;1;0;6;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;14;2;;1;;95;41;1;12;1;4111;900000;50;364.09156698;
6056754;1;1;1;60;50;1;50;1;2;1;;1;;1;1;2;1;60;;2;;2;908000;2;;;2;;2;;2;;2;;2;;;1;106000;2;2;;;2;;;2;;;2;;;1;908000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;56;;.;56;;;;8;7;;1;;1;1;1;6;1;;;;;;;;;1;2;1;0;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;45;3;;1;;33;86;1;12;1;8621;908000;50;366.71248751;
6056754;1;3;1;60;50;1;50;2;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;120000;1;;3;;1;2;12;40;;.;40;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;1;12;24;1;;1;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;2;1;1;2;2;2;2;2;14;;3;;1;1;45;56;1;12;4;5619;120000;50;366.71248751;
6056756;1;1;1;60;50;1;50;1;2;1;;1;;1;1;2;1;192;;1;;2;1000000;2;;;2;;2;;2;;2;;2;;;1;98000;1;1;35000;2;2;;;2;;;2;;;1;1000000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;2;1;18;1;;;;;;;;;1;1;1;8;24;1;;9;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;45;5;;1;;39;93;1;12;1;9329;1000000;50;288.34346521;
6056761;1;1;1;60;50;1;50;1;1;;;1;;2;2;2;2;5;;1;;2;908000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;5;40;;.;40;;;;2;9;;10;;2;;;;;;1;;;;;;;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;2;2;11;20;2;;1;;95;41;1;12;1;4111;908000;50;357.75551097;
6056764;1;1;1;60;50;1;50;1;2;1;;1;;1;1;1;1;180;;2;;2;2000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1000000;1;2000000;1;1000000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;70;;.;70;;;;9;7;;1;;1;3;1;15;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;35;1;;1;;58;84;1;12;2;8423;2000000;50;314.64780249;
6056764;1;2;1;60;50;1;50;1;2;1;;1;;1;1;2;1;72;;2;;2;1800000;2;;;2;;2;;2;;2;;2;;;1;106000;2;2;;;2;;;2;;;2;;;1;1800000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;45;;.;45;;;;9;7;;1;;1;1;1;16;1;;;;;;;;;1;1;1;3;18;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;25;1;;1;;44;64;1;12;1;6412;1800000;50;314.64780249;
6056768;1;1;1;60;50;1;50;1;2;1;;1;;1;1;1;1;72;;5;;2;4000000;2;;;2;;2;;1;350000;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;4000000;1;4000000;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;8;;1;;1;1;1;20;1;;;;;;;;;1;2;1;48;12;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;7;30;3;;1;;06;71;1;12;2;7120;4000000;50;305.49508256;
6056769;1;1;1;60;50;1;50;1;1;;;1;;1;2;2;2;36;;1;;2;1200000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;3;7;;1;;1;1;1;10;1;;;;;;;;;1;2;1;8;24;1;;3;1;50;10;4;;200000;1;2;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;14;3;;1;;37;56;1;12;1;5619;1400000;50;364.09156698;
6056769;1;2;1;60;50;1;50;2;;;;;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;5;5;0;0;3;7;;1;1;2021;2;1500000;1;;3;;3;2;12;50;;.;50;;;;3;7;;1;;1;2;2;10;1;;;;;;;;;1;2;1;8;72;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;15;3;;1;;51;56;1;12;5;5619;1500000;50;364.09156698;
6056771;1;2;1;60;50;1;50;1;2;1;;1;;1;1;2;1;24;;2;;2;2300000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2300000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;56;;.;56;;;;9;7;;1;;1;1;1;20;1;;;;;;;;;1;2;1;0;144;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;5;3;;1;;11;01;1;12;1;0126;2300000;50;149.57951327;
6056773;1;1;1;60;50;1;50;1;2;1;;1;;1;1;1;1;72;;5;;2;1700000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;900000;1;1700000;1;900000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;84;;.;84;;;;9;7;;1;;1;3;1;8;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;15;1;;1;;58;84;1;12;2;8423;1700000;50;305.49508256;
6056775;1;1;1;60;50;1;50;2;;;;;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;4;;;;;3;1000000;1;;3;;4;2;12;60;;.;60;;;;1;7;;4;;2;;;;;;1;;;;;;;2;2;2;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;1;2;2;;2;2;2;2;2;2;2;2;3;30;2;;1;1;57;96;1;12;4;9602;1000000;50;357.75551097;
6056778;1;1;1;60;50;1;50;2;;;;;;;;;;166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;;;;;3;2000000;1;;3;;3;2;12;40;;.;40;;;;1;7;;1;;2;;;;;;;;;;;;1;2;2;1;0;84;1;;10;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;20;8;;1;;11;69;1;12;4;6920;2000000;50;357.75551097;
6056783;1;1;1;60;50;1;50;1;2;2;6;1;;1;2;2;2;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;;;;;3;1200000;1;;3;;1;1;12;84;;.;84;;;;9;7;;1;;1;1;2;7;1;;;;;;;;;1;2;1;12;17;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;2;10;3;;1;;59;86;1;12;4;8610;1200000;50;331.95099512;
6056786;1;1;1;60;50;1;50;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;500000;1;;3;;3;2;12;20;2;;20;;;;1;1;;3;;2;;;;;;;;;;;;1;2;2;1;0;36;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;3;;1;;39;82;1;12;4;8299;500000;50;282.34361929;
6056792;1;1;1;60;50;1;50;1;2;1;;1;;1;1;2;1;48;;1;;2;908000;2;;;2;;2;;2;;2;;2;;;1;106000;2;2;;;2;;;2;;;2;;;1;908000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;6;7;;1;;1;1;1;4;1;;;;;;;;;1;2;1;2;24;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;1;11;15;3;;1;;33;71;1;12;1;7112;908000;50;180.17735798;
6056793;1;1;1;60;50;1;50;1;2;1;;1;;1;1;2;1;5;;1;;2;1250000;2;;;2;;2;;2;;2;;2;;;1;110000;2;2;;;2;;;2;;;2;;;1;100000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;5;48;;.;48;;;;4;7;;1;;1;2;1;7;1;;;;;;;;;1;2;1;8;24;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;29;3;;1;;18;93;1;12;1;9311;1250000;50;357.75551097;
6056794;1;1;1;60;50;1;50;2;;;;;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;7;;1;1;2021;2;4000000;1;;3;;3;2;12;54;;.;54;;;;1;7;;1;;1;1;2;4;;;1;;;;;;;1;2;1;6;48;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;1;11;20;3;;1;;02;43;1;12;4;4312;4000000;50;390.54747955;
6056797;1;1;1;60;52;1;52;1;2;1;;1;;1;1;2;1;528;;2;;2;3500000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3500000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;0;1;;2;9;7;;1;;1;2;1;44;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;3;15;5;;1;;33;64;1;12;1;6412;3500000;52;262.80725176;
