PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20250313;03;2025;8144504;1;2;1;70;;2;1262.7372467;19;1;;;;;;;;;1;;144;0;3;1;3;2;2;;2;;.;5120;56;5611
20250313;03;2025;8144504;1;4;1;70;;2;1262.7372467;19;1;;;;;;;;;1;;168;0;4;4;1;2;2;;2;;.;6112;01;0123
20250313;03;2025;8144505;1;3;1;70;;2;3446.4566407;19;;1;52;3;;;;48;700000;2;;;;;;;;2;;1;40000;9111;;;
20250313;03;2025;8144506;1;2;1;70;;2;2527.5841637;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144507;1;2;1;70;;2;1439.1091359;19;1;;;;;;;;;1;;120;0;4;3;1;2;2;;2;;.;9111;97;9700
20250313;03;2025;8144508;1;1;1;70;;2;1262.7372467;19;1;;;;;1;;40;500000;1;;10;0;8;4;3;2;2;;2;;.;9211;01;0161
20250313;03;2025;8144508;1;3;1;70;;2;1262.7372467;19;1;;;;;;;;;1;;18;0;3;3;1;2;2;;2;;.;9111;97;9700
20250313;03;2025;8144509;1;1;1;70;;2;3057.751809;19;1;;;;;;;;;1;;260;0;4;4;1;2;2;;2;;.;6112;01;0126
20250313;03;2025;8144511;1;1;1;70;;2;1157.5091428;19;1;;;;;;;;;1;;96;0;1;1;6;2;2;;1;180000;.;3344;86;8610
20250313;03;2025;8144511;1;2;1;70;;2;1157.5091428;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144511;1;4;1;70;;2;1157.5091428;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144512;1;3;1;70;;2;2879.9697348;19;1;;;;;;;;;1;;3;0;8;1;3;2;2;;2;;.;5131;56;5611
20250313;03;2025;8144513;1;2;1;70;;2;1319.1833746;19;1;;;;;;;;;1;;48;0;3;1;3;2;2;;2;;.;9412;56;5611
20250313;03;2025;8144515;1;2;1;70;;2;2414.5411359;19;1;;;;;;;;;1;;60;0;4;1;2;2;2;;2;;.;5223;47;4771
20250313;03;2025;8144518;1;1;1;70;;2;2802.9391583;19;1;;;;;;;;;1;;120;0;4;4;1;2;2;;2;;.;6111;01;0124
