PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P7495;P7500S1;P7500S1A1;P7500S2;P7500S2A1;P7500S3;P7500S3A1;P7505;P7510S1;P7510S1A1;P7510S2;P7510S2A1;P7510S3;P7510S3A1;P750S1;P750S1A1;P750S2;P750S2A1;P1661S5;P1661S5A1;P1661S6;P1661S6A1;P1661S3;P1661S3A1;P1661S4;P1661S4A1;P1661S4A2;P750S3;P750S3A1;P7510S5;P7510S5A1;P7510S6;P7510S6A1;P7510S7;P7510S7A1;P3367;P3368;P3369;P3370;P3370S1;P3371;P3371S1;P3371S2;P3371S3;P3371S4;P3372;P3372S1
20250313;03;2025;8144417;1;2;1;90;;2;492.62054334;68;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144417;1;3;1;90;;2;492.62054334;68;2;;;;;;;1;1;2400000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144418;1;1;1;90;;2;786.88175994;68;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144418;1;2;1;90;;2;786.88175994;68;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144419;1;1;1;90;;2;460.4899603;68;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;60000;0;2;;2;;;;;2;
20250313;03;2025;8144419;1;2;1;90;;2;460.4899603;68;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;110000;2;;;;;2;
20250313;03;2025;8144419;1;3;1;90;;2;460.4899603;68;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144420;1;1;1;90;;1;512.45867542;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;720000;1;1700000;1;2023;1700000;2;
20250313;03;2025;8144421;1;1;1;90;;1;611.09521329;19;1;2;;1;1800000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;300000;0;2;;2;;;;;2;
20250313;03;2025;8144422;1;1;1;90;;1;749.60603113;19;1;2;;1;1423500;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144422;1;2;1;90;;1;749.60603113;19;2;;;;;;;1;2;;2;;1;2120000;;;1;2120000;;;;;1;2120000;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144423;1;1;1;90;;1;611.09521329;19;1;2;;1;3300000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144424;1;1;1;90;;1;414.35362662;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;250000;1;500000;1;2023;500000;2;
20250313;03;2025;8144425;1;1;1;90;;1;753.01095823;19;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;6000000;2;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8144425;1;2;1;90;;1;753.01095823;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144425;1;3;1;90;;1;753.01095823;19;2;;;;;;;1;1;3600000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144427;1;1;1;90;;1;657.08259966;19;1;1;800000;1;3000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1000000;0;1;400000;2;;;;;2;
20250313;03;2025;8144427;1;2;1;90;;1;657.08259966;19;2;;;;;;;1;1;700000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;1;1700000;0;1;1600000;1;0;1;2023;0;2;
20250313;03;2025;8144428;1;1;1;90;;1;414.35362662;19;1;2;;1;3500000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;300000;0;1;250000;2;;;;;2;
20250313;03;2025;8144429;1;1;1;90;;1;611.09521329;19;1;1;800000;1;1423000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8144430;1;1;1;90;;1;1036.6208334;19;1;2;;1;1453500;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;200000;0;2;;2;;;;;2;
20250313;03;2025;8144430;1;2;1;90;;1;1036.6208334;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144431;1;1;1;90;;1;1025.8417186;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144431;1;2;1;90;;1;1025.8417186;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144432;1;1;1;90;;1;1210.7852271;19;1;1;700000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;232000;0;2;;2;;;;;2;
20250313;03;2025;8144432;1;2;1;90;;1;1210.7852271;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144433;1;1;1;90;;1;841.89475211;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144433;1;2;1;90;;1;841.89475211;19;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;700000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144434;1;1;1;90;;1;836.81691594;19;1;1;700000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;650000;0;2;;2;;;;;2;
20250313;03;2025;8144434;1;2;1;90;;1;836.81691594;19;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;185000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144434;1;3;1;90;;1;836.81691594;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144435;1;1;1;90;;1;951.07744365;19;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;4500000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144436;1;1;1;90;;1;2034.7962128;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;39000;0;2;;2;;;;;2;
20250313;03;2025;8144436;1;2;1;90;;1;2034.7962128;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144436;1;3;1;90;;1;2034.7962128;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144437;1;1;1;90;;1;1439.9043916;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144437;1;2;1;90;;1;1439.9043916;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144437;1;4;1;90;;1;1439.9043916;19;2;;;;;;;1;2;;2;;1;960000;;;1;960000;;;;;1;960000;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144438;1;1;1;90;;1;3013.938299;19;2;;;;;;;1;2;;2;;1;2500000;;;1;2500000;1;2500000;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144438;1;2;1;90;;1;3013.938299;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144438;1;5;1;90;;1;3013.938299;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144438;1;6;1;90;;1;3013.938299;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144438;1;7;1;90;;1;3013.938299;19;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;13000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144438;1;9;1;90;;1;3013.938299;19;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;40000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144438;1;10;1;90;;1;3013.938299;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144439;1;1;1;90;;1;1022.0127899;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144439;1;2;1;90;;1;1022.0127899;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144440;1;1;1;90;;1;743.96513516;19;1;2;;1;1423500;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;500000;0;2;;2;;;;;2;
20250313;03;2025;8144440;1;2;1;90;;1;743.96513516;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144441;1;1;1;90;;1;1036.6208334;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8144441;1;2;1;90;;1;1036.6208334;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144443;1;1;1;90;;1;1162.7512265;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144443;1;2;1;90;;1;1162.7512265;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144443;1;3;1;90;;1;1162.7512265;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144444;1;1;1;90;;1;516.62996158;19;1;1;450000;1;1880000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;240000;0;2;;2;;;;;2;
20250313;03;2025;8144444;1;2;1;90;;1;516.62996158;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144444;1;3;1;90;;1;516.62996158;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144445;1;1;1;90;;1;573.08193091;19;2;;;;;;;1;1;5000000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8144445;1;2;1;90;;1;573.08193091;19;2;;;;;;;1;2;;1;4000000;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144448;1;1;1;90;;1;1004.0368688;19;1;2;;1;2500000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;98;0;2;;2;;;;;2;
20250313;03;2025;8144448;1;2;1;90;;1;1004.0368688;19;2;;;;;;;1;1;98;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144449;1;1;1;90;;1;1153.0320197;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144450;1;1;1;90;;1;1754.7653752;19;1;2;;1;400000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144450;1;2;1;90;;1;1754.7653752;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144451;1;1;1;90;;1;1141.2929324;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144452;1;1;1;90;;1;897.58364351;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144452;1;2;1;90;;1;897.58364351;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144452;1;3;1;90;;1;897.58364351;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144452;1;4;1;90;;1;897.58364351;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144452;1;5;1;90;;1;897.58364351;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144453;1;1;1;90;;1;1568.2697174;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144453;1;2;1;90;;1;1568.2697174;19;2;;;;;;;1;2;;2;;1;960000;;;1;960000;;;;;1;960000;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144453;1;3;1;90;;1;1568.2697174;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144453;1;4;1;90;;1;1568.2697174;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144454;1;1;1;90;;1;941.63584114;19;1;1;150000;2;;2;;1;1;1200000;2;;1;960000;;;1;960000;;;;;1;960000;;;;;;2;;2;;2;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8144454;2;1;2;90;;1;941.63584114;19;2;;;;;;;1;2;;2;;1;2150000;;;1;2150000;;;;;1;2150000;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144455;1;1;1;90;;1;1356.1251435;19;2;;;;;;;1;2;;2;;1;960000;;;1;960000;;;;;1;960000;;;;;;2;;2;;2;;1;80000;20000;2;;2;;;;;2;
20250313;03;2025;8144455;1;2;1;90;;1;1356.1251435;19;2;;;;;;;1;2;;2;;1;960000;;;1;960000;;;;;1;960000;;;;;;2;;2;;2;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8144455;1;3;1;90;;1;1356.1251435;19;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;156000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144456;1;1;1;90;;1;706.28459084;19;2;;;;;;;1;1;600000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144457;1;1;1;90;;1;1001.4568505;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144457;1;2;1;90;;1;1001.4568505;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8144457;1;3;1;90;;1;1001.4568505;19;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;98;2;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8144458;1;1;1;90;;1;646.34726272;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144458;2;1;2;90;;1;646.34726272;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144459;1;1;1;90;;1;1871.0580209;19;2;;;;;;;1;2;;2;;1;960000;;;1;960000;;;;;1;960000;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144459;1;2;1;90;;1;1871.0580209;19;2;;;;;;;1;2;;2;;1;960000;;;1;960000;;;;;1;960000;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144459;1;3;1;90;;1;1871.0580209;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144459;1;4;1;90;;1;1871.0580209;19;1;1;900000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;230000;0;2;;2;;;;;2;
20250313;03;2025;8144459;1;5;1;90;;1;1871.0580209;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144460;1;1;1;90;;1;631.23766331;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144460;1;2;1;90;;1;631.23766331;19;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;400000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144461;1;1;1;90;;1;1214.8919593;19;1;2;;1;1423000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144461;1;2;1;90;;1;1214.8919593;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144461;1;3;1;90;;1;1214.8919593;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144461;1;5;1;90;;1;1214.8919593;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144462;1;1;1;90;;1;727.90494339;19;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;4000000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144462;1;2;1;90;;1;727.90494339;19;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;260000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144464;1;1;1;90;;1;698.39452947;19;1;2;;1;1423500;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144465;1;1;1;90;;1;774.25211353;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144465;1;2;1;90;;1;774.25211353;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;115000;0;2;;2;;;;;2;
20250313;03;2025;8144466;1;1;1;90;;1;2267.9309334;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144467;1;1;1;90;;2;2331.8257091;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144468;1;1;1;90;;2;1009.822208;19;1;2;;1;1423500;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144468;1;2;1;90;;2;1009.822208;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144468;1;3;1;90;;2;1009.822208;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144469;1;1;1;90;;2;2360.1737416;19;2;;;;;;;1;1;5000000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144470;1;1;1;90;;2;2103.0168045;19;1;2;;1;1300000;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;300000;2;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8144470;1;2;1;90;;2;2103.0168045;19;2;;;;;;;1;2;;1;800000;1;800000;;;1;800000;;;;;;;1;IVA;800000;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144471;1;1;1;90;;2;1672.6028533;19;2;;;;;;;1;1;600000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144471;1;2;1;90;;2;1672.6028533;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144471;1;3;1;90;;2;1672.6028533;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144472;1;1;1;90;;2;2515.5990972;19;1;2;;1;1423000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;98;0;2;;2;;;;;2;
20250313;03;2025;8144472;1;2;1;90;;2;2515.5990972;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144473;1;1;1;90;;2;2695.93039;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8144474;1;1;1;90;;2;3244.984825;19;2;;;;;;;1;2;;2;;1;2160000;;;1;2160000;;;;;1;2160000;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144474;1;2;1;90;;2;3244.984825;19;2;;;;;;;1;1;1800000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144475;1;1;1;90;;2;2445.3113198;19;1;2;;1;1423500;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;35000;0;2;;2;;;;;2;
20250313;03;2025;8144476;1;1;1;90;;2;2357.0881866;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144476;1;2;1;90;;2;2357.0881866;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144477;1;1;1;90;;2;3241.89927;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8144477;1;2;1;90;;2;3241.89927;19;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;1900000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144477;1;3;1;90;;2;3241.89927;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144481;1;1;1;90;;1;1025.8417186;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144481;1;2;1;90;;1;1025.8417186;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144483;1;1;1;90;;1;932.58338055;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144483;1;2;1;90;;1;932.58338055;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144485;1;1;1;90;;1;1565.0591958;19;2;;;;;;;1;2;;2;;1;1000000;;;1;1000000;1;500000;;;;;1;Iva;500000;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144486;1;1;1;90;;1;932.58338055;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144486;1;2;1;90;;1;932.58338055;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144487;1;1;1;90;;2;1235.2581622;19;2;;;;;;;1;2;;2;;1;2160000;;;1;2160000;;;;;1;2160000;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144487;1;2;1;90;;2;1235.2581622;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144488;1;1;1;90;;2;617.11357156;19;2;;;;;;;1;1;600000;2;;1;1560000;;;1;1560000;1;600000;;;1;960000;;;;;;2;;2;;2;;1;10000;0;2;;2;;;;;2;
20250313;03;2025;8144488;1;2;1;90;;2;617.11357156;19;2;;;;;;;1;2;;2;;1;1160000;;;1;1160000;;;;;1;960000;1;IVA;200000;;;2;;2;;2;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8144488;1;3;1;90;;2;617.11357156;19;2;;;;;;;1;2;;2;;1;2355000;;;1;2355000;1;420000;;;1;1935000;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144489;1;1;1;90;;2;1468.182371;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144489;1;2;1;90;;2;1468.182371;19;2;;;;;;;1;2;;2;;1;460000;;;1;460000;;;;;;;1;COLOMBIA SIN HAMBRE;460000;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144489;1;3;1;90;;2;1468.182371;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144490;1;1;1;90;;2;1442.3283976;19;2;;;;;;;1;1;300000;2;;1;960000;;;1;960000;;;;;1;960000;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144491;1;1;1;90;;2;2454.6359778;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144491;1;2;1;90;;2;2454.6359778;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144491;1;3;1;90;;2;2454.6359778;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144491;1;4;1;90;;2;2454.6359778;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144492;1;1;1;90;;2;1535.4249425;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8144492;1;2;1;90;;2;1535.4249425;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8144492;1;3;1;90;;2;1535.4249425;19;2;;;;;;;1;2;;2;;1;500000;;;1;500000;;;;;;;1;VALORACION Y CUIDADO;500000;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144493;1;1;1;90;;2;1853.6344107;19;2;;;;;;;1;2;;2;;1;840000;;;1;840000;1;840000;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144493;1;2;1;90;;2;1853.6344107;19;2;;;;;;;1;2;;2;;1;400000;;;1;400000;;;;;;;1;DEVOLUCION DEL IVA;400000;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8144493;1;3;1;90;;2;1853.6344107;19;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
