PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;PT;P6016;P3271;P6040;P6030S1;P6030S3;P6050;P6083;P6083S1;P6081;P6081S1;P2057;P2059;P2061;P6080;P6080S1;P6080S1A1;P6070;P6071;P6071S1;P6090;P6100;P6110;P6120;P1906S1;P1906S2;P1906S3;P1906S4;P1906S5;P1906S6;P1906S7;P1906S8;P6160;P6170;P3041;P3042;P3042S1;P3042S2;P3043;P3043S1;P3038;P3039;POB_MAY18
20250417;04;2025;8195473;1;1;1;10;;1;327.96737911;18;1;1;2;59;1;1966;1;3;;3;;1;;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;2;;;;1;2;1
20250417;04;2025;8195473;1;2;1;10;;1;327.96737911;18;1;2;1;28;8;1996;3;1;1;2;;1;;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250417;04;2025;8195474;1;1;1;10;;1;260.57854199;18;1;1;1;64;4;1961;1;2;;3;;1;;2;6;;;6;;;1;1;2;123000;4;4;4;4;4;4;4;4;1;2;;4;4;;;;2;1;1
20250417;04;2025;8195475;1;1;1;10;;1;366.17454149;18;1;1;2;23;4;2002;1;2;;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;5;413;2;;1;2;1
20250417;04;2025;8195475;1;2;1;10;;1;366.17454149;18;1;1;2;4;7;2020;3;1;1;2;;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;
20250417;04;2025;8195476;1;1;1;10;;1;215.8218361;18;1;1;2;76;4;1948;1;3;;3;;2;1;2;6;;;5;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250417;04;2025;8195477;1;1;1;10;;1;215.8218361;18;1;1;2;66;11;1958;1;3;;3;;2;1;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250417;04;2025;8195479;1;1;1;10;;1;323.26105448;18;1;1;2;36;12;1988;1;2;;2;;1;;1;6;;;4;;;1;1;3;178000;4;4;4;4;4;4;4;4;1;2;;8;3;913;5;913;1;2;1
20250417;04;2025;8195479;1;2;1;10;;1;323.26105448;18;1;1;2;10;5;2014;3;1;1;2;;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;
20250417;04;2025;8195481;1;1;1;10;;1;376.01102556;18;1;1;1;35;3;1990;1;2;;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;9;413;2;;2;1;1
20250417;04;2025;8195482;1;1;1;10;;1;315.15728711;18;1;1;2;65;10;1959;1;3;;3;;2;2;2;6;;;4;;;1;3;;;4;4;4;4;3;4;4;4;1;2;;4;4;;;;2;2;1
20250417;04;2025;8195482;1;2;1;10;;1;315.15728711;18;1;1;1;9;4;2015;8;2;;3;;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;
20250417;04;2025;8195484;1;1;1;10;;1;225.9109392;18;1;1;1;62;1;1963;1;2;;3;;1;;2;6;;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;2;1;1
20250417;04;2025;8195484;1;2;1;10;;1;225.9109392;18;1;2;2;61;4;1963;2;3;;3;;1;;1;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;1;2;1
20250417;04;2025;8195485;1;1;1;10;;1;266.50078158;18;1;1;1;66;11;1958;1;3;;3;;1;;1;6;;;5;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250417;04;2025;8195486;1;1;1;10;;1;251.12309989;18;1;1;2;29;12;1995;1;2;;2;;1;;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;913;5;913;1;2;1
20250417;04;2025;8195487;1;1;1;10;;1;287.15555628;18;1;1;1;64;2;1961;1;3;;3;;1;;2;1;500_01;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;1;;;;2;1;1
20250417;04;2025;8195487;1;2;1;10;;1;287.15555628;18;1;2;2;50;2;1975;2;3;;3;;1;;2;1;500_01;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;1;2;1
20250417;04;2025;8195487;1;3;1;10;;1;287.15555628;18;1;3;2;25;3;2000;3;1;2;1;1;1;;2;1;500_01;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;3;613;2;;1;2;1
20250417;04;2025;8195487;1;4;1;10;;1;287.15555628;18;1;4;2;16;12;2008;3;1;2;1;1;1;;2;1;500_01;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20250417;04;2025;8195488;1;1;1;10;;1;350.73757053;18;1;1;1;55;10;1969;1;3;;3;;1;;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250417;04;2025;8195488;1;2;1;10;;1;350.73757053;18;1;2;2;48;11;1976;2;3;;3;;1;;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250417;04;2025;8195488;1;3;1;10;;1;350.73757053;18;1;3;1;7;6;2017;8;2;;2;;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;
20250417;04;2025;8195489;1;1;1;10;;1;313.06743416;18;1;1;2;52;5;1972;1;3;;3;;1;;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250417;04;2025;8195489;1;2;1;10;;1;313.06743416;18;1;2;2;27;4;1998;3;1;1;2;;1;;2;6;;;6;;;1;1;1;56000;4;2;4;4;4;4;4;4;1;2;;8;4;913;5;913;1;2;1
20250417;04;2025;8195489;1;3;1;10;;1;313.06743416;18;1;3;2;7;9;2017;8;1;2;2;;1;;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;
20250417;04;2025;8195490;1;1;1;10;;1;460.24781451;18;1;1;1;35;5;1989;1;2;;3;;1;;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;2;1;1
20250417;04;2025;8195490;1;2;1;10;;1;460.24781451;18;1;2;2;52;11;1972;2;3;;3;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;1;;;;1;2;1
20250417;04;2025;8195490;1;3;1;10;;1;460.24781451;18;1;3;1;13;3;2012;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;
20250417;04;2025;8195491;1;1;1;10;;2;315.44237048;18;1;1;2;60;8;1964;1;3;;3;;1;;1;6;;;3;1;2;1;3;;;4;4;3;4;4;4;4;4;1;2;;4;3;;;;1;2;1
20250417;04;2025;8195491;1;2;1;10;;2;315.44237048;18;1;2;1;55;5;1969;2;2;;2;;1;;1;6;;;3;1;1;1;3;;;4;4;3;4;4;4;4;4;1;2;;3;3;;;;2;1;1
20250417;04;2025;8195492;1;1;1;10;;2;344.19686746;18;1;1;2;64;5;1960;1;3;;3;;1;;1;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;1;2;1
20250417;04;2025;8195492;1;2;1;10;;2;344.19686746;18;1;2;1;49;10;1975;3;1;1;3;;1;;1;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250417;04;2025;8195493;1;1;1;10;;2;387.80724085;18;1;1;1;26;1;1999;1;2;;2;;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250417;04;2025;8195494;1;1;1;10;;2;482.91761279;18;1;1;2;36;11;1988;1;2;;2;;1;;1;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;1;2;1
20250417;04;2025;8195494;1;2;1;10;;2;482.91761279;18;1;2;1;11;9;2013;3;1;1;2;;1;;1;6;;;6;;;1;3;;;4;2;4;4;4;4;4;4;1;1;1;3;3;;;;;;
20250417;04;2025;8195494;1;3;1;10;;2;482.91761279;18;1;1;1;3;5;2021;3;1;1;2;;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;
20250417;04;2025;8195495;1;1;1;10;;2;668.61892043;18;1;1;1;39;12;1985;1;2;;2;;1;;1;6;;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;2;1;1
20250417;04;2025;8195495;1;2;1;10;;2;668.61892043;18;1;2;2;35;5;1989;2;2;;2;;1;;1;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;1;2;1
20250417;04;2025;8195495;1;3;1;10;;2;668.61892043;18;1;3;1;15;6;2009;3;1;2;1;1;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;
20250417;04;2025;8195495;1;4;1;10;;2;668.61892043;18;1;4;2;13;10;2011;3;1;2;1;1;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20250417;04;2025;8195495;1;5;1;10;;2;668.61892043;18;1;5;2;11;2;2014;3;1;2;1;1;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20250417;04;2025;8195495;1;6;1;10;;2;668.61892043;18;1;6;1;8;7;2016;3;1;2;1;1;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;
20250417;04;2025;8195496;1;1;1;10;;2;316.22232141;18;1;1;1;27;8;1997;1;2;;3;;1;;1;6;;;2;1;2;2;;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250417;04;2025;8195496;1;2;1;10;;2;316.22232141;18;1;2;2;29;12;1995;2;2;;2;;1;;1;6;;;2;1;1;2;;;;4;4;4;4;4;4;4;4;1;2;;4;4;;;;1;2;1
20250417;04;2025;8195497;1;1;1;10;;2;315.44237048;18;1;1;1;63;10;1961;1;3;;3;;1;;1;6;;;3;1;2;1;3;;;4;4;4;3;4;4;4;4;1;2;;3;2;;;;2;1;1
20250417;04;2025;8195497;1;2;1;10;;2;315.44237048;18;1;2;2;57;6;1967;2;3;;2;;1;;1;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;1;2;1
20250417;04;2025;8195498;1;1;1;10;;2;315.44237048;18;1;1;1;63;6;1961;1;3;;3;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;2;1;1
20250417;04;2025;8195498;1;2;1;10;;2;315.44237048;18;1;2;2;65;8;1959;2;3;;3;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250417;04;2025;8195499;1;1;1;10;;2;506.01764877;18;1;1;1;43;11;1981;1;2;;2;;1;;1;6;;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250417;04;2025;8195499;1;2;1;10;;2;506.01764877;18;1;2;2;37;7;1987;2;2;;2;;1;;1;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;1;2;1
20250417;04;2025;8195499;1;3;1;10;;2;506.01764877;18;1;3;2;13;9;2011;3;1;2;1;1;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;
20250417;04;2025;8195499;1;4;1;10;;2;506.01764877;18;1;4;2;9;4;2016;3;1;2;1;1;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20250417;04;2025;8195499;1;5;1;10;;2;506.01764877;18;1;2;1;1;11;2023;3;1;2;1;1;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250417;04;2025;8195500;1;1;1;10;;2;521.49882037;18;1;1;2;45;6;1979;1;3;;3;;1;;1;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250417;04;2025;8195500;1;2;1;10;;2;521.49882037;18;1;2;1;12;2;2013;3;1;1;2;;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;
20250417;04;2025;8195500;1;3;1;10;;2;521.49882037;18;1;3;1;9;7;2015;3;1;1;2;;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20250417;04;2025;8195500;1;4;1;10;;2;521.49882037;18;1;1;2;2;2;2023;3;1;1;2;;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250417;04;2025;8195501;1;1;1;10;;2;262.86864207;18;1;2;1;80;2;1945;1;3;;3;;1;;1;6;;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250417;04;2025;8195501;1;2;1;10;;2;262.86864207;18;1;2;2;73;8;1951;2;3;;3;;1;;1;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250417;04;2025;8195502;1;1;1;10;;2;340.72159014;18;1;1;2;32;12;1992;1;2;;2;;1;;1;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250417;04;2025;8195502;1;2;1;10;;2;340.72159014;18;1;2;2;13;3;2012;3;1;1;2;;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;
20250417;04;2025;8195502;1;3;1;10;;2;340.72159014;18;1;1;1;9;12;2015;3;1;1;2;;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20250417;04;2025;8195503;1;1;1;10;;2;327.8206138;18;1;1;2;38;11;1986;1;2;;2;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;4;;;;1;2;1
20250417;04;2025;8195503;1;2;1;10;;2;327.8206138;18;1;2;1;50;12;1974;2;3;;3;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250417;04;2025;8195503;1;3;1;10;;2;327.8206138;18;1;1;2;13;10;2011;3;1;1;2;;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;5;;;;;;
20250417;04;2025;8195503;1;4;1;10;;2;327.8206138;18;1;1;2;6;8;2018;3;1;1;1;2;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;
20250417;04;2025;8195504;1;1;1;10;;2;503.67764852;18;1;1;1;37;3;1988;1;2;;2;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250417;04;2025;8195504;1;2;1;10;;2;503.67764852;18;1;2;2;23;3;2002;2;2;;2;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250417;04;2025;8195504;1;3;1;10;;2;503.67764852;18;1;2;1;4;8;2020;3;1;2;1;1;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;
20250417;04;2025;8195505;1;1;1;10;;2;357.37936134;18;1;1;1;29;9;1995;1;2;;2;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;2;1;1
20250417;04;2025;8195505;1;2;1;10;;2;357.37936134;18;1;2;2;25;1;2000;2;2;;2;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250417;04;2025;8195505;1;3;1;10;;2;357.37936134;18;1;2;1;0;10;2024;3;1;2;1;1;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250417;04;2025;8195506;1;1;1;10;;2;262.86864207;18;1;1;1;68;10;1956;1;3;;3;;1;;1;6;;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;2;1;1
20250417;04;2025;8195506;1;2;1;10;;2;262.86864207;18;1;2;2;62;4;1963;2;3;;3;;1;;1;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;1;2;1
20250417;04;2025;8195507;1;1;1;10;;2;357.37936134;18;1;1;1;40;6;1984;1;2;;2;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;2;1;1
20250417;04;2025;8195507;1;2;1;10;;2;357.37936134;18;1;2;2;30;9;1994;2;2;;2;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;1;2;1
20250417;04;2025;8195507;1;3;1;10;;2;357.37936134;18;1;3;1;8;4;2017;3;1;2;2;;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;
20250417;04;2025;8195508;1;1;1;10;;2;323.17270071;18;1;1;1;53;9;1971;1;3;;3;;1;;1;6;;;4;;;1;3;;;4;4;3;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250417;04;2025;8195509;1;1;1;10;;2;402.43134399;18;1;1;2;29;6;1995;1;3;;3;;1;;1;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;1;2;1
20250417;04;2025;8195509;1;2;1;10;;2;402.43134399;18;1;2;1;9;8;2015;3;1;1;2;;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20250417;04;2025;8195509;1;3;1;10;;2;402.43134399;18;1;1;1;0;9;2024;3;1;1;2;;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250417;04;2025;8195510;1;1;1;10;;2;409.81688836;18;1;1;1;29;2;1996;1;2;;2;;1;;1;6;;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;2;1;1
20250417;04;2025;8195510;1;2;1;10;;2;409.81688836;18;1;2;2;19;12;2005;2;2;;2;;1;;1;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250417;04;2025;8195511;1;1;1;10;;2;299.2106199;18;1;1;1;68;11;1956;1;3;;3;;1;;1;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;2;1;1
20250417;04;2025;8195512;1;1;1;10;;2;191.57979815;18;1;1;2;58;5;1966;1;3;;3;;1;;1;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250417;04;2025;8195512;1;2;1;10;;2;191.57979815;18;1;2;2;27;10;1997;3;1;1;2;;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250417;04;2025;8195513;1;1;1;10;;2;451.24012151;18;1;1;1;28;1;1997;1;2;;2;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;4;;;;2;1;1
20250417;04;2025;8195513;1;2;1;10;;2;451.24012151;18;1;2;2;27;10;1997;2;2;;2;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250417;04;2025;8195513;1;3;1;10;;2;451.24012151;18;1;2;1;11;11;2013;3;1;2;2;;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;
20250417;04;2025;8195513;1;4;1;10;;2;451.24012151;18;1;2;1;1;6;2023;3;1;2;1;1;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250417;04;2025;8195514;1;1;1;10;;2;323.17270071;18;1;1;1;35;5;1989;1;2;;2;;1;;1;6;;;4;;;1;3;;;3;4;4;4;4;4;4;4;2;2;;1;0;;;;2;1;1
20250417;04;2025;8195515;1;1;1;10;;2;262.86864207;18;1;1;1;62;12;1962;1;3;;3;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;2;1;1
20250417;04;2025;8195515;1;2;1;10;;2;262.86864207;18;1;2;2;56;10;1968;2;2;;2;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;4;;;;1;2;1
20250417;04;2025;8195516;1;1;1;10;;2;323.17270071;18;1;1;1;26;9;1998;1;2;;2;;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250417;04;2025;8195517;1;1;1;10;;2;590.36993072;18;1;1;1;18;6;2006;1;2;;3;;1;;1;6;;;1;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;2;1;1
20250417;04;2025;8195517;1;2;1;10;;2;590.36993072;18;1;2;2;16;7;2008;2;2;;2;;1;;1;6;;;1;1;1;2;;;;4;4;4;4;4;4;4;4;1;2;;3;4;;;;;;
20250417;04;2025;8195517;1;3;1;10;;2;590.36993072;18;1;2;1;1;6;2023;3;1;2;2;;1;;1;6;;;;;;2;;;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250417;04;2025;8195518;1;1;1;10;;2;299.2106199;18;1;1;1;73;11;1951;1;3;;3;;1;;1;6;;;5;;;1;3;;;4;4;3;3;4;4;4;4;1;2;;3;3;;;;2;1;1
20250417;04;2025;8195519;1;1;1;10;;2;503.67764852;18;1;1;1;30;10;1994;1;2;;2;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;2;;;;2;1;1
20250417;04;2025;8195519;1;2;1;10;;2;503.67764852;18;1;2;2;17;5;2007;2;2;;2;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;;;
20250417;04;2025;8195519;1;3;1;10;;2;503.67764852;18;1;2;1;0;7;2024;3;1;2;1;1;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250417;04;2025;8195520;1;1;1;10;;2;263.51860117;18;1;1;1;52;11;1972;1;2;;3;;1;;1;6;;;2;1;2;2;;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250417;04;2025;8195520;1;2;1;10;;2;263.51860117;18;1;2;2;49;12;1975;2;3;;3;;1;;1;6;;;2;1;1;2;;;;4;4;4;4;4;4;4;4;1;2;;4;4;;;;1;2;1
20250417;04;2025;8195521;1;1;1;10;;2;191.57979815;18;1;1;2;36;9;1988;1;2;;2;;1;;1;6;;;4;;;2;;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250417;04;2025;8195521;1;2;1;10;;2;191.57979815;18;1;2;2;35;2;1990;6;2;;2;;1;;1;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250417;04;2025;8195522;1;1;1;10;;2;323.17270071;18;1;1;1;34;10;1990;1;2;;2;;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;2;1;1
20250417;04;2025;8195523;1;1;1;10;;2;597.53840869;18;1;1;2;23;7;2001;1;2;;3;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;1;2;1
20250417;04;2025;8195523;1;2;1;10;;2;597.53840869;18;1;2;1;30;4;1995;2;2;;2;;1;;1;6;;;2;1;1;2;;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;2;1;1
20250417;04;2025;8195523;1;3;1;10;;2;597.53840869;18;1;3;1;5;10;2019;3;1;1;1;2;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;3;0;;;;;;
20250417;04;2025;8195523;1;4;1;10;;2;597.53840869;18;1;1;1;3;10;2021;3;1;1;1;2;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;
20250417;04;2025;8195524;1;1;1;10;;2;262.86864207;18;1;1;1;63;11;1961;1;3;;3;;1;;1;6;;;3;1;2;1;1;3;162500;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250417;04;2025;8195524;1;2;1;10;;2;262.86864207;18;1;2;2;57;5;1967;2;3;;3;;1;;1;6;;;3;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;1;2;1
20250417;04;2025;8195525;1;1;1;10;;2;492.88042106;18;1;1;1;42;12;1982;1;3;;2;;1;;1;6;;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;2;;;;2;1;1
20250417;04;2025;8195525;1;2;1;10;;2;492.88042106;18;1;2;2;47;12;1977;2;2;;2;;1;;1;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;1;2;1
20250417;04;2025;8195525;1;3;1;10;;2;492.88042106;18;1;3;1;17;1;2008;3;1;2;1;1;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;;;
20250417;04;2025;8195525;1;4;1;10;;2;492.88042106;18;1;4;1;13;9;2011;3;1;2;1;1;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;
20250417;04;2025;8195526;1;1;1;10;;2;323.17270071;18;1;1;1;25;11;1999;1;2;;2;;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250417;04;2025;8195527;1;1;1;10;;2;389.53036766;18;1;1;2;37;3;1988;1;2;;2;;1;;1;6;;;2;1;2;1;3;;;3;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250417;04;2025;8195527;1;2;1;10;;2;389.53036766;18;1;2;1;54;4;1971;2;2;;3;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250417;04;2025;8195527;1;3;1;10;;2;389.53036766;18;1;3;1;8;6;2016;3;1;1;1;2;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;
20250417;04;2025;8195527;1;4;1;10;;2;389.53036766;18;1;4;2;4;7;2020;3;1;1;1;2;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;
20250417;04;2025;8195528;1;1;1;10;;2;323.17270071;18;1;1;1;32;12;1992;1;3;;3;;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;2;1;1
20250417;04;2025;8195529;1;1;1;10;;2;262.86864207;18;1;1;1;60;7;1964;1;2;;2;;1;;1;6;;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;4;;;;2;1;1
20250417;04;2025;8195529;1;2;1;10;;2;262.86864207;18;1;2;2;56;11;1968;2;2;;3;;1;;1;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;4;;;;1;2;1
20250417;04;2025;8195530;1;1;1;10;;2;389.53036766;18;1;1;2;36;1;1989;1;2;;2;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;1;2;1
20250417;04;2025;8195530;1;2;1;10;;2;389.53036766;18;1;2;1;37;11;1987;2;3;;3;;1;;1;6;;;2;1;1;1;3;;;4;4;3;2;4;4;4;4;1;2;;3;5;;;;2;1;1
20250417;04;2025;8195530;1;3;1;10;;2;389.53036766;18;1;3;2;8;4;2016;3;1;1;1;2;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;
