DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6410S1;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P6790;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P1879;P1805;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P1880;P1881;P1882;P3148;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P7240;P7240S1;OFICIO;RAMA2D_R4;OCI;MES;P6430;RAMA4D_R4;INGLABO;DPTO;fex_c_2011;RAMA4DP8_R4
5517715;1;5;1;60;44;1;44;1;1; ; ;1; ; ;1;1;1;1;96; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;1;500000;2; ;2; ;2; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .;6; ; ; ; ; ; ; ; ;72; ;                                                                                                                                                                                                                                                         .;72; ; ;9;7; ;1; ;1;2;1;11;1;1; ;1; ; ; ; ; ; ;1;1;1;5;84;1; ;2; ; ; ; ; ; ; ;9;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;39;47;1;07;1;4719;908526;44;63,2939474335396; 
5517716;1;1;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;400000;1; ;3; ;12;2; ; ; ; ;3;1;2;72; ;                                                                                                                                                                                                                                                         .;72; ; ;1;4; ;4; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;1;4; ;2; ; ; ; ; ; ; ;1;14; ; ;2; ; ; ;1;1;2;1;1;1;2;2;1;1;2; ;1;1;2;2;2;2;2;1;8; ;98;49;1;07;4;4921;400000;44;170,075210273537; 
5517717;1;3;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;650000;1; ;3; ;12;2; ; ; ; ;3;1;1;13;2; ;13; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;5;1;1; ;2; ; ; ; ; ; ; ;1;14; ; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;1;1;2;2;1;2;2;1;3; ;41;47;1;07;4;4772;650000;44;63,2939474335396; 
5517718;1;1;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;600000;1; ;3; ;12;2; ; ; ; ;3;1;1;91; ;                                                                                                                                                                                                                                                         .;91; ; ;1;4; ;6; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;12;3;4; ;2; ; ; ; ; ; ; ;3;14; ; ;2; ; ; ;1;1;1;1;1;2;2;1;1;1;2; ;2;1;2;2;2;2;2;1;5; ;98;49;1;07;4;4921;600000;44;132,612477395266; 
5517718;1;7;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;700000;1; ;3; ;12;2; ; ; ; ;3;1;1;60; ;                                                                                                                                                                                                                                                         .;60; ; ;1;6; ;11; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;240;4; ;2; ; ; ; ; ; ; ;13;3;20; ;2; ; ; ;1;1;1;1;1;1;2;2;1;1;2; ;1;1;2;2;2;2;2;1;5; ;45;47;1;07;4;4789;700000;44;132,612477395266; 
5517718;1;8;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;100000;1; ;1; ;1;2; ; ; ; ;1;1;2;21;1; ;10;6; ;2;7; ;11; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;10;2;1;20;1;1;1;1;2;1;2;1;2;2;2;2;2; ;2;1;1;2;2;2;2;1;3; ;77;10;1;07;4;1081;100000;44;132,612477395266; 
5517720;1;1;1;60;44;1;44;1;1; ; ;1; ; ;1;2;2;2;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;800000;1; ;3; ;8;2; ; ; ; ;1;1;1;48; ;                                                                                                                                                                                                                                                         .;48; ; ;2;1; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;96;4; ;2; ; ; ; ; ; ; ;8;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;93;45;1;07;4;4520;800000;44;127,436113555615; 
5517722;1;1;1;60;44;1;44;1;2;2;4;1; ; ;2;2;2;2;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2;3500000;1; ;3; ;12;2; ; ; ; ;1;1;1;40; ;                                                                                                                                                                                                                                                         .;40; ; ;9;7; ;1; ;1;2;2;18;1;1; ; ; ; ; ; ; ; ;1;2;1;0;48;2; ;2; ; ; ; ; ; ; ;1;8;16; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;1;1;1;2;1;2;2;1;3; ;09;84;1;07;4;8412;3500000;44;71,7682353578522; 
5517722;1;2;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2;2000000;1; ;3; ;12;2; ; ; ; ;3;1;1;40; ;                                                                                                                                                                                                                                                         .;40; ; ;1;2; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;8;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;3; ;07;86;1;07;4;8692;2000000;44;71,7682353578522; 
5517723;1;1;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;400000;1; ;3; ;12;2; ; ; ; ;2;1;2;84; ;                                                                                                                                                                                                                                                         .;84; ; ;1;4; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;7;4; ;2; ; ; ; ; ; ; ;3;14; ; ;2; ; ; ;1;1;2;1;1;1;2;1;1;1;2; ;1;1;2;2;2;2;2;1;5; ;98;49;1;07;4;4921;400000;44;63,2939474335396; 
5517723;1;2;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;250000;1; ;3; ;9;2; ; ; ; ;3;1;2;84; ;                                                                                                                                                                                                                                                         .;84; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;6;6;4; ;2; ; ; ; ; ; ; ;9;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;41;47;1;07;4;4711;250000;44;63,2939474335396; 
5517723;1;4;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;120000;1; ;1; ;12;2; ; ; ; ;2;1;2;30;1; ;30; ; ;1;1; ;11; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;1;44;10;6; ; ;2;1; ;14; ; ;2; ; ; ;1;1;1;1;2;1;2;2;2;2;2; ;2;1;1;2;2;2;2;1;3; ;53;56;1;07;4;5611;120000;44;63,2939474335396; 
5517724;1;1;1;60;44;1;44;1;1; ; ;1; ; ;1;2;2;2;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ;3;900000;1; ;3; ;12;2; ; ; ; ;1;1;1;40; ;                                                                                                                                                                                                                                                         .;40; ; ;3;6; ;6; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;192;2; ;2; ; ; ; ; ; ; ;9;3;10; ;2; ; ; ;1;1;2;1;2;1;2;2;2;2;2; ;2;1;1;2;1;2;1;1;3; ;45;10;1;07;4;1081;900000;44;87,3491711624915; 
5517724;1;2;1;60;44;1;44;1;1; ; ;1; ; ;1;2;2;2;5; ;1; ;2;400000;2; ; ;1;350000;2; ;2; ;2; ;2; ; ;1;50000;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .;12; ; ; ; ; ; ; ; ;48; ;                                                                                                                                                                                                                                                         .;48; ; ;1;2; ;6; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;12;24;4; ;2; ; ; ; ; ; ; ;1;12;10; ;2; ; ; ;1;1;1;1;2;2;2;2;1;2;2; ;2;1;1;2;1;2;2;1;3; ;54;97;1;07;3;9700;750000;44;87,3491711624915; 
5517725;1;1;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;250000;1; ;3; ;12;2; ; ; ; ;2;1;2;40; ;                                                                                                                                                                                                                                                         .;40; ; ;2;4; ;11; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;12;4; ;2; ; ; ; ; ; ; ;13;3;15; ;2; ; ; ;1;1;1;1;2;1;2;2;1;1;2; ;1;1;2;2;1;2;2;1;5; ;97;47;1;07;4;4724;250000;44;187,057929756621; 
5517726;1;1;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;300000;1; ;3; ;12;1;3;2;0;1;3;3;2;84; ;                                                                                                                                                                                                                                                         .;84; ; ;3;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;120;1; ;2; ; ; ; ; ; ; ;10;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;21;10;1;07;5;1081;300000;44;71,9058194643865; 
5517726;1;2;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .;12; ; ; ; ; ; ; ; ;70; ;                                                                                                                                                                                                                                                         .;70; ; ;3;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;6;12;3; ;2; ; ; ; ; ; ; ;9;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;77;10;1;07;6;1081; ;44;71,9058194643865; 
5517726;1;3;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;240000;1; ;3; ;12;2; ; ; ; ;1;4;2;42; ;                                                                                                                                                                                                                                                         .;42; ; ;3;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;18;1;4; ;2; ; ; ; ; ; ; ;3;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;77;10;1;07;4;1081;240000;44;71,9058194643865; 
5517727;1;1;1;60;44;1;44;1;2;1; ;2;1; ;1;1;1;1;4; ;1; ;2;980600;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;108700;2;1;35000;2;2; ; ;2; ; ;2; ; ;2; ;1;1400000;1;1200000;2; ;2; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .;8; ; ; ; ; ; ; ; ;48; ;                                                                                                                                                                                                                                                         .;48; ; ;9;2; ;1; ;1;2;1;1;1;1; ; ; ; ; ; ; ; ;1;1;1;4;12;1; ;2; ; ; ; ; ; ; ;1;7;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;33;35;1;07;1;3513;980600;44;115,25555076431;7810
5517727;1;2;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;50000;1; ;3; ;12;2; ; ; ; ;2;1;2;21;2; ;21; ; ;1;1; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;18;4; ;2; ; ; ; ; ; ; ;2;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;2;1;1;3; ;79;95;1;07;4;9529;50000;44;115,25555076431; 
5517728;1;1;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;2;300000;1; ;3; ;12;2; ; ; ; ;3;1;1;17;2; ;17; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;2;1;2;2;1;2;2;1;3; ;45;47;1;07;4;4792;300000;44;63,2939474335396; 
5517728;1;2;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;900000;1; ;3; ;12;2; ; ; ; ;3;1;1;56; ;                                                                                                                                                                                                                                                         .;18;6; ;1;1; ;1; ;1;1;2;3;1; ;1; ; ; ; ; ; ; ;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ;1;2; ; ; ;1;1;1;1;2;2;2;2;2;1;2; ;1;1;2;2;1;2;2;1;5; ;03;45;1;07;4;4542;900000;44;63,2939474335396; 
5517729;1;1;1;60;44;1;44;1;2;2;12;2;4;VIGIL;1;2;1;1;36; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;1;60000;2;2; ; ;2; ; ;2; ; ;1;454263;1;430000;2; ;2; ;2; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .;12; ; ; ; ; ; ; ; ;48; ;                                                                                                                                                                                                                                                         .;48; ; ;9;7; ;1; ;1;2;1;98;1;1; ; ; ; ; ; ; ; ;1;1;1;0;12;4; ;2; ; ; ; ; ; ; ;8;12;10; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1;1;2;1;2;1;1;8; ;58;70;1;07;1;7010;908526;44;133,017797562589;8010
5517730;1;1;1;60;44;1;44;1;1; ; ;1; ; ;1;2;2;2;84; ;1; ;2;750000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .;12; ; ; ; ; ; ; ; ;84; ;                                                                                                                                                                                                                                                         .;84; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;36;4; ;2; ; ; ; ; ; ; ;8;12;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;2;1;3; ;45;47;1;07;1;4711;750000;44;119,52432839526; 
5517730;1;2;1;60;44;1;44;1;2;2;12;1; ; ;1;1;1;1;48; ;1; ;2;1000000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;107000;1;1;30000;2;2; ; ;2; ; ;2; ; ;1;490000;1;450000;2; ;2; ;2; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .;12; ; ; ; ; ; ; ; ;40; ;                                                                                                                                                                                                                                                         .;40; ; ;9;7; ;1; ;1;1;1;4;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;12;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;3; ;13;85;1;07;1;8511;1000000;44;119,52432839526; 
5517731;1;1;1;60;44;1;44;1;1; ; ;1; ; ;2;2;2;2;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ;2;450000;1; ;3; ;12;2; ; ; ; ;1;1;1;45; ;                                                                                                                                                                                                                                                         .;45; ; ;9;6; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;1;1;2;1;2;2;2;2;1;1;2; ;1;1;2;2;1;2;2;1;3; ;45;92;1;07;4;9200;450000;44;130,541832870323; 
5517731;1;3;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2;908000;1; ;3; ;12;2; ; ; ; ;1;1;1;48; ;                                                                                                                                                                                                                                                         .;48; ; ;9;7; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;12;17; ;2; ; ; ;1;1;1;1;2;2;2;2;1;1;2; ;1;1;1;2;1;2;2;1;3; ;59;86;1;07;4;8621;908000;44;130,541832870323; 
5517732;1;1;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;250000;1; ;3; ;12;2; ; ; ; ;3;1;1;13;1; ;13; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;36;1; ;2; ; ; ; ; ; ; ;13;14; ; ;1;40;1;1;1;1;1;1;2;2;2;2;2;2;2; ;1;1;1;2;2;2;2;1;3; ;41;47;1;07;4;4722;250000;44;141,526887463058; 
5517732;1;3;1;60;44;1;44;1;2;2;12;1; ; ;1;1;1;1;206; ;2; ;2;908000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106000;2;2; ; ;2; ; ;2; ; ;2; ; ;1;620000;1;600000;1;350000;2; ;2; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .;12; ; ; ; ; ; ; ; ;48; ;                                                                                                                                                                                                                                                         .;0;3; ;9;7; ;1; ;1;2;1;18;1;1; ; ; ; ; ; ; ; ;1;1;1;3;26;1; ;2; ; ; ; ; ; ; ;3;12;17; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;5; ;39;46;1;07;1;4643;908000;44;141,526887463058; 
5517733;1;1;1;60;44;1;44;1;2;1; ;1; ; ;1;1;1;1;96; ;1; ;2;908700;1;50000;2;2; ;2; ;2; ;2; ;2; ; ;1;108900;2;1;60000;2;2; ; ;2; ; ;2; ; ;2; ;1;460000;1;460000;2; ;2; ;2; ; ;                                                                                                                                                                                                                                                         .; ; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .;12; ; ; ; ; ; ; ; ;48; ;                                                                                                                                                                                                                                                         .;48; ; ;9;7; ;1; ;1;1;1;8;1;1; ; ; ; ; ; ; ; ;1;1;1;12;144;1; ;2; ; ; ; ; ; ; ;2;11;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;45;47;1;07;1;4773;908700;44;133,017797562589; 
5517733;1;2;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;3;80000;1; ;3; ;12;2; ; ; ; ;2;1;2;21;1; ;10;6; ;1;1; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;36;1; ;2; ; ; ; ; ; ; ;2;14; ;2;2; ; ; ;1;1;1;1;2;1;2;2;2;2;2; ;2;1;2;2;2;2;1;1;3; ;45;47;1;07;4;4792;80000;44;133,017797562589; 
5517734;1;1;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;850000;1; ;3; ;9;2; ; ; ; ;3;3;2;48; ;                                                                                                                                                                                                                                                         .;48; ; ;2;9; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;12;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;3; ;95;41;1;07;4;4112;850000;44;127,436113555615; 
5517735;1;1;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2; ;1; ;3; ;12;2; ; ; ; ;3;1;1;48; ;                                                                                                                                                                                                                                                         .;48; ; ;1;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;15;10; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1;1;1;1;2;1;1;3; ;41;47;1;07;4;4721; ;44;149,152298357138; 
5517735;1;2;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;2;0;1; ;1; ;2;2; ; ; ; ;3;1;2;7;2; ;7; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1;1;2;1;2;1;1;3; ;45;47;1;07;4;4792;0;44;149,152298357138; 
5517736;1;1;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;30000;1; ;3; ;12;2; ; ; ; ;3;1;1;6;1; ;6; ; ;1;1; ;11; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;4;3;3; ;2; ; ; ; ; ; ; ;9;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;3; ;56;96;1;07;4;9601;30000;44;253,175789734158; 
5517736;1;2;1;60;44;1;44;2; ; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;250000;1; ;3; ;12;2; ; ; ; ;3;1;1;48; ;                                                                                                                                                                                                                                                         .;20;6; ;2;2; ;11; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;24;4; ;2; ; ; ; ; ; ; ;1;13;20;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;3; ;95;41;1;07;4;4112;250000;44;253,175789734158; 
