DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;P3044;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P3047;P3048;P3049;P6765;P6765S1;P3053;P3054;P3055;P3056;P6760;P3061;P3063;P3064;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;CLASE;OCI;AREA;P6430;RAMA4D_R4;OFICIO_C8;RAMA2D_R4;INGLABO;MES;PERIODO;DPTO;FT;FEX_C18;P3363;P3364;P3364S1;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3051;P3051S1;P3052;P3052S1;P3365;P3365S1;P3054S1;P3055S1;P3057;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063S1;P3064S1;P3366;PER;REGIS
5049319;1;3;1;CHAQUETAS JEANS PANTALONES CAMISETAS CAMISAS VESTIDOS CONJUNTOS DEPORTIVOS PANTALONETAS;1;2;1;;1;;1;1;2;1;1;132;;1;1;1;1;2;1545000;2;;;2;;2;;2;;2;;2;;;1;117172;2;2;;;2;;;2;;;2;;;1;1545000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;12;1;1;1;0;15;1;;8;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;4;60;2;1;1;05;1;1410;7532;14;1545000;02;20220207;05;1;794.98849522;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049320;1;1;1;SERVICIOS DE EDUCACION;1;2;2;12;1;;1;1;2;1;1;3;;1;1;1;1;2;3000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;35;2;;35;;;6;7;;1;;1;2;1;98;1;1;1;0;7;4;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;8;15;2;1;1;05;1;8530;2341;85;3000000;02;20220207;05;1;1296.1362403;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049320;1;2;1;SERVICIOS DE EDUCACION;1;2;2;12;1;;1;1;2;1;1;36;;1;1;1;1;2;2000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;38;2;;38;;;7;7;;1;;1;1;1;98;1;1;1;0;28;1;;8;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;25;2;1;1;05;1;8530;2330;85;2000000;02;20220207;05;1;1296.1362403;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049320;1;3;1;SERVICIOS DE SALUD;1;2;1;;1;;1;1;2;1;1;24;;1;1;1;1;2;3400000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3400000;2;;1;98;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;0;3;;10;7;;1;;1;1;1;2;1;1;1;5;24;1;;2;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;4;35;2;1;1;05;1;8621;2131;86;3400000;02;20220207;05;1;1296.1362403;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049321;1;2;1;OFRECE CARNE DE CERDO Y RES EN CANAL;1;2;2;5;2;1;1;1;2;1;1;4;;1;1;1;1;1;1000000;2;;;1;30000;2;;2;;2;;2;;;1;117000;2;2;;;2;;;2;;;2;;;1;908526;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;48;;;48;;;10;7;;1;;1;1;1;5;1;1;1;0;5;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;4;50;5;1;1;05;1;1011;7511;10;1030000;02;20220207;05;1;769.51858949;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049324;1;1;1;TRANSPORTE PUBLICO DE PASAJEROS;2;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;1000000;1;;3;;1;1;8;84;;;84;;;1;4;;1;;1;1;3;18;1;2;1;4;2;4;;2;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;3;8;1;1;05;4;4921;8324;49;1000000;02;20220207;05;1;1020.838152;;;;;2;;;;;3;;;1000000;1000000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049324;1;3;1;PREPARACION Y VENTA DE ALIMENTOS;1;2;1;;1;;1;1;2;1;1;1;;1;1;1;1;1;1000000;2;;;2;;2;;2;;2;;2;;;1;117000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;48;;;48;;;4;7;;1;;1;1;1;0;1;1;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;20;8;1;1;05;1;5611;5120;56;1000000;02;20220207;05;1;1020.838152;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049325;1;1;1;FABRICACION DE EMPAQUES PLASTICOS BOLSAS;1;2;2;12;1;;1;1;2;1;1;20;;1;1;1;1;1;1000000;2;;;2;;2;;2;;2;;2;;;1;117000;2;1;35000;2;2;;;2;;;2;;;1;900000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;3;1;1;1;3;12;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;60;8;1;1;05;1;2221;9321;22;1000000;02;20220207;05;1;815.57210228;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049325;1;2;1;PREPARACION Y VENTA DE ALIMENTOS AL DETAL AREPAS DE CHOCOLO;1;1;;;1;;1;2;2;2;2;0;;9;9;9;9;2;980000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;48;;;48;;;3;7;;10;;2;;;;2;2;1;0;4;1;;3;;2;;;;;;2;;;;1;1;1;2;2;2;2;2;2;1;2;1;2;2;1;2;1;1;3;20;8;1;1;05;1;5619;9411;56;980000;02;20220207;05;1;815.57210228;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049327;1;1;1;INSTALAR REDES ELECTRICAS Y DE GAS;2;;;;;;;;;;;288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;1;2;;;;;;2000000;1;;3;;3;1;12;48;;;48;;;1;2;;2;;2;;;;2;2;1;3;40;1;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;25;2;1;1;05;4;4321;3113;43;2000000;02;20220207;05;1;1236.9950477;;;;;2;;;;;3;;;2000000;2000000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049327;1;2;1;PERFUMES LOCIONES CONSMETICOS BISUTERIA ARTICULOS HOGAR VESTUARIO UNISEX;2;;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;5;;1;2;2;;;;;;2;2;;;;;;200000;1;;3;;6;2;12;24;2;;24;;;1;1;;2;;2;;;;2;2;1;60;20;1;;13;POR DESPLAZAMIENTO;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;14;;3;1;1;05;4;4792;3322;47;200000;02;20220207;05;1;1236.9950477;;;;;2;;;;;3;;;1200000;1200000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049328;1;1;1;ASEO GENERAL EN CASAS DE FAMILIA;2;;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;300000;1;;3;;1;1;6;54;;;54;;;1;2;;2;;2;;;;2;2;1;96;216;1;;2;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;1;1;2;120;8;1;1;05;4;8121;9112;81;300000;02;20220207;05;1;744.80005794;;;;;2;;;;;3;;;300000;300000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049329;1;1;1;SERVICIOS PUBLICOS DOMICILIARIOS;1;2;1;;1;;1;1;1;1;1;384;;1;1;1;1;2;4000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;4000000;1;2000000;1;2000000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;56;;;56;;;10;7;;1;;1;2;1;34;1;1;1;10;24;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;7;210;1;1;1;05;1;3513;3113;35;4000000;02;20220207;05;1;1166.3482657;1;1;90000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049330;1;1;1;COMPRA CANECAS PLASTICAS Y METALICAS;2;;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;7;;;;;1;1;;;;;;2;;;3;;400000;1;;3;;8;2;12;30;2;;40;;;1;7;;2;;2;;;;2;2;1;1;9;1;;7;;2;;;;;;1;18;2;1;2;;;;;;;;;;;;1;1;1;2;1;1;2;40;8;1;1;05;4;4759;5221;47;400000;02;20220207;05;1;738.0797619;;;;;2;;;;;2;;;;;;;;;800000;0;400000;0;0;0;;;;;;;;;;;;;;2022;60
5049333;1;3;1;Maquilan productos de aseo;1;2;1;;1;;1;1;2;1;1;132;;1;1;1;1;2;4000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;19;1;2;1;2;24;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;1;1;1;8;25;2;1;1;;1;5229;2141;52;4000000;02;20220207;05;1;138.03750176;2;1;200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049335;1;3;1;PIEZAS EN MADERA;1;1;;;1;;2;2;2;2;2;168;;9;9;2;2;2;700000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;2;7;;2;;2;;;;2;2;1;3;7;4;;1;;2;;;;;;1;48;2;1;1;2;1;2;1;2;2;2;2;2;2;1;2;2;1;2;2;1;3;15;3;1;1;;1;1630;7522;16;700000;02;20220207;05;1;72.417789416;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049335;1;7;1;OBRAS CIVILES CASAS APTOS ETC;1;2;2;12;1;;1;1;2;1;1;36;;1;1;1;1;2;1000000;2;;;2;;2;;2;;2;;2;;;1;117317;2;2;;;2;;;2;;;2;;;1;460000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;9;7;;1;;1;1;1;3;1;1;1;5;42;4;;8;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;20;8;1;1;;1;4210;9312;42;1000000;02;20220207;05;1;72.417789416;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049336;1;1;1;SALUD BIENESTAR SERVICIOS DE EMERGENCIA GESTION DE INSTALACIONES;1;2;1;;1;;1;1;2;1;1;12;;1;1;1;1;1;1100000;2;;;2;;2;;2;;2;;2;;;1;117317;2;2;;;2;;;2;;;2;;;1;600000;2;;1;600000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;11;1;1;1;0;48;1;;8;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;20;2;1;1;;1;4321;7412;43;1100000;02;20220207;05;1;121.39148668;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049337;1;1;1;Formacion academica;1;2;1;;1;;1;1;1;1;1;348;;1;1;1;1;2;1000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;450000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;4;7;;1;;1;1;1;29;1;1;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;1;1;1;2;25;1;1;1;;1;8544;9622;85;1000000;02;20220207;05;1;243.55161235;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049339;1;3;1;Servicios deportivo;1;2;1;;1;;1;1;1;1;1;300;;1;1;1;1;2;1100000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;9;;;9;;;2;;1;420000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;5;7;;1;;1;1;1;25;1;1;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;20;2;1;1;;1;9319;0000;93;1100000;02;20220207;05;1;85.584660219;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049339;1;4;1;Construccion;1;2;1;;1;;1;1;1;1;1;72;;1;1;1;1;2;1300000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;450000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;12;2;;48;;;5;9;;1;;1;1;1;20;1;1;1;8;204;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;35;1;1;1;;1;4111;9622;41;1300000;02;20220207;05;1;85.584660219;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049339;1;5;1;Produccion y cultivos de flores;1;2;1;;1;;1;1;1;1;1;300;;1;1;1;1;2;1000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;1;420000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;7;8;;1;;1;1;1;20;1;1;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;13;30;1;1;1;;1;4774;6113;47;1000000;02;20220207;05;1;85.584660219;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049339;1;6;1;Hogar;1;2;1;;1;;1;1;1;1;1;60;;2;9;9;9;2;1000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;1;500000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;1;2;;1;;1;1;3;5;1;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;15;1;1;1;;3;9700;9111;97;1000000;02;20220207;05;1;85.584660219;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049339;1;8;1;Deporte;1;2;1;;1;;1;1;1;1;1;20;;1;1;1;1;2;1000000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;1;420000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;4;7;;1;;1;1;1;20;1;1;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;1;1;1;2;20;1;1;1;;1;9312;9622;93;1000000;02;20220207;05;1;85.584660219;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049340;1;1;1;Industria metalera;1;2;1;;1;;1;2;1;1;1;0;;1;1;1;1;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;9;;;9;;;9;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;48;;;48;;;1;7;;4;;2;;;;1;2;1;2;0;7;;8;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;15;5;1;1;;1;2511;7212;25;;02;20220207;05;1;90.731585858;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049340;1;6;1;Construcciones;2;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;1;;1;2;2;;;;;;2;2;;;;;;600000;1;;2;;1;1;12;48;;;48;;;3;9;;11;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;20;5;1;1;;4;4112;9313;41;600000;02;20220207;05;1;90.731585858;;;;;2;;;;;2;600000;600000;;;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049341;1;1;1;SERVICIO DE FUNDACION CON ASISTENCIA SOCIAL;1;2;1;;1;;1;1;2;1;1;180;;1;1;1;1;2;800000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;3;15;1;1;1;84;60;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;30;3;1;1;05;1;8790;7514;87;800000;02;20220207;05;1;864.18514598;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049341;1;2;1;SERVICIO DE ASEO;2;;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;800000;1;;1;;1;1;12;35;2;;35;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;1;1;1;1;1;2;2;1;2;60;3;1;1;05;4;8121;9111;81;800000;02;20220207;05;1;864.18514598;;;;;2;;;;;3;;;800000;800000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049341;1;5;1;REPUESTOS Y LUJOS;1;2;1;;1;;1;1;2;1;1;6;;1;1;1;1;2;1000000;2;;;2;;2;;2;;2;;2;;;1;117172;2;2;;;2;;;2;;;2;;;1;500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;48;;;48;;;5;7;;1;;1;2;1;0;1;1;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;95;3;1;1;05;1;4530;5223;45;1000000;02;20220207;05;1;864.18514598;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049342;1;1;1;SERVICIO DE ASEO EN GENERAL;1;2;1;;1;;1;1;2;1;1;216;;1;1;1;1;2;568000;2;;;2;;2;;1;105000;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;268000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;20;2;;24;;;2;2;;1;;1;2;1;19;1;1;1;12;58;4;;8;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;7;30;2;1;1;;3;9700;9112;97;568000;02;20220207;05;1;85.584660219;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049342;1;2;1;TRANSPORTE DE PASAJEROS INTERMUNICIPAL;1;2;1;;1;;1;1;2;1;1;7;;1;1;1;1;2;1000000;1;250000;2;2;;2;;2;;2;;2;;;1;117400;2;2;;;2;;;2;;;1;45000;2;1;300000;2;;2;;2;;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;7;4;;1;;1;1;1;7;1;1;1;0;16;1;;8;;1;1;4;300000;1;1;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;10;2;1;1;;1;4921;8331;49;1300000;02;20220207;05;1;85.584660219;1;2;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049342;1;3;1;SEGURIDAD PRIVADA PARA LOS CENTROS COMERCIALES;1;2;2;4;1;;1;1;2;1;1;4;;1;1;1;1;2;1000000;1;255000;2;2;;2;;2;;2;;2;;;1;117400;2;2;;;2;;;2;;;2;;;1;150000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;70;;;70;;;9;7;;1;;1;1;1;1;1;1;1;0;12;1;;8;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;20;2;1;1;;1;8010;3521;80;1000000;02;20220207;05;1;85.584660219;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049344;1;1;1;AMINISTRAR Y BRINDAR SEGURIDAD A PROPIETARIOS Y USUARIOS EN CENTRO COMERCIAL;1;2;1;;2;4;1;1;2;1;1;132;;1;1;1;1;2;1550000;1;85000;2;2;;2;;2;;2;;2;;;1;117175;2;1;40000;2;2;;;2;;;2;;;1;1550000;2;;2;;2;;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;56;;;10;7;;1;;1;1;1;12;1;1;1;0;18;1;;8;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;40;2;1;1;05;1;6820;5414;68;1550000;02;20220207;05;1;1408.5176135;5;2;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049345;1;1;1;GASEOSAS AGUA BEBIDAS ENERGETICAS;1;2;2;12;1;;1;1;1;1;1;1;;1;1;1;1;2;1200000;2;;;2;;2;;2;;2;;2;;;1;117172;2;2;;;2;;;2;;;2;;;1;1000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;7;7;;1;;1;1;1;16;1;1;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;11;45;2;1;1;08;1;1104;5243;11;1200000;02;20220207;08;1;704.76199221;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049345;1;2;1;JUGOS GASEOSAS AGUA BEBIDAS ENERGETICAS;2;;;;;;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;150000;1;;3;;1;1;12;48;;;48;;;1;1;;3;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;14;;2;1;1;08;4;4729;1420;47;150000;02;20220207;08;1;704.76199221;;;;;2;;;;;3;;;350000;350000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049346;1;3;1;TRANSPORTE TERRESTRE DE PASAJEROS;2;;;;;;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;1000000;1;;3;;1;1;12;48;;;48;;;1;4;;2;;2;;;;2;2;1;0;18;1;;1;;2;;;;;;2;;;;1;1;1;2;1;2;2;1;1;2;1;1;2;2;1;2;2;1;11;20;8;1;1;08;4;4921;8321;49;1000000;02;20220207;08;1;515.74521056;;;;;2;;;;;3;;;1000000;1000000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049347;1;1;1;ARREGLO Y CONSTRUCCION DE VIVIENDAS;2;;;;;;;;;;;576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;100000;1;;3;;1;2;2;30;1;;30;;;1;2;;3;;2;;;;2;2;2;;;;;;;2;;;;;;1;20;1;1;1;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;10;8;1;1;08;4;4111;9313;41;100000;02;20220207;08;1;434.43610165;;;;;2;;;;;3;;;100000;100000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049347;1;2;1;ROPA PARA TODA LA FAMILIA;1;2;1;;1;;1;1;2;1;1;192;;1;1;1;1;2;1050000;2;;;2;;2;;2;;2;;2;;;1;117000;1;2;;;2;;;2;;;2;;;1;950000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;16;1;1;1;12;72;3;;8;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;30;2;1;1;08;1;1410;8153;14;1050000;02;20220207;08;1;434.43610165;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049347;1;3;1;SERVICIO MEDICO;1;2;1;;1;;1;1;2;1;1;0;;1;1;1;1;2;100000;2;;;2;;2;;2;;2;;2;;;1;117000;1;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;48;;;48;;;10;7;;1;;1;1;1;0;1;1;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;2;40;5;1;1;08;1;8610;5321;86;100000;02;20220207;08;1;434.43610165;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5049347;1;4;1;CORTE DE CABELLO;2;;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;1;2;;;;;;600000;1;;3;;11;1;6;48;;;48;;;1;1;;2;;2;;;;2;2;1;0;24;1;;3;;2;;;;;;1;16;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;14;;9;1;1;08;4;9602;5141;96;600000;02;20220207;08;1;434.43610165;;;;;2;;;;;3;;;600000;600000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
