PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20250207;02;2025;8115866;1;5;1;70;;1;149.30844757;05;1;;;;;;;;;1;;86;0;5;2;10;2;3;;2;;.;5414;85;8544
20250207;02;2025;8115869;1;3;1;70;;1;355.19691937;05;1;;;;;;;;;1;;6;0;2;1;10;2;2;;2;;.;3422;93;9312
20250206;02;2025;8115876;1;1;1;70;05;1;1190.8345667;05;1;;;;;;;;;1;;96;0;5;5;2;2;3;;2;;.;1420;47;4724
20250206;02;2025;8115881;1;1;1;70;05;1;1181.5427531;05;1;;;;;;;;;1;;84;0;3;4;1;2;3;;2;;.;5223;47;4711
20250206;02;2025;8115886;1;2;1;70;05;1;783.64374652;05;;1;96;1;;;;46;1600000;1;;24;0;1;1;5;2;2;;2;;5223;5223;47;4771
20250206;02;2025;8115888;1;1;1;70;05;1;798.94320787;05;1;;;;;;;;;1;;144;5;5;1;8;2;3;;2;;.;8153;14;1410
20250206;02;2025;8115888;1;2;1;70;05;1;798.94320787;05;;1;52;1;;;;46;1800000;1;;1;4;6;1;9;2;2;;1;1300000;4222;4222;82;8220
20250206;02;2025;8115890;1;1;1;70;05;1;1319.8555641;05;1;;;;;1;;46;1423000;1;;48;0;9;1;4;2;2;;2;;.;7122;43;4330
20250206;02;2025;8115890;1;2;1;70;05;1;1319.8555641;05;1;;;;;;;;;1;;360;0;3;1;10;2;2;;2;;.;4311;47;4711
20250206;02;2025;8115891;1;3;1;70;05;1;833.88010432;05;1;;;;;;;;;1;;1;1;2;1;3;2;2;;2;;.;5131;56;5611
20250206;02;2025;8115891;1;5;1;70;05;1;833.88010432;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250206;02;2025;8115893;1;3;1;70;05;1;1118.757187;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250206;02;2025;8115896;1;4;1;70;05;1;981.65333751;05;;1;8;1;;;;46;1423000;1;;2;5;6;1;10;2;2;;2;;9112;9112;81;8121
20250206;02;2025;8115898;1;1;1;70;05;1;1071.254451;05;1;;;;;;;;;1;;228;0;4;3;1;2;2;;2;;.;9111;97;9700
