DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,P5220,P5220S1,P6008,P6007,P6007S1,HOGAR,P4000,P4010,P4020,P4030S1,P4030S1A1,P4030S2,P4030S3,P4030S4,P4030S4A1,P4030S5,P4040,REGIS,CLASE,MES,DPTO,fex_c_2011
5424783,1,3,2,2,1,1,1,1,3,1,,,100000000,500000,,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,1,4,1,2,1,2,1,1,1,2,01,2,04,15,1251.2526825
5424792,1,2,2,3,1,4,1,1,5,1,,,98,98,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,5,2,,1,1,1,2,1,2,2,2,2,,1,1,01,2,04,15,1274.0303873
5424793,1,3,3,3,1,4,1,1,4,1,,,50000000,98,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,6,2,,1,1,1,2,1,2,2,2,2,,1,1,01,2,04,15,1651.8294358
5424794,1,2,2,2,1,4,1,1,4,4,,,,150000,,2,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,1,2,1,2,2,2,2,,1,1,01,2,04,15,1061.2694752
5424795,1,3,3,2,1,4,1,1,5,3,,,,,300000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,10,2,,1,1,1,2,1,2,2,2,2,,1,1,01,2,04,15,2235.9734061
5424796,1,4,3,2,1,4,1,1,5,1,,,98,98,,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,4,8,2,,1,1,1,2,1,2,2,2,2,,1,1,01,2,04,15,2079.3549186
5424797,1,3,1,3,1,4,1,1,4,3,,,,,150000,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,2,2,2,2,,1,1,01,2,04,15,645.55928923
5424798,1,4,2,2,1,4,1,1,5,1,,,98,98,,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,1,4,1,2,2,2,2,,1,1,01,2,04,15,880.95839047
5424799,1,4,2,2,1,5,1,1,4,1,,,98,400000,,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,3,2,,1,1,1,4,1,2,2,2,2,,1,1,01,2,04,15,558.99335152
5424800,1,3,1,3,1,4,1,1,5,3,,,,,100000,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,1,2,1,2,2,2,2,,1,1,01,2,04,15,2044.6428987
5424801,1,2,1,2,1,4,1,1,5,4,,,,150000,,2,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,1,1,2,2,2,2,,1,1,01,2,04,15,645.55928923
5424802,1,2,1,2,1,4,1,1,5,4,,,,98,,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,2,2,2,2,,1,1,01,2,04,15,645.55928923
5424803,1,3,2,2,1,4,1,1,4,3,,,,,200000,2,1,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,1,4,2,,1,1,1,2,1,2,2,2,2,,1,1,01,2,04,15,1627.1260587
5424804,1,3,2,2,1,4,1,1,5,3,,,,,150000,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,6,2,,1,1,1,2,1,2,2,2,2,,1,1,01,2,04,15,2235.9734061
5424805,1,3,2,1,1,5,1,1,4,2,,1200000,98,450000,,2,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,3,1,1,1,1,1,4,1,2,2,1,2,,1,1,01,2,04,15,1427.6562776
5424806,1,3,1,2,1,4,1,1,5,5,,,,98,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,3,1,1,2,2,2,2,,1,2,01,2,04,15,2198.6900122
5424807,1,4,2,2,1,4,1,1,5,1,,,80000000,200000,,2,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,3,4,2,,1,1,1,2,1,2,2,2,2,,1,2,01,2,04,15,1543.1357931
5424808,1,3,1,2,1,4,1,1,5,5,,,,98,,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,3,1,1,2,2,2,2,,1,2,01,2,04,15,2198.6900122
5424809,1,3,1,2,1,4,1,1,5,1,,,98,200000,,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,2,2,2,2,,1,2,01,2,04,15,1179.3991988
5424810,1,5,4,3,1,4,1,1,5,5,,,,98,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,4,2,,1,1,1,2,1,2,2,2,2,,1,2,01,2,04,15,1021.2482756
5424811,1,3,1,2,1,4,1,1,5,1,,,50000000,200000,,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,3,1,2,2,2,2,,1,2,01,2,04,15,1335.5926599
5424812,1,2,1,2,1,4,1,1,5,1,,,98,98,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,2,1,1,2,2,2,2,,1,2,01,2,04,15,1335.5926599
5424816,1,4,4,1,1,1,1,1,5,4,,,,250000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,7,2,,1,1,1,2,1,1,2,1,1,1,1,1,01,2,04,17,1245.6863585
5424817,1,2,2,1,1,1,1,1,4,4,,,,100000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,3,2,,1,1,5,2,1,1,2,1,1,1,1,1,01,2,04,17,827.9449776
5424818,1,4,3,1,1,1,1,1,4,1,,,99,150000,,2,1,1,1,1,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,4,2,,1,1,7,3,1,1,2,1,1,1,1,1,01,2,04,17,912.74282019
5424819,1,3,1,1,1,1,1,1,4,1,,,30000000,150000,,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,4,2,1,1,2,1,1,1,1,1,01,2,04,17,466.18746955
5424820,1,2,2,1,1,1,1,1,4,3,,,,,140000,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,3,2,,1,1,7,2,1,1,2,1,1,1,1,1,01,2,04,17,1110.9506976
5424821,1,4,3,1,1,1,1,1,4,1,,,40000000,300000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,3,2,,1,1,1,2,1,1,2,1,1,1,1,1,01,2,04,17,1053.9934028
5424822,1,3,3,1,1,1,1,1,4,1,,,25000000,100000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,4,4,2,,1,1,7,2,1,1,2,1,1,1,1,1,01,2,04,17,537.8053668
5424823,1,3,2,2,1,4,2,1,4,4,,,,100000,,2,2,1,2,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,17,541.94249079
5424824,1,3,1,2,1,5,2,5,5,4,,,,150000,,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,2,1,2,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,17,466.18746955
5424825,1,3,2,3,1,4,2,1,4,4,,,,130000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,3,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,17,1109.198585
5424826,1,4,1,2,1,4,2,1,4,1,,,30000000,200000,,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,,1,2,,1,1,4,3,1,1,2,2,2,,2,,01,2,04,17,642.39538304
5424827,1,3,2,2,1,5,2,1,5,1,,,98,120000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,1,4,1,2,2,2,2,,2,,01,2,04,17,1850.1874884
5424828,1,3,1,2,1,3,2,1,4,1,,,98,80000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,04,17,466.18746955
5424829,1,3,1,2,1,4,2,1,4,1,,,15000000,100000,,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,17,888.37478683
5424830,1,3,2,2,1,4,2,1,4,4,,,,98,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,4,3,1,2,2,2,2,,2,,01,2,04,17,466.18746955
5424831,1,3,2,2,1,5,2,1,4,1,,,98,98,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,3,3,2,,1,1,1,4,1,2,2,2,2,,2,,01,2,04,17,827.9449776
5424832,1,3,2,2,1,4,2,1,5,1,,,12000000,200000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,17,1009.9932505
5424833,1,4,3,2,1,4,2,1,4,4,,,,200000,,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,4,2,,1,1,1,2,1,2,2,2,2,,2,,01,2,04,17,594.92271634
5424834,1,3,2,2,1,4,2,1,4,4,,,,200000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,3,3,2,,1,1,1,4,1,2,2,2,2,,2,,01,2,04,17,466.18746955
5424835,1,4,3,2,1,5,2,1,5,4,,,,300000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,4,2,,1,1,1,2,1,2,2,2,2,,2,,01,2,04,17,969.86016973
5424836,1,2,1,2,1,4,2,1,4,4,,,,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,4,1,2,2,2,2,,2,,01,2,04,17,884.23766284
5424837,1,3,1,2,1,4,2,1,4,1,,,98,200000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,4,1,2,2,2,2,,2,,01,2,04,17,888.37478683
5424838,1,3,1,2,1,4,2,1,4,4,,,,98,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,1,4,1,2,2,2,2,,2,,01,2,04,17,888.37478683
5424839,1,3,1,2,1,4,2,5,5,4,,,,160000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,,2,,01,2,04,17,888.37478683
5424840,1,4,3,2,1,4,2,1,5,4,,,,200000,,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,3,4,2,,1,1,1,2,1,2,2,2,2,,2,,01,2,04,17,1287.6802736
5424841,1,2,1,2,1,4,2,5,5,4,,,,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,1,2,1,9,2,2,2,,2,,01,2,04,17,884.23766284
5424842,1,3,3,2,1,4,1,1,4,4,,,,70000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,5,2,,1,1,1,2,1,2,2,2,2,,1,1,01,2,04,17,1653.7317236
5424843,1,3,2,2,1,4,2,1,4,1,,,35000000,80000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,3,3,2,,1,1,4,2,1,2,2,2,2,,2,,01,2,04,17,466.18746955
5424844,1,2,1,2,1,5,2,5,4,4,,,,150000,,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,1,4,1,9,2,2,2,,2,,01,2,04,17,1476.9080777
5424846,1,4,2,3,1,5,2,1,4,1,,,99,150000,,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,5,1,5,1,1,1,2,1,2,2,2,2,,2,,01,2,04,17,961.1342211
5424847,1,2,1,2,1,3,2,1,5,1,,,98,98,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,2,1,2,2,2,2,,2,,01,2,04,17,598.39523077
5424848,1,3,2,3,1,4,2,1,4,4,,,,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,5,2,,1,1,1,2,1,2,2,2,2,,2,,01,2,04,17,679.72055893
5424849,1,4,3,3,1,4,2,1,5,1,,,50000000,200000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,1,2,1,2,2,2,2,,2,,01,2,04,17,466.18746955
5424850,1,7,3,2,1,4,2,1,4,4,,,,300000,,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,4,4,2,,1,1,1,4,1,2,2,2,2,,2,,01,2,04,17,767.99091596
5424851,1,4,3,2,1,5,2,1,5,4,,,,200000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,3,5,2,,1,1,1,2,1,2,2,2,2,,2,,01,2,04,17,1054.6580123
5424852,1,4,2,2,1,5,2,1,4,1,,,30000000,80000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,3,2,,1,1,1,2,1,2,2,2,2,,2,,01,2,04,17,466.18746955
5427413,1,3,3,2,1,4,2,1,5,4,,,,200000,,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,7,2,,1,1,1,2,2,,2,2,2,,2,,01,2,04,68,2047.2564226
5427414,1,5,3,2,1,4,2,1,5,1,,,70000000,600000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,3,1,2,,2,2,2,,2,,01,2,04,68,782.65437027
5427415,1,3,1,2,1,4,6,1,5,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,3,1,2,,2,2,2,,2,,01,2,04,68,1775.1922648
5427416,1,3,2,2,1,4,2,1,4,4,,,,200000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,68,1985.0757891
5427417,1,3,2,2,1,4,2,1,5,1,,,40000000,200000,,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,68,903.85654429
5427418,1,3,2,2,1,4,2,1,4,4,,,,300000,,2,2,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,4,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,04,68,2073.2667276
5427419,1,3,2,2,1,4,2,1,4,4,,,,300000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,68,1528.4933544
5427616,1,1,1,2,1,4,6,1,5,2,,1300000,98,400000,,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,5,4,1,1,2,2,2,,2,,01,2,04,68,782.65437027
5427617,1,5,2,2,1,1,6,1,4,1,,,50000000,100000,,2,1,2,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,1,3,3,2,,1,1,1,4,1,1,2,2,1,1,2,,01,2,04,68,1143.2606105
5427618,1,4,2,2,1,4,6,1,5,1,,,70000000,500000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,4,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,04,68,3130.6174811
5427619,1,2,1,2,1,4,2,1,4,4,,,,200000,,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,68,922.3462243
5427620,1,4,1,2,2,4,6,1,5,1,,,60000000,300000,,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,3,2,1,1,2,2,2,,2,,01,2,04,68,1927.7801702
5427620,2,4,1,2,2,4,6,1,5,4,,,,200000,,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,2,1,3,2,1,1,2,2,2,,2,,01,2,04,68,1927.7801702
5427620,3,3,1,2,2,4,6,1,5,4,,,,100000,,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,3,1,3,2,1,1,2,2,2,,2,,01,2,04,68,1927.7801702
5427621,1,3,3,6,,4,3,5,5,4,,,,80000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,6,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,70,722.21956483
5427622,1,3,2,2,1,4,3,5,5,5,,,,100000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,70,751.86986574
5427623,1,3,2,2,1,4,3,5,5,5,,,,80000,,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,7,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,70,1478.8810759
5427624,1,3,2,6,,4,3,5,5,4,,,,40000,,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,5,2,,1,1,4,1,1,1,2,2,2,,2,,01,2,04,70,774.31547264
5427625,1,3,2,2,1,3,3,5,5,4,,,,60000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,70,835.54955075
5427626,1,2,1,2,1,4,3,1,4,5,,,,70000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,70,718.081416
5427627,1,3,2,6,,4,3,5,5,5,,,,40000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,5,2,,1,1,4,2,1,1,2,2,2,,2,,01,2,04,70,726.23999862
5427628,1,3,2,6,,4,3,5,5,4,,,,50000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,5,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,04,70,1463.4214698
5427629,1,4,2,2,1,4,3,5,5,4,,,,70000,,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,04,70,1484.3345974
5427630,1,4,2,2,1,4,3,5,5,4,,,,70000,,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,1,2,1,1,2,2,2,,2,,01,2,04,70,560.90546481
5427631,1,3,2,6,,4,3,5,5,5,,,,50000,,2,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,1,9,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,04,70,906.8633111
5427632,1,4,3,6,,4,3,5,5,4,,,,50000,,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,12,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,04,70,1950.2861613
5427633,1,3,3,2,1,4,3,5,5,5,,,,80000,,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,3,4,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,04,70,1080.6050838
5427634,1,3,2,2,1,4,1,5,5,4,,,,80000,,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,1,1,1,1,2,2,2,,1,2,01,2,04,70,772.51971614
5427635,1,2,1,6,,4,1,5,5,4,,,,40000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,1,1,5,1,1,1,2,2,2,,1,2,01,2,04,70,718.081416
5427636,1,3,2,2,1,4,3,1,4,5,,,,50000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,1,1,3,8,2,,1,1,4,2,1,1,2,2,2,,2,,01,2,04,70,1043.0600209
5427637,1,4,1,2,1,4,3,5,5,4,,,,100000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,70,990.94247498
5427660,1,1,1,3,2,1,1,1,4,3,,,,,150000,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,6,2,,1,1,1,4,1,1,2,2,1,3,1,2,01,2,04,54,811.43225304
5427660,2,1,1,3,2,1,1,1,4,3,,,,,200000,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,2,1,1,4,1,1,2,2,1,3,1,2,01,2,04,54,811.43225304
5427661,1,2,2,2,1,1,1,2,3,3,,,,,150000,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,8,2,,1,1,1,2,1,1,1,2,1,1,1,2,01,2,04,54,1621.5550523
5427662,1,3,2,3,1,3,2,1,4,3,,,,,250000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,3,5,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,04,54,558.99335152
5427663,1,1,1,3,2,1,1,1,3,3,,,,,200000,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,1,2,1,1,1,2,1,1,1,1,01,2,04,54,558.99335152
5427664,1,1,1,6,,3,2,2,4,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,8,1,1,0,2,2,2,,2,,01,2,04,54,1203.4811987
5427665,1,4,1,3,1,3,1,1,3,4,,,,300000,,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,1,4,1,0,1,2,1,1,1,2,01,2,04,54,827.81224712
5427667,1,2,1,6,,4,2,1,3,4,,,,80000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,3,2,,1,1,5,2,1,1,1,2,2,,2,,01,2,04,54,892.22235704
5427675,1,4,3,3,1,1,1,1,3,2,,200000,100000000,400000,,2,1,1,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,5,2,,1,1,1,4,1,2,1,2,1,1,1,2,01,2,04,15,905.1447517
5427676,1,2,1,2,1,5,2,1,4,4,,,,120000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,,1,1,1,2,1,2,2,2,2,,2,,01,2,04,17,466.18746955
5428130,1,1,1,6,,4,8,2,5,3,,,,,60000,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,68,1775.1922648
5428131,1,4,3,2,1,4,8,1,4,1,,,40000000,120000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,68,1233.4421017
5428132,1,2,1,6,,4,8,1,5,3,,,,,200000,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,3,1,1,1,2,2,2,,2,,01,2,04,68,1023.5585774
5428136,1,2,1,6,,3,1,6,,5,,,,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,,1,2,,1,1,4,1,1,1,2,2,2,,1,2,01,2,04,70,650.57811427
5428137,1,3,2,2,1,4,1,5,5,1,,,15000000,100000,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,6,2,,1,1,1,2,1,0,2,2,2,,1,2,01,2,04,70,698.22219304
5428138,1,4,2,2,1,3,1,5,5,5,,,,50000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,1,2,1,0,2,2,2,,1,2,01,2,04,70,1024.7309247
5428139,1,4,2,2,1,3,1,1,1,1,,,250000000,100000,,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,,3,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,04,70,1018.1984239
5428140,1,3,2,2,1,4,1,5,5,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,,5,2,,1,1,4,2,1,1,2,2,2,,1,2,01,2,04,70,1140.1400258
5428141,1,2,1,6,,4,1,5,5,5,,,,40000,,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,,2,2,,1,1,4,1,1,0,2,2,2,,1,2,01,2,04,70,718.081416
5428142,1,4,3,2,1,4,1,1,1,3,,,,,30000,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,6,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,04,70,1308.0285456
5428143,1,3,2,2,1,4,1,5,5,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,4,2,,1,1,4,1,1,0,2,2,2,,1,2,01,2,04,70,979.21972982
5428145,1,2,1,6,,4,1,1,4,3,,,,,25000,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,1,1,1,0,2,2,2,,1,2,01,2,04,70,801.83469875
5428146,1,3,2,2,1,4,1,1,1,4,,,,50000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,4,2,1,1,2,2,2,,1,2,01,2,04,70,1356.1240244
5428147,1,4,1,2,1,4,1,1,1,4,,,,30000,,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,1,1,4,2,1,1,2,2,2,,1,2,01,2,04,70,1252.1743913
5428149,1,3,1,2,1,3,1,1,4,4,,,,70000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,1,1,1,2,1,0,2,2,2,,1,2,01,2,04,70,1189.3142314
