DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5433699,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,251.37221005
5434466,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,300000,2,1,04,4,23,1867.5331433
5434466,2,2,2,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,1867.5331433
5434466,2,3,2,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,23,1867.5331433
5434467,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,967.69266598
5434468,1,1,1,80,2,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,23,1242.3532553
5434468,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,23,1242.3532553
5434468,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,1242.3532553
5434468,1,6,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,1242.3532553
5434468,1,7,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,23,1242.3532553
5434468,1,9,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,1242.3532553
5434469,1,2,1,80,2,1,1,,2,,,12,POR LA PANDEMIA DEL COVID 19,2,,2,,1,42,500000,2,1,04,2,23,1081.5590888
5434469,1,3,1,80,2,2,,,,2,,,.,2,,2,,1,48,400000,2,1,04,,23,1081.5590888
5434469,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,1081.5590888
5434470,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,1202.3165981
5434471,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,973.98736398
5434471,1,5,1,80,2,1,3,,2,,,9,,2,,2,,2,,908526,2,1,04,2,23,973.98736398
5434472,1,1,1,80,2,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,23,657.69066282
5434473,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,23,1495.0491781
5434473,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,23,1495.0491781
5434473,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,23,1495.0491781
5434474,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,23,985.1136564
5434474,2,2,2,80,2,1,9,EMBARAZO,2,,,9,,2,,2,,2,,300000,2,1,04,3,23,985.1136564
5434475,1,2,1,80,2,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,23,832.9280488
5434475,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,23,832.9280488
5434476,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,23,978.16892491
5434476,1,3,1,80,2,1,6,,2,,,9,,2,,2,,1,42,800000,2,1,04,3,23,978.16892491
5434477,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,23,851.07365273
5434477,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,851.07365273
5434477,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,23,851.07365273
5434477,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,23,851.07365273
5434524,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,23,3735.6892206
5434525,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,3058.0221568
5434525,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,23,3058.0221568
5434525,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,23,3058.0221568
5434528,1,1,1,80,2,1,8,,2,,,8,,2,,2,,,,,2,1,04,4,23,1473.1386733
5434528,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,1473.1386733
5434529,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,3721.7986307
5434530,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,2412.7818653
5434530,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,2412.7818653
5434531,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,4156.1950123
5434533,1,2,1,80,2,1,8,,2,,,9,,2,,1,70000,2,,300000,2,1,04,1.1,23,4533.5243668
5434534,1,1,1,80,2,1,4,,2,,,4,,2,,2,,2,,300000,2,1,04,3,23,3123.5651973
5434536,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,23,3466.1396393
5434536,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,23,3466.1396393
5434538,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,23,1473.1386733
5434539,1,2,1,80,2,1,7,,2,,,4,,2,,2,,2,,400000,2,1,04,3,23,3068.639833
5434539,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,23,3068.639833
5434540,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,3626.270803
5434542,1,2,1,80,2,1,8,,1,,1,9,,2,,2,,,,,2,1,04,2,23,3377.3990669
5434544,1,1,1,80,2,1,5,,2,,,10,,3,,2,,2,,800000,3,1,04,4,23,1885.9390233
5434545,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,23,1473.1386733
5434545,1,6,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,1473.1386733
5434546,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,5573.1081981
5434547,1,1,1,80,2,1,8,,2,,,9,,2,,2,,2,,400000,2,1,04,4,23,3418.0015302
5434547,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,23,3418.0015302
5434548,1,1,1,80,2,1,1,,1,,1,9,,2,,2,,1,48,400000,2,1,04,1.4,23,2698.2910277
5434549,1,2,1,80,2,1,4,,2,,,4,,2,,2,,2,,400000,2,1,04,3,23,3348.1884795
5434549,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,23,3348.1884795
5434549,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,23,3348.1884795
5434549,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,23,3348.1884795
5434549,2,1,2,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,23,3348.1884795
5434550,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,23,3465.9463453
5434552,1,2,1,80,2,1,3,,2,,,1,,2,,2,,1,40,300000,2,1,04,3,23,3004.2297909
5434553,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,583.30341416
5434553,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,583.30341416
5434553,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,583.30341416
5434553,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,583.30341416
5434585,1,2,1,80,2,2,,,,1,3,1,,2,,2,,,,800000,2,1,04,,44,1077.5230114
5434585,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1077.5230114
5434585,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1077.5230114
5434585,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1077.5230114
5434586,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,1271.6695487
5434587,1,3,1,80,2,2,,,,1,2,5,,2,,2,,,,,2,1,04,,44,583.30341416
5434588,1,2,1,80,2,1,1,,1,,3,5,,2,,2,,1,48,600000,2,1,04,4,44,1365.5814072
5434589,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1372.4512989
5434589,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1372.4512989
5434589,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,1372.4512989
5434590,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1239.47164
5434590,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1239.47164
5434590,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1239.47164
5434590,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,1239.47164
5434590,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,1239.47164
5434591,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,843.41075011
5434593,1,1,1,80,2,1,8,,2,,,3,,2,,2,,,,,2,1,04,1.2,44,1201.7445107
5434594,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,583.30341416
5434595,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,583.30341416
5434595,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,583.30341416
5434595,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,583.30341416
5434595,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,583.30341416
5434595,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,583.30341416
5434597,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,746.75567966
5434598,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,1204.3339575
5434598,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,1204.3339575
5434598,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,1204.3339575
5434599,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,1271.943339
5434600,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,798.71569701
5434601,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,800000,2,1,04,,44,798.71569701
5434601,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,798.71569701
5434603,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,810.16115274
5434605,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,583.30341416
5434606,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1480.5518251
5434606,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1480.5518251
5434606,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,1480.5518251
5434607,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1145.209192
5434607,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,1145.209192
5434607,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,44,1145.209192
5434622,1,2,1,80,2,1,8,,2,,,11,,2,,2,,,,,2,1,04,4,47,1828.7713691
5434622,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,1828.7713691
5434622,1,6,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,47,1828.7713691
5434622,1,7,1,80,2,1,3,,2,,,11,,2,,2,,,,,2,1,04,4,47,1828.7713691
5434623,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,998.43290796
5434623,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,998.43290796
5434623,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,998.43290796
5434624,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1746.1715102
5434624,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,1746.1715102
5434625,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1933.9902959
5434626,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,2137.7838397
5434627,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1687.0754958
5434627,1,3,1,80,2,1,9,COVID 19,2,,,12,COVID 19,2,,2,,,,,2,1,04,2,47,1687.0754958
5434627,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1687.0754958
5434627,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1687.0754958
5434629,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,1652.5224649
5434629,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,1652.5224649
5434629,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,1652.5224649
5434631,1,2,1,80,2,1,3,,2,,,1,,2,,2,,,,,2,1,04,4,47,1109.0807318
5434632,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1822.2354056
5434632,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1822.2354056
5434632,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,1822.2354056
5434632,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,1822.2354056
5434633,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1616.8141003
5434633,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1616.8141003
5434636,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1506.1662764
5434636,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1506.1662764
5434636,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,1506.1662764
5434636,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,1506.1662764
5434637,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,2366.3328641
5434637,1,5,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,47,2366.3328641
5434637,1,8,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,2366.3328641
5434642,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1428.4426944
5434642,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1428.4426944
5434642,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1428.4426944
5434642,1,8,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1428.4426944
5434642,1,9,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1428.4426944
5434642,1,10,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,1428.4426944
5434642,1,11,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,1428.4426944
5434644,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1178.9005971
5434644,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,1178.9005971
5434644,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1178.9005971
5434647,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1746.1715102
5434647,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1746.1715102
5434649,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1986.6974391
5434649,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1986.6974391
5434649,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,1986.6974391
5434649,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,1986.6974391
5434682,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,866.32160296
5434682,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,866.32160296
5434683,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,1986.176744
5434684,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,2028.1600363
5434685,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,869.07549799
5434686,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1024.5938421
5434686,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1024.5938421
5434689,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1109.0807318
5434690,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,47,1447.8403208
5434690,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1447.8403208
5434690,1,3,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,47,1447.8403208
5434690,1,5,1,80,2,2,,,,2,,,.,2,,2,,2,,400000,2,1,04,,47,1447.8403208
5434705,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,47,1639.1465607
5434705,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1639.1465607
5434705,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,1639.1465607
5434705,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,1639.1465607
5434706,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,2122.3297766
5434707,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,2090.4359681
5434707,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,2090.4359681
5434708,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,47,1300.338338
5434708,1,2,1,80,2,1,9,DEBIDO A LA PANDEMIA,2,,,1,,2,,2,,,,,2,1,04,1.1,47,1300.338338
5434708,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1300.338338
5434709,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1530.6298236
5434709,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1530.6298236
5434711,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,2094.541081
5434712,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1798.3579583
5434712,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1798.3579583
5434712,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,1798.3579583
5434713,1,4,1,80,2,1,3,,2,,,9,,2,,2,,2,,908526,2,1,04,1.4,47,2135.3373858
5434715,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,47,2000.3713406
5434730,1,3,1,80,2,1,9,DEBIDO A LA PANDEMIA,2,,,12,DEBIDO A LA PANDEMIA,2,,2,,,,,2,1,04,1.4,47,1238.7252732
5434731,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1064.5988861
5434731,1,4,1,80,2,2,,,,2,,,.,2,,2,,2,,98,2,1,04,,47,1064.5988861
5434732,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1170.4095785
5434733,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1500.5623211
5434734,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,951.68042259
5434734,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,951.68042259
5434734,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,951.68042259
5434735,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,1142.930052
5434735,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,1142.930052
5434739,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1015.1532312
5434739,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1015.1532312
5434739,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,47,1015.1532312
5434740,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,500000,2,1,04,4,47,1158.5586726
5434740,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,1158.5586726
5434740,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,47,1158.5586726
5434772,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,54,1524.8062339
5434773,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,54,797.99246604
5434773,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,54,797.99246604
5434773,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,54,797.99246604
5434774,1,2,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,04,3,54,1072.5552125
5434774,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,54,1072.5552125
5434776,1,2,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,54,498.83955218
5434776,1,3,1,80,2,1,7,,1,,4,9,,2,,2,,,,,2,1,04,4,54,498.83955218
5434776,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,54,498.83955218
5434777,1,2,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,04,4,54,864.22053591
5434777,1,3,1,80,2,1,8,,2,,,9,,2,,2,,2,,500000,2,1,04,1.3,54,864.22053591
5434779,1,3,1,80,2,1,8,,2,,,2,,2,,2,,,,,2,1,04,1.2,54,1001.362974
5434779,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,54,1001.362974
5434780,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,54,709.86327831
5434781,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,54,562.5089378
5434781,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,562.5089378
5434831,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,68,4753.096166
5434831,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,68,4753.096166
5434832,1,3,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,68,4037.8284971
5434833,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,68,4662.8014618
5434834,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,68,6016.0001275
5434835,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,68,3179.0982627
5434835,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,68,3179.0982627
5434836,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,68,7049.8116193
5434836,1,9,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,68,7049.8116193
5434837,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,68,5384.8302481
5434838,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,04,2,68,5140.2714157
5434839,1,2,1,80,2,1,8,,2,,,2,,2,,2,,,,,2,1,04,1.4,68,3088.8035584
5434851,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,15,2809.910268
5434851,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,15,2809.910268
5434851,1,6,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,15,2809.910268
5434852,1,1,1,80,2,1,7,,2,,,8,,2,,2,,,,,2,1,04,2,15,905.1447517
5434852,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,15,905.1447517
5434853,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,15,2280.7227289
5434854,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,1413.7263652
5434862,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,04,3,15,2053.0211327
5434863,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,1.4,15,3620.5790068
5434863,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,15,3620.5790068
5434864,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,15,1447.9579443
5434864,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,1447.9579443
5434864,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,15,1447.9579443
5434865,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,15,1902.6992977
5434866,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,15,1816.9738876
5434867,1,2,1,80,2,1,8,,2,,,1,,1,,2,,1,48,908600,2,1,04,2,15,2717.5004737
5434868,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,15,1183.7519978
5434868,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,1183.7519978
5434870,1,1,1,80,2,1,7,,2,,,8,,1,,2,,,,,2,1,04,2,15,905.1447517
5434870,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,905.1447517
5434870,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,905.1447517
5434871,1,2,1,80,2,1,1,,2,,,1,,2,,2,,,,,2,1,04,2,15,1767.7122754
5434871,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,15,1767.7122754
5434872,1,2,1,80,2,1,4,,2,,,9,,2,,2,,,,,2,1,04,1.3,15,1586.3941061
5434872,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,1586.3941061
5434872,1,5,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,15,1586.3941061
5434875,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,15,1124.9683685
5434875,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,15,1124.9683685
5434876,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,15,1948.7256652
5434889,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,48,900000,2,1,04,,15,4084.9931024
5434890,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,98,2,1,04,4,15,1203.5254984
5434892,1,1,1,80,2,1,5,,2,,,4,,3,,2,,,,,3,1,04,4,15,1609.4596379
5434892,1,2,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,15,1609.4596379
5434893,1,2,1,80,2,1,9,PANDEMIA COVID 19,2,,,1,,2,,2,,1,48,1000000,2,1,04,2,15,1021.2482756
5434894,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,04,2,15,1179.3991988
5434895,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,15,1685.6186807
5434896,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,15,2198.6900122
5434897,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,1994.4579136
5434897,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,15,1994.4579136
5434898,1,2,1,80,2,1,8,,2,,,1,,2,,2,,,,,2,1,04,1.4,15,3794.915411
5434898,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,3794.915411
5434898,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,15,3794.915411
5434899,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,15,1609.4596379
5434899,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,15,1609.4596379
5434902,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,1998.1081455
