DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,MES,P6430,RAMA4D_R4,INGLABO,DPTO,fex_c_2011,RAMA4DP8_R4
5428166,1,1,1,60,2,70,1,1,,,1,,,1,2,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,600000,1,4800000,3,,8,2,,,,,1,3,2,46,,.,46,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,4,12,4,,2,,,,,,,,2,11,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,93,45,1,04,4,4520,600000,70,1370.9500657,
5428167,1,2,1,60,2,70,2,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,600000,1,6000000,3,,12,2,,,,,3,10,2,54,,.,54,,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,4,1,,2,,,,,,,,1,14,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,1,1,3,,98,49,1,04,4,4921,600000,70,1600.9596217,
5428167,1,3,1,60,2,70,1,1,,,1,,,2,2,2,1,36,,1,,2,300000,2,,,1,150000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,49,,.,49,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,4,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,62,01,1,04,8,0142,450000,70,1600.9596217,
5428387,1,1,1,60,2,70,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,0,1,5000000,3,,12,2,,,,,2,3,2,42,,.,21,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,72,4,,2,,,,,,,,2,3,20,2,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,5,,61,01,1,04,4,0113,0,70,1252.1743913,
5428387,1,2,1,60,2,70,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,200000,1,400000,3,,2,2,,,,,3,1,2,20,1,,20,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,24,240,3,,2,,,,,,,,3,14,,,1,15,2,1,1,1,2,1,2,2,2,1,2,2,2,,2,1,2,2,2,2,2,1,5,,41,47,1,04,4,4724,200000,70,1252.1743913,
5428388,1,2,1,60,2,70,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,120000,1,1500000,3,,12,2,,,,,3,1,2,20,2,,20,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,28,36,1,,1,70,10,4,,50000,1,1,1,14,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,2,2,2,2,2,1,8,,94,16,1,04,4,1690,170000,70,1013.1017821,
5428389,1,1,1,60,2,70,1,2,1,,1,,,1,1,1,1,386,,1,,2,2700000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1350000,1,2700000,1,1350000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,30,3,TRABAJA CON EL MAGISTERIO,30,,,9,7,,1,,1,3,1,32,1,1,,,,,1,,,,1,1,1,0,12,4,,2,,,,,,,,8,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,1,,13,85,1,04,2,8530,2700000,70,903.05285249,
5428390,1,1,1,60,2,70,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,3600000,3,,12,2,,,,,3,3,2,24,2,,24,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,60,3,,2,,,,,,,,9,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,77,10,1,04,4,1081,300000,70,774.9158772,
5428390,1,2,1,60,2,70,2,,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,0,1,4800000,3,,12,2,,,,,3,10,2,45,,.,28,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,3,,1,70,16,4,,200000,1,8,3,11,40,2,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,61,01,1,04,4,0113,200000,70,774.9158772,
5428390,1,5,1,60,2,70,1,1,,,1,,,1,1,2,1,13,,1,,2,600000,2,,,1,200000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,600000,2,,1,300000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,1,2,,2,,2,,,,1,,,,,,1,,,,2,2,2,,,,,2,,,,,,,,,11,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,54,97,1,04,3,9700,800000,70,774.9158772,
5428391,1,1,1,60,2,70,2,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,0,1,6000000,3,,12,2,,,,,2,1,2,42,,.,24,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,42,4,,2,,,,,,,,3,10,30,2,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,9,,61,01,1,04,4,0112,0,70,751.86986574,
5428391,1,2,1,60,2,70,2,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,3600000,3,,12,2,,,,,3,1,2,40,,.,40,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,27,3,,2,,,,,,,,5,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,57,96,1,04,4,9602,300000,70,751.86986574,
5428392,1,1,1,60,2,70,2,,,,,,,,,,,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,0,1,4800000,3,,12,2,,,,,2,9,2,40,,.,28,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,52,8,,2,,,,,,,,3,3,60,2,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,9,,61,01,1,04,4,0112,0,70,560.90546481,
5428393,1,1,1,60,2,70,2,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,0,1,4000000,3,,12,2,,,,,3,3,2,40,,.,28,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,72,1,,1,70,20,4,,300000,1,1,3,11,20,2,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,61,01,1,04,4,0113,300000,70,1002.3593438,
5428393,1,2,1,60,2,70,2,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,400000,1,5000000,3,,12,2,,,,,3,3,2,49,,.,49,,,1,1,,2,,2,,,,1,,,,,,1,,,,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,41,47,1,04,4,4711,400000,70,1002.3593438,
5428394,1,1,1,60,2,70,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,0,1,6000000,3,,12,2,,,,,2,10,2,40,,.,26,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,8,,2,,,,,,,,3,3,20,2,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,9,,61,01,1,04,4,0113,0,70,663.37983869,
5428395,1,1,1,60,2,70,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,0,1,5000000,3,,12,2,,,,,3,3,2,44,,.,24,6,,1,8,,2,,2,,,,1,,,,,,1,,,,2,2,1,0,120,4,,2,,,,,,,,3,3,16,2,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,61,01,1,04,4,0113,0,70,1107.787435,
5428396,1,1,1,60,2,70,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,0,1,7000000,3,,12,2,,,,,2,1,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,1,,,,2,2,1,0,24,1,,1,70,20,4,,300000,1,4,1,3,13,,2,,,,1,1,1,1,2,2,2,1,2,1,2,,2,1,2,2,1,2,2,1,9,,61,01,1,04,4,0112,300000,70,963.45424741,
5428398,1,1,1,60,2,70,2,,,,,,,,,,,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,0,1,7000000,3,,12,2,,,,,2,3,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,4,,2,,,,,,,,3,3,50,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,61,01,1,04,4,0112,0,70,779.05221694,
5428398,1,2,1,60,2,70,1,2,2,10,2,1,,1,1,2,1,3,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,877803,2,,1,433901,2,,2,,2,,,.,,,,,,,,,.,10,,,,,,,,,40,,.,40,,,9,1,,1,,1,1,1,8,1,1,,,,,,,,,1,1,1,2,10,1,,2,,,,,,,,1,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,54,88,1,04,1,8890,908526,70,779.05221694,7810
5428399,1,3,1,60,2,70,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,0,1,2000000,3,,12,2,,,,,3,3,2,28,2,,18,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,3,,2,,,,,,,,6,3,20,2,2,,,,1,1,2,1,2,2,2,1,2,1,2,,2,1,2,2,1,2,2,1,5,,61,01,1,04,4,0112,0,70,560.90546481,
5428402,1,2,1,60,2,15,1,2,1,,1,,,1,2,1,1,120,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,600000,1,600000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,6,10,,1,,1,1,1,9,1,1,,,,,,,,,1,1,1,0,60,1,,2,,,,,,,,3,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,71,05,1,04,1,0510,908526,15,1426.4836271,
5428403,1,1,1,60,2,15,1,2,1,,1,,,1,1,1,1,24,,1,,2,2000000,2,,,2,,2,,2,,2,,2,,,2,,,1,120000,2,2,,,2,,,2,,,1,1000000,1,1000000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,4,10,,1,,1,1,1,7,1,1,,,,,,,,,1,1,1,0,24,1,,2,,,,,,,,3,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,97,05,1,04,1,0510,2000000,15,3264.9564008,
5428403,1,2,1,60,2,15,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,0,1,0,3,,12,1,1,0,1,0,2,1,2,21,2,,21,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,4,,2,,,,,,,,9,3,16,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,61,01,1,04,4,0141,0,15,3264.9564008,
5428404,1,3,1,60,2,15,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,450000,1,4000000,2,,12,2,,,,,2,1,2,35,2,,35,,,1,8,,3,,2,,,,1,,,,,,1,,,,2,2,1,6,240,1,,2,,,,,,,,3,3,15,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,61,01,1,04,4,0161,450000,15,1426.4836271,
5428405,1,1,1,60,2,15,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,1350000,1,12000000,3,,12,1,1,0,0,1,2,3,2,30,2,,30,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,240,1,,2,,,,,,,,11,3,16,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,5,,61,01,1,04,4,0121,1350000,15,1909.383682,
5428405,1,2,1,60,2,15,2,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,20,2,,20,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,4,,2,,,,,,,,9,3,15,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,1,1,3,,62,01,1,04,6,0121,,15,1909.383682,
5428405,1,3,1,60,2,15,1,2,1,,1,,,1,1,1,1,10,,1,,2,1600000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,800000,1,800000,2,,2,,2,,2,,,.,,,,,,,,,.,10,,,,,,,,,48,,.,48,,,6,10,,1,,1,1,1,4,1,1,,,,,,,,,1,1,1,3,12,1,,2,,,,,,,,2,11,30,,2,,,,1,1,1,1,2,2,2,2,1,2,2,,2,1,1,1,1,2,1,1,2,,71,05,1,04,1,0510,1600000,15,1909.383682,
5428406,1,1,1,60,2,15,2,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,400000,1,5000000,2,,12,2,,,,,2,1,2,24,2,,24,,,1,8,,2,,2,,,,1,,,,,,1,,,,2,2,1,6,120,1,,2,,,,,,,,5,11,10,,2,,,,2,,,,,,,,,,,,,,2,2,1,2,1,1,3,,61,01,1,04,4,0161,400000,15,3620.5790068,
5428407,1,1,1,60,2,15,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,1500000,1,20000000,3,,12,1,2,2,0,0,2,3,2,48,,.,48,,,2,8,,3,,2,,,,1,,,,,,,,,1,2,2,1,0,120,1,,2,,,,,,,,10,3,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,73,47,1,04,5,4752,1500000,15,3366.7148702,
5428407,1,2,1,60,2,15,1,1,,,1,,,1,2,2,2,12,,1,,2,600000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,36,2,,36,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,48,4,,1,15,21,4,,180000,1,8,2,3,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,3,,97,47,1,04,1,4752,780000,15,3366.7148702,
5428407,1,6,1,60,2,15,1,2,1,,1,,,1,1,1,1,12,,1,,2,908600,2,,,2,,2,,2,,2,,2,,,1,106600,2,1,30000,2,2,,,2,,,2,,,1,400000,1,400000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,5,10,,1,,1,1,1,3,1,1,,,,,,,,,1,1,1,0,70,1,,2,,,,,,,,8,11,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,71,05,1,04,1,0510,908600,15,3366.7148702,
5429197,1,1,1,60,2,68,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,300000,1,2000000,3,,12,1,2,0,0,2,3,3,2,40,,.,40,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,6,8,,2,,,,,,,,10,3,3,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,61,01,1,04,4,0114,300000,68,782.65437027,
5429197,1,2,1,60,2,68,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,30,2,,30,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,3,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,04,6,0114,,68,782.65437027,
5429197,1,3,1,60,2,68,1,2,2,6,1,,,1,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,1800000,1,9000000,3,,12,2,,,,,1,1,1,40,,.,40,,,9,7,,1,,1,1,2,0,1,1,,,,,,,,,1,2,1,0,12,6,,2,,,,,,,,8,13,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,34,84,1,04,4,8412,1800000,68,782.65437027,
5429197,1,4,1,60,2,68,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,20,2,,20,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,6,6,8,,2,,,,,,,,1,3,3,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,62,01,1,04,6,0114,,68,782.65437027,
5429198,1,2,1,60,2,68,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3,600000,1,3000000,3,,12,2,,,,,3,1,2,70,,.,70,,,1,7,,4,,2,,,,1,,,,,,,,,1,2,2,1,3,96,1,,2,,,,,,,,9,3,1,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,8,,87,45,1,04,4,4520,600000,68,3130.6174811,
5429199,1,1,1,60,2,68,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,0,1,3000000,3,,12,1,1,0,0,1,3,3,2,48,,.,48,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,3,8,,2,,,,,,,,1,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,61,01,1,04,4,0114,0,68,893.13442215,
5429199,1,2,1,60,2,68,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,20,2,,20,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,12,6,8,,2,,,,,,,,9,3,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,04,6,0114,,68,893.13442215,
5429200,1,3,1,60,2,68,1,2,2,12,1,,,1,1,1,1,5,,2,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,5,,,,,,,,,84,,.,84,,,8,7,,1,,1,2,1,0,1,,,,,,,,,1,1,1,1,7,12,1,,2,,,,,,,,1,1,120,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,3,,59,86,1,04,2,8610,908526,68,1640.7112209,
5429201,1,1,1,60,2,68,1,1,,,1,,,1,2,2,2,120,,1,,2,400000,2,,,1,200000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,8,,2,,,,,,,,1,3,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,62,01,1,04,8,0114,600000,68,782.65437027,
5429201,1,2,1,60,2,68,1,1,,,1,,,1,2,2,2,3,,1,,2,240000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,24,2,,24,,,2,8,,1,,2,,,,1,,,,,,,,,1,2,2,1,0,3,8,,2,,,,,,,,1,3,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,62,01,1,04,8,0114,240000,68,782.65437027,
5429201,1,4,1,60,2,68,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,3000000,3,,12,2,,,,,3,3,2,24,1,,24,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,4,2,8,,2,,,,,,,,1,3,20,,1,24,1,1,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,61,01,1,04,4,0161,300000,68,782.65437027,
5429201,1,6,1,60,2,68,2,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,300000,1,600000,3,,12,1,1,1,0,0,3,3,2,48,,.,48,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,6,8,,2,,,,,,,,1,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,61,01,1,04,5,0114,300000,68,782.65437027,
5429201,1,7,1,60,2,68,1,1,,,1,,,1,2,2,2,120,,1,,2,200000,2,,,1,100000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,24,2,,24,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,4,,2,,,,,,,,2,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,62,01,1,04,8,0114,300000,68,782.65437027,
5429202,1,1,1,60,2,68,2,,,,,,,,,,,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,3,0,1,3500000,3,,12,1,1,0,0,1,3,9,2,56,,.,56,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,8,,2,,,,,,,,8,3,2,,2,,,,1,1,2,1,2,1,2,1,1,2,2,,2,2,1,2,1,2,2,1,8,,61,01,1,04,4,0114,0,68,2352.5471439,
5429202,1,2,1,60,2,68,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,23,2,,23,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,180,8,,2,,,,,,,,9,3,2,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,62,01,1,04,6,0114,,68,2352.5471439,
5429202,2,1,2,60,2,68,1,2,1,,1,,,2,1,1,1,60,,6,,2,1100000,2,,,2,,2,,2,,2,,2,,,1,106454,1,2,,,2,,,2,,,2,,,1,505000,1,505000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,10,,1,,1,2,3,5,1,1,,,,,,,,,1,1,1,0,36,6,,2,,,,,,,,3,11,60,,1,20,2,1,1,1,1,1,2,2,2,2,1,1,2,,2,1,2,2,2,1,2,1,8,,84,08,1,04,1,0811,1100000,68,2352.5471439,
5429203,1,1,1,60,2,68,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,400000,1,4000000,3,,12,1,2,0,0,2,3,3,2,48,,.,48,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,8,,2,,,,,,,,10,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,61,01,1,04,4,0114,400000,68,1767.9760062,
5429203,1,2,1,60,2,68,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,20,2,,20,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,18,8,8,,2,,,,,,,,9,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,04,6,0114,,68,1767.9760062,
5429203,1,4,1,60,2,68,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,20,2,,20,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,04,6,0114,,68,1767.9760062,
5429204,1,1,1,60,2,68,1,2,2,12,2,4,OPTIMIZANDO PROCESOS,1,1,2,1,0,,1,,2,1200000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,6,,,,,,,,,72,,.,72,,,9,8,,1,,1,1,1,4,1,1,,,,,,,,,1,1,1,6,3,1,,2,,,,,,,,5,11,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,62,01,1,04,1,0145,1200000,68,1972.0797229,7810
5429206,1,1,1,60,2,68,2,,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,640000,1,6000000,3,,12,2,,,,,3,1,2,18,1,,18,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,1,,2,,,,,,,,9,11,30,,1,30,1,1,2,,,,,,,,,,,,,,1,2,2,2,2,1,8,,61,01,1,04,4,0161,640000,68,1443.325626,
5429206,1,2,1,60,2,68,2,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2021,3,200000,1,4800000,3,,12,2,,,,,3,6,2,20,2,,20,,,1,3,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,122,1,,2,,,,,,,,1,3,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,41,47,1,04,4,4729,200000,68,1443.325626,
