DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,P6430,RAMA4D_R4,INGLABO,MES,DPTO,fex_c_2011,RAMA4DP8_R4
5436693,1,4,1,60,54,54,1,2,1,,1,,,1,1,1,1,36,,1,,2,908000,2,,,2,,2,,2,,2,,2,,,1,108000,2,1,30000,2,2,,,2,,,2,,,1,450000,1,450000,1,450000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,10,1,1,,,,,,,,,1,1,1,3,72,1,,2,,,,,,,,9,2,20,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,1,1,1,2,1,1,8,,45,92,1,1,9200,908000,04,54,331.71626904,
5436697,1,1,1,60,54,54,2,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,560000,1,,3,,6,2,,,,,2,1,2,40,,.,40,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,6,3,4,,2,,,,,,,,3,14,,,2,,,,1,1,1,1,2,2,2,1,2,2,2,,2,1,2,2,2,2,2,1,3,,80,15,1,4,1522,560000,04,54,453.90961296,
5436698,1,2,1,60,54,54,2,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,600000,1,,3,,6,2,,,,,3,1,1,40,,.,40,,,1,5,,2,,2,,,,1,,,,,,,,,1,2,2,1,7,72,4,,2,,,,,,,,13,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,3,,45,47,1,4,4799,600000,04,54,227.81096192,
5436698,1,4,1,60,54,54,1,2,2,4,1,,,1,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,1000000,1,,3,,3,2,,,,,1,1,1,48,,.,48,,,1,7,,1,,1,1,2,0,1,1,,,,,,,,,1,2,1,15,12,4,,2,,,,,,,,3,2,60,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,2,2,2,2,2,2,3,,39,82,1,4,8299,1000000,04,54,227.81096192,
5436698,1,7,1,60,54,54,2,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,0,1,,1,,1,2,,,,,2,3,2,50,,.,50,,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,3,,97,53,1,4,5320,0,04,54,227.81096192,
5436699,1,2,1,60,54,54,1,2,1,,1,,,2,1,1,1,36,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,490000,1,490000,1,490000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,30,1,,30,,,7,7,,1,,1,1,1,3,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,3,15,,1,20,1,1,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,1,1,5,,06,86,1,1,8621,908526,04,54,317.60518829,
5436701,1,1,1,60,54,54,2,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,167000,1,,3,,12,2,,,,,3,5,2,40,,.,40,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,600,4,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,80,95,1,4,9523,167000,04,54,443.48299965,
5436702,1,1,1,60,54,54,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2021,1,800000,1,,3,,12,2,,,,,3,3,2,48,,.,48,,,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,6,84,4,,2,,,,,,,,2,12,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,41,47,1,4,4721,800000,04,54,443.51872946,
5436702,1,2,1,60,54,54,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,,1,,3,,12,2,,,,,3,3,2,40,,.,40,,,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,45,1,,2,,,,,,,,1,12,10,,2,,,,2,,,,,,,,,,,,,,1,1,2,2,2,1,3,,41,47,1,4,4759,,04,54,443.51872946,
5436707,1,1,1,60,54,54,1,2,2,3,2,1,,1,1,1,1,5,,2,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,108000,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,9,7,,1,,1,1,1,20,1,1,,,,,,,,,1,1,1,0,60,1,,2,,,,,,,,1,12,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,39,86,1,1,8610,1200000,04,54,230.46559207,7810
5436707,1,2,1,60,54,54,1,2,2,3,2,1,,1,1,1,1,15,,2,,2,908000,2,,,2,,2,,2,,2,,2,,,1,108000,2,2,,,2,,,2,,,2,,,1,450000,1,450000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,9,7,,1,,1,1,1,7,1,1,,,,,,,,,1,1,1,0,24,1,,2,,,,,,,,5,12,15,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,1,1,1,2,1,1,8,,39,86,1,1,8610,908000,04,54,230.46559207,7810
5436735,1,2,1,60,66,66,1,1,,,1,,,2,2,2,2,0,,1,,2,100000,2,,,2,,2,,2,,9,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,1,,,,,,,,,20,1,,20,,,3,7,,1,,2,,,,1,,,,,,,,,1,2,2,1,24,2,1,,2,,,,,,,,1,3,35,,1,28,1,1,1,1,2,1,2,2,2,2,2,2,2,,1,1,2,2,2,2,2,1,8,,45,47,1,1,4771,100000,04,66,372.39549367,
5436736,1,1,1,60,66,66,1,1,,,1,,,1,1,1,2,26,,2,,2,1000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,500000,1,500000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,4,7,,11,,2,,,,1,,,,,,,,,1,2,2,1,2,60,1,,2,,,,,,,,2,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,85,45,1,1,4520,1000000,04,66,548.73365357,
5436736,1,2,1,60,66,66,1,1,,,1,,,1,2,2,2,2,,2,,2,900000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,2,,,,,,,,,48,,.,48,,,2,6,,11,,2,,,,1,,,,,,,,,1,2,2,1,12,12,1,,2,,,,,,,,1,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,77,56,1,1,5619,900000,04,66,548.73365357,
5436737,1,1,1,60,66,66,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,3,800000,1,,3,,12,2,,,,,3,3,2,48,,.,48,,,1,1,,1,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,53,56,1,4,5619,800000,04,66,233.66231651,
5436738,1,1,1,60,66,66,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,650000,1,,3,,12,2,,,,,3,1,1,42,,.,42,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,144,4,,2,,,,,,,,2,14,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,1,1,1,1,1,2,1,1,5,,53,56,1,4,5619,650000,04,66,305.8150473,
5436739,1,2,1,60,66,66,1,1,,,1,,,1,2,2,2,12,,1,,2,900000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,3,9,,11,,2,,,,1,,,,,,,,,1,2,2,1,0,24,1,,2,,,,,,,,1,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,97,41,1,1,4111,900000,04,66,534.65195765,
5436739,2,2,2,60,66,66,1,1,,,1,,,1,2,2,2,18,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,3,9,,11,,2,,,,1,,,,,,,,,1,2,2,1,0,18,1,,2,,,,,,,,1,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,97,41,1,1,4111,908526,04,66,534.65195765,
5436740,1,1,1,60,66,66,1,2,1,,1,,,1,1,2,1,48,,4,,1,1200000,2,,,2,,2,,2,,2,,2,,,1,106000,2,2,,,2,,,2,,,2,,,1,1200000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,4,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,59,86,1,1,8610,1200000,04,66,376.8663476,
5436741,1,2,1,60,66,66,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,900000,1,,3,,6,2,,,,,3,3,1,46,,.,46,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,87,25,1,4,2592,900000,04,66,417.7015248,
5436742,1,3,1,60,66,66,1,2,2,12,1,,,1,1,1,1,72,,2,,2,2500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1250000,1,1250000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,7,11,TELETRABAJO POR PANDEMIA,1,,1,1,1,8,1,1,,,,,,,,,1,1,1,0,12,1,,2,,,,,,,,1,11,35,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,13,85,1,2,8530,2500000,04,66,428.38346464,
5436745,1,2,1,60,66,66,2,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,350000,1,,3,,5,2,,,,,3,1,1,24,2,,24,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,4,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,84,45,1,4,4520,350000,04,66,386.4081759,
5436747,1,1,1,60,66,66,2,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,600000,1,,1,,9,2,,,,,3,3,2,40,,.,40,,,1,1,,11,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,84,45,1,4,4520,600000,04,66,412.22305955,
5436748,1,1,1,60,66,66,1,2,1,,1,,,1,1,2,1,24,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106000,2,2,,,2,,,2,,,2,,,1,877803,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,4,,1,,1,1,1,18,1,1,,,,,,,,,1,2,1,0,36,1,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,95,49,1,1,4923,908526,04,66,312.01650864,
5436748,1,4,1,60,66,66,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,10000,1,,3,,12,2,,,,,3,1,2,50,,.,50,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,2,2,1,2,1,1,3,,80,15,1,4,1522,10000,04,66,312.01650864,
5436748,1,6,1,60,66,66,1,2,2,3,1,,,1,1,2,1,0,,6,,1,908526,2,,,2,,2,,2,,2,,2,,,1,106000,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,1,,,,,,,,,48,,.,48,,,5,7,,1,,1,1,1,0,1,1,,,,,,,,,1,2,2,,,,,2,,,,,,,,,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,32,69,1,1,6920,908526,04,66,312.01650864,
5436749,1,2,1,60,66,66,1,2,2,12,1,,,1,1,1,1,48,,2,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,436000,1,436000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,5,7,,1,,1,1,1,15,1,1,,,,,,,,,1,1,1,2,24,8,,2,,,,,,,,3,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,55,68,1,1,6820,908526,04,66,314.33468418,
5436749,1,3,1,60,66,66,1,2,2,6,1,,,1,1,1,1,13,,2,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,600000,1,600000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,25,2,,25,,,9,11,TELETRABAJO POR PENDEMIA,1,,1,1,1,5,1,1,,,,,,,,,1,1,1,0,48,1,,2,,,,,,,,1,11,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,13,85,1,1,8544,1200000,04,66,314.33468418,
5436749,1,4,1,60,66,66,1,2,2,12,1,,,1,1,1,1,60,,2,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,436000,1,436000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,5,7,,1,,1,1,1,5,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,11,35,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,58,68,1,1,6820,908526,04,66,314.33468418,
5436750,1,2,1,60,66,66,1,2,1,,1,,,1,1,1,1,36,,2,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,450000,1,450000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,4,,1,,1,2,1,21,1,1,,,,,,,,,1,1,1,0,11,1,,2,,,,,,,,8,3,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,97,53,1,1,5320,908526,04,66,349.95003345,
5436750,1,3,1,60,66,66,1,2,1,,1,,,1,1,1,1,6,,2,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,450000,1,450000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,3,1,1,,,,,,,,,1,1,1,0,24,1,,2,,,,,,,,1,11,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,3,,45,47,1,1,4752,908526,04,66,349.95003345,
5436752,1,1,1,60,66,66,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,1200000,1,,3,,12,2,,,,,3,3,2,60,,.,60,,,1,1,,1,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,41,45,1,4,4530,1200000,04,66,411.22507281,
5436753,1,2,1,60,66,66,1,2,1,,1,,,1,1,1,1,60,,2,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,600000,1,600000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,6,1,1,,,,,,,,,1,1,1,0,6,1,,2,,,,,,,,1,11,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,30,47,1,1,4711,1200000,04,66,301.41380787,
5436753,1,3,1,60,66,66,1,2,1,,1,,,1,1,1,1,3,,2,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,200000,1,350000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,5,7,,1,,1,1,1,1,1,1,,,,,,,,,1,1,1,0,6,1,,2,,,,,,,,1,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,33,47,1,1,4752,1200000,04,66,301.41380787,
5436754,1,2,1,60,66,66,1,1,,,1,,,1,2,2,2,120,,1,,2,1000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,7,,3,,2,,,,1,,,,,,,,,1,2,2,1,2,36,1,,2,,,,,,,,1,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,1,4723,1000000,04,66,278.89873315,
5436756,1,1,1,60,66,66,1,2,1,,2,2,,1,1,1,1,240,,2,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,1,1,36000,2,2,,,2,,,2,,,1,450000,1,450000,1,450000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,4,7,,1,,1,2,1,27,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,2,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,58,80,1,1,8010,908526,04,66,343.47358146,8010
5436757,1,1,1,60,66,66,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,500000,1,,3,,12,2,,,,,2,1,1,48,,.,24,6,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,3,180,4,,2,,,,,,,,2,14,,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,79,14,1,4,1410,500000,04,66,491.69383755,
5436757,1,6,1,60,66,66,1,1,,,1,,,1,2,2,2,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,2,600000,1,,3,,12,2,,,,,1,1,1,48,,.,48,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,1,,2,,,,,,,,1,3,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,80,15,1,4,1522,600000,04,66,491.69383755,
5436758,1,1,1,60,66,66,1,2,1,,1,,,1,1,1,1,276,,2,,2,908526,2,,,2,,2,,2,,2,,2,,,1,1065454,2,2,,,2,,,2,,,2,,,1,450000,1,450000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,4,8,,1,,1,2,1,23,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,03,01,1,1,0145,908526,04,66,309.11485624,
5436759,1,2,1,60,66,66,1,2,1,,1,,,1,1,1,1,6,,2,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,106454,2,1,68000,2,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,10,,,,,,,,,48,,.,48,,,4,7,,1,,1,1,1,6,1,1,,,,,,,,,1,1,1,2,48,1,,2,,,,,,,,1,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,81,31,1,1,3110,1200000,04,66,554.08134198,
5436760,1,1,1,60,66,66,1,2,1,,1,,,1,1,1,1,124,,1,,2,780000,2,,,2,,2,,2,,2,,2,,,1,106000,1,2,,,2,,,1,454000,2,2,,,1,454000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,20,2,,20,,,3,7,,1,,1,2,1,36,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,32,47,1,1,4799,780000,04,66,348.87280764,
5436761,1,3,1,60,66,66,1,2,1,,1,,,1,1,2,1,144,,1,,2,1100000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1100000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,8,11,EN LA VIVIENDA POR CONTINGENCIA COVID 19,1,,1,1,1,12,1,1,,,,,,,,,1,1,1,0,24,1,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,32,82,1,1,8291,1100000,04,66,272.42228117,
5436764,1,1,1,60,66,66,1,1,,,1,,,2,2,2,2,3,,1,,2,500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,6,,,,,,,,,24,1,,24,,,2,7,,3,,2,,,,1,,,,,,,,,1,2,2,1,6,12,1,,2,,,,,,,,1,3,5,,2,,,,1,1,2,1,2,1,2,2,2,2,2,,2,1,2,2,1,2,2,1,3,,53,56,1,1,5611,500000,04,66,342.24898507,
5436764,1,2,1,60,66,66,1,2,1,,1,,,1,1,1,1,132,,2,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,1,1,72000,2,2,,,2,,,2,,,1,450000,1,450000,1,450000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,11,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,39,82,1,1,8299,908526,04,66,342.24898507,
5436765,1,2,1,60,66,66,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,950000,1,,3,,12,2,,,,,3,1,1,24,1,,24,,,1,5,,1,,1,1,2,2,1,1,,,,,,,,,2,2,1,0,12,1,,2,,,,,,,,9,6,20,,1,24,1,1,1,1,2,1,2,2,2,2,2,2,2,,1,1,2,2,2,2,1,1,5,,45,47,1,4,4799,950000,04,66,232.5850907,
5436766,1,2,1,60,66,66,1,2,1,,1,,,1,1,1,1,264,,1,,2,1300000,2,,,2,,2,,2,,2,,2,,,1,106000,2,2,,,2,,,2,,,2,,,1,650000,1,650000,1,650000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,9,7,,1,,1,1,1,22,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,5,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,32,86,1,2,8610,1300000,04,66,204.67078981,
5436767,1,1,1,60,66,66,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,1200000,1,,3,,12,2,,,,,3,3,1,55,,.,55,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,18,1,,2,,,,,,,,1,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,93,43,1,4,4330,1200000,04,66,471.32591042,
5436768,1,1,1,60,66,66,2,,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,800000,1,,3,,12,2,,,,,3,3,2,48,,.,48,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,1,,2,,,,,,,,1,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,16,74,1,4,7410,800000,04,66,411.22507281,
5436770,1,1,1,60,66,66,1,1,,,1,,,1,2,2,2,48,,1,,2,450000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,24,2,,24,,,3,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,8,60,1,,2,,,,,,,,2,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,1,4761,450000,04,66,240.28613908,
5436771,1,1,1,60,66,66,1,1,,,1,,,2,2,2,2,60,,1,,2,70000,2,,,1,28000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,10,1,,0,6,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,3,24,1,,2,,,,,,,,1,2,30,2,1,38,1,1,1,1,2,1,2,2,2,2,2,2,2,,1,1,2,2,2,2,1,1,5,,54,97,1,3,9700,98000,04,66,316.44195276,
5436771,1,2,1,60,66,66,1,1,,,1,,,2,2,2,2,12,,1,,2,600000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,0,6,,2,5,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,2,1,,2,,,,,,,,1,2,25,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,45,47,1,1,4799,600000,04,66,316.44195276,
5436772,1,1,1,60,66,66,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,600000,1,,3,,8,2,,,,,3,3,2,46,,.,46,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,41,47,1,4,4719,600000,04,66,304.73782149,
