DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P9460,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S7A1,P7420S8,P7422,P7422S1,P1806,P1519,P1883,RAMA2D_D_R4,OFICIO1,OFICIO2,DSI,DSCY,MES,RAMA4D_D_R4,DPTO,fex_c_2011
5439312,1,3,1,70,,1,30,48,1,,2,32,1,,7,2,1,,,,,,,,,,,1,2,,1500000,2,,86,07,07,1,2,04,8621,41,958.18811437
5439418,1,2,1,70,,1,120,40,1,,1,,,,,,,,.,,,,,,,,.,,,,1200000,,,,62,,1,2,04,.,44,831.60889601
5439418,1,3,1,70,,1,20,40,1,,2,120,1,,5,2,1,,,,,,,,,,,1,2,,1000000,2,,86,59,59,1,2,04,8621,44,831.60889601
5439420,1,3,1,70,,1,8,48,8,,2,8,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,49,62,98,1,1,04,4921,47,1199.8515598
5439420,1,4,1,70,,1,16,24,3,,2,96,2,,9,2,4,,,,,,,,,,,1,2,,450000,2,,84,54,54,1,2,04,8413,47,1199.8515598
5439420,1,5,1,70,,1,52,48,1,,2,52,4,,1,2,4,,,,,,,,,,,1,2,,908526,2,,14,58,79,1,2,04,1410,47,1199.8515598
5439444,1,2,1,70,,1,2,55,1,,2,2,1,,3,2,1,,,,,,,,,,,1,1,600000,1200000,2,,41,95,95,1,1,04,4111,73,2693.1064118
5439453,1,1,1,70,05,1,16,48,1,,2,16,2,,9,2,1,,,,,,,,,,,1,2,,2000000,2,,84,11,39,1,2,04,8412,05,1126.1124225
5439453,1,3,1,70,05,1,8,48,1,,2,68,1,,4,2,2,,,,,,,,,,,1,2,,908526,2,,56,38,53,1,1,04,5619,05,1126.1124225
5439454,1,1,1,70,05,1,16,48,3,,2,16,4,,4,2,1,,,,,,,,,,,1,2,,908526,2,,96,54,55,1,2,04,9602,05,1231.8629577
5439454,1,2,1,70,05,1,16,48,1,,2,16,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,04,4771,05,1231.8629577
5439460,1,3,1,70,05,1,3,48,1,,2,3,1,,6,2,1,,,,,,,,,,,1,1,450000,908526,2,,45,45,45,1,1,04,4541,05,1407.7687393
5439469,1,3,1,70,05,1,4,48,1,,2,16,1,,3,2,2,,,,,,,,,,,1,2,,1000000,2,,47,45,45,1,1,04,4771,05,966.17104218
5439478,1,3,1,70,05,1,24,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,38,,1,2,04,.,05,1115.6009174
5439486,1,1,1,70,11,1,8,48,1,,2,8,1,,9,2,3,,,,,,,,,,,1,2,,908526,2,,10,97,97,1,1,04,1081,11,3715.5321934
5439486,1,4,1,70,11,1,4,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,53,,1,1,04,.,11,3715.5321934
5439487,1,1,1,70,11,1,16,48,3,,2,20,3,,1,2,8,,,,,,,,,,,1,2,,908000,2,,97,54,54,1,2,04,9700,11,2245.4642978
5439496,1,3,1,70,15,1,52,40,3,,1,,,,,,,,.,,,,,,,,.,,,,1000000,,,,54,,1,2,04,.,15,110.61424747
5439496,1,6,1,70,15,1,4,40,1,,1,,,,,,,,.,,,,,,,,.,,,,1000000,,,,95,,1,1,04,.,15,110.61424747
5439500,1,1,1,70,15,1,24,40,4,,2,24,4,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,95,85,85,1,2,04,9522,15,80.535435386
5439511,1,3,1,70,15,1,4,40,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,33,,1,1,04,.,15,89.743661739
5439513,1,1,1,70,15,1,48,40,1,,2,48,4,,1,2,7,,,,,,,,,,,1,2,,908526,2,,41,98,95,1,2,04,4111,15,107.03255265
5439523,1,1,1,70,15,1,3,48,4,,2,4,4,,1,2,1,,,,,,,,,,,1,1,900000,908500,2,,49,98,98,1,1,04,4921,15,119.06323338
5439524,1,2,1,70,15,1,4,48,1,,2,4,1,,5,2,1,,,,,,,,,,,1,1,800000,908600,2,,41,95,95,1,1,04,4111,15,107.03255265
5439530,1,1,1,70,17,1,48,40,1,,2,48,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,04,4771,17,225.21907498
5439531,1,1,1,70,17,1,99,48,1,,2,99,1,,9,2,3,,,,,,,,,,,1,2,,1200000,2,,84,21,21,1,2,04,8413,17,226.72278687
5439532,1,3,1,70,17,1,28,100,1,,2,28,1,,6,2,1,,,,,,,,,,,1,2,,908526,2,,56,05,35,1,2,04,5611,17,116.35649211
5439532,1,4,1,70,17,1,10,48,8,,2,10,8,,4,2,1,,,,,,,,,,,1,2,,600000,2,,52,97,97,1,1,04,5224,17,116.35649211
5439534,1,2,1,70,17,1,16,48,1,,2,16,1,,9,2,2,,,,,,,,,,,1,2,,908526,2,,86,58,39,1,2,04,8610,17,163.8821452
5439536,1,1,1,70,17,1,48,48,3,,2,48,3,,4,2,2,,,,,,,,,,,1,2,,908526,2,,97,54,54,1,2,04,9700,17,110.07325975
5439539,1,2,1,70,17,1,24,48,1,,2,24,1,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,61,02,02,1,2,04,6110,17,163.8821452
5439543,1,3,1,70,17,1,32,32,1,,2,32,1,,7,2,2,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,04,4771,17,231.34255761
5439547,1,1,1,70,17,1,16,48,1,,2,16,1,,9,2,1,,,1,,,,,,,,,2,,3000000,1,2,74,62,62,1,2,04,7490,17,373.27531037
5439547,1,2,1,70,17,1,16,24,1,,2,96,1,,9,2,1,,,,,1,,,,,,,2,,908526,2,,38,39,39,1,2,04,3811,17,373.27531037
5439549,1,3,1,70,17,1,8,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,45,,1,1,04,.,17,368.21531248
5439566,1,1,1,70,17,1,58,48,1,,2,104,1,,4,2,2,,,,,,,,,,,1,2,,908526,2,,56,53,53,1,2,04,5613,17,143.47168078
5439567,1,1,1,70,17,1,12,48,1,,2,12,1,,4,2,3,,,,,1,,,,,,,2,,908526,1,2,56,53,53,1,1,04,5611,17,235.94977076
5439572,1,2,1,70,17,1,48,48,1,,2,104,1,,9,2,2,,,,,,,,,,,1,2,,2700000,2,,69,11,11,1,2,04,6920,17,130.20324675
5439583,1,3,1,70,18,1,4,48,4,,2,4,4,,1,2,8,,,,,,,,,,,1,1,800000,900000,2,,45,84,84,1,1,04,4542,18,158.62520107
5439586,1,1,1,70,18,1,25,45,1,,2,51,1,,2,2,4,,,,,,,,,,,1,2,,700000,2,,47,45,45,1,2,04,4772,18,87.143114309
5439587,1,2,1,70,18,1,2,40,3,,2,4,3,,1,2,1,,,,,,,,,,,1,2,,500000,2,,97,54,54,1,1,04,9700,18,67.965443814
5439587,1,3,1,70,18,1,15,50,1,,2,18,1,,3,2,4,,,,,,,,,,,1,2,,800000,2,,47,95,45,1,2,04,4771,18,67.965443814
5439594,1,3,1,70,18,1,10,20,1,,2,10,1,,5,2,1,,,,,,,,,,,1,2,,450000,2,,10,45,45,1,1,04,1081,18,51.757825575
5439609,1,1,1,70,19,1,20,45,1,,2,20,1,,7,2,1,,,,1,,,,,,,,2,,3000000,1,2,42,02,02,1,2,04,4210,19,127.369489
5439618,1,2,1,70,19,1,24,40,1,,2,24,1,,9,2,4,,,,,,,,,,,1,2,,1500000,2,,86,08,08,1,2,04,8610,19,145.65997568
5439621,1,2,1,70,19,1,52,45,1,,2,24,4,,3,2,1,,,,,,,,,,,1,2,,1500000,2,,85,08,18,1,2,04,8552,19,117.87019442
5439633,1,2,1,70,23,1,68,40,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,45,,1,2,04,.,23,204.04147584
5439636,1,2,1,70,23,1,52,48,3,,2,52,3,,1,2,1,,,,,,,,,,,1,2,,500000,2,,97,54,54,1,2,04,9700,23,143.56970345
5439636,1,6,1,70,23,1,4,40,3,,2,300,3,,1,2,1,,,,,,,,,,,1,2,,500000,2,,97,54,54,1,1,04,9700,23,143.56970345
5439640,3,2,3,70,23,1,8,48,1,,2,8,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,53,37,37,1,1,04,5320,23,197.84178236
5439648,1,3,1,70,23,1,12,48,1,,2,12,1,,8,2,1,,,,,,,,,,,1,2,,908526,2,,47,32,45,1,1,04,4723,23,154.65040064
5439650,1,3,1,70,23,1,24,48,1,,2,24,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,86,32,32,1,2,04,8610,23,109.65456097
5439651,1,3,1,70,23,1,8,48,2,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,58,,1,1,04,.,23,199.23091385
5439656,1,3,1,70,23,1,20,48,1,,2,20,1,,6,2,1,,,,,,,,,,,1,2,,1700000,2,,69,12,12,1,2,04,6910,23,118.33908142
5439663,1,5,1,70,23,1,48,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,45,,1,2,04,.,23,156.98427118
5439666,1,1,1,70,23,1,12,48,1,,2,12,1,,9,2,1,,,,,,,,,,,1,2,,1200000,2,,46,45,45,1,1,04,4649,23,198.10274911
5439670,1,3,1,70,27,1,52,48,1,,2,53,1,,5,2,1,,,,,,,,,,,1,2,,908000,2,,49,39,39,1,2,04,4921,27,33.707912002
5439672,1,3,1,70,27,1,52,48,1,,2,40,1,,3,2,1,,,,,,,,,,,1,2,,1200000,2,,47,59,45,1,2,04,4771,27,33.707912002
5439673,1,4,1,70,27,1,2,48,1,,2,8,1,,3,2,1,,,,,,,,,,,1,2,,908000,2,,47,59,59,1,1,04,4773,27,33.707912002
5439676,1,1,1,70,27,1,4,48,2,,2,5,2,,9,2,1,,,,,,,,,,,1,1,2000000,2000000,2,,84,12,39,1,1,04,8424,27,33.707912002
5439690,1,1,1,70,27,1,8,48,4,,2,28,4,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,49,97,98,1,1,04,4921,27,151.68560401
5439693,1,2,1,70,27,1,48,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908000,,,,77,,1,2,04,.,27,116.50160888
5439693,1,4,1,70,27,1,48,48,2,,1,,,,,,,,.,,,,,,,,.,,,,1200000,,,,58,,1,2,04,.,27,116.50160888
5439702,1,1,1,70,41,1,12,48,1,,2,12,2,,9,2,1,,,,,,,,,,,1,2,,908000,2,,64,44,44,1,1,04,6411,41,211.010864
5439720,1,2,1,70,44,1,52,4,1,,2,104,4,,9,2,1,,,,,,,,,,,1,2,,908526,2,,88,59,59,1,2,04,8890,44,193.51947651
5439722,1,1,1,70,44,1,6,48,4,,2,6,4,,1,2,1,,,,,,,,,,,1,1,300000,1000000,2,,56,53,53,1,1,04,5621,44,88.210530779
5439727,1,2,1,70,44,1,52,40,1,,2,36,4,,5,2,2,,,,,,,,,,,1,2,,908526,2,,42,11,11,1,2,04,4210,44,78.316871917
5439732,1,2,1,70,44,1,52,48,1,,2,96,4,,4,2,1,,,,,,,,,,,1,2,,900000,2,,96,57,57,1,2,04,9602,44,431.60026283
5439733,1,1,1,70,44,1,12,40,1,,2,302,4,,7,2,1,,,,,,,,,,,1,2,,908526,2,,36,53,55,1,1,04,3600,44,147.37662054
5439735,1,4,1,70,44,1,48,48,1,,2,144,4,,9,2,4,,,,,,,,,,,1,2,,900000,2,,85,39,19,1,2,04,8541,44,78.224819694
5439742,1,1,1,70,44,1,48,40,4,,2,144,5,,2,2,1,,,,,,,,,,,1,2,,500000,2,,01,61,61,1,2,04,0145,44,72.879430643
5439743,1,2,1,70,47,1,8,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908500,,,,59,,1,1,04,.,47,218.53637375
5439754,1,2,1,70,47,1,50,48,3,,2,480,1,,3,2,1,,,,,,,,,,,1,2,,600000,2,,47,54,45,1,2,04,4773,47,172.28817801
5439764,1,1,1,70,47,1,4,48,1,,2,6,1,,9,2,2,,,,,,,,,,,1,2,,3000000,2,,01,39,21,1,1,04,0119,47,169.66659629
5439770,1,1,1,70,47,1,4,48,1,,2,48,1,,4,2,1,,,,,,,,,,,1,2,,900000,2,,55,03,53,1,1,04,5511,47,229.08740403
5439775,1,3,1,70,50,1,104,48,8,,2,104,8,,4,2,1,,,,,,,,,,,1,2,,800000,2,,01,62,62,1,2,04,0141,50,270.78957572
5439781,1,1,1,70,50,1,60,48,1,,2,60,1,,6,1,1,,,,,,,,,,,1,2,,2000000,2,,85,07,13,1,2,04,8544,50,360.41748558
5439786,1,2,1,70,50,1,2,48,4,,2,2,4,,9,2,1,,,,,,,,,,,1,1,2000000,1000000,2,,93,18,18,1,1,04,9312,50,247.76760895
5439804,1,2,1,70,50,1,156,48,1,,2,156,1,,9,2,1,,,,,,,,,,,1,2,,3000000,2,,45,21,21,1,2,04,4511,50,311.81494341
5439808,1,2,1,70,50,1,24,48,1,,2,24,1,,9,2,2,,,,,,,,,,,1,2,,1100000,2,,42,95,95,1,2,04,4210,50,279.11047128
5439809,1,1,1,70,50,1,3,48,1,,2,3,1,,3,2,1,,,,,,,,,,,1,1,600000,800000,2,,56,53,53,1,1,04,5611,50,336.39688316
5439810,1,4,1,70,50,1,12,60,3,,2,12,4,,1,2,2,,,,,,,,,,,1,2,,700000,2,,81,54,55,1,1,04,8121,50,270.95057328
5439812,1,4,1,70,50,1,4,48,1,,2,4,1,,3,2,1,,,,,,,,,,,1,1,800000,908000,2,,41,95,95,1,1,04,4111,50,282.58647109
5439813,1,1,1,70,50,1,4,48,4,,2,4,4,,1,2,8,,,,,,,,,,,1,1,600000,900000,2,,41,95,95,1,1,04,4111,50,252.40845771
5439817,1,2,1,70,50,1,52,30,2,,2,8,4,,9,2,4,,,,,,,,,,,1,2,,1500000,2,,84,13,18,1,2,04,8413,50,333.94085704
5439824,1,2,1,70,52,1,50,40,1,,1,,,,,,,,.,,,,,,,,.,,,,908000,,,,33,,1,2,04,.,52,221.51173121
5439825,1,2,1,70,52,1,52,40,5,,2,52,5,,2,2,8,,,,,,,,,,,1,2,,1200000,2,,56,51,51,1,2,04,5613,52,233.34289591
5439827,1,2,1,70,52,1,52,40,1,,2,52,5,,4,2,2,,,,,,,,,,,1,2,,800000,2,,85,13,21,1,2,04,8551,52,173.99551159
5439839,1,2,1,70,52,1,12,24,1,,2,780,4,,1,2,1,,,,,,,,,,,1,1,48000,450000,2,,53,55,37,1,1,04,5320,52,174.65722587
5439845,1,2,1,70,52,1,40,48,1,,2,60,1,,3,2,2,,,,,,,,,,,1,2,,2000000,2,,47,19,45,1,2,04,4771,52,264.20855539
5439846,1,2,1,70,52,1,4,40,1,,2,52,1,,2,2,7,,,,,,,,,,,1,2,,1000000,2,,45,45,99,1,1,04,4542,52,175.63224861
5439850,1,1,1,70,52,1,24,40,1,,2,20,1,,9,2,1,,,,,,,,,,,1,2,,1700000,2,,82,13,19,1,2,04,8299,52,150.01709604
5439855,1,2,1,70,52,1,20,48,1,,2,20,1,,3,2,1,,,,,,,,,,,1,2,,500000,2,,45,99,99,1,2,04,4520,52,175.63224861
5439864,1,2,1,70,52,1,4,24,3,,2,208,4,,1,2,3,,,,,,,,,,,1,2,,300000,2,,81,54,55,1,1,04,8121,52,303.60439186
5439867,1,1,1,70,52,1,8,30,1,,2,8,4,,1,2,1,,,,,,,,,,,1,2,,600000,2,,85,59,13,1,1,04,8559,52,204.62824326
5439868,1,2,1,70,52,1,32,48,1,,2,32,1,,4,2,1,,,,,,,,,,,1,2,,600000,2,,96,55,55,1,2,04,9602,52,228.05143912
5439872,1,2,1,70,52,1,48,48,1,,2,48,1,,4,2,1,,,,,,,,,,,1,1,130000,700000,2,,14,79,79,1,2,04,1410,52,173.99551159
5439873,1,1,1,70,52,1,40,48,1,,2,40,4,,1,2,1,,,,,,,,,,,1,2,,800000,2,,49,98,98,1,2,04,4921,52,166.30391491
5439873,1,3,1,70,52,1,20,48,1,,2,20,1,,4,2,1,,,,,,,,,,,1,2,,1000000,2,,93,45,55,1,2,04,9312,52,166.30391491
5439875,1,1,1,70,52,1,10,40,2,,2,12,4,,9,2,1,,,,,,,,,,,1,2,,1300000,2,,85,21,13,1,1,04,8541,52,226.85924978
5439875,1,2,1,70,52,1,20,48,1,,2,20,1,,8,2,1,,,,,,,,,,,1,2,,1800000,2,,88,15,15,1,2,04,8890,52,226.85924978
5439876,1,3,1,70,52,1,40,20,4,,2,52,3,,1,2,1,,,,,,,,,,,1,2,,1500000,2,,97,13,54,1,2,04,9700,52,99.160731575
5439887,1,2,1,70,54,1,8,48,2,,2,16,1,,3,2,1,,,,,,,,,,,1,2,,1014000,2,,47,19,45,1,1,04,4771,54,335.74871279
5439897,3,2,3,70,54,1,52,48,1,,2,52,1,,5,2,7,,,,,,,,,,,1,2,,908526,2,,05,97,97,1,2,04,0510,54,558.71645808
5439898,1,3,1,70,54,1,52,48,1,,2,52,4,,9,2,1,,,,,,,,,,,1,2,,908526,2,,84,45,54,1,2,04,8413,54,325.11863547
5439908,1,3,1,70,54,1,7,48,1,,2,5,4,,1,2,8,,,,,,,,,,,1,2,,2000000,2,,62,08,08,1,1,04,6202,54,336.27017499
5439910,1,2,1,70,54,1,16,40,1,,2,16,1,,7,2,2,,,,,,,,,,,1,2,,2000000,2,,64,21,21,1,2,04,6412,54,351.96940182
5439915,1,4,1,70,54,1,24,48,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,32,,1,2,04,.,54,352.73722987
5439917,1,3,1,70,63,1,4,60,4,,2,16,4,,1,2,1,,,,,,,,,,,1,2,,500000,2,,56,45,53,1,1,04,5630,63,145.39680822
5439925,1,6,1,70,63,1,12,40,1,,2,24,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,56,45,53,1,1,04,5611,63,284.76897964
5439926,1,2,1,70,63,1,52,48,1,,2,52,1,,3,2,2,,,,,,,,,,,1,2,,908000,2,,56,33,33,1,2,04,5613,63,167.99038931
5439929,1,5,1,70,63,1,5,48,1,,2,5,1,,9,2,1,,,,,,,,,,,1,1,908000,908000,2,,46,39,39,1,1,04,4631,63,121.03958204
5439949,1,2,1,70,63,1,3,24,4,,2,60,4,,1,2,1,,,,,,,,,,,1,2,,600000,2,,47,45,45,1,1,04,4771,63,167.54860309
5439956,1,2,1,70,63,1,50,50,1,,2,53,1,,7,2,4,,,,,,,,,,,1,2,,1100000,2,,85,13,13,1,2,04,8553,63,108.38281985
5439961,1,2,1,70,63,1,8,48,1,,2,72,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,10,45,53,1,1,04,1081,63,201.40655151
5439962,1,2,1,70,63,1,8,48,1,,2,8,4,,1,2,4,,,,,,,,,,,1,2,,1100000,2,,31,45,45,1,1,04,3110,63,137.95001717
5439966,1,1,1,70,63,1,40,40,1,,2,40,4,,1,2,2,,,,,,,,,,,1,2,,908526,2,,88,59,54,1,2,04,8890,63,112.37550627
5439966,1,2,1,70,63,1,40,40,1,,2,96,4,,1,2,2,,,,,,,,,,,1,2,,908526,2,,56,53,53,1,2,04,5611,63,112.37550627
5439975,1,3,1,70,63,1,8,84,2,,2,3,1,,6,2,4,,,,,,,,,,,1,1,908526,908526,2,,41,58,19,1,1,04,4111,63,179.4119393
5439977,1,5,1,70,63,1,4,50,1,,2,3,4,,1,2,1,,,1,,,,,,,,,1,400000,800000,2,,41,95,95,1,1,04,4111,63,177.25144984
5439977,1,6,1,70,63,1,8,72,4,,2,8,4,,1,2,1,,,,,,,,,,,1,2,,500000,2,,75,59,59,1,1,04,7500,63,177.25144984
5439979,1,1,1,70,63,1,16,40,4,,2,55,3,,1,2,1,,,,,,,,,,,1,2,,908526,2,,97,55,55,1,2,04,9700,63,179.85372553
5439983,1,1,1,70,63,1,4,30,4,,2,4,4,,1,2,1,,,,,,,,,,,1,1,300000,600000,2,,81,55,55,1,1,04,8121,63,116.19308257
5439984,1,1,1,70,63,1,48,24,1,,2,48,1,,2,2,1,,,,,,,,,,,1,2,,450000,2,,56,18,33,1,2,04,5619,63,138.61383949
5439985,1,3,1,70,63,1,1,48,1,,2,1,1,,5,2,1,,,,,,,,,,,1,1,1200000,908526,2,,73,45,30,1,1,04,7320,63,107.94103363
5439991,1,2,1,70,63,1,24,48,1,,2,104,4,,1,2,1,,,,,,,,,,,1,2,,700000,2,,10,97,97,1,2,04,1061,63,183.89333791
5439993,1,1,1,70,63,1,3,51,4,,2,3,4,,1,2,1,,,,,,,,,,,1,1,70000,700000,2,,43,95,87,1,1,04,4322,63,109.14485724
5439994,1,1,1,70,63,1,8,40,4,,2,8,4,,1,2,2,,,,,,,,,,,1,2,,1500000,2,,45,93,93,1,1,04,4520,63,164.14142443
5439996,1,1,1,70,63,1,12,40,4,,2,24,4,,1,2,1,,,,,,,,,,,1,2,,800000,2,,56,55,77,1,1,04,5619,63,134.5742271
5439998,1,5,1,70,68,1,4,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,03,,1,1,04,.,68,467.10426539
5440000,1,2,1,70,68,1,40,48,1,,2,40,1,,9,2,7,,,,,,,,,,,1,2,,98,2,,01,39,40,1,2,04,0145,68,350.83764166
5440002,1,2,1,70,68,1,16,48,4,,2,16,4,,1,2,2,,,,,,,,,,,1,2,,908526,2,,81,55,55,1,2,04,8121,68,726.18510854
5440008,1,1,1,70,68,1,24,48,4,,2,32,4,,1,2,2,,,,,,,,,,,1,2,,900000,2,,01,61,61,1,2,04,0113,68,300.66430715
5440025,1,2,1,70,68,1,52,48,1,,2,52,1,,3,2,1,,,,1,,,,,,,,2,,1200000,1,4,85,97,18,1,2,04,8552,68,669.37690459
5440027,1,4,1,70,68,1,53,48,1,,2,4,6,,2,2,1,,,,,,,,,,,1,2,,1014000,2,,15,59,80,1,2,04,1522,68,540.88454532
5440034,1,2,1,70,68,1,104,48,1,,2,99,4,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,96,79,57,1,2,04,9602,68,612.18215056
5440035,1,2,1,70,68,1,8,48,1,,2,8,4,,9,2,2,,,,,,,,,,,1,2,,1014000,2,,85,39,19,1,1,04,8551,68,599.58127829
5440047,1,7,1,70,70,1,48,48,2,,2,52,4,,9,2,1,,,1,,,,,,,,,2,,4000000,1,1,84,39,09,1,2,04,8413,70,89.338453501
5440048,1,1,1,70,70,1,8,48,4,,2,8,5,,2,2,1,,,,,,,,,,,1,2,,1000000,2,,47,98,41,1,1,04,4711,70,124.14051017
5440050,1,2,1,70,70,1,60,48,1,,2,64,1,,5,2,8,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,04,4754,70,83.66778788
5440058,1,4,1,70,70,1,16,48,4,,2,16,4,,5,2,1,,,,,,,,,,,1,2,,500000,2,,07,95,71,1,2,04,0722,70,106.68130715
5440061,1,1,1,70,70,1,52,56,3,,2,99,3,,1,2,1,,,,,,,,,,,1,2,,400000,2,,97,54,54,1,2,04,9700,70,167.7632957
5440064,1,2,1,70,73,1,250,48,1,,2,50,1,,4,2,7,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,2,04,4111,73,153.00700795
5440064,1,4,1,70,73,1,12,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,05,,1,1,04,.,73,153.00700795
5440065,1,2,1,70,73,1,52,48,2,,2,52,2,,5,2,2,,,,,,,,,,,1,2,,2000000,2,,84,12,12,1,2,04,8414,73,283.53536776
5440066,1,3,1,70,73,1,30,48,1,,2,30,1,,3,2,2,,,,,,,,,,,1,2,,1000000,2,,01,60,60,1,2,04,0123,73,198.05601504
5440072,1,1,1,70,73,1,52,48,3,,2,53,3,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,97,54,54,1,2,04,9700,73,183.58988756
5440073,1,1,1,70,73,1,52,40,2,,2,52,2,,9,2,1,,,,,,1,,,,,,2,,3000000,2,,84,12,12,1,2,04,8424,73,335.9782834
5440075,1,1,1,70,73,1,50,48,1,,2,3,4,,1,2,4,,,,,,,,,,,1,2,,908000,2,,80,58,58,1,2,04,8010,73,269.07923939
5440075,1,3,1,70,73,1,60,60,1,,2,60,1,,4,2,8,,,,,,,,,,,1,2,,908000,2,,46,45,45,1,2,04,4631,73,269.07923939
5440078,1,4,1,70,73,1,24,40,2,,2,24,2,,9,2,4,,,,,,,,,,,1,2,,2500000,2,,85,05,05,1,2,04,8544,73,150.37957822
5440080,1,2,1,70,73,1,12,48,2,,2,156,1,,9,2,1,,,,,,1,,,,,,2,,2000000,2,,41,02,16,1,1,04,4111,73,244.34151951
5440085,1,3,1,70,73,1,24,48,1,,2,24,1,,4,2,4,,,,,,,,,,,1,1,600000,908526,2,,49,97,97,1,2,04,4923,73,405.38178348
5440087,1,3,1,70,73,1,48,40,1,,2,48,4,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,84,19,19,1,2,04,8413,73,259.24935927
5440087,1,5,1,70,73,1,16,30,1,,2,30,1,,3,2,2,,,,,,,,,,,1,2,,908526,2,,47,39,45,1,2,04,4771,73,259.24935927
5440088,1,2,1,70,73,1,56,48,1,,2,112,1,,2,2,4,,,,,,,,,,,1,2,,1200000,2,,69,33,33,1,2,04,6920,73,172.6667682
5440090,1,5,1,70,73,1,58,48,1,,2,60,1,,7,2,4,,,,,,,,,,,1,2,,1500000,2,,46,45,45,1,2,04,4631,73,157.55988322
5440094,1,1,1,70,73,1,48,48,1,,2,48,1,,5,2,1,,,,,,,,,,,1,2,,1000000,2,,46,97,97,1,2,04,4631,73,270.6179891
5440100,1,1,1,70,76,1,52,48,1,,2,22,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,04,4771,76,1478.4635129
5440101,1,1,1,70,76,1,156,48,1,,2,208,1,,9,2,1,,,,,,,,,,,1,2,,900000,2,,41,13,95,1,2,04,4111,76,1087.5385694
5440104,1,2,1,70,76,1,12,48,1,,2,16,4,,1,2,1,,,,,,,,,,,1,2,,1500000,2,,32,03,03,1,1,04,3250,76,905.76127068
5440105,1,1,1,70,76,1,56,54,1,,2,58,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,96,33,55,1,2,04,9602,76,1236.583293
5440106,1,2,1,70,76,1,16,48,1,,2,2,1,,2,2,4,,,,,,,,,,,1,2,,908526,2,,56,54,53,1,2,04,5619,76,1371.2526207
5440107,1,1,1,70,76,1,52,48,2,,2,52,1,,5,2,4,,,,,,,,,,,1,2,,1600000,2,,85,13,13,1,2,04,8530,76,1041.963884
5440107,1,3,1,70,76,1,8,48,1,,2,8,4,,5,2,7,,,,,,,,,,,1,2,,908526,2,,94,45,59,1,1,04,9499,76,1041.963884
5440109,1,1,1,70,76,1,4,54,4,,2,56,4,,2,2,1,,,,,,,,,,,1,2,,1000000,2,,31,95,95,1,1,04,3110,76,946.28517908
5440111,1,1,1,70,76,1,4,48,1,,2,4,1,,4,2,1,,,,,,,,,,,1,1,500000,908526,2,,56,53,53,1,1,04,5611,76,1129.2095626
5440117,1,1,1,70,76,1,12,48,1,,2,4,1,,3,2,2,,,,,,,,,,,1,2,,900000,2,,31,95,95,1,1,04,3110,76,1087.5385694
5440120,1,1,1,70,76,1,32,48,1,,2,54,1,,2,2,4,,,,,,,,,,,1,1,20000,908526,2,,56,92,53,1,2,04,5630,76,1129.2095626
5440123,1,1,1,70,76,1,27,48,1,,2,52,1,,4,2,6,,,,,,,,,,,1,1,480000,1200000,2,,46,77,77,1,2,04,4631,76,1359.3643997
5440123,1,2,1,70,76,1,104,48,1,,2,104,1,,9,2,8,,,,,,,,,,,1,2,,908526,2,,47,79,45,1,2,04,4772,76,1359.3643997
5440123,1,3,1,70,76,1,16,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,95,,1,2,04,.,76,1359.3643997
