DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,MES,P6430,RAMA4D_R4,INGLABO,DPTO,fex_c_2011,RAMA4DP8_R4
5442491,1,2,1,60,47,1,47,1,1,,,1,,,1,2,2,2,240,,1,,2,250000,2,,,1,100000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,6,,,,,,,,,40,,.,40,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,12,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,3,,54,97,1,04,3,9700,350000,47,230.18814123,
5442491,1,3,1,60,47,1,47,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,300000,1,,3,,6,2,,,,,3,1,2,50,,.,50,,,1,5,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,3,,45,47,1,04,4,4721,300000,47,230.18814123,
5442491,1,4,1,60,47,1,47,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,560000,1,,3,,12,2,,,,,1,1,1,50,,.,50,,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,18,2,,2,,,,,,,,1,14,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,1,2,3,,97,53,1,04,4,5320,560000,47,230.18814123,
5442491,1,5,1,60,47,1,47,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,400000,1,,3,,2,2,,,,,3,1,1,50,,.,50,,,1,5,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,20,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,1,2,3,,45,47,1,04,4,4721,400000,47,230.18814123,
5442492,1,1,1,60,47,1,47,1,2,1,,1,,,1,1,2,1,168,,1,,2,908526,2,,,2,,1,300000,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,877803,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,77,,.,77,,,9,1,,1,,1,1,1,14,1,1,,,,,,,,,1,2,1,8,24,1,,2,,,,,,,,11,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,04,1,0145,1208526,47,217.47974674,
5442492,1,5,1,60,47,1,47,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,240000,1,,3,,12,2,,,,,1,1,1,48,,.,48,,,2,1,,3,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,2,2,1,2,1,1,3,,53,56,1,04,4,5611,240000,47,217.47974674,
5442493,1,1,1,60,47,1,47,2,,,,,,,,,,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,,3,,8,2,,,,,3,10,2,54,,.,45,6,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,1,,2,,,,,,,,2,13,15,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,80,95,1,04,4,9523,300000,47,207.31589434,
5442494,1,2,1,60,47,1,47,1,2,2,12,1,,,1,1,2,1,8,,1,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,106454,1,2,,,2,,,2,,,2,,,1,200000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,10,,,,,,,,,50,,.,50,,,6,9,,1,,1,1,1,0,1,1,,,,,,,,,1,1,1,2,24,4,,2,,,,,,,,3,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,97,41,1,04,1,4112,1200000,47,209.53986138,
5442495,1,1,1,60,47,1,47,1,2,1,,2,4,EMPRESA MULTI SAS,1,1,2,1,8,,1,,2,908700,2,,,2,,2,,2,,2,,2,,,1,106000,2,1,60000,2,2,,,2,,,2,,,1,520000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,2,1,1,,,,,,,,,1,1,1,0,8,1,,2,,,,,,,,1,13,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,84,10,1,04,1,1051,908700,47,199.51825631,3312
5442496,1,3,1,60,47,1,47,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,900000,1,,3,,10,2,,,,,1,1,1,50,,.,50,,,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,6,4,,2,,,,,,,,3,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,84,45,1,04,4,4520,900000,47,91.560860291,
5442496,1,5,1,60,47,1,47,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,2,800000,1,,3,,11,2,,,,,3,1,1,60,,.,60,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,60,1,,2,,,,,,,,1,2,40,,2,,,,1,1,2,1,1,1,2,2,2,1,2,,2,1,1,2,2,2,2,2,3,,45,56,1,04,4,5619,800000,47,91.560860291,
5442496,1,8,1,60,47,1,47,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,900000,1,,3,,8,2,,,,,1,1,1,50,,.,50,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,8,1,,2,,,,,,,,2,13,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,99,45,1,04,4,4542,900000,47,91.560860291,
5442497,1,1,1,60,47,1,47,1,2,1,,1,,,1,1,2,1,60,,1,,2,906300,2,,,2,,2,,2,,2,,2,,,1,106000,2,2,,,2,,,2,,,2,,,1,440000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,9,,1,,1,1,1,5,1,1,,,,,,,,,1,2,1,0,120,8,,2,,,,,,,,9,13,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,95,42,1,04,1,4290,906300,47,167.96692553,
5442497,1,3,1,60,47,1,47,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,375000,1,,3,,8,2,,,,,2,10,2,24,1,,0,5,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,8,3,,2,,,,,,,,3,2,30,2,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,5,,55,81,1,04,4,8121,375000,47,167.96692553,
5442499,1,3,1,60,47,1,47,1,2,1,,1,,,1,1,2,1,24,,2,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,454263,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,54,,.,54,,,9,7,,1,,1,1,1,5,1,1,,,,,,,,,1,2,1,0,24,1,,2,,,,,,,,1,2,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,19,52,1,04,1,5223,908526,47,118.00684766,
5442499,1,5,1,60,47,1,47,1,2,1,,1,,,1,1,2,1,24,,2,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,454623,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,5,1,1,,,,,,,,,1,2,1,0,36,1,,2,,,,,,,,1,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,97,46,1,04,1,4631,908526,47,118.00684766,
5442500,1,1,1,60,47,1,47,1,2,1,,1,,,1,1,2,1,48,,2,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,454263,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,4,,1,,1,1,1,6,1,1,,,,,,,,,1,2,1,0,36,1,,2,,,,,,,,1,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,98,23,1,04,1,2394,908526,47,156.84458325,
5442501,1,1,1,60,47,1,47,1,2,1,,1,,,1,1,2,1,11,,1,,2,908526,2,,,2,,1,300000,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,438751,2,,2,,2,,2,,2,,,.,,,,,,,,,.,11,,,,,,,,,45,,.,45,,,9,7,,1,,1,1,1,10,1,1,,,,,,,,,1,1,1,1,90,1,,2,,,,,,,,1,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,55,42,1,04,1,4290,1208526,47,194.09626662,
5442504,1,1,1,60,47,1,47,2,,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,,1,,3,,12,2,,,,,3,3,2,30,2,,30,,,1,1,,1,,2,,,,1,,,,,,,,,1,2,2,1,0,120,4,,2,,,,,,,,2,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,79,14,1,04,4,1410,,47,152.52333077,
5442504,1,2,1,60,47,1,47,1,2,1,,1,,,1,1,2,1,4,,2,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,106500,1,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,4,,,,,,,,,48,,.,48,,,9,9,,1,,1,1,1,12,1,1,,,,,,,,,1,1,1,30,36,4,,2,,,,,,,,1,2,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,02,41,1,04,1,4111,1200000,47,152.52333077,
5442505,1,1,1,60,47,1,47,1,2,1,,1,,,1,1,1,1,180,,5,,2,2100000,2,,,2,,2,,2,,2,,2,,,2,,,1,66000,2,2,,,2,,,2,,,1,1050000,1,2100000,1,1050000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,9,7,,1,,1,3,1,15,1,1,,,,,,,,,1,1,1,12,12,4,,2,,,,,,,,1,1,240,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,13,85,1,04,2,8530,2100000,47,205.78800668,
5442505,1,2,1,60,47,1,47,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,,1,,3,,7,2,,,,,3,4,2,30,2,,0,6,,1,1,,3,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,57,96,1,04,4,9602,,47,205.78800668,
5442508,1,1,1,60,47,1,47,1,2,1,,2,4,CONECTAR,1,1,2,1,48,,3,,2,1015000,2,,,2,,2,,2,,2,,2,,,1,106500,1,1,33000,2,2,,,2,,,2,,,1,981000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,6,,1,,1,1,1,8,1,1,,,,,,,,,1,1,1,0,60,4,,2,,,,,,,,8,11,30,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,2,2,2,1,2,1,1,5,,03,61,1,04,1,6120,1015000,47,140.59609415,6202
5442514,1,1,1,60,47,1,47,2,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,800000,1,,3,,7,2,,,,,1,1,1,48,,.,28,6,,1,7,,3,,2,,,,1,,,,,,,,,1,2,2,1,0,3,4,,2,,,,,,,,3,2,60,1,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,1,1,3,,45,55,1,04,4,5511,800000,47,219.24313097,
5442516,1,1,1,60,47,1,47,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,600000,1,,3,,2,2,,,,,2,1,1,27,2,,27,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,15,1,3,,2,,,,,,,,3,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,55,81,1,04,4,8121,600000,47,203.70479273,
5442516,1,3,1,60,47,1,47,1,2,2,6,1,,,1,2,2,2,3,,7,POR CONVENIO CON LA UNIVERSIDAD (PRACTICANTE),2,908500,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,3,,,,,,,,,48,,.,48,,,9,7,,1,,2,,,,1,,,,,,,,,1,1,2,2,,,,,2,,,,,,,,,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,55,47,1,04,1,4711,908500,47,203.70479273,
5442518,1,1,1,60,47,1,47,1,2,1,,1,,,1,2,2,2,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,1,,3,,12,2,,,,,1,1,1,40,,.,40,,,9,7,,1,,1,1,2,20,1,1,,,,,,,,,1,1,1,0,10,1,,2,,,,,,,,2,11,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,03,61,1,04,4,6120,,47,147.95953857,
5442518,1,2,1,60,47,1,47,1,2,2,2,1,,,2,2,2,2,1,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,1,,,,,,,,,40,,.,40,,,3,7,,1,,1,1,1,98,1,1,,,,,,,,,1,2,2,,,,,2,,,,,,,,,11,10,,2,,,,2,,,,,,,,,,,,,,2,2,1,2,2,1,3,,45,47,1,04,1,4751,908526,47,147.95953857,
5442519,1,1,1,60,47,1,47,2,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,300000,1,,3,,11,2,,,,,3,1,1,15,1,,15,,,1,5,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,24,3,,2,,,,,,,,1,13,60,,1,20,2,1,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,2,2,1,1,3,,41,47,1,04,4,4759,300000,47,246.37846578,
5442520,1,1,1,60,47,1,47,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,,3,,12,2,,,,,2,1,1,48,,.,10,6,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,180,1,,2,,,,,,,,1,13,15,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,5,,95,41,1,04,4,4111,300000,47,235.6396667,
5442521,1,2,1,60,47,1,47,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,700000,1,,3,,12,2,,,,,3,3,2,48,,.,48,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,83,25,1,04,4,2511,700000,47,158.12290286,
5442521,1,3,1,60,47,1,47,1,2,2,12,1,,,1,2,2,2,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,1800000,1,,3,,12,2,,,,,1,1,2,48,,.,48,,,9,7,,1,,1,1,2,8,1,,1,,,,,,,,1,2,1,0,24,1,,2,,,,,,,,1,2,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,39,85,1,04,4,8544,1800000,47,158.12290286,
5442523,1,2,1,60,47,1,47,2,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,600000,1,,3,,12,2,,,,,1,1,1,60,,.,60,,,1,5,,5,,2,,,,1,,,,,,,,,1,2,2,1,0,3,4,,2,,,,,,,,3,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,3,,45,47,1,04,4,4721,600000,47,234.20000079,
5442523,1,8,1,60,47,1,47,2,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,540000,1,,3,,12,2,,,,,1,1,1,60,,.,60,,,1,6,,5,,2,,,,1,,,,,,,,,1,2,2,1,0,7,4,,2,,,,,,,,3,12,15,,2,,,,1,1,1,1,2,2,2,1,2,2,2,,2,1,2,2,2,2,1,2,3,,45,56,1,04,4,5619,540000,47,234.20000079,
5442524,1,1,1,60,47,1,47,2,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,300000,1,,3,,10,2,,,,,2,1,1,10,2,,12,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,84,1,,2,,,,,,,,2,14,,,2,,,,1,1,1,1,2,1,2,2,2,2,2,,2,1,2,2,1,2,2,1,3,,77,10,1,04,4,1081,300000,47,152.13978758,
5442525,1,1,1,60,47,1,47,1,2,1,,2,1,,1,1,2,1,168,,3,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106434,2,2,,,2,,,2,,,2,,,1,877800,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,16,7,POR LA PANDEMIA,9,7,,1,,1,1,1,14,1,1,,,,,,,,,1,1,1,0,180,4,,2,,,,,,,,3,13,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,55,91,1,04,1,9101,908526,47,199.23574401,7820
5442525,1,3,1,60,47,1,47,2,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,400000,1,,1,,12,2,,,,,2,10,1,48,,.,16,6,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,2,30,1,2,,,,1,1,2,1,2,2,2,2,2,2,2,,1,1,1,2,1,2,2,1,3,,95,41,1,04,4,4112,400000,47,199.23574401,
5442525,1,4,1,60,47,1,47,2,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,0,1,,3,,1,2,,,,,1,1,1,24,2,,24,,,1,4,,4,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,2,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,97,49,1,04,4,4923,0,47,199.23574401,
5442527,1,1,1,60,47,1,47,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,200000,1,,3,,12,2,,,,,1,1,1,25,1,,25,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,12,12,3,,1,47,9,4,,160000,1,2,3,3,10,,1,24,2,1,1,1,2,1,2,2,2,2,1,1,2,,2,1,1,1,1,2,1,1,3,,53,56,1,04,4,5619,360000,47,223.85318316,
5442527,1,4,1,60,47,1,47,1,2,2,12,2,4,LOGITEL,1,1,2,1,33,,3,,2,1015000,2,,,2,,2,,2,,2,,2,,,1,106500,1,2,,,2,,,2,,,2,,,1,981000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,11,,,,,,,,,48,,.,48,,,9,6,,1,,1,1,1,3,1,1,,,,,,,,,1,1,1,12,9,1,,2,,,,,,,,1,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,03,61,1,04,1,6120,1015000,47,223.85318316,6190
5442529,1,1,1,60,47,1,47,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,700000,1,,1,,12,2,,,,,2,1,2,30,1,,30,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,60,4,,2,,,,,,,,11,3,5,,2,,,,2,,,,,,,,,,,,,,1,2,2,2,2,1,5,,87,43,1,04,4,4322,700000,47,264.7741327,
5442530,1,1,1,60,47,1,47,1,2,1,,1,,,1,1,2,1,120,,2,,2,908526,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,877803,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,9,7,,1,,1,1,1,17,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,2,20,,2,,,,2,,,,,,,,,,,,,,2,1,1,2,1,1,3,,08,62,1,04,1,6201,908526,47,126.99292324,
5442530,1,2,1,60,47,1,47,1,2,1,,1,,,1,1,2,1,3,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,3,,,,,,,,,40,,.,40,,,9,7,,1,,1,1,1,5,1,1,,,,,,,,,1,1,1,9,8,1,,2,,,,,,,,1,2,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,16,62,1,04,1,6201,908526,47,126.99292324,
5442531,1,1,1,60,47,1,47,1,2,1,,1,,,1,1,1,1,84,,5,,2,,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,98,1,98,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,30,6,,9,7,,1,,1,3,1,10,1,1,,,,,,,,,1,1,1,0,96,4,,2,,,,,,,,8,8,30,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,13,85,1,04,2,8530,,47,178.55792838,
5442531,1,2,1,60,47,1,47,1,2,2,12,1,,,1,2,2,2,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,1,,3,,12,2,,,,,1,1,1,40,,.,40,,,9,7,,1,,1,1,2,9,1,1,,,,,,,,,1,2,1,18,24,4,,2,,,,,,,,3,8,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,39,84,1,04,4,8412,,47,178.55792838,
5442532,1,1,1,60,47,1,47,2,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,35000,1,,1,,12,2,,,,,3,10,2,24,2,,0,6,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,240,4,,2,,,,,,,,2,11,15,1,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,2,1,3,,57,96,1,04,4,9602,35000,47,116.01837719,
5442533,1,2,1,60,47,1,47,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,1500000,1,,3,,12,2,,,,,2,1,1,30,2,,30,,,1,1,,3,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,08,62,1,04,4,6201,1500000,47,126.01044649,
5442534,1,1,1,60,47,1,47,1,2,1,,1,,,1,1,1,1,180,,5,,2,2237400,2,,,2,,2,,2,,2,,1,62400,1,2,,,1,100000,1,2,,,2,,,1,200000,1,1,937500,1,1875000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,72,,.,0,1,,9,7,,1,,1,3,1,15,1,1,,,,,,,,,1,2,1,0,12,1,,2,,,,,,,,8,2,10,2,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,5,,58,84,1,04,2,8423,2237400,47,172.28817801,
5442535,1,1,1,60,47,1,47,2,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,800000,1,,3,,12,2,,,,,3,3,2,70,,.,70,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,96,4,,2,,,,,,,,13,3,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,41,47,1,04,4,4711,800000,47,289.82625356,
5442535,1,6,1,60,47,1,47,2,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,400000,1,,3,,6,2,,,,,3,1,1,15,2,,15,,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,1,15,6,1,,2,,,,,,,,13,14,,,2,,,,1,1,2,1,2,2,2,2,1,1,2,,1,1,1,1,1,2,1,1,3,,98,49,1,04,4,4921,400000,47,289.82625356,
5442537,1,1,1,60,47,1,47,2,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,500000,1,,3,,12,2,,,,,1,1,2,35,2,,35,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,1,,2,,,,,,,,3,2,15,,1,20,2,1,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,2,2,1,1,3,,45,47,1,04,4,4721,500000,47,230.21767701,
5442538,1,1,1,60,47,1,47,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,100000,1,,3,,12,2,,,,,3,1,2,56,,.,56,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,1,,2,,,,,,,,3,14,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,2,2,1,2,1,1,3,,41,47,1,04,4,4711,100000,47,91.560860291,
