DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5424867,1,2,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1270.502741
5424870,1,1,1,80,05,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,05,1372.919943
5424871,1,3,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1293.1190628
5424874,1,2,1,80,05,1,2,,,,2,,,.,,,2,,,,,,1,04,,05,1126.1124225
5424874,1,3,1,80,05,1,2,,,,2,,,.,,,2,,,,,,1,04,,05,1126.1124225
5424877,1,1,1,80,05,1,1,5,,2,,,8,,3,,2,,,,,3,1,04,4,05,1056.1741855
5424877,1,2,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1056.1741855
5424877,1,4,1,80,05,1,1,5,,2,,,4,,3,,2,,,,,3,1,04,4,05,1056.1741855
5424877,1,5,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1056.1741855
5424879,1,4,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,809.4796921
5424879,1,6,1,80,05,1,1,5,,2,,,8,,2,,2,,,,,2,1,04,3,05,809.4796921
5424880,1,1,1,80,05,1,1,4,,2,,,10,,3,,2,,,,,3,1,04,4,05,1138.762819
5424880,1,2,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1138.762819
5424881,1,2,1,80,05,1,1,9,POR LA PANDEMIA,2,,,12,POR LA PANDEMIA,2,,2,,1,30,908536,2,1,04,2,05,1238.441698
5424881,1,3,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1238.441698
5424882,1,3,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,757.59008065
5424882,1,4,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,757.59008065
5424882,1,5,1,80,05,1,2,,,,2,,,.,,,2,,,,,,1,04,,05,757.59008065
5424882,1,6,1,80,05,1,2,,,,2,,,.,,,2,,,,,,1,04,,05,757.59008065
5424884,1,1,1,80,05,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,05,1358.3272611
5424884,1,2,1,80,05,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,05,1358.3272611
5424888,1,2,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,980.94550976
5424889,1,2,1,80,05,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,05,1372.919943
5424890,1,1,1,80,05,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,05,1344.1922332
5424892,1,2,1,80,05,1,1,7,,2,,,9,,2,,2,,,,,2,1,04,4,05,1203.951689
5424896,1,1,1,80,05,1,1,8,,2,,,9,,2,,2,,1,48,908526,2,1,04,3,05,948.53521691
5424896,1,3,1,80,05,1,2,,,,2,,,.,2,,2,,1,48,908526,2,1,04,,05,948.53521691
5424896,1,5,1,80,05,1,2,,,,2,,,.,1,,2,,1,48,908526,2,1,04,,05,948.53521691
5424896,1,7,1,80,05,1,2,,,,2,,,.,,,2,,,,,,1,04,,05,948.53521691
5424898,1,3,1,80,05,1,1,3,,2,,,4,,2,,2,,,,,2,1,04,4,05,1364.9060015
5424899,1,2,1,80,05,1,2,,,,2,,,.,2,,2,,1,48,1000000,2,1,04,,05,1226.627071
5424900,1,2,1,80,05,1,1,9,POR LA PANDEMIA,2,,,12,POR LA PANDEMIA,2,,2,,1,48,908536,2,1,04,2,05,1256.367713
5424904,1,2,1,80,05,1,2,,,,2,,,.,,,2,,,,,,1,04,,05,1204.3009389
5424905,1,1,1,80,05,1,1,9,LE ROBARON TODO LO QUE TENIA EN EL NEGOCIO,2,,,9,,2,,2,,1,48,908526,2,1,04,2,05,1471.8298057
5424905,1,2,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1471.8298057
5424906,1,1,1,80,05,1,1,8,,1,,1,12,AISLARSE DE COVID,1,,2,,,,,2,1,04,2,05,1223.8393177
5424908,1,1,1,80,05,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,05,1221.3514526
5424908,1,2,1,80,05,1,1,2,,2,,,2,,2,,2,,,,,2,1,04,3,05,1221.3514526
5424908,1,3,1,80,05,1,1,7,,2,,,2,,2,,2,,,,,2,1,04,2,05,1221.3514526
5424910,1,1,1,80,05,1,1,9,POR PANDEMIA,2,,,12,PANDEMIA,3,,2,,,,,3,1,04,2,05,1147.6619603
5424910,1,2,1,80,05,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,05,1147.6619603
5424910,1,4,1,80,05,1,2,,,,2,,,.,,,2,,,,,,1,04,,05,1147.6619603
5424912,1,1,1,80,05,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,05,1332.3776062
5424915,1,1,1,80,05,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,05,1406.8835394
5424916,1,1,1,80,05,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,05,1344.1922332
5424917,1,1,1,80,05,1,1,5,,2,,,8,,3,,2,,,,,3,1,04,4,05,1249.7889726
5424919,1,1,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1169.9880925
5424920,1,2,1,80,05,1,1,8,,2,,,2,,,,2,,2,,908000,,1,04,2,05,1216.1155659
5424923,1,1,1,80,05,1,1,3,,2,,,11,,3,,2,,,,,3,1,04,4,05,1356.0068602
5424924,1,2,1,80,05,1,2,,,,2,,,.,2,,1,50000,1,42,500000,2,1,04,,05,1060.7463899
5424926,1,1,1,80,05,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,05,1332.3776062
5424927,1,2,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1226.627071
5424928,1,2,1,80,05,1,1,3,,2,,,9,,2,,2,,2,,908526,2,1,04,4,05,1195.3427374
5424928,1,4,1,80,05,1,2,,,,2,,,.,,,2,,,,,,1,04,,05,1195.3427374
5424932,1,2,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1226.627071
5424933,1,1,1,80,05,1,1,5,,2,,,11,,3,,2,,,,,3,1,04,4,05,1261.6035997
5424933,1,2,1,80,05,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,05,1261.6035997
5424935,1,3,1,80,05,1,2,,,,2,,,.,,,2,,,,,,1,04,,05,1259.1554663
5424937,1,3,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1183.2379206
5424938,1,1,1,80,05,1,1,7,,2,,,12,CUIDARSE DEL CONTAGIO COVID,1,,2,,2,,99,2,1,04,2,05,1322.1304204
5424941,1,3,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1272.4052945
5424942,1,7,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1675.2764335
5424943,1,4,1,80,05,1,2,,,,2,,,.,,,2,,,,,,1,04,,05,1171.890646
5424945,1,1,1,80,05,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,05,1373.8051428
5424947,1,2,1,80,05,1,1,7,,2,,,9,,2,,2,,2,,908526,2,1,04,2,05,1250.0791624
5424947,1,3,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1250.0791624
5424948,1,3,1,80,05,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,05,1379.0410295
5424954,1,2,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,747.60058597
5424954,1,3,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,747.60058597
5424955,1,1,1,80,08,1,1,9,PANDEMIA COVID 19,2,,,12,PANDEMIA COVID 19,1,,2,,2,,800000,2,1,04,1.3,08,883.02947773
5424955,1,3,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,883.02947773
5424957,1,1,1,80,08,1,1,9,POR LA PANDEMIA,2,,,8,,2,,2,,2,,906000,2,1,04,2,08,551.55865311
5424957,1,2,1,80,08,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,08,551.55865311
5424958,1,1,1,80,08,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,08,499.69901896
5424958,1,2,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,499.69901896
5424958,1,3,1,80,08,1,1,8,,2,,,4,,1,,2,,,,,2,1,04,3,08,499.69901896
5424958,1,4,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,499.69901896
5424958,1,5,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,499.69901896
5424958,1,6,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,499.69901896
5424959,1,2,1,80,08,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,3,08,639.68745037
5424959,1,3,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,639.68745037
5424959,1,4,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,639.68745037
5424960,1,1,1,80,08,1,1,3,,2,,,9,,2,,2,,1,48,980000,2,1,04,4,08,610.02462142
5424960,1,2,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,610.02462142
5424961,1,1,1,80,08,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,08,383.21668874
5424961,1,2,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,383.21668874
5424961,1,4,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,383.21668874
5424963,1,5,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,310.148954
5424964,1,1,1,80,08,1,1,9,POR ENFERMARSE CON COVID 19,2,,,12,ENFERMO CON EL COVID 19,2,,1,900000,2,,900000,2,1,04,1.1,08,671.18030795
5424964,1,2,1,80,08,1,1,1,,1,,1,1,,2,,2,,2,,600000,2,1,04,2,08,671.18030795
5424965,1,2,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,564.0535845
5424966,1,2,1,80,08,1,1,9,POR CAMBIO DE DOMICILIO,2,,,9,,1,,2,,2,,908526,2,1,04,4,08,664.04351026
5424966,1,3,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,664.04351026
5424966,1,4,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,664.04351026
5424967,1,1,1,80,08,1,1,3,,2,,,9,,2,1,2,,,,,1,1,04,3,08,713.15103607
5424967,1,2,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,713.15103607
5424967,1,3,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,713.15103607
5424968,1,2,1,80,08,1,1,9,CAMBIO DE DOMICILIO,2,,,8,,2,,2,,,,,2,1,04,3,08,690.33145347
5424968,1,3,1,80,08,1,2,,,,1,1,4,,2,,2,,,,908000,2,1,04,,08,690.33145347
5424968,1,4,1,80,08,1,1,9,EDAD,2,,,8,,2,,2,,,,,2,1,04,4,08,690.33145347
5424968,1,5,1,80,08,1,1,1,,2,,,8,,2,,2,,,,,2,1,04,3,08,690.33145347
5424968,1,8,1,80,08,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,08,690.33145347
5424969,1,4,1,80,08,1,1,4,,2,,,12,POR LA PANDEMIA,2,,2,,1,48,906000,2,1,04,1.4,08,847.32923213
5424969,1,5,1,80,08,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,08,847.32923213
5424969,1,6,1,80,08,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,08,847.32923213
5424970,1,2,1,80,08,1,2,,,,1,3,2,,2,,2,,1,48,980000,2,1,04,,08,636.36546522
5424970,1,5,1,80,08,1,1,3,,2,,,9,,2,,2,,1,24,900000,2,1,04,1.2,08,636.36546522
5424970,1,6,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,636.36546522
5424970,1,8,1,80,08,1,1,6,,2,,,9,,2,,2,,2,,900000,2,1,04,3,08,636.36546522
5424970,1,10,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,636.36546522
5424971,1,3,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,739.3415245
5424973,1,2,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,534.6006653
5424973,1,3,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,534.6006653
5424975,1,1,1,80,08,1,1,1,,1,,1,1,,2,,2,,,,,2,1,04,1.4,08,705.50391596
5424975,1,2,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,705.50391596
5424976,1,2,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,575.57507153
5424976,1,3,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,575.57507153
5424977,1,5,1,80,08,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,08,484.66605833
5424980,1,2,1,80,08,1,1,9,CAMBIO DE DOMICILIO,2,,,9,,1,,2,,,,,2,1,04,4,08,595.30425538
5424980,1,3,1,80,08,1,1,8,,2,,,2,,1,,2,,2,,908526,2,1,04,1.3,08,595.30425538
5424980,1,4,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,595.30425538
5424980,1,5,1,80,08,1,1,9,QUEDO PENSIONADO EN TRABAJO REALIZADO EN EL EXTERIOR,2,,,8,,2,,2,,,,,2,1,04,4,08,595.30425538
5424980,1,6,1,80,08,1,1,9,QUEDO PENSIONADA DE SU TRABAJO REALIZADO POR FUERA DEL PAIS,2,,,8,,2,,2,,,,,2,1,04,4,08,595.30425538
5424981,1,2,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,581.09837592
5424981,1,3,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,581.09837592
5424981,1,4,1,80,08,1,1,8,,1,,1,1,,2,,2,,,,908526,2,1,04,1.2,08,581.09837592
5424984,1,1,1,80,08,1,1,5,,2,,,8,,3,,2,,,,,3,1,04,4,08,683.43684248
5424984,1,2,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,683.43684248
5424985,1,1,1,80,08,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,08,552.38050421
5424985,1,2,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,552.38050421
5424988,1,1,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,434.73668142
5424996,1,2,1,80,08,1,1,9,EDAD,2,,,8,,2,,2,,,,,2,1,04,4,08,589.79730226
5424997,1,2,1,80,08,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,1.3,08,426.62643938
5424997,1,3,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,426.62643938
5424997,1,5,1,80,08,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,08,426.62643938
5424998,1,1,1,80,08,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,08,620.0557213
5424998,1,2,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,620.0557213
5424998,1,4,1,80,08,1,1,1,,2,,,1,,2,,2,,,,,2,1,04,2,08,620.0557213
5424998,1,5,1,80,08,1,1,1,,1,,1,1,,2,,2,,,,,2,1,04,2,08,620.0557213
5424998,1,6,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,620.0557213
5424999,1,1,1,80,08,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,08,483.84420723
5425000,1,2,1,80,08,1,1,1,,2,,,9,,2,,2,,,,,2,1,04,2,08,726.11154561
5425000,1,3,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,726.11154561
5425000,1,4,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,726.11154561
5425003,1,2,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,408.18090016
5425003,1,4,1,80,08,1,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,08,408.18090016
5425003,1,8,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,408.18090016
5425004,1,2,1,80,08,1,1,8,,1,,2,12,POR LA PANDEMIA,2,,2,,,,,2,1,04,3,08,705.50391596
5425011,1,1,1,80,08,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,08,478.14643205
5425012,1,2,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,498.32771235
5425013,1,1,1,80,08,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,08,874.33055138
5425013,1,2,1,80,08,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,08,874.33055138
5425013,1,4,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,874.33055138
5425014,1,2,1,80,08,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,08,502.4511273
5425016,1,2,1,80,08,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,3,08,551.55865311
5425017,1,1,1,80,08,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,08,538.72408025
5425017,1,4,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,538.72408025
5425018,1,3,1,80,08,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,08,770.78301743
5425019,1,2,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,551.55865311
5425020,1,5,1,80,08,1,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,08,484.66605833
5425021,1,1,1,80,08,1,1,9,COVID,2,,,3,,2,,2,,,,,2,1,04,2,08,551.55865311
5425021,1,2,1,80,08,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,2,08,551.55865311
5425022,1,1,1,80,08,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,08,551.55865311
5425023,1,2,1,80,08,1,1,6,,2,,,9,,2,,2,,,,250000,2,1,04,1.2,08,748.91366659
5425024,1,2,1,80,08,1,1,7,,2,,,9,,2,,2,,,,,2,1,04,4,08,347.39050647
5425026,1,3,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,487.7821259
5425026,1,4,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,487.7821259
5425027,1,3,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,846.46824795
5425028,1,2,1,80,08,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,08,733.32699059
5425028,1,5,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,733.32699059
5425029,1,1,1,80,08,1,1,5,,2,,,1,,3,,2,,,,,3,1,04,4,08,453.3436015
5425029,1,2,1,80,08,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,08,453.3436015
5425029,1,3,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,453.3436015
5425030,1,2,1,80,08,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,08,664.52950973
5425032,1,1,1,80,08,1,1,9,COVD,2,,,12,COVD,2,,2,,1,40,800000,2,1,04,2,08,566.4889289
5425034,1,2,1,80,08,1,1,9,POR EL COVID,2,,,11,,2,,2,,1,48,950000,2,1,04,2,08,721.67549163
5425034,1,3,1,80,08,1,1,8,,2,,,6,,2,,2,,,,,2,1,04,1.3,08,721.67549163
5425034,1,4,1,80,08,1,1,7,,2,,,12,POR LA PANDEMIA,2,,2,,,,,2,1,04,2,08,721.67549163
5425035,1,2,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,517.38140309
5425036,1,5,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,693.33793042
5425036,1,6,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,693.33793042
5425037,1,2,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,564.0535845
5425039,1,5,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,600.26698306
5425039,1,6,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,600.26698306
5425041,1,3,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,782.75127513
5425044,1,2,1,80,08,1,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,08,580.52033758
5425044,1,6,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,580.52033758
5425044,1,7,1,80,08,1,1,6,,2,,,1,,2,,2,,,,800000,2,1,04,2,08,580.52033758
5425048,1,4,1,80,08,1,1,9,POR PANDEMIA,2,,,12,POR PANDEMIA,2,,2,,,,,2,1,04,2,08,504.88647171
5425048,1,5,1,80,08,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,08,504.88647171
5425050,1,1,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,569.05021519
5425051,1,2,1,80,08,1,1,9,COVD,2,,,9,,2,,2,,2,,900000,2,1,04,2,08,705.50391596
5425052,1,2,1,80,08,1,1,1,,1,,1,1,,2,,2,,,,,2,1,04,2,08,582.66050457
5425052,1,3,1,80,08,1,2,,,,1,1,1,,2,,2,,,,,2,1,04,,08,582.66050457
5425053,1,3,1,80,08,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,08,683.43684248
5425054,1,1,1,80,08,1,1,1,,1,,1,12,POR PANDEMIA,2,,2,,1,48,906000,2,1,04,2,08,498.32771235
5425054,1,2,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,498.32771235
5425055,1,1,1,80,08,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,3,08,471.55918559
5425055,1,2,1,80,08,1,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,08,471.55918559
5425055,1,4,1,80,08,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,08,471.55918559
5425056,1,1,1,80,08,1,1,5,,2,,,8,,3,,2,,,,,3,1,04,4,08,398.09559989
5425056,1,2,1,80,08,1,1,3,,1,,2,12,PANDEMIA COVID 19,2,,2,,1,24,400000,2,1,04,4,08,398.09559989
5425056,1,6,1,80,08,1,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,08,398.09559989
5425056,1,7,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,398.09559989
5425058,1,2,1,80,08,1,1,9,POR PANDEMIA,2,,,3,,2,,2,,1,48,800000,2,1,04,2,08,638.90482807
5425059,1,2,1,80,08,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,08,707.4532609
5425059,1,3,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,707.4532609
5425060,1,3,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,534.72660719
5425060,1,4,1,80,08,1,2,,,,1,4,4,,2,,2,,,,,2,1,04,,08,534.72660719
5425061,1,1,1,80,08,1,2,,,,2,,,.,2,,2,,2,,600000,2,1,04,,08,556.91678681
5425061,1,3,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,556.91678681
5425064,1,2,1,80,08,1,1,4,,2,,,9,,2,,2,,,,,2,1,04,4,08,515.09487811
5425064,1,3,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,515.09487811
5425064,1,5,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,515.09487811
5425065,1,1,1,80,08,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,08,1004.5369258
5425066,1,4,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,534.72660719
5425067,1,2,1,80,08,1,1,3,,2,,,8,,2,,2,,2,,800000,2,1,04,4,08,544.42185542
5425068,1,2,1,80,08,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,08,730.19582749
5425068,1,3,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,730.19582749
5425069,1,3,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,654.95736764
5425070,1,2,1,80,08,1,1,7,,2,,,12,POR LA PANDEMIA,2,,2,,1,48,500000,2,1,04,2,08,412.93088234
5425070,1,3,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,412.93088234
5425070,1,4,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,412.93088234
5425071,1,2,1,80,08,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,08,714.59005858
5425071,1,3,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,714.59005858
5425072,1,2,1,80,08,1,1,6,,2,,,1,,2,,2,,2,,900000,2,1,04,1.2,08,621.11975909
5425073,1,6,1,80,08,1,1,1,,2,,,1,,2,,2,,,,,2,1,04,2,08,687.52111914
5425074,1,3,1,80,08,1,1,6,,1,,1,1,,2,,2,,,,800000,2,1,04,1.4,08,583.53372032
5425075,1,2,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,606.84616372
5425075,1,4,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,606.84616372
5425076,1,2,1,80,08,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,08,520.11716017
5425078,1,3,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,759.93701831
5425078,1,8,1,80,08,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,08,759.93701831
5425079,1,1,1,80,08,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,08,1026.4291541
5425079,1,2,1,80,08,1,1,3,,2,,,9,,2,,2,,1,40,900000,2,1,04,4,08,1026.4291541
5425079,1,3,1,80,08,1,1,7,,2,,,12,COVD,2,,2,,1,40,900000,2,1,04,2,08,1026.4291541
5425079,1,6,1,80,08,1,1,9,COVD,2,,,12,COVD,2,,2,,1,40,900000,2,1,04,2,08,1026.4291541
5425084,1,3,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,507.41385498
5425085,1,1,1,80,08,1,1,6,,2,,,1,,2,,2,,,,,2,1,04,2,08,688.01235387
5425086,1,2,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,720.28783376
5425087,1,3,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,520.45301181
5425087,1,4,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,520.45301181
5425087,1,5,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,520.45301181
5425089,1,3,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,654.95736764
5425091,1,2,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,532.1653209
5425091,1,3,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,532.1653209
5425093,1,2,1,80,08,1,1,8,,2,,,9,,2,,2,,,,,2,1,04,4,08,703.06857155
5425094,1,3,1,80,08,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,08,622.07278215
5425096,1,2,1,80,08,1,1,4,,2,,,4,,2,,2,,2,,908526,2,1,04,1.4,08,599.87976678
5425096,1,3,1,80,08,1,2,,,,1,1,8,,2,,2,,2,,908526,2,1,04,,08,599.87976678
5425096,1,4,1,80,08,1,2,,,,2,,,.,,,2,,,,,,1,04,,08,599.87976678
5425099,1,1,1,80,08,1,1,9,COVD,2,,,12,COVD,2,,2,,1,20,800000,2,1,04,2,08,551.55865311
5425099,1,2,1,80,08,1,1,9,COVD,2,,,12,COVD,2,,2,,,,,2,1,04,2,08,551.55865311
