DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P9460,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S7A1,P7420S8,P7422,P7422S1,P1806,P1519,P1883,RAMA2D_D_R4,OFICIO1,OFICIO2,DSI,DSCY,MES,RAMA4D_D_R4,DPTO,fex_c_2011
5413326,1,2,1,70,23,1,200,48,1,,2,300,1,,5,2,2,,,,,,,,,,,1,2,,908526,2,,85,13,13,1,2,03,8513,23,215.16824018
5413331,1,3,1,70,23,1,6,48,1,,2,10,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,33,1,1,03,4719,23,139.92192837
5413336,1,1,1,70,23,1,48,48,4,,2,48,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,96,57,57,1,2,03,9602,23,138.33865866
5413339,1,1,1,70,23,1,8,40,1,,2,4,1,,4,2,1,,,,,1,,,,,,,1,600000,800000,2,,56,53,53,1,1,03,5611,23,214.51758893
5413339,1,3,1,70,23,1,50,40,1,,2,50,1,,9,2,1,,,,,,,,,,,1,2,,700000,2,,82,38,38,1,2,03,8220,23,214.51758893
5413341,1,2,1,70,23,1,16,40,1,,2,18,1,,5,2,1,,,,,,,,,,,1,2,,908527,2,,85,13,13,1,2,03,8530,23,194.43977001
5413349,1,2,1,70,23,1,48,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,32,,1,2,03,.,23,194.25434177
5413351,1,2,1,70,23,1,16,40,1,,2,48,2,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,85,13,13,1,2,03,8530,23,333.57439823
5413352,1,3,1,70,23,1,48,48,1,,2,48,1,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,86,11,11,1,2,03,8610,23,171.80053255
5413353,1,1,1,70,23,1,40,48,1,,2,40,1,,9,2,2,,,,,,,,,,,1,2,,1200000,2,,86,07,07,1,2,03,8610,23,149.5411178
5413359,1,2,1,70,23,1,50,40,1,,2,50,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,56,53,53,1,2,03,5611,23,333.57439823
5413361,1,7,1,70,23,1,36,48,1,,2,58,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,56,45,53,1,2,03,5611,23,155.82734996
5413361,2,4,2,70,23,1,2,48,1,,2,3,1,,9,2,1,,,,,,,,,,,1,1,908526,908526,2,,46,39,39,1,1,03,4690,23,155.82734996
5413363,1,1,1,70,23,1,48,48,1,,2,48,1,,5,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,03,4771,23,214.22458475
5413364,1,4,1,70,23,1,48,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,13,,1,2,03,.,23,165.99122956
5413366,1,1,1,70,23,1,10,48,1,,2,12,1,,5,2,1,,,,,,,,,,,1,2,,908526,2,,86,21,21,1,1,03,8621,23,194.73277419
5413367,1,1,1,70,23,1,48,48,1,,2,48,1,,9,2,8,,,,,,,,,,,1,2,,908526,2,,85,13,13,1,2,03,8530,23,120.26927892
5413367,1,3,1,70,23,1,36,48,3,,2,36,3,,1,2,1,,,,,,,,,,,1,2,,500000,2,,97,54,54,1,2,03,9700,23,120.26927892
5413372,1,3,1,70,23,1,39,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1300000,,,,21,,1,2,03,.,23,120.13711363
5413386,1,2,1,70,23,1,6,48,1,,2,57,1,,4,2,1,,,,,,,,,,,1,2,,1200000,2,,69,12,12,1,1,03,6910,23,166.78719911
5413388,1,1,1,70,23,1,3,48,1,,2,3,1,,6,2,2,,,,,,,,,,,1,1,908526,1200000,2,,47,44,45,1,1,03,4799,23,186.57201386
5413388,1,2,1,70,23,1,43,48,1,,2,28,1,,5,2,1,,,,,,,,,,,1,2,,1200000,2,,47,40,40,1,2,03,4771,23,186.57201386
5413464,1,1,1,70,27,1,12,40,1,,2,12,1,,9,2,1,,,,,,,,,,,1,2,,400000,2,,84,55,55,1,1,03,8424,27,33.516679033
5413466,1,1,1,70,27,1,52,40,4,,2,52,4,,9,2,1,,,,,,,,,,,1,2,,900000,2,,85,13,13,1,2,03,8530,27,33.516679033
5413467,1,1,1,70,27,1,52,48,1,,2,52,3,,1,2,1,,,,,,,,,,,1,2,,500000,2,,97,03,54,1,2,03,9700,27,33.516679033
5413468,1,2,1,70,27,1,52,40,2,,2,52,1,,9,2,2,,,,,,,,,,,1,2,,908000,2,,88,13,13,1,2,03,8890,27,33.516679033
5413471,1,2,1,70,27,1,48,40,2,,1,,,,,,,,.,,,,,,,,.,,,,2800000,,,,12,,1,2,03,.,27,33.516679033
5413484,1,2,1,70,27,1,4,48,1,,2,9,1,,2,2,1,,,,,,,,,,,1,2,,900000,2,,31,81,81,1,1,03,3110,27,33.516679033
5413485,1,1,1,70,27,1,104,48,1,,2,104,1,,4,2,1,,,,,,,,,,,1,2,,900000,2,,85,53,53,1,2,03,8513,27,33.516679033
5413485,1,2,1,70,27,1,104,48,4,,2,2,4,,1,2,1,,,,,1,,,,,,,1,380000,908000,2,,43,13,93,1,2,03,4330,27,33.516679033
5413495,1,1,1,70,27,1,4,40,1,,2,56,1,,9,2,1,,,,,,,,1,,,,2,,1000000,2,,88,13,13,1,1,03,8890,27,157.52839145
5413503,1,2,1,70,27,1,36,48,2,,2,36,2,,9,2,1,,,,,,,,,,,1,2,,2500000,2,,85,13,13,1,2,03,8530,27,33.516679033
5413506,1,3,1,70,27,1,48,40,2,,1,,,,,,,,.,,,,,,,,.,,,,2000000,,,,13,,1,2,03,.,27,33.516679033
5413506,1,4,1,70,27,1,48,40,2,,1,,,,,,,,.,,,,,,,,.,,,,1800000,,,,13,,1,2,03,.,27,33.516679033
5413511,1,2,1,70,27,1,3,48,1,,2,3,1,,4,2,1,,,,,,,,,,,1,1,908000,1500000,2,,86,59,59,1,1,03,8621,27,33.516679033
5413513,1,2,1,70,27,1,52,40,1,,2,52,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,86,32,32,1,2,03,8621,27,33.516679033
5413514,1,2,1,70,27,1,3,48,4,,2,3,4,,2,2,1,,,,,,,,,,,1,1,140000,908000,2,,41,95,95,1,1,03,4112,27,33.516679033
5413520,1,1,1,70,27,1,16,30,3,,2,300,3,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,97,54,54,1,2,03,9700,27,33.516679033
5413522,1,1,1,70,27,1,12,48,3,,2,12,1,,8,2,1,,,,,,,,,,,1,2,,300000,2,,46,54,77,1,1,03,4631,27,33.516679033
5413522,1,2,1,70,27,1,8,66,4,,2,8,4,,2,2,1,,,,,,,,,,,1,2,,600000,2,,41,95,95,1,1,03,4112,27,33.516679033
5413533,1,1,1,70,27,1,60,48,2,,2,70,1,,2,2,1,,,,,,,,,,,1,2,,908000,2,,47,39,45,1,2,03,4772,27,33.516679033
5413544,1,2,1,70,27,1,8,48,1,,2,12,4,,1,2,2,,,,,,,,,,,1,2,,1500000,2,,49,40,98,1,1,03,4921,27,33.516679033
5413565,1,4,1,70,27,1,4,48,1,,2,104,4,,3,2,1,,,,,,,,,,,1,2,,300000,2,,96,45,57,1,1,03,9602,27,33.516679033
5413570,1,3,1,70,27,1,16,66,4,,2,16,1,,3,2,1,,,,,,,,,,,1,2,,600000,2,,80,95,21,1,2,03,8010,27,33.516679033
5413572,1,1,1,70,27,1,8,40,4,,2,8,3,,1,2,1,,,,,,,,,,,1,2,,300000,2,,97,56,54,1,1,03,9700,27,33.516679033
5413576,1,2,1,70,27,1,30,40,2,,2,52,1,,3,2,1,,,,,,,,,,,1,2,,900000,2,,56,13,53,1,2,03,5611,27,157.52839145
5413577,1,1,1,70,27,1,8,48,1,,2,8,1,,3,2,1,,,,,,,,,,,1,2,,1000000,2,,56,53,53,1,1,03,5611,27,33.516679033
5413589,1,1,1,70,27,1,20,48,4,,2,20,4,,1,2,1,,,,,,,,,,,1,2,,800000,2,,14,79,79,1,2,03,1410,27,33.516679033
5413590,1,3,1,70,27,1,16,48,1,,1,,,,,,,,.,,,,,,,,.,,,,300000,,,,45,,1,2,03,.,27,33.516679033
5413591,1,5,1,70,27,1,52,40,2,,1,,,,,,,,.,,,,,,,,.,,,,1200000,,,,19,,1,2,03,.,27,33.516679033
5413607,1,1,1,70,27,1,16,40,1,,2,64,1,,9,2,1,,,,,,,,1,,,,2,,1800000,2,,85,13,13,1,2,03,8530,27,157.52839145
5413631,1,1,1,70,41,1,52,48,1,,2,52,1,,2,2,1,,,,,,,,,,,1,2,,1200000,2,,45,84,84,1,2,03,4542,41,206.2190224
5413632,1,3,1,70,41,1,48,48,1,,2,48,1,,9,2,1,,,,,,,,,,,1,2,,908000,2,,09,03,03,1,2,03,0990,41,129.49684604
5413637,1,5,1,70,41,1,48,48,1,,2,48,1,,4,2,1,,,,,,,,,,,1,2,,908000,2,,56,32,33,1,2,03,5611,41,204.50196361
5413638,1,2,1,70,41,1,28,48,4,,2,28,3,,1,2,1,,,,,,,,,,,1,2,,908000,2,,97,55,55,1,2,03,9700,41,209.85649633
5413650,1,3,1,70,41,1,60,50,1,,2,12,1,,5,2,1,,,,,,,,,,,1,2,,1000000,2,,56,53,53,1,2,03,5611,41,49.497992849
5413654,1,5,1,70,41,1,12,48,1,,2,12,1,,4,2,1,,,,,,,,,,,1,2,,1200000,2,,71,02,02,1,1,03,7120,41,137.48955341
5413663,1,2,1,70,41,1,20,45,1,,2,25,1,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,86,08,08,1,2,03,8621,41,103.74065803
5413672,1,2,1,70,41,1,98,48,1,,2,98,1,,9,2,1,,,,,,,,,,,1,2,,3000000,2,,36,05,21,1,2,03,3600,41,154.40957523
5413674,1,2,1,70,41,1,12,48,4,,2,12,4,,1,2,1,,,,,,,,1,,,,2,,650000,2,,56,53,53,1,1,03,5611,41,530.14279379
5413687,1,1,1,70,41,1,14,48,1,,2,156,1,,9,2,2,,,,,,,,,,,1,2,,908000,2,,70,33,33,1,2,03,7010,41,181.03986537
5413689,1,2,1,70,41,1,56,48,1,,2,56,1,,5,2,2,,,,,,,,,,,1,2,,908500,2,,85,33,32,1,2,03,8530,41,168.07117275
5413704,1,1,1,70,41,1,4,48,3,,2,260,1,,5,2,2,,,,,,,,1,,,,2,,908000,2,,85,54,55,1,1,03,8530,41,141.52565184
5413710,1,2,1,70,41,1,12,48,1,,2,12,1,,9,2,7,,,,,,,,,,,1,2,,908000,2,,86,59,59,1,1,03,8621,41,224.65228329
5413712,1,3,1,70,41,1,52,48,1,,2,144,1,,3,2,4,,,,,,,,,,,1,2,,998000,2,,55,33,39,1,2,03,5511,41,125.06894671
5413715,1,1,1,70,41,1,16,50,1,,2,8,1,,5,2,1,,,,,,,,,,,1,2,,1000000,2,,80,58,58,1,2,03,8010,41,209.85649633
5413718,1,2,1,70,41,1,18,50,1,,1,,,,,,,,.,,,,,,,,.,,,,1000000,,,,45,,1,2,03,.,41,223.9380212
5413722,1,2,1,70,41,1,50,40,4,,2,50,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,81,55,55,1,2,03,8121,41,183.81367014
5413723,1,1,1,70,41,1,5,40,1,,2,5,1,,9,2,1,,,,,,,,,,,1,1,1200000,900000,1,1,49,98,98,1,1,03,4921,41,161.2307235
5413726,1,2,1,70,41,1,10,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1000000,,,,53,,1,1,03,.,41,174.37241589
5413727,1,7,1,70,41,1,50,40,1,,2,50,1,,4,2,1,,,,,,,,,,,1,2,,900000,2,,47,33,33,1,2,03,4711,41,95.546120233
5413737,1,3,1,70,41,1,15,45,1,,2,18,1,,4,2,1,,,,,,,,,,,1,2,,1000000,2,,47,45,45,1,2,03,4723,41,223.4747045
5413738,1,3,1,70,41,1,8,45,1,,1,,,,,,,,.,,,,,,,,.,,,,1000000,,,,32,,1,1,03,.,41,207.02805715
5413740,1,2,1,70,41,1,48,48,1,,2,48,1,,5,2,1,,,,,,,,,,,1,2,,1200000,2,,95,08,08,1,2,03,9511,41,187.79232187
5413741,1,2,1,70,41,1,8,45,1,,2,10,1,,9,2,1,,,,,,,,,,,1,2,,1600000,2,,49,98,98,1,1,03,4921,41,195.9994089
5413743,1,1,1,70,41,1,8,45,1,,2,12,1,,5,2,8,,,,,,,,,,,1,2,,1000000,2,,56,53,53,1,1,03,5611,41,164.2936579
5413749,1,1,1,70,41,1,104,48,4,,2,104,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,49,98,98,1,2,03,4921,41,91.423205679
5413751,1,1,1,70,41,1,3,40,1,,2,37,1,,6,2,1,,,,,,,,,,,1,2,,1800000,2,,85,13,13,1,1,03,8513,41,207.02805715
5413753,1,1,1,70,41,1,10,45,4,,2,12,4,,1,2,8,,,,,,,,,,,1,2,,900000,2,,81,55,55,1,1,03,8121,41,125.07900449
5413753,1,2,1,70,41,1,3,45,1,,2,6,1,,4,2,1,,,,,,,,,,,1,2,,1000000,2,,42,32,32,1,1,03,4210,41,125.07900449
5413770,1,3,1,70,41,1,48,48,1,,2,48,1,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,78,19,19,1,2,03,7810,41,128.12182332
5413771,1,1,1,70,41,1,216,48,1,,2,216,1,,9,2,3,,,,,,,,,,,1,2,,4500000,2,,06,02,02,1,2,03,0610,41,160.63660908
5413771,1,4,1,70,41,1,12,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908500,,,,45,,1,1,03,.,41,160.63660908
5413775,1,2,1,70,41,1,5,45,1,,2,8,1,,3,2,1,,,,,,,,,,,1,2,,1000000,2,,47,45,45,1,1,03,4723,41,237.34872766
5413775,1,5,1,70,41,1,10,45,4,,2,12,4,,1,2,8,,,,,,,,,,,1,2,,1000000,2,,41,93,93,1,1,03,4111,41,237.34872766
5413779,1,1,1,70,41,1,4,45,1,,2,15,1,,6,2,1,,,,,,,,,,,1,2,,1600000,2,,94,19,19,1,1,03,9491,41,209.99735183
5413783,1,2,1,70,41,1,6,40,2,,2,6,2,,9,2,1,,,,,,,,,,,1,1,1000000,1300000,2,,84,44,31,1,1,03,8412,41,203.16614578
5413789,1,2,1,70,41,1,38,50,4,,2,26,4,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,41,95,95,1,2,03,4111,41,190.29228017
5413806,1,1,1,70,44,1,104,48,1,,2,104,1,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,47,44,43,1,2,03,4724,44,208.58573318
5413807,1,1,1,70,44,1,49,48,4,,2,48,4,,3,2,1,,,,,,,,,,,1,2,,950000,2,,47,33,41,1,2,03,4771,44,243.89817697
5413817,1,1,1,70,44,1,12,48,1,,2,12,1,,9,2,1,,,,,,,,,,,1,2,,950900,2,,85,13,13,1,1,03,8511,44,326.85283737
5413817,1,3,1,70,44,1,24,48,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,45,,1,2,03,.,44,326.85283737
5413820,1,2,1,70,44,1,52,40,4,,2,52,4,,2,2,2,,,,,,,,,,,1,2,,908526,2,,95,81,81,1,2,03,9524,44,89.074338942
5413821,1,2,1,70,44,1,52,48,1,,1,,,,,,,,.,,,,,,,,.,,,,98,,,,19,,1,2,03,.,44,73.006952657
5413822,1,2,1,70,44,1,12,48,1,,2,312,1,,9,2,1,,,,,,,,,,,1,2,,98,2,,84,21,21,1,1,03,8430,44,49.095615898
5413823,1,4,1,70,44,1,12,48,2,,2,12,4,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,84,58,58,1,1,03,8414,44,152.27286322
5413831,1,1,1,70,44,1,48,48,1,,2,96,4,,9,2,1,,,,,,,,,,,1,2,,1300000,2,,87,19,19,1,2,03,8790,44,62.370329302
5413831,1,2,1,70,44,1,192,48,2,,2,192,1,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,84,12,12,1,2,03,8413,44,62.370329302
5413832,1,3,1,70,44,1,16,40,4,,2,98,4,,1,2,1,,,1,,,,,,,,,2,,908526,1,2,96,16,16,1,2,03,9602,44,89.074338942
5413835,1,3,1,70,44,1,20,48,1,,2,20,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,49,98,98,1,2,03,4921,44,49.095615898
5413835,1,4,1,70,44,1,12,48,1,,2,24,4,,9,2,1,,,,,,,,,,,1,2,,908526,2,,94,19,39,1,1,03,9499,44,49.095615898
5413840,1,1,1,70,44,1,2,48,1,,2,2,1,,9,2,7,,,,,,,,,,,1,1,1100000,908000,2,,38,45,44,1,1,03,3811,44,73.006952657
5413843,1,1,1,70,44,1,48,48,1,,2,48,4,,2,2,8,,,,,,,,,,,1,2,,950900,2,,84,45,32,1,2,03,8412,44,88.944798621
5413844,1,1,1,70,44,1,6,48,4,,2,596,2,,9,2,2,,,,,,,,,,,1,2,,500000,2,,86,98,98,1,1,03,8621,44,80.43225619
5413851,1,1,1,70,44,1,48,48,4,,2,48,4,,1,2,1,,,,,,,,,,,1,2,,600000,2,,49,98,98,1,2,03,4921,44,80.43225619
5413858,1,2,1,70,44,1,4,48,1,,2,4,2,,9,2,1,,,,,,,,,,,1,1,2300000,1800000,2,,84,08,08,1,1,03,8413,44,99.590078331
5413859,1,1,1,70,44,1,6,40,4,,2,24,1,,5,2,2,,,,,,,,,,,1,2,,1000000,2,,25,11,33,1,1,03,2511,44,102.28966963
5413860,1,1,1,70,44,1,98,40,2,,2,98,2,,9,2,2,,,,,,,,,,,1,2,,908526,2,,85,13,13,1,2,03,8530,44,89.432127714
5413865,1,1,1,70,44,1,16,40,1,,2,16,4,,9,2,1,,,,,,,,,,,1,2,,1800000,2,,84,03,03,1,2,03,8412,44,80.43225619
5413875,1,3,1,70,44,1,3,48,1,,1,,,,,,,,.,,,,,,,,.,,,,600000,,,,45,,1,1,03,.,44,68.791493493
5413876,1,4,1,70,44,1,2,48,3,,2,52,3,,1,2,1,,,,,,,,,,,1,2,,400000,2,,97,54,54,1,1,03,9700,44,49.095615898
5413884,1,1,1,70,44,1,3,24,4,,2,3,4,,1,2,1,,,,,,,,,,,1,1,60000,200000,2,,56,45,45,1,1,03,5619,44,64.364869904
5413885,1,1,1,70,44,1,52,40,1,,2,52,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,49,39,39,1,2,03,4921,44,108.27603172
5413885,1,2,1,70,44,1,40,40,1,,2,2,4,,1,2,1,,,,,,,,,,,1,1,200000,908526,2,,49,98,98,1,2,03,4921,44,108.27603172
5413886,1,3,1,70,44,1,2,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,59,,1,1,03,.,44,49.095615898
5413888,1,2,1,70,44,1,5,60,4,,2,2,4,,2,2,8,,,,,,,,,,,1,1,60000,500000,2,,23,89,89,1,1,03,2392,44,150.08154768
5413888,1,3,1,70,44,1,3,50,4,,2,2,4,,2,2,7,,,,,,,,,,,1,1,80000,500000,2,,23,89,89,1,1,03,2392,44,150.08154768
5413888,1,5,1,70,44,1,6,40,4,,2,9,4,,1,2,8,,,,,,,,,,,1,1,55000,600000,2,,56,45,45,1,1,03,5619,44,150.08154768
5413891,1,2,1,70,44,1,12,48,4,,2,12,4,,2,2,3,,,,,,,,,,,1,2,,800000,2,,41,95,95,1,1,03,4112,44,225.86989868
5413895,1,5,1,70,44,1,5,50,4,,2,96,4,,1,2,8,,,,,,,,,,,1,2,,300000,2,,96,45,57,1,1,03,9602,44,344.1175568
5413896,1,1,1,70,44,1,24,48,4,,2,24,4,,1,2,1,,,,,,,,,,,1,2,,750000,2,,41,95,95,1,2,03,4111,44,349.41893839
5413896,1,3,1,70,44,1,1,48,3,,1,,,,,,,,.,,,,,,,,.,,,,400000,,,,54,,1,1,03,.,44,349.41893839
5413899,1,1,1,70,44,1,5,45,1,,2,102,1,,3,2,1,,,,,,,,,,,1,2,,500000,2,,56,53,53,1,1,03,5619,44,339.56995321
5413909,1,1,1,70,44,1,3,40,4,,2,16,3,,1,2,1,,,,,,,,,,,1,2,,400000,2,,97,53,54,1,1,03,9700,44,273.47335334
5413910,1,1,1,70,44,1,8,48,1,,2,8,4,,4,2,2,,,,,,,,,,,1,2,,908526,2,,42,03,03,1,1,03,4210,44,221.86350477
5413910,1,4,1,70,44,1,12,48,1,,2,12,4,,1,2,4,,,,,,,,,,,1,2,,908526,2,,63,39,39,1,1,03,6311,44,221.86350477
5413919,1,4,1,70,44,1,1,48,1,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,1,03,4719,44,147.2868477
5413919,1,5,1,70,44,1,1,48,1,,2,52,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,1,03,4719,44,147.2868477
5413920,1,2,1,70,44,1,1,48,1,,2,4,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,41,03,95,1,1,03,4111,44,273.34586809
5413920,1,3,1,70,44,1,6,48,1,,2,6,1,,9,2,1,,,,,,,,,,,1,1,908526,908526,2,,47,21,21,1,1,03,4771,44,273.34586809
5413953,1,1,1,70,50,1,15,48,1,,2,12,1,,3,2,1,,,,,,,,,,,1,2,,2000000,2,,47,33,33,1,2,03,4759,50,285.86444195
5413963,1,1,1,70,50,1,5,48,4,,2,5,4,,1,2,1,,,,,,,,,,,1,2,,1000000,3,,95,03,03,1,1,03,9522,50,359.37413631
5413965,1,1,1,70,50,1,52,48,1,,2,52,1,,3,2,1,,,,,,,,,,,1,2,,900000,2,,56,45,53,1,2,03,5611,50,347.70074279
5413974,1,1,1,70,50,1,4,48,1,,2,4,1,,9,2,6,,,,,,,,,,,1,1,980000,1100000,2,,11,99,97,1,1,03,1103,50,357.47342895
5413978,1,1,1,70,50,1,4,50,4,,2,4,4,,1,2,6,,,,,,,,,,,1,1,1500000,1000000,2,,45,84,84,1,1,03,4520,50,331.22387186
5414003,1,1,1,70,50,1,8,48,1,,2,2,1,,2,2,1,,,,,,,,,,,1,1,400000,906000,2,,41,95,95,1,1,03,4111,50,235.63806313
5414005,1,3,1,70,50,1,12,48,1,,2,12,1,,4,2,1,,,,,,,,,,,1,2,,900000,2,,85,39,39,1,1,03,8530,50,185.9833582
5414027,1,2,1,70,50,1,12,48,1,,2,12,1,,9,2,2,,,,,,,,,,,1,2,,900000,2,,84,45,34,1,1,03,8430,50,334.35473339
5414029,1,1,1,70,50,1,3,48,1,,2,3,1,,2,2,1,,,,,,,,,,,1,1,800000,1000000,2,,25,83,83,1,1,03,2511,50,339.73145638
5414030,1,2,1,70,50,1,48,48,1,,2,48,1,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,47,55,55,1,2,03,4755,50,259.26496109
5414046,1,1,1,70,50,1,3,48,1,,2,3,1,,3,2,1,,,,,,,,,,,1,1,700000,908000,2,,56,53,53,1,1,03,5611,50,289.03025095
5414046,1,2,1,70,50,1,16,48,1,,2,16,1,,2,2,1,,,,,,,,,,,1,2,,908000,2,,41,95,95,1,2,03,4111,50,289.03025095
5414048,1,1,1,70,50,1,4,48,1,,2,4,1,,3,2,1,,,,,,,,,,,1,1,800000,908000,2,,41,95,95,1,1,03,4111,50,344.56988126
5414051,1,1,1,70,50,1,20,48,1,,2,20,1,,4,2,1,,,,,,,,,,,1,2,,1000000,2,,46,97,97,1,2,03,4631,50,414.91376662
5414051,1,2,1,70,50,1,24,48,1,,2,24,1,,3,2,1,,,,,,,,,,,1,2,,908000,2,,56,53,53,1,2,03,5611,50,414.91376662
5414051,1,4,1,70,50,1,16,45,8,,2,16,8,,2,2,1,,,,,,,,,,,1,2,,908000,2,,01,62,62,1,2,03,0141,50,414.91376662
5414062,1,3,1,70,50,1,12,48,1,,2,13,1,,7,2,1,,,,,,,,,,,1,2,,900000,2,,47,53,45,1,1,03,4771,50,203.69038331
5414067,1,1,1,70,50,1,16,48,1,,2,16,1,,3,2,1,,,,,,,,,,,1,2,,908000,2,,56,53,53,1,2,03,5630,50,294.91517634
5414085,1,2,1,70,52,1,48,40,1,,2,48,1,,3,2,1,,,,,,,,,,,1,2,,908000,2,,47,32,33,1,2,03,4761,52,352.06833601
5414093,1,3,1,70,52,1,12,40,1,,1,,,,,,,,.,,,,,,,,.,,,,2000000,,,,32,,1,1,03,.,52,106.43194298
5414097,1,3,1,70,52,1,12,48,1,,2,48,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,10,45,45,1,1,03,1081,52,106.43194298
5414103,1,1,1,70,52,1,48,40,1,,2,48,1,,2,2,1,,,,,,,,,,,1,2,,900000,2,,41,95,95,1,2,03,4111,52,220.36106514
5414103,1,3,1,70,52,1,48,40,4,,2,48,1,,2,2,1,,,,,,,,,,,1,2,,900000,2,,47,62,45,1,2,03,4721,52,220.36106514
5414106,1,2,1,70,52,1,48,48,1,,2,48,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,56,45,53,1,2,03,5619,52,190.11336013
5414107,1,3,1,70,52,1,12,40,1,,2,16,1,,7,2,1,,,,,,,,,,,1,2,,2000000,2,,74,05,05,1,1,03,7490,52,256.55246405
5414107,1,7,1,70,52,1,8,40,2,,2,48,2,,9,2,2,,,,,,,,,,,1,2,,2000000,2,,85,13,13,1,1,03,8530,52,256.55246405
5414113,1,6,1,70,52,1,16,48,1,,2,16,1,,2,2,1,,,,,,,,,,,1,2,,700000,2,,47,45,45,1,2,03,4741,52,106.43194298
5414114,1,1,1,70,52,1,4,48,4,,2,4,4,,1,2,2,,,,,,,,,,,1,1,800000,1500000,2,,74,16,16,1,1,03,7410,52,279.321543
5414114,1,2,1,70,52,1,44,48,2,,2,44,4,,8,2,1,,,,,,,,,,,1,2,,1500000,2,,86,19,19,1,2,03,8621,52,279.321543
5414119,1,4,1,70,52,1,3,48,1,,2,3,1,,3,2,1,,,,,,,,,,,1,1,1014980,1014980,2,,73,15,44,1,1,03,7310,52,328.52699324
5414130,1,2,1,70,52,1,10,48,1,,2,12,1,,3,2,1,,,,,,,,,,,1,2,,1300000,2,,71,02,02,1,1,03,7110,52,178.8730959
5414131,1,3,1,70,52,1,40,40,1,,2,50,1,,3,2,1,,,,,,,,,,,1,2,,908000,2,,56,53,53,1,2,03,5630,52,302.67249244
5414157,1,3,1,70,52,1,104,48,2,,2,16,4,,1,2,8,,,,,,,,,,,1,2,,1500000,2,,47,58,45,1,2,03,4782,52,198.40916791
5414158,1,2,1,70,52,1,12,48,3,,2,40,3,,1,2,1,,,,,,,,,,,1,2,,500000,2,,97,54,54,1,1,03,9700,52,215.40354669
5414159,1,2,1,70,52,1,4,48,1,,2,7,4,,1,2,1,,,,,,,,,,,1,2,,400000,2,,47,45,45,1,1,03,4781,52,331.24287667
5414160,1,2,1,70,52,1,20,20,4,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,500000,2,,47,45,45,1,2,03,4782,52,305.64561554
5414170,1,3,1,70,52,1,8,40,1,,2,8,1,,9,2,7,,,,,,,,,,,1,1,90000,500000,2,,86,59,59,1,1,03,8621,52,389.45426665
5414172,1,3,1,70,52,1,17,40,1,,2,17,1,,9,2,3,,,,,,,,,,,1,2,,1000000,2,,47,11,11,1,2,03,4711,52,130.11899628
5414184,1,1,1,70,52,1,16,40,3,,2,40,3,,1,2,1,,,,,,,,,,,1,2,,800000,2,,97,54,54,1,2,03,9700,52,106.43194298
5414186,1,3,1,70,52,1,40,48,1,,2,40,4,,9,2,8,,,,,,,,,,,1,2,,908526,2,,84,12,12,1,2,03,8412,52,123.54946739
5414210,1,1,1,70,52,1,4,40,1,,2,52,5,,4,2,1,,,,,,,,,,,1,1,80000,500000,2,,96,18,57,1,1,03,9609,52,297.15970861
5414229,1,1,1,70,52,1,16,48,4,,2,16,4,,1,2,8,,,,,,,,,,,1,2,,700000,2,,96,57,57,1,2,03,9602,52,267.15098433
