DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480S1,P7480S1A1,P7480S3,P7480S3A1,P7480S4,P7480S4A1,P7480S5,P7480S5A1,P7480S6,P7480S6A1,P7480S7,P7480S7A1,P7480S8,P7480S8A1,P7480S9,P7480S9A1,P7480S10,P7480S10A1,P7480S11,P7480S11A1,AREA,MES,DPTO,fex_c_2011
5402809,1,6,1,90,2,,1,30,2,,1,20,2,,2,,2,,2,,2,,2,,17,03,17,111.07373281
5402810,1,1,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,320.66704099
5402810,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,320.66704099
5402810,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,320.66704099
5402810,1,4,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,320.66704099
5402810,1,5,1,90,2,,1,8,2,,1,10,2,,2,,2,,2,,2,,2,,17,03,17,320.66704099
5402811,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,187.41883024
5402811,1,2,1,90,2,,1,60,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,187.41883024
5402813,1,1,1,90,2,,1,40,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,163.28118828
5402814,1,1,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,111.07373281
5402814,1,2,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,111.07373281
5402814,1,3,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,111.07373281
5402814,1,4,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,111.07373281
5402816,1,1,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,199.49431725
5402817,1,1,1,90,2,,1,12,2,,1,20,2,,2,,2,,2,,2,,2,,17,03,17,429.6307528
5402817,1,2,1,90,2,,2,,2,,1,14,2,,2,,2,,2,,2,,2,,17,03,17,429.6307528
5402817,1,6,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,429.6307528
5402817,1,7,1,90,2,,1,30,2,,2,,1,16,2,,2,,2,,2,,2,,17,03,17,429.6307528
5402817,1,8,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,429.6307528
5402818,1,1,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,159.89514532
5402818,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,159.89514532
5402818,1,3,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,159.89514532
5402818,1,4,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,159.89514532
5402820,1,1,1,90,2,,1,30,2,,2,,1,20,2,,2,,2,,2,,2,,17,03,17,171.97063233
5402820,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,171.97063233
5402820,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,171.97063233
5402821,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,178.48981677
5402821,1,2,1,90,2,,1,60,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,178.48981677
5402821,1,3,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,178.48981677
5402822,1,1,1,90,2,,1,40,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,190.56530378
5402822,1,2,1,90,2,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,190.56530378
5402823,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,199.11557878
5402823,1,2,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,199.11557878
5402823,1,3,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,199.11557878
5402823,1,4,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,199.11557878
5402824,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,370.89913486
5402824,1,2,1,90,2,,1,60,2,,1,30,2,,2,,2,,2,,2,,2,,17,03,17,370.89913486
5402826,1,1,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,210.07197862
5402827,1,1,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,199.49431725
5402829,1,1,1,90,2,,1,30,2,,2,,1,10,2,,2,,2,,2,,2,,17,03,17,208.18376131
5402829,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,208.18376131
5402829,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,208.18376131
5402830,1,1,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,199.49431725
5402831,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,253.49005806
5402833,1,1,1,90,2,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,154.04885145
5402833,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,154.04885145
5402833,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,154.04885145
5402834,1,1,1,90,2,,1,48,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,210.07197862
5402835,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,194.62378071
5402835,1,2,1,90,2,,1,10,2,,2,,2,,2,,1,5,2,,2,,2,,17,03,17,194.62378071
5402836,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,221.4654038
5402836,1,2,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,221.4654038
5402836,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,221.4654038
5402836,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,221.4654038
5402837,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,234.3916166
5402837,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,234.3916166
5402840,1,1,1,90,2,,1,21,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,370.89913486
5402840,1,2,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,370.89913486
5402842,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,241.41457105
5402842,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,241.41457105
5402843,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,274.6632225
5402843,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,274.6632225
5402844,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,265.73420903
5402844,1,2,1,90,2,,1,48,2,,1,48,2,,2,,2,,2,,2,,2,,17,03,17,265.73420903
5402844,1,4,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,265.73420903
5402845,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,185.69476724
5402845,1,2,1,90,2,,1,30,2,,1,20,2,,2,,2,,2,,2,,2,,17,03,17,185.69476724
5402845,1,3,1,90,2,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,185.69476724
5402846,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,270.16225316
5402846,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,270.16225316
5402846,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,270.16225316
5402847,1,1,1,90,2,,2,,2,,1,18,2,,2,,2,,2,,2,,2,,17,03,17,264.0088987
5402847,1,2,1,90,2,,1,8,2,,1,20,2,,2,,2,,2,,2,,2,,17,03,17,264.0088987
5402847,1,4,1,90,2,,1,10,2,,1,10,2,,2,,2,,2,,2,,2,,17,03,17,264.0088987
5402848,1,1,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,194.62378071
5402848,1,2,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,194.62378071
5402849,1,1,1,90,2,,1,50,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,141.97336443
5402849,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,141.97336443
5402849,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,141.97336443
5402849,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,141.97336443
5402850,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,194.62378071
5402850,1,2,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,194.62378071
5402851,1,1,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,187.41883024
5402851,1,2,1,90,2,,1,50,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,187.41883024
5402852,1,1,1,90,2,,1,60,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,167.10009579
5402852,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,167.10009579
5402852,1,3,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,167.10009579
5402852,1,4,1,90,2,,1,40,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,167.10009579
5402853,1,1,1,90,2,,1,40,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,187.41883024
5402853,1,2,1,90,2,,1,50,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,187.41883024
5402854,1,1,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,124.11533749
5402854,1,2,1,90,2,,1,48,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,124.11533749
5402854,1,3,1,90,2,,1,10,1,48,1,10,2,,2,,2,,2,,2,,2,,17,03,17,124.11533749
5402854,1,4,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,124.11533749
5402854,1,5,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,124.11533749
5402854,1,6,1,90,2,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,124.11533749
5402855,1,1,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,163.28118828
5402856,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,185.69476724
5402856,1,2,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,185.69476724
5402856,1,3,1,90,2,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,185.69476724
5402858,1,1,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,244.56104459
5402858,1,2,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,244.56104459
5402859,1,1,1,90,2,,1,48,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,199.49431725
5402860,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,151.20570126
5402860,1,2,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,151.20570126
5402861,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,210.07197862
5402864,1,1,1,90,2,,1,50,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,247.81242814
5402864,1,2,1,90,2,,1,49,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,247.81242814
5402864,1,3,1,90,2,,1,50,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,247.81242814
5402865,1,1,1,90,2,,1,50,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,210.07197862
5402866,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,230.83690968
5402866,1,2,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,17,03,17,230.83690968
