DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5411041,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1455.683379
5411041,1,5,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1455.683379
5411043,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1309.4704462
5411045,1,1,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1076.0654972
5411046,1,2,1,80,,1,1,3,,2,,,9,,2,,1,200000,2,,900000,2,1,03,1.1,54,1556.9694689
5411049,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1552.2558135
5411051,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1879.6725729
5411051,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1879.6725729
5411053,1,2,1,80,,1,1,7,,2,,,1,,2,,2,,,,,2,1,03,4,54,1613.758303
5411054,1,1,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1374.6222315
5411055,1,1,1,80,,1,1,4,,2,,,1,,2,,2,,,,,2,1,03,3,54,1792.4562447
5411055,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,2,,800000,2,1,03,1.3,54,1792.4562447
5411055,1,4,1,80,,1,1,2,,2,,,2,,2,,2,,,,,2,1,03,3,54,1792.4562447
5411056,1,1,1,80,,1,1,1,,1,,4,8,,2,,2,,,,,2,1,03,4,54,1223.5331677
5411056,1,2,1,80,,1,1,1,,2,,,1,,2,,2,,,,,2,1,03,4,54,1223.5331677
5411056,1,3,1,80,,1,1,2,,2,,,2,,2,,2,,,,,2,1,03,3,54,1223.5331677
5411058,1,2,1,80,,1,1,6,,2,,,1,,2,,2,,,,,2,1,03,4,54,2061.7582278
5411060,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1309.4704462
5411064,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,54,2660.5655278
5411064,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,54,2660.5655278
5411064,2,1,2,80,,1,1,4,,2,,,4,,2,,2,,2,,600000,2,1,03,3,54,2660.5655278
5411064,2,2,2,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,54,2660.5655278
5411064,3,2,3,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,54,2660.5655278
5411065,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1181.6677406
5411065,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,54,1181.6677406
5411065,1,5,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,54,1181.6677406
5411066,1,1,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,54,1348.1056156
5411066,1,2,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,54,1348.1056156
5411068,1,3,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,54,1797.1230076
5411069,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1645.2501567
5411070,1,6,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1846.6954416
5411074,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,54,1348.1056156
5411074,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,54,1348.1056156
5411075,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1480.2244748
5411075,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1480.2244748
5411075,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1480.2244748
5411076,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,54,1374.6222315
5411077,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,54,1276.9854373
5411077,1,2,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,54,1276.9854373
5411078,1,2,1,80,,1,1,3,,2,,,1,,2,,2,,,,,2,1,03,4,54,2009.9761434
5411079,1,2,1,80,,1,1,7,,2,,,9,,2,,2,,,,,2,1,03,2,54,1584.5035518
5411080,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,54,1419.786345
5411080,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1419.786345
5411080,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,54,1419.786345
5411080,1,6,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,54,1419.786345
5411081,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,54,1822.6221563
5411082,1,1,1,80,,1,1,8,,1,,1,1,,2,,2,,,,,2,1,03,2,54,2009.9761434
5411083,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,54,1617.4075987
5411084,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,54,1617.4075987
5411085,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,54,1180.6502734
5411086,1,1,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,54,1374.6222315
5411087,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,54,2248.0947478
5411088,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,3,54,1822.6221563
5411089,1,1,1,80,,1,1,4,,2,,,4,,3,,2,,,,,3,1,03,3,54,1348.1056156
5411089,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,3,54,1348.1056156
5411091,1,1,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,54,1348.1056156
5411091,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1348.1056156
5411092,1,2,1,80,,1,1,6,,2,,,3,,2,,1,380000,,,,2,1,03,1.1,54,2486.2133522
5411096,1,1,1,80,,1,1,7,,2,,,1,,2,,2,,,,,2,1,03,1.4,54,1345.3674803
5411097,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,54,1617.4075987
5411099,1,1,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,54,1587.2416872
5411099,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1587.2416872
5411101,1,5,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,54,1627.5427856
5411101,1,6,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1627.5427856
5411101,1,7,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1627.5427856
5411102,1,2,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,54,1705.6882866
5411104,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1518.3342995
5411105,1,4,1,80,,1,1,4,,2,,,9,,2,,2,,,,,2,1,03,1.2,54,945.26980436
5411105,1,5,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,54,945.26980436
5411106,1,1,1,80,,1,1,4,,2,,,1,,2,,2,,,,,2,1,03,4,54,1345.3674803
5411108,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,1.3,54,1685.8580704
5411108,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1685.8580704
5411108,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,54,1685.8580704
5411109,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,54,1343.4388528
5411109,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1343.4388528
5411110,1,1,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1279.3045347
5411110,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1279.3045347
5411110,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1279.3045347
5411111,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,54,1617.4075987
5411113,1,2,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,54,1587.2416872
5411114,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1516.1215089
5411116,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,54,1454.1999814
5411116,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,54,1454.1999814
5411117,1,1,1,80,,1,1,4,,2,,,11,,2,,2,,,,,2,1,03,2,54,1497.5488062
5411117,1,2,1,80,,1,1,4,,2,,,11,,2,,2,,,,,2,1,03,4,54,1497.5488062
5411118,1,1,1,80,,1,1,3,,2,,,4,,2,,2,,,,,2,1,03,4,54,1484.9381302
5411118,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1484.9381302
5411120,1,1,1,80,,1,1,4,,2,,,9,,2,,2,,2,,300000,2,1,03,4,54,1602.8926072
5411120,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,54,1602.8926072
5411122,1,2,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,54,1276.9854373
5411123,1,3,1,80,,1,1,8,,2,,,1,,2,,2,,,,,2,1,03,1.1,54,1454.1999814
5411123,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1454.1999814
5411124,1,1,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1105.3202484
5411124,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,3,54,1105.3202484
5411125,1,3,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,1.2,54,1279.3045347
5411125,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1279.3045347
5411141,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1181.6677406
5411141,1,5,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1181.6677406
5411142,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1454.1999814
5411142,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1454.1999814
5411143,1,2,1,80,,1,1,2,,2,,,2,,2,,2,,,,,2,1,03,3,54,2060.7407607
5411144,1,1,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1309.4704462
5411144,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,54,1309.4704462
5411146,1,1,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,54,1368.0042605
5411146,1,2,1,80,,1,1,6,,2,,,1,,2,,2,,,,,2,1,03,1.2,54,1368.0042605
5411146,1,3,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,54,1368.0042605
5411147,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,54,1510.3903864
5411148,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,54,1941.5941004
5411148,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1941.5941004
5411150,1,2,1,80,,1,1,7,,2,,,1,,2,,2,,,,,2,1,03,2,54,1450.9697237
5411150,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1450.9697237
5411150,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,54,1450.9697237
5411151,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,54,1519.3517666
5411151,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1519.3517666
5411154,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,3,54,1822.6221563
5411156,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1757.470371
5411156,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,54,1757.470371
5411160,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,2240.1508347
5411163,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,3,54,2052.7968476
5411165,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1388.030729
5411165,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1388.030729
5411165,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1388.030729
5411168,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1348.1056156
5411171,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1253.6990792
5411171,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1253.6990792
5411172,1,2,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,54,1250.4688215
5411172,1,3,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,54,1250.4688215
5411174,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,54,1748.5089908
5411176,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,2,,500000,2,1,03,2,54,2060.7407607
5411184,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,54,1637.3062436
5411185,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,54,1940.5766333
5411185,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1940.5766333
5411186,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,54,1348.1056156
5411186,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1348.1056156
5411187,1,1,1,80,,1,1,9,CUARENTENA NACIONAL,2,,,11,,2,,2,,,,,2,1,03,2,54,1374.6222315
5411188,1,1,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,54,1475.0214729
5411188,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,1.2,54,1475.0214729
5411188,1,3,1,80,,1,1,1,,2,,,1,,2,,2,,1,48,900000,2,1,03,2,54,1475.0214729
5411190,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1208.6033944
5411190,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1208.6033944
5411191,1,2,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,3,54,1852.8943746
5411191,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1852.8943746
5411192,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,1.2,54,1587.2416872
5411192,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1587.2416872
5411206,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,54,1348.1056156
5411206,1,2,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,54,1348.1056156
5411207,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1237.8581456
5411209,1,1,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,54,1318.8508645
5411209,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,1318.8508645
5411214,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,54,836.01826532
5411214,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,836.01826532
5411252,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,05,2058.1911259
5411252,1,5,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,05,2058.1911259
5411253,1,2,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,05,2058.1911259
5411255,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,05,2058.1911259
5411255,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,05,2058.1911259
5411255,1,5,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,05,2058.1911259
5411257,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,05,2058.1911259
5411259,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,2,05,2058.1911259
5411259,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,05,2058.1911259
5411261,1,1,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,05,2058.1911259
5411261,1,2,1,80,,1,1,4,,2,,,8,,1,,2,,,,,2,1,03,4,05,2058.1911259
5411261,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,05,2058.1911259
5411270,1,1,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,05,2058.1911259
5411270,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,05,2058.1911259
5411271,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,05,8438.5836162
5411272,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,05,2058.1911259
5411273,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,05,2058.1911259
5411276,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,1.4,05,8438.5836162
5411277,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,05,2075.8526408
5411299,1,1,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,05,2058.1911259
5411300,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,05,3848.7670936
5411302,1,2,1,80,,1,1,3,,2,,,4,,2,,2,,,,,2,1,03,4,05,2058.1911259
5411302,1,3,1,80,,1,1,5,,2,,,4,,3,,2,,,,,3,1,03,4,05,2058.1911259
5411302,1,4,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,05,2058.1911259
5411302,1,6,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,05,2058.1911259
5411302,1,7,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,05,2058.1911259
5411304,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,05,2058.1911259
5411323,1,1,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,05,2058.1911259
5411325,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,05,2618.5249655
5411326,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,2,,900000,2,1,03,1.4,05,2058.1911259
5411342,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,05,2058.1911259
5411347,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,05,6568.6498459
5411350,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,05,2058.1911259
5411390,1,1,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,66,967.69629827
5411391,1,1,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,66,967.69629827
5411394,1,2,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,66,967.69629827
5411395,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,66,967.69629827
5411397,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,66,967.69629827
5411398,1,1,1,80,,1,1,4,,2,,,4,,3,,2,,,,,3,1,03,4,66,967.69629827
5411398,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,66,967.69629827
5411398,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,66,967.69629827
5411399,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,66,3967.5548229
5411400,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,66,2974.7255639
5411400,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,66,2974.7255639
5411400,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,66,2974.7255639
5411403,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,66,3890.4891753
5411404,1,2,1,80,,1,2,,,,1,2,8,,2,,2,,1,40,800000,2,1,03,,66,3733.080433
5411404,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,66,3733.080433
5411404,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,66,3733.080433
5411405,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,66,967.69629827
5411405,1,5,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,66,967.69629827
5411408,1,1,1,80,,1,1,3,,2,,,4,,2,,2,,,,,2,1,03,4,66,3967.5548229
5411408,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,66,3967.5548229
5411409,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,66,3967.5548229
5411409,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,66,3967.5548229
5411410,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,66,967.69629827
5411410,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,66,967.69629827
5411411,1,2,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,66,976.00018335
5411412,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,66,3967.5548229
5411413,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,66,967.69629827
5411414,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,66,967.69629827
5411415,1,1,1,80,,1,1,4,,2,,,9,,2,,2,,,,,2,1,03,3,66,967.69629827
5411416,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,66,967.69629827
5411417,1,1,1,80,,1,2,,,,1,3,8,,2,,2,,,,,2,1,03,,66,967.69629827
5411526,1,1,1,80,,1,1,3,,1,,4,8,,2,,2,,,,,2,1,03,4,68,687.08880596
5411527,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,68,1139.4728393
5411529,1,1,1,80,,1,1,3,,2,,,8,,2,,2,,,,,2,1,03,4,68,647.6072744
5411530,1,2,1,80,,1,2,,,,2,,,.,,,2,,2,,1000000,,1,03,,68,634.53773554
5411530,1,4,1,80,,1,2,,,,2,,,.,2,,2,,2,,500000,2,1,03,,68,634.53773554
5411530,1,5,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,68,634.53773554
5411531,1,1,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,2,68,945.50119541
5411533,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,1,24,400000,2,1,03,3,68,1027.809506
5411533,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,68,1027.809506
5411534,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,68,852.01595441
5411535,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,68,1085.6110502
5411536,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,2,,900000,2,1,03,1.2,68,928.36083296
5411540,2,1,2,80,,1,1,4,,2,,,1,,2,,2,,1,24,450000,2,1,03,2,68,841.57891827
5411573,1,3,1,80,,1,2,,,,1,2,2,,2,,2,,2,,500000,2,1,03,,68,852.01595441
5411573,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,68,852.01595441
5411574,1,2,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,68,889.59225956
5411577,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,68,864.21526894
5411577,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,68,864.21526894
5411578,1,2,1,80,,1,1,3,,2,,,12,POR RESTRICIONES DE LA PANDEMIA COVID 19,2,,2,,2,,500000,2,1,03,2,68,772.71488956
5411579,1,2,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,68,1348.0961031
5411579,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,68,1348.0961031
5411580,1,1,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,3,68,947.63931821
5411582,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,68,909.50697131
5411582,1,5,1,80,,1,2,,,,2,,,.,,,2,,2,,100000,,1,03,,68,909.50697131
5411582,1,6,1,80,,1,2,,,,2,,,.,2,,2,,2,,100000,2,1,03,,68,909.50697131
5411599,1,1,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,73,1978.6909854
5411599,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,73,1978.6909854
5411600,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,73,1978.6909854
5411600,1,2,1,80,,1,1,3,,2,,,8,,2,,2,,,,,2,1,03,4,73,1978.6909854
5411603,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,73,1978.6909854
5411604,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,73,7497.6502672
5411604,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,73,7497.6502672
5411608,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,73,5691.6556174
5411611,1,1,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,2,73,1978.6909854
5411611,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,73,1978.6909854
5411611,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,73,1978.6909854
5411611,1,5,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,73,1978.6909854
5411612,1,1,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,73,1978.6909854
5411613,1,1,1,80,,1,1,4,,2,,,9,,2,,2,,,,,2,1,03,4,73,1978.6909854
5411613,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,73,1978.6909854
5411615,1,1,1,80,,1,1,8,,2,,,4,,2,,2,,,,,2,1,03,3,73,2386.566275
5411615,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,2,,800000,2,1,03,4,73,2386.566275
5411615,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,73,2386.566275
5411616,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,73,8112.6330402
5411616,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,03,,73,8112.6330402
5411618,1,2,1,80,,1,1,7,,2,,,9,,2,,2,,,,,2,1,03,1.2,73,8112.6330402
5411619,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,73,6836.6386855
5411619,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,73,6836.6386855
5411620,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,73,1978.6909854
5411621,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,3,73,1978.6909854
5411621,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,73,1978.6909854
