DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5404581,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,3,50,2246.4356205
5404581,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,2246.4356205
5404581,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,2246.4356205
5404582,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,50,2246.4356205
5404583,1,2,1,80,2,1,8,,2,,,1,,2,,2,,,,600000,2,1,03,1.3,50,547.91112695
5404584,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,547.91112695
5404585,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,2246.4356205
5404585,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,2246.4356205
5404585,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,2246.4356205
5404586,1,1,1,80,2,1,7,,2,,,4,,2,,2,,,,,2,1,03,4,50,547.91112695
5404587,1,1,1,80,2,1,8,,2,,,1,,2,,2,,1,48,700000,2,1,03,1.3,50,1072.7026725
5404588,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,50,2246.4356205
5404588,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,2246.4356205
5404588,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,2246.4356205
5404589,1,2,1,80,2,1,1,,2,,,1,,2,,2,,,,,2,1,03,3,50,2246.4356205
5404590,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,881.48054903
5404590,1,5,1,80,2,1,8,,2,,,4,,2,,2,,,,900000,2,1,03,3,50,881.48054903
5404591,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,547.91112695
5404591,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,547.91112695
5404594,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,547.91112695
5404595,1,3,1,80,2,2,,,,2,,,.,,,2,,2,,300000,,1,03,,50,547.91112695
5404596,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,50,2246.4356205
5404599,1,2,1,80,2,1,4,,2,,,9,,2,,2,,2,,400000,2,1,03,1.4,50,547.91112695
5404600,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,3,50,547.91112695
5404600,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,547.91112695
5404600,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,547.91112695
5404601,1,2,1,80,2,1,3,,2,,,11,,2,,2,,,,,2,1,03,4,50,547.91112695
5404601,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,547.91112695
5404628,1,1,1,80,2,1,7,,2,,,9,,2,,2,,,,,2,1,03,2,50,547.91112695
5404629,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,547.91112695
5404630,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,2,50,1072.7026725
5404633,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,50,547.91112695
5404633,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,547.91112695
5404633,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,547.91112695
5404634,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,1.4,50,2246.4356205
5404635,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,50,547.91112695
5404638,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,900000,2,1,03,2,50,2246.4356205
5404638,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,2246.4356205
5404638,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,2246.4356205
5404640,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,547.91112695
5404640,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,547.91112695
5404642,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,50,547.91112695
5404642,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,547.91112695
5404642,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,547.91112695
5404642,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,547.91112695
5404642,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,547.91112695
5404642,1,7,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,2,50,547.91112695
5404643,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,50,547.91112695
5404648,1,2,1,80,2,1,9,POR LA PANDEMIA DEL COVID 19,2,,,9,,2,,2,,,,,2,1,03,2,50,1495.1914725
5404648,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,1495.1914725
5404649,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,547.91112695
5404652,1,1,1,80,2,1,9,POR LA EDAD,2,,,8,,2,,2,,,,,2,1,03,4,50,547.91112695
5404652,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,547.91112695
5404652,1,3,1,80,2,1,6,,2,,,9,,2,,2,,,,,2,1,03,3,50,547.91112695
5404654,1,2,1,80,2,1,3,,2,,,1,,2,,2,,,,,2,1,03,1.4,50,2246.4356205
5404658,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,2246.4356205
5404659,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,2246.4356205
5404659,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,2246.4356205
5404659,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,2246.4356205
5404660,1,1,1,80,2,1,3,,2,,,4,,2,,2,,,,,2,1,03,4,50,547.91112695
5404664,1,2,1,80,2,2,,,,1,4,9,,2,,2,,,,,2,1,03,,50,547.91112695
5404667,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,547.91112695
5404667,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,547.91112695
5404670,1,2,1,80,2,1,7,,2,,,1,,2,,2,,2,,900000,2,1,03,1.4,50,547.91112695
5404672,1,1,1,80,2,1,4,,2,,,4,,2,,2,,2,,800000,2,1,03,4,50,1925.8176181
5404672,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,1925.8176181
5404672,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,1925.8176181
5404673,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,50,547.91112695
5404673,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,547.91112695
5404676,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,50,547.91112695
5404676,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,50,547.91112695
5404676,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,547.91112695
5404720,1,2,1,80,2,1,6,,2,,,1,,2,,2,,1,48,400000,2,1,03,4,70,615.82435242
5404720,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,615.82435242
5404720,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,615.82435242
5404721,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,931.31423788
5404722,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,70,508.76173098
5404722,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,400000,2,1,03,4,70,508.76173098
5404723,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,1041.4414624
5404723,1,3,1,80,2,2,,,,2,,,.,2,,2,,1,30,300000,2,1,03,,70,1041.4414624
5404724,1,2,1,80,2,1,3,,2,,,1,,2,,2,,1,40,600000,2,1,03,3,70,1427.7480752
5404726,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,70,704.53775498
5404727,1,1,1,80,2,2,,,,2,,,.,2,,2,,1,30,300000,2,1,03,,70,1445.2099946
5404730,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,70,778.50673554
5404732,1,2,1,80,2,1,6,,2,,,9,,2,,2,,1,20,300000,2,1,03,3,70,443.40516244
5404732,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,443.40516244
5404733,1,2,1,80,2,1,4,,2,,,11,,2,,2,,,,,2,1,03,4,70,508.76173098
5404734,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,200000,2,1,03,4,70,1445.2099946
5404736,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,654.36715396
5404737,1,2,1,80,2,1,3,,2,,,1,,2,,2,,,,,2,1,03,1.2,70,443.40516244
5404737,1,3,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,70,443.40516244
5404741,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,30,200000,2,1,03,,70,687.96969778
5404741,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,687.96969778
5404744,1,1,1,80,2,1,6,,2,,,1,,2,,2,,,,,2,1,03,1.4,70,691.03430088
5404745,1,1,1,80,2,2,,,,1,4,4,,2,,2,,2,,500000,2,1,03,,70,1200.7574955
5404745,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,1200.7574955
5404745,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,1200.7574955
5404745,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,1200.7574955
5404745,1,7,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,1200.7574955
5404746,1,1,1,80,2,1,6,,2,,,1,,2,,2,,1,30,300000,2,1,03,4,70,1051.5751359
5404746,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,1051.5751359
5404748,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,70,704.53775498
5404749,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,70,734.77051821
5404750,1,1,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,03,2,70,1051.5751359
5404751,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,949.98441289
5404753,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,652.49149934
5404754,1,1,1,80,2,1,4,,2,,,11,,2,,2,,,,,2,1,03,4,70,855.79911192
5404754,1,2,1,80,2,1,6,,2,,,1,,2,,2,,1,48,400000,2,1,03,2,70,855.79911192
5404754,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,855.79911192
5404757,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,706.36139017
5404757,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,706.36139017
5404758,1,3,1,80,2,2,,,,2,,,.,2,,2,,1,20,600000,2,1,03,,70,741.83958862
5404761,1,2,1,80,2,1,3,,2,,,1,,1,,2,,1,24,300000,2,1,03,3,70,831.69946614
5404761,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,831.69946614
5404761,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,831.69946614
5404761,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,831.69946614
5404762,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,70,1119.5864356
5404762,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,1119.5864356
5404763,1,1,1,80,2,1,3,,2,,,9,,2,,2,,2,,450000,2,1,03,3,70,931.31423788
5404763,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,931.31423788
5404764,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,70,844.89774275
5404764,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,844.89774275
5404765,1,2,1,80,2,2,,,,2,,,.,2,,2,,2,,500000,2,1,03,,70,534.10625592
5404765,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,534.10625592
5404766,1,1,1,80,2,1,6,,2,,,9,,2,,2,,1,30,500000,2,1,03,4,70,1647.8502082
5404766,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,1647.8502082
5404766,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,1647.8502082
5404767,1,1,1,80,2,1,4,,2,,,1,,2,,2,,,,,2,1,03,4,70,704.53775498
5404768,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,1205.4385778
5404768,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,1205.4385778
5404769,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,300000,2,1,03,3,70,1299.8830542
5404771,1,2,1,80,2,1,3,,2,,,9,,2,,2,,1,26,100000,2,1,03,1.4,70,749.04166797
5404771,1,3,1,80,2,2,,,,2,,,.,2,,2,,1,40,200000,2,1,03,,70,749.04166797
5404772,1,2,1,80,2,1,6,,2,,,9,,2,,2,,1,30,200000,2,1,03,1.4,70,1172.2939103
5404773,1,1,1,80,2,1,6,,2,,,1,,2,,2,,1,30,200000,2,1,03,1.4,70,1049.9779639
5404773,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,1049.9779639
5404773,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,1049.9779639
5404773,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,1049.9779639
5404775,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,687.96969778
5404775,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,687.96969778
5404776,1,4,1,80,2,1,8,,2,,,2,,2,,2,,2,,600000,2,1,03,2,70,443.40516244
5404777,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,70,552.49794831
5404777,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,552.49794831
5404778,1,2,1,80,2,1,3,,2,,,9,,2,,2,,1,40,200000,2,1,03,4,70,851.96681316
5404779,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,30,250000,2,1,03,,70,1569.5018923
5404781,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,48,400000,2,1,03,,70,544.23992942
5404782,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,552.49794831
5404783,1,2,1,80,2,1,3,,2,,,1,,2,,2,,1,30,400000,2,1,03,3,70,731.70591511
5404783,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,731.70591511
5404783,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,731.70591511
5404784,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,70,552.49794831
5404785,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,30,200000,2,1,03,,70,1289.2117226
5404785,1,5,1,80,2,1,9,POR LA PANDEMIA,2,,,12,POR QUE LA FAMILIA NO LO DEJAN TRABAJAR,2,,2,,1,42,300000,2,1,03,2,70,1289.2117226
5404786,1,2,1,80,2,1,4,,2,,,4,,2,,2,,2,,400000,2,1,03,3,70,472.09458406
5404788,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,839.85718835
5404791,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,70,1095.3113532
5404791,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,1095.3113532
5404793,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,559.97851029
5404794,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,70,443.40516244
5404794,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,443.40516244
5404795,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,3,70,443.40516244
5404795,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,443.40516244
5404795,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,443.40516244
5404796,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,502.32734729
5404796,1,2,1,80,2,1,3,,2,,,1,,2,,2,,1,40,600000,2,1,03,2,70,502.32734729
5404796,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,502.32734729
5404797,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,70,1445.2099946
5404798,1,1,1,80,2,1,3,,2,,,1,,2,,2,,1,40,500000,2,1,03,3,70,887.57802055
5404798,1,2,1,80,2,2,,,,2,,,.,2,,2,,2,,400000,2,1,03,,70,887.57802055
5404799,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,885.84551945
5404800,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,2472.4039764
5404801,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,878.58839474
5404801,1,4,1,80,2,2,,,,2,,,.,2,,2,,2,,700000,2,1,03,,70,878.58839474
5404801,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,878.58839474
5404801,1,6,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,878.58839474
5404802,1,1,1,80,2,1,9,COVID 19,2,,,1,,2,,2,,1,30,400000,2,1,03,2,70,1598.6435974
5404802,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,1598.6435974
5404803,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,70,832.01224862
5404803,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,832.01224862
5404803,1,3,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,70,832.01224862
5404803,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,832.01224862
5404805,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,1474.8386221
5404806,1,2,1,80,2,1,3,,2,,,9,,2,,2,,1,40,600000,2,1,03,4,70,2055.2590253
5404806,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,2055.2590253
5404814,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5404815,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,15,2727.3762066
5404816,1,1,1,80,2,1,9,PANDEMIA COVID 19,2,,,9,,2,,2,,2,,98,2,1,03,1.4,15,665.21370892
5404817,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,2074.136219
5404817,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,2074.136219
5404818,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5404818,1,3,1,80,2,2,,,,2,,,.,2,,2,,1,48,900000,2,1,03,,15,665.21370892
5404818,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5404818,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5404819,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,15,1302.3581531
5404820,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,15,665.21370892
5404823,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,68,1029.1009699
5404824,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,68,1029.1009699
5404825,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,68,1029.1009699
5404825,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,68,1029.1009699
5404827,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,1.2,68,4219.3139767
5404827,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,68,4219.3139767
5404828,1,1,1,80,2,1,8,,2,,,9,,2,,1,400000,1,58,800000,2,1,03,1.1,68,4219.3139767
5404829,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,68,4219.3139767
5404829,1,2,1,80,2,1,5,,2,,,8,,2,,2,,,,,2,1,03,4,68,4219.3139767
5404829,1,3,1,80,2,1,9,PANDEMIA COVID 19,2,,,1,,1,,2,,1,48,1000000,2,1,03,1.4,68,4219.3139767
5404839,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,498.47477925
5404840,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,536.71028463
5404840,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,1.2,19,536.71028463
5404841,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,498.47477925
5404841,1,7,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,498.47477925
5404841,1,10,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,03,2,19,498.47477925
5404843,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,979.72882348
5404845,1,5,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,1.1,19,1292.0450594
5404847,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,498.47477925
5404847,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,498.47477925
5404847,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,498.47477925
5404847,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,498.47477925
5404848,1,2,1,80,2,2,,,,1,1,1,,,,2,,,,,,1,03,,19,704.7775227
5404849,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,3,19,1089.8628042
5404850,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,19,998.1594785
5404852,1,3,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,19,498.47477925
5404853,1,1,1,80,2,1,4,,2,,,8,,2,,2,,2,,98,2,1,03,3,19,740.19538251
5404853,1,2,1,80,2,1,9,LOS HIJOS NO LO DEJARON TRABAJAR MAS,2,,,8,,2,,2,,2,,98,2,1,03,2,19,740.19538251
5404855,1,6,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,793.43570105
5404856,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,803.42557606
5404859,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,797.6907684
5404860,1,3,1,80,2,2,,,,2,,,.,,,2,,2,,500000,,1,03,,19,819.5289905
5404862,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,1654.4738397
5404862,1,5,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,3,19,1654.4738397
5404864,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,30,99,2,1,03,,19,735.63730962
5404864,1,3,1,80,2,1,3,,2,,,9,,2,,2,,1,40,903306,2,1,03,1.3,19,735.63730962
5404864,1,7,1,80,2,1,1,,2,,,2,,2,,2,,1,24,500000,2,1,03,1.2,19,735.63730962
5404865,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1246.6373246
5404865,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,1246.6373246
5404865,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,1246.6373246
5404866,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,1134.6623427
5404866,1,5,1,80,2,1,8,,2,,,9,,2,,2,,2,,500000,2,1,03,3,19,1134.6623427
5404866,1,7,1,80,2,2,,,,2,,,.,2,,2,,2,,500000,2,1,03,,19,1134.6623427
5404867,1,5,1,80,2,2,,,,1,1,2,,2,,2,,,,98,2,1,03,,19,584.52621094
5404872,1,3,1,80,2,1,9,POR LA PANDEMIA,2,,,9,,2,,2,,,,,2,1,03,1.4,19,1113.1096552
5404872,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1113.1096552
5404872,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,1113.1096552
5404872,1,9,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,19,1113.1096552
5404873,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,19,740.19538251
5404873,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,19,740.19538251
5404874,1,2,1,80,2,1,4,,2,,,9,,2,,2,,2,,98,2,1,03,4,19,1128.9275351
5404874,1,4,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,03,2,19,1128.9275351
5404874,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,1128.9275351
5404875,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1573.7058496
5404877,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,19,870.96343909
5404877,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,19,870.96343909
5404877,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,870.96343909
5404878,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,498.47477925
5404878,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,498.47477925
5404878,1,6,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,498.47477925
5404879,1,1,1,80,2,1,8,,2,,,1,,2,,2,,2,,98,2,1,03,3,19,880.9533141
5404879,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,880.9533141
5404881,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,19,555.23326452
5404881,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,555.23326452
5404881,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,555.23326452
5404882,1,1,1,80,2,1,9,POR LA PANDEMIA,2,,,1,,2,,2,,1,40,600000,2,1,03,2,19,1674.1949041
5404882,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,1674.1949041
5404882,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,1674.1949041
5404883,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,498.47477925
5404883,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,498.47477925
5404883,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,498.47477925
5404883,1,7,1,80,2,2,,,,2,,,.,2,,2,,1,40,906500,2,1,03,,19,498.47477925
5404885,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1246.6373246
5404885,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,19,1246.6373246
5404887,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1225.2483479
5404887,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,19,1225.2483479
