PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P3363S1;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3560;P3561;P3067;P3067S1;P3067S2;P6775;P3068;P3562;P3563;P6750;P3073;P550;P6780;P6780S1;P1879;P1879S1;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8;P6426
20260208;02;2026;8518850;1;1;1;60;19;1;301.12405677;19;1;8551;1;2;2;10;1;;2;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;3;3;1;;4500000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;4500000;1;;3;;1;;2;10;60;;;60;;;10;7;;10;;1;2;2;12;1;2;1;24;12;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;2;11;;32;5;;1;4500000;85;8551;2320;36
20260208;02;2026;8518851;1;1;1;60;19;1;261.67964419;19;1;8610;1;2;1;;2;4;1;7810;1;1;1;1;1;;1;1;1;1;5;;2;;1;99;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;98;1;98;1;98;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;2;1;30;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;25;1;;1;;86;8610;2212;360
20260208;02;2026;8518851;1;2;1;60;19;1;261.67964419;19;1;3211;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;4;1;6;;;0;;;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;0;1;;1;;3;;2;12;20;2;;20;;;1;1;;3;;2;;;;2;2;1;99;48;1;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;14;;;3;;1;0;32;3211;7361;120
20260208;02;2026;8518852;1;1;1;60;19;1;162.43271993;19;1;1081;2;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;2;0;1;3;1;1;1;7;;;;;;;;;;;1;9200000;1;3500000;1200000;0;2500000;0;;;;;;;;;;;;;;;;;;;;1;2;;2;;1;2;2000000;1;;3;;3;;2;12;60;;;60;;;2;7;;1;;1;2;2;12;1;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;2;;1;2000000;10;1081;1321;240
20260208;02;2026;8518852;1;2;1;60;19;1;162.43271993;19;1;1081;2;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;2;1;;3;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;1;1;14;;;2;;1;;10;1081;7512;160
20260208;02;2026;8518853;1;1;1;60;19;1;254.86561919;19;1;3811;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;300000;1;;3;;1;;2;12;40;;;40;;;1;6;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;1;1;1;2;2;2;1;1;2;;2;1;2;2;2;2;2;2;3;;15;8;;1;300000;38;3830;9611;480
20260208;02;2026;8518854;1;3;1;60;19;1;122.99024838;19;1;8621;1;2;1;;1;;1;;1;1;1;1;1;;1;1;1;1;5;;2;4000000;2;;2;;;2;;2;;2;;2;;2;;;1;250000;1;2;;;2;;;2;;;2;;;1;1800000;1;1800000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;4;7;;1;;1;2;1;12;1;1;1;0;96;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;10;2;;1;4000000;86;8621;2411;24
20260208;02;2026;8518855;1;1;1;60;19;1;207.62118044;19;1;4781;1;1;;;1;;1;;2;2;2;2;1;;2;2;2;2;1;;2;1500000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;60;;;60;;;2;6;;2;;2;;;;2;2;1;6;24;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;1;2;3;;8;3;;1;1500000;47;4781;5212;120
20260208;02;2026;8518855;1;2;1;60;19;1;207.62118044;19;1;4781;1;1;;;1;;2;;2;2;2;2;1;;2;2;2;2;1;;2;1500000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;60;;;60;;;2;6;;2;;2;;;;2;2;1;3;12;4;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;2;3;;5;8;;1;1500000;47;4781;5212;24
20260208;02;2026;8518856;1;1;1;60;19;1;132.91662683;19;1;9499;1;2;1;;1;;1;;1;1;1;1;1;;1;1;1;1;1;;2;1750000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;1;800000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;5;7;;1;;1;1;1;2;1;1;1;0;180;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;45;8;;1;1750000;94;9499;9112;24
20260208;02;2026;8518856;1;2;1;60;19;1;132.91662683;19;1;4921;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;450000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;450000;1;;1;;3;;1;12;25;2;;25;;;1;4;;2;;2;;;;2;2;1;6;24;1;;3;;2;;;;;;;;1;20;1;1;1;1;1;2;1;2;1;1;1;2;;1;1;2;2;2;2;2;1;11;;20;8;;1;450000;49;4921;8321;24
20260208;02;2026;8518857;1;1;1;60;19;1;178.37453852;19;1;8412;1;2;2;6;1;;1;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;3500000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;;;;;;;;3500000;1;;3;;3;;2;12;40;;;40;;;9;7;;1;;1;1;2;8;1;2;1;1;10;4;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;1;;60;9;;1;3500000;84;8412;4110;24
20260208;02;2026;8518858;1;1;1;60;19;1;180.52981359;19;1;8551;1;2;2;12;1;;2;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;1;1;1;;4800000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;2;;;;;;;;4800000;1;;3;;4;;1;11;40;;;40;;;10;7;;1;;1;1;2;17;1;2;2;;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;2;2;1;2;2;2;2;11;;26;2;;1;4800000;85;8551;3257;180
20260208;02;2026;8518859;1;1;1;60;19;1;133.52231084;19;1;9700;1;1;;;1;;1;;2;1;2;2;3;;2;2;2;2;1;;2;420000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;1;400000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;12;2;;12;;;1;2;;2;;2;;;;2;2;1;1;12;3;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;30;8;;1;420000;97;9700;9111;180
20260208;02;2026;8518859;1;2;1;60;19;1;133.52231084;19;1;8530;1;2;2;11;1;;2;;1;1;1;1;2;;1;1;1;1;1;;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;1;1;62000;2;2;;;2;;;2;;;2;;1;380000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;6;7;;1;;1;1;1;2;1;1;2;;;;;;;2;;;;;;;;2;;;;1;1;1;2;1;2;1;1;2;2;;1;1;1;2;1;2;2;1;2;;60;5;;1;2000000;85;8530;2330;24
20260208;02;2026;8518860;1;1;1;60;19;1;231.63915767;19;1;8544;1;2;2;6;1;;2;;1;1;1;1;2;;1;1;1;1;5;;2;4200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;42;;;42;;;9;7;;1;;1;1;1;13;1;9;2;;;;;;;1;20;2310;8559;1;1000000;3;7;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;2;3;;13;5;;1;5200000;85;8544;2310;84
20260208;02;2026;8518861;1;1;1;60;19;1;229.32130168;19;1;9602;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;800000;1;;3;;1;;1;8;30;1;;30;;;1;5;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;2;2;2;;20;8;;1;800000;96;9602;4110;120
20260208;02;2026;8518861;1;2;1;60;19;1;229.32130168;19;1;1410;1;2;1;;1;;1;;1;1;1;1;1;;1;1;1;1;2;;1;1750905;2;;2;;;2;;2;;2;;2;;2;;;1;249000;2;2;;;2;;;2;;;2;;;1;1450000;1;1450000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;4;7;;1;;1;2;1;2;1;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;36;8;;1;1750905;14;1410;1420;24
20260208;02;2026;8518862;1;1;1;60;19;1;249.15808556;19;1;4773;1;2;2;12;1;;1;;1;1;1;1;1;;1;1;1;1;2;;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;1;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;1;1;20;1;1;1;7;48;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;11;;15;2;;1;2000000;47;4773;4321;1
20260208;02;2026;8518863;1;1;1;60;19;1;135.68574143;19;1;5619;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;400000;1;;1;;1;;1;12;48;;;48;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;2;;1;400000;56;5619;5212;360
20260208;02;2026;8518863;1;2;1;60;19;1;135.68574143;19;1;2511;1;1;;;1;;1;;2;2;2;2;1;;2;2;2;2;1;;2;1200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;50;;;50;;;2;7;;2;;2;;;;2;2;1;2;36;4;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;1;13;;15;2;;1;1200000;25;2511;7212;120
20260208;02;2026;8518864;1;1;1;60;19;1;139.83109845;19;1;4711;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;7;;;;;;;;;;;1;1500000;1;0;1000000;0;0;0;;;;;;;;;;;;;;;;;;;;1;1;2025;2;;1;1;500000;1;;3;;1;;2;12;60;;;60;;;1;1;;2;;2;;;;2;2;1;12;120;3;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;2;1;14;;;3;;1;500000;47;4711;1420;120
20260208;02;2026;8518864;1;2;1;60;19;1;139.83109845;19;1;4719;1;1;;;1;;2;;2;2;2;2;1;;1;1;1;2;1;;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;2;7;;2;;2;;;;2;2;1;2;24;1;;1;;2;;;;;;;;2;;;;1;1;1;1;1;2;1;1;1;2;;1;1;2;2;1;2;2;1;11;;6;2;;1;2000000;47;4719;5223;24
20260208;02;2026;8518865;1;1;1;60;20;1;190.82225195;20;1;5630;1;1;;;1;;1;;2;2;2;2;1;;1;1;2;2;1;;2;800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;3;7;;2;;2;;;;2;2;1;0;36;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;;10;2;;1;800000;56;5630;9112;1
20260208;02;2026;8518866;1;1;1;60;20;1;229.28385926;20;1;6522;1;2;1;;2;1;1;7820;1;1;1;1;1;;1;1;1;1;2;;2;1800000;2;;2;;;2;;2;;2;;2;;2;;;1;220000;2;2;;;2;;;2;;;2;;;1;1400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;10;7;;1;;1;1;1;3;1;1;1;48;24;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;15;2;;1;1800000;65;6522;5414;36
20260208;02;2026;8518867;1;1;1;60;20;1;282.64768881;20;1;4921;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1200000;1;;3;;1;;2;12;50;;;50;;;1;4;;2;;2;;;;2;2;1;24;36;1;;1;;2;;;;;;;;2;;;;1;2;1;2;1;2;2;2;2;2;;2;2;2;2;2;2;2;1;11;;10;2;;1;1200000;49;4921;8321;48
20260208;02;2026;8518867;1;2;1;60;20;1;282.64768881;20;1;5629;1;2;1;;1;;1;;1;1;1;1;1;;1;1;1;1;2;;2;1600000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;6;7;;1;;1;1;1;1;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;;15;2;;1;1600000;56;5629;9412;12
20260208;02;2026;8518868;1;1;1;60;20;1;323.28725322;20;1;5320;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;900000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;900000;1;;3;;1;;2;7;48;;;48;;;1;4;;2;;2;;;;2;2;1;9;12;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;12;2;;1;900000;53;5320;9621;3
20260208;02;2026;8518868;1;2;1;60;20;1;323.28725322;20;1;9700;1;1;;;1;;1;;2;2;2;2;3;;2;2;2;2;1;;2;700000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;38;1;;38;;;1;2;;2;;2;;;;2;2;1;18;6;3;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;;15;2;;1;700000;97;9700;9111;3
20260208;02;2026;8518871;1;1;1;60;20;1;295.09905702;20;1;1104;1;2;1;;1;;1;;1;2;1;2;1;;1;1;1;1;2;;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;249000;1;2;;;2;;;2;;;2;;;1;700000;2;;1;1300000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;5;7;;1;;1;1;1;7;1;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;11;;10;3;;1;2000000;11;1104;2131;84
20260208;02;2026;8518871;1;2;1;60;20;1;295.09905702;20;1;8413;1;2;1;;1;;1;;1;1;1;1;2;;1;1;1;1;5;;2;6500000;1;289000;2;;;2;;2;;2;;2;;2;;;1;600000;1;2;;;2;;;2;;;2;;;1;6000000;1;6000000;1;6000000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;9;7;;1;;1;2;1;16;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;120;2;;1;6500000;84;8413;2143;84
20260208;02;2026;8518872;1;1;1;60;20;1;289.73160213;20;1;9522;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1000000;1;;3;;1;;1;12;30;2;;0;6;;1;2;;3;;2;;;;2;2;1;0;192;1;;11;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;8;;15;5;;1;1000000;95;9522;7412;24
20260208;02;2026;8518872;1;2;1;60;20;1;289.73160213;20;1;9602;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;3;1;1;6;;;2000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1000000;1;;3;;1;;1;12;30;2;;11;6;;1;2;;1;;2;;;;2;2;1;0;72;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;15;5;;1;1000000;96;9602;5141;15
20260208;02;2026;8518874;1;1;1;60;20;1;180.21576604;20;1;9602;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;700000;1;;3;;6;;1;12;40;;;10;6;;1;1;;3;;2;;;;2;2;1;24;72;1;;9;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;1;1;1;2;2;1;14;;;5;;1;700000;96;9602;5141;180
20260208;02;2026;8518875;1;1;1;60;20;1;145.72060577;20;1;5619;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;590000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;180000;1;;3;;5;;2;12;25;2;;25;;;1;6;;2;;2;;;;2;2;1;2;60;3;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;5;8;;1;180000;56;5619;5212;12
20260208;02;2026;8518878;1;1;1;60;;1;2534.081817;25;1;2023;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;2200000;2;;2;;;2;;2;;2;;2;;1;150000;2;1;249000;2;2;;;2;;;2;;;2;;;1;1800000;2;;2;;1;200000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;6;7;;6;;1;2;1;30;1;1;1;0;66;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;90;2;;1;2200000;20;2023;9321;336
20260208;02;2026;8518879;1;1;1;60;;1;1846.098476;25;1;8413;1;2;2;10;1;;1;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;3;3;1;;4400000;;1;1;40000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;;4360000;1;;3;;8;;1;12;40;;;40;;;10;7;;1;;1;2;2;21;1;2;1;6;228;4;;8;;2;;;;;;;;2;;;;1;1;1;1;2;2;2;2;2;2;;1;2;1;2;1;2;2;1;2;;120;9;;1;4360000;84;8413;2634;25
20260208;02;2026;8518880;1;2;1;60;;1;1182.9751279;25;1;4921;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;3;;1;1750905;2;;1;100000;2;2;;2;;2;;2;;2;;;1;249095;2;2;;;2;;;2;;;1;150000;2;1;1528000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;0;3;;10;4;;1;;1;1;1;7;1;1;1;0;30;4;;8;;2;;;;;;;;2;;;;1;1;1;2;1;2;2;1;1;2;;2;1;2;2;1;2;2;1;11;;40;3;;1;1750905;49;4921;8331;18
20260208;02;2026;8518880;1;3;1;60;;1;1182.9751279;25;1;4711;1;2;2;12;2;1;1;7820;1;2;1;1;1;;1;1;1;1;3;;1;2150000;2;;1;150000;2;2;;2;;2;;2;;2;;;1;249095;1;2;;;2;;;2;;;2;;;1;250000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;44;;;44;;;10;7;;1;;1;2;1;0;1;1;1;2;6;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;1;1;2;2;2;5;;90;3;;1;2150000;47;4711;4321;5
20260208;02;2026;8518881;1;2;1;60;;1;1752.6576802;25;1;5224;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;2000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;2000000;1;;3;;3;;2;12;48;;;48;;;1;6;;3;;2;;;;2;2;1;0;60;7;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;2;11;;60;2;;1;2000000;52;5224;4321;300
20260208;02;2026;8518882;1;1;1;60;;1;2499.1079297;25;1;1512;1;1;;;1;;2;;2;2;2;2;1;;2;1;2;2;1;;2;2100000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;48;;;48;;;2;7;;3;;2;;;;2;2;1;1;9;1;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;5;;70;5;;1;2100000;15;1512;7370;6
20260208;02;2026;8518885;1;1;1;60;27;1;57.677176721;27;1;4921;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;800000;1;;3;;1;;2;12;48;;;48;;;1;4;;10;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;;2;;1;800000;49;4921;8321;36
