PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20260209;02;2026;8529428;1;2;1;70;52;1;146.68669808;52;1;;;;;;;;;1;360;0;3;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8529429;1;2;1;70;52;1;177.68169595;52;1;;;;;;;;;1;180;0;6;4;1;2;2;;2;;.;6121;01;0144
20260209;02;2026;8529430;1;1;1;70;52;1;132.98151376;52;;1;26;1;;;;40;2155000;1;6;0;7;4;2;2;2;;2;;2511;1412;56;5630
20260209;02;2026;8529430;1;2;1;70;52;1;132.98151376;52;1;;;;;;;;;1;48;0;4;1;9;2;1;1;1;1400000;.;4226;86;8621
20260209;02;2026;8529430;1;3;1;70;52;1;132.98151376;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529431;1;1;1;70;52;1;122.89606197;52;1;;;;;2;4;;1750000;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529432;1;2;1;70;52;1;172.95357709;52;1;;;;;;;;;1;120;0;4;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8529432;1;3;1;70;52;1;172.95357709;52;1;;;;;;;;;1;5;0;4;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8529434;1;2;1;70;52;1;173.83274757;52;1;;;;;;;;;1;240;0;8;4;1;2;2;;2;;.;7531;95;9529
20260209;02;2026;8529435;1;1;1;70;52;1;165.37391196;52;1;;;;;1;;25;1750000;1;5;0;5;1;10;2;3;;2;;.;5223;10;1040
20260209;02;2026;8529435;1;3;1;70;52;1;165.37391196;52;1;;;;;;;;;1;12;0;3;1;10;2;2;;2;;.;5329;86;8610
20260209;02;2026;8529436;1;1;1;70;52;1;154.51799784;52;1;;;;;;;;;1;300;0;3;4;9;2;2;;2;;.;9112;85;8530
20260209;02;2026;8529436;1;2;1;70;52;1;154.51799784;52;1;;;;;;;;;1;60;0;4;4;1;2;2;;2;;.;9520;92;9200
20260209;02;2026;8529437;1;2;1;70;52;1;119.76983149;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529439;1;1;1;70;52;1;121.6052321;52;;1;24;1;;;;48;1750000;1;6;0;8;4;1;2;2;;2;;7412;7412;95;9522
20260209;02;2026;8529440;1;1;1;70;52;1;173.83274757;52;1;;;;;;;;;1;108;0;7;5;2;2;2;;2;;.;1323;42;4290
20260209;02;2026;8529440;1;2;1;70;52;1;173.83274757;52;1;;;;;;;;;1;2;0;8;4;10;2;3;;2;;.;2359;94;9499
20260209;02;2026;8529441;1;2;1;70;52;1;189.63408333;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529443;1;2;1;70;52;1;156.18305439;52;;1;52;1;;;;40;2000000;1;12;0;3;1;2;2;2;;2;;5223;5223;47;4774
20260209;02;2026;8529443;1;3;1;70;52;1;156.18305439;52;;1;8;1;;;;30;1000000;2;;;;;;;2;;2;;5223;;;
20260209;02;2026;8529444;1;1;1;70;52;1;159.75671127;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529446;1;2;1;70;52;1;154.56696578;52;1;;;;;;;;;1;60;0;4;1;2;2;2;;2;;.;5246;56;5613
20260209;02;2026;8529446;1;4;1;70;52;1;154.56696578;52;;1;8;1;;;;40;2000000;1;2;0;8;1;2;2;2;;2;;5223;5131;56;5611
20260209;02;2026;8529447;1;1;1;70;52;1;168.66414965;52;1;;;;;1;;24;1000000;1;2;0;3;4;1;2;2;;2;;.;5141;96;9602
20260209;02;2026;8529451;1;2;1;70;52;1;159.87039536;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529453;1;2;1;70;52;1;160.76725408;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529453;1;3;1;70;52;1;160.76725408;52;1;;;;;;;;;1;180;0;4;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8529454;1;1;1;70;52;1;143.85822792;52;1;;;;;;;;;1;108;0;5;2;10;2;3;;2;;.;3435;90;9007
20260209;02;2026;8529455;1;2;1;70;52;1;269.29955248;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529456;1;1;1;70;52;1;209.20195076;52;1;;;;;;;;;1;264;0;5;2;10;2;3;;2;;.;2330;85;8530
20260209;02;2026;8529456;1;2;1;70;52;1;209.20195076;52;;1;48;1;;;;44;2500000;1;36;0;3;2;10;2;1;2;2;;2642;3341;94;9499
20260209;02;2026;8529458;1;2;1;70;52;1;165.5565561;52;1;;;;;;;;;1;18;0;8;4;1;2;2;;2;;.;2142;71;7112
20260209;02;2026;8529458;1;3;1;70;52;1;165.5565561;52;1;;;;;;;;;1;60;0;4;4;8;2;2;;2;;.;2330;85;8530
20260209;02;2026;8529459;1;2;1;70;52;1;278.44509405;52;1;;;;;;;;;1;72;0;3;4;7;2;2;;2;;.;2642;84;8430
20260209;02;2026;8529461;1;1;1;70;52;1;217.29093446;52;1;;;;;;;;;1;144;0;5;1;10;2;3;;2;;.;8324;49;4921
20260209;02;2026;8529461;1;2;1;70;52;1;217.29093446;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529462;1;1;1;70;52;1;133.13059273;52;;1;2;3;;;;40;1700000;1;2;0;8;3;1;2;2;;2;;9111;5311;97;9700
20260209;02;2026;8529464;1;1;1;70;52;1;159.75671127;52;1;;;;;;;;;1;180;0;5;2;10;2;3;;2;;.;2330;85;8530
20260209;02;2026;8529466;1;3;1;70;52;1;148.51480816;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529470;1;1;1;70;52;1;173.83274757;52;1;;;;;;;;;1;12;0;5;1;4;2;3;;2;;.;5131;56;5611
20260209;02;2026;8529470;1;2;1;70;52;1;173.83274757;52;1;;;;;;;;;1;12;0;5;4;1;2;2;;2;;.;5120;56;5619
20260209;02;2026;8529474;1;1;1;70;54;1;1087.1195812;54;1;;;;;;;;;1;440;1;3;4;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8529474;1;2;1;70;54;1;1087.1195812;54;1;;;;;;;;;1;180;1;4;4;1;2;2;;2;;.;7370;15;1512
20260209;02;2026;8529474;1;3;1;70;54;1;1087.1195812;54;1;;;;;;;;;1;72;1;3;4;1;2;2;;2;;.;5322;88;8810
20260209;02;2026;8529474;1;4;1;70;54;1;1087.1195812;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529474;1;10;1;70;54;1;1087.1195812;54;1;;;;;;;;;1;2;1;3;4;1;2;2;;2;;.;9111;81;8121
20260209;02;2026;8529475;1;2;1;70;54;1;447.61045849;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529476;1;5;1;70;54;1;781.19275632;54;1;;;;;;;;;1;120;0;3;4;3;2;2;;2;;.;5142;96;9602
20260209;02;2026;8529477;1;1;1;70;54;1;498.85856723;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529477;1;2;1;70;54;1;498.85856723;54;;1;5;1;;;;44;2000000;1;4;0;1;1;7;2;2;;2;;2341;2341;85;8530
20260209;02;2026;8529478;1;2;1;70;54;1;440.17977713;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529479;1;1;1;70;54;1;458.42814298;54;1;;;;;;;;;1;420;0;3;4;1;2;2;;2;;.;8153;15;1513
20260209;02;2026;8529479;1;4;1;70;54;1;458.42814298;54;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;9520;47;4789
20260209;02;2026;8529480;1;2;1;70;54;1;226.8333489;54;1;;;;;1;;24;800000;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529481;1;3;1;70;54;1;361.8477303;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529482;1;1;1;70;54;1;294.40119933;54;;1;9;1;;;;46;2000000;1;110;0;3;1;2;2;2;;2;;3322;3322;47;4771
20260209;02;2026;8529482;1;3;1;70;54;1;294.40119933;54;;1;5;1;;;;44;2000000;2;;;;;;;2;;2;;5131;;;
20260209;02;2026;8529482;1;4;1;70;54;1;294.40119933;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529484;1;1;1;70;54;1;641.68268696;54;1;;;;;;;;;1;90;0;3;1;3;2;2;;2;;.;5120;01;0122
20260209;02;2026;8529485;1;1;1;70;54;1;1120.1568962;54;;1;1;1;;;;44;1500000;1;2;1;8;4;1;2;2;;2;;5223;5311;81;8121
20260209;02;2026;8529487;1;1;1;70;54;1;404.44464994;54;1;;;;;;;;;1;120;1;5;4;1;2;2;;2;;.;9329;15;1522
20260209;02;2026;8529487;2;1;2;70;54;1;404.44464994;54;1;;;;;;;;;1;36;0;3;1;6;2;2;;2;;.;5223;47;4774
20260209;02;2026;8529488;1;4;1;70;54;1;777.11094989;54;1;;;;;;;;;1;24;0;6;4;1;2;2;;2;;.;9520;92;9200
20260209;02;2026;8529488;1;5;1;70;54;1;777.11094989;54;1;;;;;;;;;1;120;0;3;4;1;2;2;;2;;.;5221;47;4755
20260209;02;2026;8529489;1;1;1;70;54;1;792.03383904;54;1;;;;;;;;;1;60;1;4;4;1;2;2;;2;;.;9412;56;5611
20260209;02;2026;8529490;1;2;1;70;54;1;537.01671965;54;;1;1;1;;;;48;1750905;1;84;0;9;4;1;2;2;;2;;5414;1420;47;4761
20260209;02;2026;8529492;1;4;1;70;54;1;378.2402468;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529493;1;2;1;70;54;1;707.50745032;54;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;3322;47;4792
20260209;02;2026;8529493;1;3;1;70;54;1;707.50745032;54;;1;52;4;;;;48;1750905;1;12;0;1;1;10;2;2;;2;;5223;5230;47;4711
20260209;02;2026;8529494;1;1;1;70;54;1;351.21570975;54;1;;;;;;;;;1;240;0;3;1;3;2;2;;2;;.;9112;55;5511
20260209;02;2026;8529494;1;3;1;70;54;1;351.21570975;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529494;1;4;1;70;54;1;351.21570975;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529495;1;2;1;70;54;1;435.00943125;54;1;;;;;2;5;;1750905;1;72;0;3;1;4;2;2;;2;;.;5120;56;5611
20260209;02;2026;8529498;1;2;1;70;54;1;340.21130868;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529499;1;2;1;70;54;1;477.34819525;54;;1;32;1;;;;44;2000000;1;60;0;3;1;6;2;2;;2;;5223;5223;47;4771
20260209;02;2026;8529500;1;2;1;70;54;1;311.55554926;54;1;;;;;;;;;1;48;0;6;4;1;2;2;;2;;.;9111;81;8121
20260209;02;2026;8529501;1;1;1;70;54;1;327.68832825;54;1;;;;;;;;;1;72;0;3;1;3;2;2;;2;;.;5230;47;4773
20260209;02;2026;8529503;1;1;1;70;54;1;425.26413585;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529505;1;2;1;70;54;1;221.99932003;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529508;1;1;1;70;54;1;315.72494534;54;1;;;;;;;;;1;120;0;5;4;1;2;3;;2;;.;2611;69;6910
20260209;02;2026;8529512;1;2;1;70;54;1;358.01114644;54;1;;;;;;;;;1;72;0;3;6;2;2;2;;2;;.;6113;81;8130
20260209;02;2026;8529514;1;1;1;70;54;1;337.65028877;54;;1;8;4;;;;30;600000;1;8;0;9;4;1;2;2;;2;;5211;5211;47;4781
20260209;02;2026;8529515;1;1;1;70;54;1;305.4458522;54;;1;2;1;;;;48;1300000;1;0;2;8;4;1;2;2;;1;600000;5131;5131;56;5611
20260209;02;2026;8529515;1;2;1;70;54;1;305.4458522;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529516;1;1;1;70;54;1;332.35092986;54;1;;;;;;;;;1;36;0;4;4;1;2;2;;2;;.;8324;49;4921
20260209;02;2026;8529516;1;5;1;70;54;1;332.35092986;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529518;1;1;1;70;54;1;244.3026226;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529519;1;2;1;70;54;1;160.56134281;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529519;1;3;1;70;54;1;160.56134281;54;;1;52;1;;;;44;1600000;1;12;0;6;1;2;2;2;;2;;5223;5223;47;4754
20260209;02;2026;8529520;1;1;1;70;54;1;369.64721248;54;1;;;;;;;;;1;96;0;5;1;4;2;3;;2;;.;4311;14;1410
20260209;02;2026;8529523;1;1;1;70;54;1;361.76816654;54;1;;;;;;;;;1;12;0;4;4;1;2;2;;2;;.;9313;41;4111
20260209;02;2026;8529524;1;2;1;70;54;1;412.39186888;54;;1;1;4;;;;40;1500000;1;0;1;6;4;1;2;2;;1;500000;5131;5212;56;5619
20260209;02;2026;8529524;1;5;1;70;54;1;412.39186888;54;1;;;;;2;5;;1200000;1;1;0;3;4;1;2;2;;1;500000;.;9329;15;1522
20260209;02;2026;8529526;1;4;1;70;54;1;326.4829315;54;1;;;;;;;;;1;24;0;4;3;1;2;2;;2;;.;7522;31;3110
20260209;02;2026;8529526;1;5;1;70;54;1;326.4829315;54;1;;;;;;;;;1;244;0;3;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8529527;1;1;1;70;54;1;522.51064961;54;1;;;;;;;;;1;110;0;4;4;1;2;2;;2;;.;9333;52;5224
20260209;02;2026;8529527;1;3;1;70;54;1;522.51064961;54;;1;3;1;;;;46;1700000;1;60;0;1;1;9;2;2;;2;;8324;8332;36;3600
20260209;02;2026;8529527;1;4;1;70;54;1;522.51064961;54;1;;;;;;;;;1;60;0;1;1;2;2;2;;2;;.;5131;56;5619
20260209;02;2026;8529527;1;6;1;70;54;1;522.51064961;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529528;1;1;1;70;54;1;253.43583432;54;;1;2;4;;;;45;1600000;1;0;2;8;4;1;2;2;;1;800000;3123;3123;41;4111
20260209;02;2026;8529528;1;2;1;70;54;1;253.43583432;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529528;1;3;1;70;54;1;253.43583432;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529529;1;2;1;70;54;1;507.60269325;54;1;;;;;2;5;;500000;1;300;0;8;1;2;2;2;;2;;.;5120;01;0141
20260209;02;2026;8529529;1;3;1;70;54;1;507.60269325;54;;1;8;4;;;;48;1200000;1;8;0;8;4;1;2;2;;2;;7536;7536;15;1522
20260209;02;2026;8529530;1;1;1;70;54;1;651.38624848;54;;1;4;1;;;;48;1500000;1;1;2;6;1;2;2;2;;2;;7231;7231;45;4520
20260209;02;2026;8529531;1;2;1;70;54;1;372.80088194;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529532;1;4;1;70;54;1;332.18504119;54;1;;;;;;;;;1;480;0;9;4;1;2;2;;2;;.;9121;96;9601
20260209;02;2026;8529533;1;4;1;70;54;1;257.19386927;54;;1;8;1;;;;48;2000000;1;24;0;2;1;9;2;2;;2;;5329;5230;47;4771
20260209;02;2026;8529533;1;6;1;70;54;1;257.19386927;54;1;;;;;2;4;;1500000;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529535;1;2;1;70;54;1;284.89382355;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529535;1;4;1;70;54;1;284.89382355;54;;1;12;1;;;;42;1750905;2;;;;;;;2;;2;;5132;;;
20260209;02;2026;8529536;1;3;1;70;54;1;566.35501749;54;;1;8;1;;;;48;1795000;1;2;0;1;1;10;2;2;;2;;5414;5414;86;8610
20260209;02;2026;8529536;1;4;1;70;54;1;566.35501749;54;;1;8;4;;;;40;1200000;1;2;0;7;4;1;2;2;;2;;7536;7536;15;1522
20260209;02;2026;8529536;1;5;1;70;54;1;566.35501749;54;;1;3;4;;;;40;1200000;1;2;0;6;4;1;2;2;;2;;9313;9313;41;4111
20260209;02;2026;8529538;1;2;1;70;54;1;574.12976507;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529539;1;5;1;70;54;1;336.68175413;54;1;;;;;;;;;1;84;0;4;4;1;2;2;;2;;.;9111;81;8121
20260209;02;2026;8529540;1;2;1;70;54;1;255.18751752;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529543;1;1;1;70;54;1;395.75708403;54;1;;;;;;;;;1;14;0;3;4;1;2;2;;2;;.;5212;56;5619
20260209;02;2026;8529543;1;3;1;70;54;1;395.75708403;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529543;1;5;1;70;54;1;395.75708403;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529543;1;6;1;70;54;1;395.75708403;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529544;1;11;1;70;54;1;862.85766337;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529545;1;3;1;70;54;1;456.66756477;54;1;;;;;;;;;1;48;0;3;4;1;2;2;;2;;.;5249;47;4799
20260209;02;2026;8529545;1;4;1;70;54;1;456.66756477;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529546;1;1;1;70;54;1;609.01860898;54;1;;;;;;;;;1;120;0;3;4;1;2;2;;2;;.;9412;56;5611
20260209;02;2026;8529546;1;2;1;70;54;1;609.01860898;54;;1;8;4;;;;48;1500000;1;2;0;6;4;1;2;2;;2;;7131;7131;41;4111
20260209;02;2026;8529550;1;2;1;70;54;1;1060.8755365;54;1;;;;;;;;;1;60;0;3;4;1;2;2;;2;;.;9111;81;8121
20260209;02;2026;8529552;1;1;1;70;54;1;551.70165792;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529553;1;3;1;70;54;1;484.67045988;54;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;9111;81;8121
20260209;02;2026;8529554;1;1;1;70;54;1;1664.8742886;54;1;;;;;;;;;1;2;0;3;4;1;2;2;;2;;.;8153;14;1410
20260209;02;2026;8529554;1;4;1;70;54;1;1664.8742886;54;1;;;;;1;;44;1200000;1;0;3;8;4;1;2;2;;1;800000;.;8153;14;1410
20260209;02;2026;8529558;1;2;1;70;54;1;465.72952162;54;1;;;;;;;;;1;12;1;3;4;1;2;2;;2;;.;5244;47;4791
20260209;02;2026;8529559;1;3;1;70;54;1;627.96041895;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529560;1;1;1;70;54;1;422.64719083;54;1;;;;;;;;;1;7;0;3;1;10;2;2;;2;;.;2512;35;3520
20260209;02;2026;8529561;1;1;1;70;54;1;317.12146372;54;1;;;;;;;;;1;60;0;5;2;10;2;3;;2;;.;3355;84;8423
20260209;02;2026;8529562;1;2;1;70;54;1;392.71609568;54;1;;;;;;;;;1;1;0;2;4;3;2;2;;1;200000;.;9214;47;4774
20260209;02;2026;8529563;1;1;1;70;54;1;315.72494534;54;1;;;;;;;;;1;60;0;6;4;1;2;3;;2;;.;8332;49;4923
20260209;02;2026;8529565;1;1;1;70;54;1;309.88173862;54;1;;;;;;;;;1;36;0;1;1;9;2;2;;2;;.;5414;49;4921
20260209;02;2026;8529565;1;2;1;70;54;1;309.88173862;54;1;;;;;;;;;1;72;0;4;4;1;2;2;;2;;.;9111;81;8121
20260209;02;2026;8529565;1;4;1;70;54;1;309.88173862;54;1;;;;;1;;44;2000000;1;2;0;6;4;1;2;2;;2;;.;8324;49;4921
20260209;02;2026;8529566;1;1;1;70;54;1;504.33030598;54;1;;;;;;;;;1;120;0;5;1;10;2;3;;2;;.;5329;86;8610
20260209;02;2026;8529567;1;2;1;70;54;1;390.55761429;54;;1;52;1;;;;42;3800000;1;12;0;3;1;10;2;2;;2;;2141;2141;11;1104
20260209;02;2026;8529568;1;2;1;70;54;1;600.85713072;54;1;;;;;;;;;1;2;0;3;1;10;2;2;;2;;.;5329;86;8610
20260209;02;2026;8529569;1;4;1;70;54;1;405.52476803;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529571;1;1;1;70;63;1;125.77506319;63;1;;;;;1;;44;2800000;1;48;0;1;1;10;2;2;;2;;.;4412;53;5320
20260209;02;2026;8529571;1;2;1;70;63;1;125.77506319;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529572;1;2;1;70;63;1;140.67791161;63;1;;;;;;;;;1;36;0;3;1;2;2;2;;2;;.;5329;47;4773
20260209;02;2026;8529573;1;1;1;70;63;1;150.66203665;63;1;;;;;;;;;1;5;0;4;4;1;2;2;;2;;.;3322;47;4792
20260209;02;2026;8529579;1;2;1;70;63;1;245.63770218;63;1;;;;;;;;;1;120;0;3;1;10;2;2;;2;;.;3322;45;4511
20260209;02;2026;8529579;1;3;1;70;63;1;245.63770218;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529580;1;3;1;70;63;1;305.2319176;63;;1;24;1;;;;48;2000000;1;6;0;1;3;2;2;2;;2;;8323;8323;97;9700
20260209;02;2026;8529581;1;1;1;70;63;1;126.18952481;63;1;;;;;;;;;1;30;0;5;2;10;2;3;;2;;.;2330;85;8530
20260209;02;2026;8529586;1;1;1;70;63;1;110.49904748;63;1;;;;;;;;;1;600;0;3;4;1;2;2;;2;;.;9111;81;8121
20260209;02;2026;8529588;1;2;1;70;63;1;158.9465865;63;1;;;;;;;;;1;120;0;5;2;10;2;3;;2;;.;4132;84;8424
20260209;02;2026;8529589;1;1;1;70;63;1;320.43850179;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529589;1;3;1;70;63;1;320.43850179;63;1;;;;;2;5;;2000000;1;2;5;4;1;3;2;2;;2;;.;1344;94;9499
20260209;02;2026;8529590;1;2;1;70;63;1;198.65954254;63;1;;;;;2;5;;1000000;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529593;1;1;1;70;63;1;247.36527447;63;1;;;;;;;;;1;120;0;4;4;1;2;3;;2;;.;9111;81;8121
20260209;02;2026;8529594;1;1;1;70;63;1;141.28585467;63;1;;;;;;;;;1;84;4;4;4;1;2;2;;2;;.;9313;41;4112
20260209;02;2026;8529594;1;2;1;70;63;1;141.28585467;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529596;1;2;1;70;63;1;238.41987975;63;1;;;;;;;;;1;432;0;3;1;7;2;2;;2;;.;9112;14;1410
20260209;02;2026;8529599;1;1;1;70;63;1;178.28244009;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529601;1;1;1;70;63;1;182.32342834;63;1;;;;;;;;;1;24;0;6;4;1;2;2;;2;;.;7531;14;1410
20260209;02;2026;8529602;1;1;1;70;63;1;144.49689682;63;1;;;;;;;;;1;276;0;5;4;1;2;3;;2;;.;9211;01;0123
20260209;02;2026;8529602;1;2;1;70;63;1;144.49689682;63;1;;;;;;;;;1;267;0;3;1;4;2;2;;2;;.;9112;85;8511
20260209;02;2026;8529603;1;2;1;70;63;1;194.24488604;63;;1;8;1;;;;44;1750905;1;2;0;8;1;4;2;2;;2;;5223;5223;47;4771
20260209;02;2026;8529603;1;3;1;70;63;1;194.24488604;63;1;;;;;2;5;;2500000;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529606;1;1;1;70;63;1;159.88333972;63;1;;;;;;;;;1;36;1;6;1;4;2;2;;2;;.;3343;46;4645
20260209;02;2026;8529606;1;2;1;70;63;1;159.88333972;63;1;;;;;;;;;1;60;1;6;4;1;2;2;;2;;.;9520;47;4782
20260209;02;2026;8529609;1;1;1;70;63;1;173.59426565;63;1;;;;;;3;;3000000;1;108;0;8;4;10;2;3;;2;;.;2422;84;8412
20260209;02;2026;8529611;1;1;1;70;63;1;97.65787146;63;1;;;;;;;;;1;36;0;4;7;4;2;2;;2;;.;9211;01;0123
20260209;02;2026;8529612;1;1;1;70;63;1;133.06999145;63;1;;;;;;;;;1;144;0;5;2;10;2;3;;2;;.;0110;84;8422
20260209;02;2026;8529612;1;2;1;70;63;1;133.06999145;63;1;;;;;;;;;1;24;0;6;4;1;2;2;;2;;.;3322;47;4792
20260209;02;2026;8529612;1;3;1;70;63;1;133.06999145;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529612;1;5;1;70;63;1;133.06999145;63;;1;6;1;;;;44;1750905;1;2;0;1;4;1;2;2;;2;;5131;5131;56;5611
20260209;02;2026;8529613;1;1;1;70;63;1;78.868453009;63;1;;;;;;;;;1;150;0;5;1;9;2;3;;2;;.;7532;15;1511
20260209;02;2026;8529614;1;1;1;70;63;1;115.54117508;63;;1;12;1;;;;44;2800000;1;3;0;8;1;8;2;2;;1;800000;7411;7411;35;3514
20260209;02;2026;8529616;1;1;1;70;63;1;127.00089242;63;1;;;;;;;;;1;120;5;4;4;1;2;2;;2;;.;9112;81;8121
20260209;02;2026;8529616;1;3;1;70;63;1;127.00089242;63;;1;4;1;;;;48;1700000;1;1;4;1;1;10;2;2;;2;;5230;5230;80;8020
20260209;02;2026;8529617;1;1;1;70;63;1;147.47405598;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529618;1;1;1;70;63;1;99.341616564;63;1;;;;;;;;;1;242;0;5;1;10;2;3;;2;;.;8331;49;4921
20260209;02;2026;8529618;1;2;1;70;63;1;99.341616564;63;1;;;;;;;;;1;421;0;3;3;1;2;2;;2;;.;9111;97;9700
20260209;02;2026;8529621;1;2;1;70;63;1;127.1572692;63;1;;;;;;;;;1;24;0;6;1;3;2;2;;2;;.;9112;55;5511
20260209;02;2026;8529622;1;2;1;70;63;1;229.63997451;63;1;;;;;2;5;;2000000;1;66;0;1;1;4;2;2;;2;;.;4120;31;3110
20260209;02;2026;8529622;1;4;1;70;63;1;229.63997451;63;1;;;;;;;;;1;144;0;5;1;10;2;3;;2;;.;2351;88;8891
20260209;02;2026;8529624;1;2;1;70;63;1;133.45996603;63;1;;;;;2;4;;2000000;1;7;0;7;4;1;2;2;;2;;.;9411;56;5619
20260209;02;2026;8529625;1;1;1;70;63;1;79.236640039;63;1;;;;;;;;;1;24;0;7;5;2;2;2;;2;;.;1412;56;5611
20260209;02;2026;8529626;1;1;1;70;63;1;108.57299296;63;1;;;;;;;;;1;240;0;5;1;10;2;3;;2;;.;7422;61;6110
20260209;02;2026;8529626;1;2;1;70;63;1;108.57299296;63;1;;;;;;;;;1;120;0;3;4;10;2;2;;2;;.;2342;85;8530
20260209;02;2026;8529626;1;3;1;70;63;1;108.57299296;63;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260209;02;2026;8529628;1;1;1;70;63;1;163.09428861;63;;1;4;1;;;;44;1750905;1;12;2;6;1;4;2;2;;2;;5142;5142;96;9602
