DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3148;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;P7240S1;P6980;P7140;OFICIO;RAMA2D_R4;OCI;MES;P6430;RAMA4D_R4;INGLABO;DPTO;fex_c_2011;RAMA4DP8_R4
6,015,882;1;2;1;60;73;1;73;1;2;2;10;1;;2;2;2;2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;;;;;3;3,400,000;1;;3;;1;1;9;60;;.;60;;;;9;7;;1;;1;2;2;20;1;;;;;;;;;1;2;1;3;10;4;;1;1;73;30;4;;1,600,000;4;7;2;;;;1;1;1;1;1;2;2;1;2;1;TENER LAS PRESTACIONES DE LEY;2;1;1;2;2;2;2;2;8;5;5;;1;1;13;85;1;11;4;8544;5000000;73;261.66945024;
6,015,888;1;1;1;60;73;1;73;2;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;7;;1;1;2,021;2;1,800,000;1;;3;;3;1;12;40;;.;40;;;;2;2;;1;;1;1;2;6;1;;;;;;;;;2;2;1;4;48;4;;13;2;;;;;;;;2;;;;1;2;1;2;1;2;2;2;2;2;;1;1;1;2;2;2;2;1;8;30;8;;1;1;17;90;1;11;4;9007;1800000;73;202.93710833;
6,015,888;1;2;1;60;73;1;73;2;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;;;;;;;.;;;3;2;1;;2;;;;2;1;;3;;2;;;;;;;;;;;;1;2;2;1;4;2;4;;1;2;;;;;;;;1;38;1;1;2;;;;;;;;;;;;;2;2;2;2;2;1;14;;3;;1;;13;90;1;11;6;9007;;73;202.93710833;
6,015,890;1;2;1;60;73;1;73;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;1,100,000;1;;3;;1;2;12;40;;.;40;;;;1;1;;3;;2;;;;;;;;;;;;1;2;2;1;0;15;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;57;96;1;11;4;9602;1100000;73;202.93710833;
6,015,893;1;1;1;60;73;1;73;2;;;;;;;;;;144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;1,000,000;1;;3;;1;2;12;52;;.;52;;;;1;4;;1;;1;2;2;24;1;;;;;;;;;1;1;1;1;18;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;1;1;3;5;2;;1;;98;49;1;11;4;4921;1000000;73;262.41478236;
6,015,893;1;2;1;60;73;1;73;1;2;1;;1;;1;1;1;1;192;;1;;2;1,100,000;2;;;2;;2;;2;;2;;2;;;1;106,000;2;2;;;2;;;2;;;2;;;1;1,100,000;1;1,100,000;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;9;7;;1;;1;2;1;22;1;;;;;;;;;1;1;1;1;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;2;45;2;;1;;39;84;1;11;2;8412;1100000;73;262.41478236;
6,015,893;1;3;1;60;73;1;73;1;2;2;6;1;;1;1;2;1;2;;1;;2;1,600,000;2;;;2;;2;;2;;2;;2;;;1;106,000;2;1;34,000;2;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;2;45;;.;45;;;;9;9;;1;;1;1;1;0;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;11;15;2;;1;;19;42;1;11;1;4210;1600000;73;262.41478236;
6,015,895;1;1;1;60;73;1;73;1;2;1;;1;;1;1;1;1;18;;1;;2;1,014,000;2;;;2;;2;;2;;2;;2;;;1;106,000;1;1;36,000;2;2;;;2;;;2;;;1;486,000;1;490,000;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;77;;.;77;;;;5;7;;1;;1;1;1;12;1;;;;;;;;;1;1;1;1;108;1;;2;2;;;;;;;;2;;;;1;1;1;1;2;2;2;1;2;2;;2;1;2;1;2;2;1;2;2;60;3;;1;1;45;47;1;11;1;4755;1014000;73;183.81968043;
6,015,896;1;1;1;60;73;1;73;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;600,000;1;;3;;10;1;12;50;;.;50;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;1;6;12;8;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;2;2;3;15;8;;1;;45;47;1;11;4;4761;600000;73;202.93710833;
6,015,896;1;2;1;60;73;1;73;2;;;;;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;700,000;1;;3;;10;2;12;60;;.;60;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;2;2;3;10;8;;1;;45;47;1;11;4;4789;700000;73;202.93710833;
6,015,897;1;1;1;60;73;1;73;1;1;;;1;;1;2;2;2;10;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;4;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;15;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;5;3;;1;;76;15;1;11;1;1511;908526;73;353.71071747;
6,015,897;1;3;1;60;73;1;73;1;1;;;1;;1;2;2;2;18;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;2;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;3;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;20;3;;1;;80;15;1;11;1;1521;908526;73;353.71071747;
6,015,898;1;3;1;60;73;1;73;1;1;;;1;;2;2;2;2;12;;1;;2;1,000,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;45;;.;45;;;;2;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;14;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;2;2;3;5;8;;1;;80;15;1;11;1;1512;1000000;73;202.65862182;
6,015,898;2;2;2;60;73;1;73;2;;;;;;;;;;144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;0;2;7;;2;;;3;1,500,000;1;;3;;3;2;12;45;;.;45;;;;2;7;;2;;2;;;;;;;;;;;;1;2;2;1;1;72;1;;10;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;5;2;;1;;80;15;1;11;5;1512;1500000;73;202.65862182;
6,015,899;1;3;1;60;73;1;73;1;2;1;;1;;1;2;2;1;480;;1;;2;908,000;2;;;2;;2;;2;;2;;2;;;1;106,000;2;2;;;2;;;2;;;2;;;1;908,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;4;7;;1;;1;1;1;20;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;15;2;;1;;37;15;1;11;1;1513;908000;73;250.00110777;
6,015,900;1;1;1;60;73;1;73;2;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;500,000;1;;3;;1;2;12;40;;.;40;;;;1;5;;2;;2;;;;;;;;;;;;1;2;2;1;0;15;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;30;3;;1;;97;96;1;11;4;9609;500000;73;598.9962061;
6,015,900;1;2;1;60;73;1;73;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;300,000;1;;3;;1;2;12;48;;.;48;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;1;0;15;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;30;3;;1;;57;96;1;11;4;9602;300000;73;598.9962061;
6,015,901;1;1;1;60;73;1;73;1;1;;;1;;1;2;2;2;12;;1;;2;800,000;2;;;1;160,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;45;;.;45;;;;4;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;18;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;1;1;2;1;1;3;20;2;;1;;53;56;1;11;1;5611;960000;73;247.47795283;
6,015,901;1;2;1;60;73;1;73;1;1;;;1;;1;2;2;2;12;;1;;2;850,000;2;;;1;200,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;4;7;;11;;2;;;;;;;;;;;;1;2;2;1;0;12;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;1;1;2;2;1;3;15;2;;1;;53;56;1;11;1;5611;1050000;73;247.47795283;
6,015,901;1;4;1;60;73;1;73;2;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;3;910,000;1;;3;;1;1;12;48;;.;48;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;1;0;12;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;15;2;;1;;53;56;1;11;4;5619;910000;73;247.47795283;
6,015,902;1;1;1;60;73;1;73;2;;;;;;;;;;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;850,000;1;;3;;9;2;12;42;;.;42;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;10;2;;1;;97;52;1;11;4;5224;850000;73;294.97837555;
6,015,903;1;1;1;60;73;1;73;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;7;;2;;;2;200,000;1;;1;;5;2;12;30;2;;30;;;;1;1;;11;;2;;;;;;;;;;;;1;2;2;1;0;48;1;;11;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;14;;3;;1;;45;47;1;11;4;4724;200000;73;275.98084526;
6,015,904;1;1;1;60;73;1;73;2;;;;;;;;;;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;700,000;1;;1;;3;2;12;48;;.;48;;;;1;7;;2;;2;;;;;;;;;;;;1;2;2;1;1;240;4;;13;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;4;2;;1;;76;15;1;11;4;1511;700000;73;343.85021704;
6,015,905;1;1;1;60;73;1;73;2;;;;;;;;;;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;600,000;1;;3;;4;2;12;40;;.;40;;;;1;7;;2;;2;;;;;;;;;;;;1;2;2;1;0;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;20;3;;1;;53;56;1;11;4;5619;600000;73;301.40426187;
6,015,906;1;1;1;60;73;1;73;1;2;2;12;1;;1;1;1;1;168;;1;;2;1,300,000;1;98;1;2;;2;;2;;2;;2;;;1;106,000;1;2;;;2;;;2;;;2;;;1;630,000;1;560,000;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;54;;.;54;;;;6;7;;1;;1;1;1;25;1;;;;;;;;;1;1;1;0;120;4;;8;2;;;;;;;;2;;;;1;2;1;2;2;2;2;1;1;2;;2;9;1;2;1;2;2;1;2;40;5;;1;1;87;28;1;11;1;2825;1300000;73;384.17996217;
6,015,906;1;2;1;60;73;1;73;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;500,000;1;;3;;4;2;12;42;;.;42;;;;1;1;;3;;2;;;;;;;;;;;;1;2;2;1;3;36;1;;1;2;;;;;;;;1;20;1;1;2;;;;;;;;;;;;;1;2;1;2;2;1;14;;8;;1;;79;95;1;11;4;9529;500000;73;384.17996217;
6,015,906;1;3;1;60;73;1;73;1;1;;;1;;2;2;2;2;6;;1;;2;900,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;6;60;;.;60;;;;5;7;;10;;2;;;;;;;;;;;;1;2;2;1;12;6;2;;1;2;;;;;;;;2;;;;1;1;1;1;1;2;2;1;2;2;;1;1;2;2;2;2;2;2;11;10;3;;1;1;70;14;1;11;1;1410;900000;73;384.17996217;
6,015,906;1;4;1;60;73;1;73;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;1,800,000;1;;3;;8;2;12;40;;.;40;;;;1;1;;11;;2;;;;;;1;1;;;;;;2;2;1;2;12;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;20;3;;1;;41;47;1;11;4;4771;1800000;73;384.17996217;
6,015,907;1;1;1;60;73;1;73;2;;;;;;;;;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;1;1;2,021;1;1,600,000;1;;3;;1;2;12;50;;.;50;;;;1;7;;1;;1;2;2;20;1;;;1;;;;;;1;2;1;4;8;4;;13;1;73;24;4;;1,000,000;2;7;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;1;3;2;3;;1;;41;56;1;11;4;5630;2600000;73;249.88121016;
6,015,907;1;2;1;60;73;1;73;1;2;2;4;1;;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;;;;;3;1,900,000;1;;1;;1;1;6;48;;.;48;;;;9;7;;1;;1;2;2;1;1;;;;;;;;;1;2;1;1;4;4;;1;2;;;;;;;;2;;;;1;1;1;2;1;2;2;1;2;2;;2;2;2;2;1;2;2;1;12;10;3;;1;1;32;84;1;11;4;8412;1900000;73;249.88121016;
6,015,908;1;1;1;60;73;1;73;1;2;1;;1;;1;1;2;1;120;;2;;2;1,000,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;1;64,000;2;2;;;2;;;2;;;1;1,000,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;9;4;;1;;1;1;1;13;1;;;;;;;;;1;1;1;0;10;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;30;3;;1;;98;49;1;11;1;4921;1000000;73;522.89144228;
6,015,908;1;2;1;60;73;1;73;1;1;;;1;;1;2;2;2;15;;1;;2;800,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;2;1;;3;;2;;;;;;;;;;;;1;2;2;1;0;8;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;45;47;1;11;1;4711;800000;73;522.89144228;
6,015,909;1;1;1;60;73;1;73;2;;;;;;;;;;408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6;6;0;0;3;7;;1;1;2,021;1;2,000,000;1;;3;;3;1;12;35;2;;35;;;;4;7;;1;;2;;;;;;;;;;;;1;9;2;1;0;24;1;;1;2;;;;;;;;2;;;;1;1;1;2;2;2;2;1;1;2;;1;1;1;2;1;2;1;1;8;15;5;;1;1;13;85;1;11;5;8530;2000000;73;368.02211249;
6,015,909;1;2;1;60;73;1;73;2;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;0;3;7;;1;2;;2;500,000;1;;3;;4;2;8;30;2;;30;;;;2;1;;3;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;2;1;14;;3;;1;;53;56;1;11;4;5619;500000;73;368.02211249;
6,015,910;1;1;1;60;73;1;73;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;6;;;;;2;900,000;1;;3;;1;2;12;50;;.;50;;;;1;4;;1;;3;;;;;;;;;;;;;2;1;1;0;240;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;10;3;;;;98;49;1;11;4;4921;900000;73;277.40349414;
6,015,911;1;1;1;60;73;1;73;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;3;1,500,000;1;;3;;1;2;12;42;;.;42;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;1;1;15;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;2;14;;2;;1;;41;47;1;11;4;4759;1500000;73;354.7345361;
6,015,912;1;1;1;60;73;1;73;1;1;;;1;;1;2;2;2;2;;1;;2;600,000;2;;;1;300,000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;900,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;11;50;;.;50;;;;2;7;;5;;2;;;;;;;;;;;;1;2;2;1;1;324;1;;7;2;;;;;;;;2;;;;1;1;1;2;1;2;2;2;2;2;;2;1;1;2;1;2;1;1;3;4;3;;1;1;53;56;1;11;1;5619;900000;73;217.12860574;
6,015,914;1;2;1;60;73;1;73;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;4;;;;;2;1,000,000;1;;3;;1;2;12;42;;.;42;;;;1;1;;1;;1;2;2;24;1;;;;;;;;;2;2;1;0;48;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;2;;1;;44;68;1;11;4;6810;1000000;73;309.6373707;
6,015,915;1;1;1;60;73;1;73;1;2;1;;1;;1;1;1;1;228;;5;;2;2,000,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1,000,000;1;1,000,000;1;2,000,000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;3;1;19;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;20;2;;1;;39;84;1;11;2;8423;2000000;73;191.14886824;
6,015,917;1;1;1;60;73;1;73;1;2;1;;1;;1;1;1;1;24;;5;;2;1,900,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;950,000;1;950,000;1;1,900,000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;84;;.;84;;;;9;6;;1;;1;3;1;2;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;25;2;;1;;58;84;1;11;2;8423;1900000;73;368.92603351;
6,015,919;1;3;1;60;73;1;73;1;1;;;1;;1;2;2;2;12;;1;;2;900,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;3;7;;2;;2;;;;;;;;;;;;1;2;2;1;6;36;4;;13;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;2;60;8;;1;;79;14;1;11;1;1410;900000;73;338.51954618;
6,015,922;1;4;1;60;73;1;73;1;2;2;12;1;;1;1;1;1;48;;2;;2;;2;;;2;;2;;2;;2;;2;;;1;106,000;1;1;72,000;2;2;;;2;;;2;;;1;98;1;98;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;44;;.;44;;;;4;7;;1;;1;1;1;10;1;;;;;;;;;1;9;1;18;48;1;;1;2;;;;;;;;2;;;;1;1;1;2;2;2;2;1;2;2;;1;1;2;1;2;2;2;1;2;15;8;;1;1;21;65;1;11;1;6511;;73;176.95737083;
6,015,926;1;1;1;60;73;1;73;1;2;1;;1;;1;1;2;1;120;;2;;2;1,100,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;1,100,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;8;7;;1;;1;1;1;10;1;;;;;;;;;1;1;1;0;10;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;20;3;;1;;33;86;1;11;1;8610;1100000;73;292.49891257;
6,015,929;1;2;1;60;73;1;73;1;2;2;7;1;;1;2;2;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;;;;;2;3,400,000;1;;3;;4;1;8;48;;.;48;;;;9;7;;1;;1;1;2;7;1;;;;;;;;;1;2;1;6;60;4;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;11;30;3;;1;;19;84;1;11;4;8413;3400000;73;202.93710833;
6,015,930;1;1;1;60;73;1;73;2;;;;;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;3;2,000,000;1;;3;;1;1;12;48;;.;48;;;;1;5;;3;;2;;;;;;;;;;;;1;2;2;1;2;28;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;15;2;;1;;41;47;1;11;4;4772;2000000;73;328.7547986;
6,015,930;1;2;1;60;73;1;73;1;2;1;;1;;1;1;1;1;324;;5;;2;2,500,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2,500,000;1;2,500,000;1;1,800,000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;0;3;;;9;7;;1;;1;1;1;27;1;;;;;;;;;1;1;1;12;12;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;15;2;;1;;58;84;1;11;2;8424;2500000;73;328.7547986;
6,015,931;1;1;1;60;73;1;73;1;2;1;;1;;1;1;2;1;72;;2;;2;1,000,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;1,000,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;8;7;;1;;1;1;1;10;1;;;;;;;;;1;1;1;0;36;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;30;3;;1;;32;84;1;11;1;8430;1000000;73;183.81968043;
6,015,932;1;1;1;60;73;1;73;2;;;;;;;;;;188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;2;7;;1;2;;3;1,500,000;1;;3;;1;2;12;48;;.;48;;;;2;7;;1;;2;;;;;;;;;;;;1;2;2;1;0;48;1;;10;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;1;1;2;1;1;8;20;2;;1;;51;56;1;11;4;5613;1500000;73;296.9256624;
6,015,933;1;1;1;60;73;1;73;1;2;1;;1;;1;1;2;1;252;;1;;2;3,800,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3,800,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;9;7;;1;;1;2;1;29;1;;;;;;;;;1;1;1;0;60;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;20;2;;1;;32;94;1;11;1;9411;3800000;73;171.10797212;
6,015,934;1;1;1;60;73;1;73;1;2;1;;1;;1;1;2;1;60;;1;;2;2,180,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2,180,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;52;;.;52;;;;9;7;;1;;1;2;1;10;1;;;;;;;;;1;1;1;0;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;2;8;25;2;;1;;05;86;1;11;1;8610;2180000;73;171.10797212;
6,015,935;1;1;1;60;73;1;73;1;2;2;12;1;;1;1;1;1;312;;1;;2;3,000,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3,000,000;1;3,000,000;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;52;;.;52;;;;8;7;;1;;1;2;1;30;1;;;;;1;;;;1;1;1;12;24;1;;5;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;20;1;;1;;21;47;1;11;1;4759;3000000;73;238.07342288;
