PERIODO,DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,P7495,P7500S1,P7500S1A1,P7500S2,P7500S2A1,P7500S3,P7500S3A1,P7505,P7510S1,P7510S1A1,P7510S2,P7510S2A1,P7510S3,P7510S3A1,P750S1,P750S2,P750S3,P750S1A1,P750S2A1,P1661S1,P1661S2,P1661S3,P1661S4,P1661S1A1,P1661S2A1,P1661S3A1,P1661S4A1,P1661S4A2,P750S3A1,P7510S5,P7510S5A1,P7510S6,P7510S6A1,P7510S7,P7510S7A1,CLASE,AREA,MES,DPTO,P3367,P3368,P3369,P3370,P3370S1,P3371,P3371S1,P3371S2,P3371S3,P3371S4,P3372,P3372S1,FEX_C18,PER,REGIS
20220101,5003920,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,93.516965531,2022,90
20220101,5003920,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,93.516965531,2022,90
20220101,5003920,1,5,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,93.516965531,2022,90
20220101,5003921,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,145.28641259,2022,90
20220101,5003921,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,145.28641259,2022,90
20220101,5003921,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,145.28641259,2022,90
20220101,5003922,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,131.43225227,2022,90
20220101,5003922,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,131.43225227,2022,90
20220101,5003923,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,170.119376,2022,90
20220101,5003925,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,151.38541322,2022,90
20220101,5003926,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,138.35998839,2022,90
20220101,5003926,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,138.35998839,2022,90
20220101,5003926,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,138.35998839,2022,90
20220101,5003928,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,1,1500000,2,,,,,2,,172.8939358,2022,90
20220101,5003928,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,98,98,2,,9,,,,,2,,172.8939358,2022,90
20220101,5003929,1,1,1,1,2,,1,1000000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,300000,0,2,,2,,,,,2,,167.23023503,2022,90
20220101,5003931,1,1,1,1,2,,1,908000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,1400000,0,2,,2,,,,,2,,131.15977916,2022,90
20220101,5003931,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,1,400000,2,,,,,2,,131.15977916,2022,90
20220101,5003932,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,178.98579998,2022,90
20220101,5003933,1,1,1,1,1,700000,1,2000000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,98,0,2,,2,,,,,2,,152.02748639,2022,90
20220101,5003934,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,1,280000,2,,,,,2,,155.59576565,2022,90
20220101,5003935,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,157.17630528,2022,90
20220101,5003935,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,157.17630528,2022,90
20220101,5003936,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,1,98,2,,,,,2,,157.90184826,2022,90
20220101,5003936,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,157.90184826,2022,90
20220101,5003936,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,157.90184826,2022,90
20220101,5003937,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,172.8939358,2022,90
20220101,5003937,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,172.8939358,2022,90
20220101,5003938,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,98,98,1,98,2,,,,,2,,151.38541322,2022,90
20220101,5003939,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,400000,0,1,300000,2,,,,,2,,124.90130859,2022,90
20220101,5003939,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,124.90130859,2022,90
20220101,5003939,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,124.90130859,2022,90
20220101,5003940,1,1,1,1,2,,1,98,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,600000,0,2,,2,,,,,2,,123.92777258,2022,90
20220101,5003940,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,123.92777258,2022,90
20220101,5003941,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,139.61455961,2022,90
20220101,5003941,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,139.61455961,2022,90
20220101,5003942,1,1,1,2,,,,,,,1,2,,2,,1,160000,,1,,,160000,,,,1,,,,INGRESO SOLIDARIO,160000,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,156.53691182,2022,90
20220101,5003942,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,156.53691182,2022,90
20220101,5003944,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,112.31624152,2022,90
20220101,5003944,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,112.31624152,2022,90
20220101,5003944,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,112.31624152,2022,90
20220101,5003944,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,112.31624152,2022,90
20220101,5003945,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,191.25539419,2022,90
20220101,5003945,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,191.25539419,2022,90
20220101,5003946,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,120000,99,2,,2,,,,,2,,159.82596321,2022,90
20220101,5003946,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,159.82596321,2022,90
20220101,5003946,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,159.82596321,2022,90
20220101,5003947,1,1,1,1,2,,1,830000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,162.31022671,2022,90
20220101,5003947,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,162.31022671,2022,90
20220101,5003948,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,168.55298627,2022,90
20220101,5003948,1,2,1,2,,,,,,,1,2,,2,,1,1200000,,1,,,1200000,,1,,,,1200000,,,,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,168.55298627,2022,90
20220101,5003948,1,3,1,2,,,,,,,1,2,,2,,1,1320000,,1,,,1320000,,,1,,,,1320000,,,,2,,2,,2,,1,19,1,19,1,98,98,2,,2,,,,,2,,168.55298627,2022,90
20220101,5003948,1,4,1,2,,,,,,,1,2,,2,,1,1920000,,1,,,1920000,,,,1,,,,INHRESO SOLIDARIO,1920000,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,168.55298627,2022,90
20220101,5003949,1,1,1,1,2,,1,1100000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,0,0,1,0,2,,,,,2,,146.32645565,2022,90
20220101,5003950,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,180.05673487,2022,90
20220101,5003950,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,180.05673487,2022,90
20220101,5003953,1,1,1,1,2,,1,830000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,130000,130000,2,,2,,,,,2,,188.13401441,2022,90
20220101,5003954,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,192.54976,2022,90
20220101,5003955,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,129000,0,2,,2,,,,,2,,181.81055557,2022,90
20220101,5003955,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,181.81055557,2022,90
20220101,5003955,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,181.81055557,2022,90
20220101,5003957,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,108.28588757,2022,90
20220101,5003957,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,108.28588757,2022,90
20220101,5003958,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,201.98811208,2022,90
20220101,5003959,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,100.63635308,2022,90
20220101,5003959,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,100.63635308,2022,90
20220101,5003959,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,100.63635308,2022,90
20220101,5003959,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,100.63635308,2022,90
20220101,5003961,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,102.00676561,2022,90
20220101,5003961,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,102.00676561,2022,90
20220101,5003961,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,102.00676561,2022,90
20220101,5003962,1,1,1,1,2,,1,1000000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,185.81137225,2022,90
20220101,5003963,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,98.192568525,2022,90
20220101,5003963,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,98.192568525,2022,90
20220101,5003963,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,1,380000,2,,,,,2,,98.192568525,2022,90
20220101,5003963,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,98.192568525,2022,90
20220101,5003963,1,5,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,98.192568525,2022,90
20220101,5003965,1,1,1,2,,,,,,,1,2,,2,,1,800000,,1,,,800000,,,,1,,,,GENERACION E,800000,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,178.08176641,2022,90
20220101,5003966,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,154.15997303,2022,90
20220101,5003966,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,154.15997303,2022,90
20220101,5003968,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,500000,0,1,600000,2,,,,,2,,122.49920545,2022,90
20220101,5003968,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,122.49920545,2022,90
20220101,5003969,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,115.17744132,2022,90
20220101,5003969,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,115.17744132,2022,90
20220101,5003969,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,115.17744132,2022,90
20220101,5003969,1,5,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,115.17744132,2022,90
20220101,5003970,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,156.12663574,2022,90
20220101,5003970,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,156.12663574,2022,90
20220101,5003970,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,156.12663574,2022,90
20220101,5003971,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,950000,0,2,,2,,,,,2,,143.23979085,2022,90
20220101,5003971,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,143.23979085,2022,90
20220101,5003972,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,98,98,2,,2,,,,,2,,153.12400681,2022,90
20220101,5003972,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,153.12400681,2022,90
20220101,5003974,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,1200000,0,2,,2,,,,,2,,136.92427377,2022,90
20220101,5003975,1,1,1,2,,,,,,,1,2,,2,,1,1920000,,1,,,1920000,,,,1,,,,INGRESO SOLIDARIO,1920000,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,118.03053346,2022,90
20220101,5003978,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,102.77331535,2022,90
20220101,5003978,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,102.77331535,2022,90
20220101,5003979,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,111.25191514,2022,90
20220101,5003979,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,1,800000,2,,,,,2,,111.25191514,2022,90
20220101,5003980,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,1,98,2,,,,,2,,140.14543003,2022,90
20220101,5003980,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,140.14543003,2022,90
20220101,5003981,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,1,35000,2,,,,,2,,172.27383248,2022,90
20220101,5003983,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,0,0,2,,2,,,,,2,,169.78603714,2022,90
20220101,5003983,1,2,1,2,,,,,,,1,2,,2,,1,1920000,,1,,,1920000,,,,1,,,,INGRESO SOLIDARIO,1920000,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,169.78603714,2022,90
20220101,5003984,1,1,1,2,,,,,,,1,1,3000000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,19,1,19,1,1500000,0,1,1500000,1,1581000,1,2020,1581000,2,,192.98505269,2022,90
20220101,5003984,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,192.98505269,2022,90
20220101,5003986,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,1500000,98,1,1500000,1,98,1,2020,98,2,,172.94998549,2022,90
20220101,5003986,1,2,1,2,,,,,,,1,1,6000000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,172.94998549,2022,90
20220101,5003986,1,3,1,2,,,,,,,1,1,6000000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,172.94998549,2022,90
20220101,5003989,1,1,1,2,,,,,,,1,1,7200000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,155.12728846,2022,90
20220101,5003989,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,155.12728846,2022,90
20220101,5003990,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,250000,0,1,480000,2,,,,,2,,173.92990202,2022,90
20220101,5003990,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,173.92990202,2022,90
20220101,5003991,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,1,550000,2,,,,,2,,155.12728846,2022,90
20220101,5003991,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,155.12728846,2022,90
20220101,5003994,1,1,1,1,2,,1,20000000,2,,1,1,27000000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,19,1,19,1,2000000,98,1,1500000,2,,,,,2,,178.98579998,2022,90
20220101,5003996,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,980000,0,2,,2,,,,,2,,147.05031688,2022,90
20220101,5003996,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,147.05031688,2022,90
20220101,5003996,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,147.05031688,2022,90
20220101,5003997,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,98,0,2,,2,,,,,2,,196.88437998,2022,90
20220101,5003998,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,158.83482292,2022,90
20220101,5003998,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,158.83482292,2022,90
20220101,5003999,1,1,1,1,2,,1,2500000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,600000,0,2,,2,,,,,2,,158.83482292,2022,90
20220101,5003999,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,158.83482292,2022,90
20220102,5004000,1,1,1,1,1,400000,2,,2,,1,1,98,2,,1,960000,,1,,,960000,,,1,,,,960000,,,,2,,2,,2,,1,19,1,19,1,98,0,2,,2,,,,,2,,161.93394126,2022,90
20220102,5004000,2,1,2,2,,,,,,,1,2,,1,98,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,161.93394126,2022,90
20220102,5004001,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,136.13979093,2022,90
20220102,5004001,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,136.13979093,2022,90
20220102,5004001,1,5,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,136.13979093,2022,90
20220102,5004001,1,6,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,136.13979093,2022,90
20220102,5004001,2,1,2,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,136.13979093,2022,90
20220102,5004001,3,1,3,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,136.13979093,2022,90
20220102,5004002,1,1,1,1,2,,1,908526,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,0,0,2,,2,,,,,2,,133.78418802,2022,90
20220102,5004003,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,149.15483332,2022,90
20220102,5004004,1,1,1,2,,,,,,,1,1,9000000,2,,1,492000,,1,,,492000,1,,,,492000,,,,,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,96.511340189,2022,90
20220102,5004004,1,4,1,2,,,,,,,1,2,,2,,1,246000,,1,,,246000,1,,,,246000,,,,,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,96.511340189,2022,90
20220102,5004005,1,1,1,2,,,,,,,1,1,4000000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,133.78418802,2022,90
20220102,5004006,1,1,1,2,,,,,,,1,2,,2,,1,320000,,1,,,320000,,,1,,,,320000,,,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,82.528249253,2022,90
20220102,5004006,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,82.528249253,2022,90
20220102,5004006,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,82.528249253,2022,90
20220102,5004006,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,82.528249253,2022,90
20220102,5004006,1,5,1,2,,,,,,,1,2,,2,,1,960000,,1,,,960000,,,1,,,,960000,,,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,82.528249253,2022,90
20220102,5004006,1,6,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,82.528249253,2022,90
20220102,5004006,1,7,1,2,,,,,,,1,2,,2,,1,76000,,1,,,76000,,,,1,,,,DEVOLUCION DEL IVA,76000,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,82.528249253,2022,90
20220102,5004006,1,8,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,82.528249253,2022,90
20220102,5004006,2,1,2,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,82.528249253,2022,90
20220102,5004006,2,2,2,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,82.528249253,2022,90
20220102,5004006,2,3,2,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,82.528249253,2022,90
20220102,5004007,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,600000,0,2,,2,,,,,2,,104.8178105,2022,90
20220102,5004007,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,104.8178105,2022,90
20220102,5004007,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,104.8178105,2022,90
20220102,5004007,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,104.8178105,2022,90
