PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;FFT;PET;P6240;P6240S1;P6240S2;P6250;P6260;P6260S1;P6260S1A1;P6260S2;P6270;P6280;P3362S1;P3362S2;P3362S3;P3362S4;P3362S5;P3362S6;P3362S7;P3362S8;P3362S7A1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351
20250519;05;2025;8215405;1;2;1;50;50;1;178.1186131;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215406;1;1;1;50;50;1;278.12547999;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215406;1;2;1;50;50;1;278.12547999;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215407;1;1;1;50;50;1;176.83313612;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215408;1;1;1;50;50;1;388.51783667;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215409;1;1;1;50;50;1;241.51684592;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215409;1;2;1;50;50;1;241.51684592;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;13;HONORARIOS MAL PAGOS;;;;;
20250519;05;2025;8215409;1;3;1;50;50;1;241.51684592;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215410;1;1;1;50;50;1;165.54557734;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215411;1;1;1;50;50;1;184.20118345;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215412;1;1;1;50;50;1;184.20118345;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215413;1;1;1;50;50;1;165.54557734;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215414;1;1;1;50;50;1;321.13396104;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215415;1;1;1;50;50;1;387.79080791;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215415;1;2;1;50;50;1;387.79080791;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215416;1;1;1;50;50;1;289.71404165;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215416;1;2;1;50;50;1;289.71404165;50;1;;1;2;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20250519;05;2025;8215417;1;1;1;50;50;1;286.09391649;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215418;1;1;1;50;50;1;217.75459248;50;;1;1;6;CUIDAR PERSONA HOSPITALIZADA;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215418;1;2;1;50;50;1;217.75459248;50;;1;1;6;HOSPITALIZADA;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215419;1;1;1;50;50;1;312.10245436;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215420;1;1;1;50;50;1;196.5141822;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215421;1;1;1;50;50;1;276.30177518;50;;1;1;6;REALIZAR ACTIVIDADES DE VOLUNTARIADO EN UN HOGAR GERIATRICO RUMBERITOS;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215422;1;1;1;50;50;1;313.78961886;50;;1;1;6;DESCANSANDO POR ENFERMEDAD;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215422;1;2;1;50;50;1;313.78961886;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215422;1;3;1;50;50;1;313.78961886;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215423;1;1;1;50;50;1;178.52186332;50;1;;1;4;;;2;2;;;;2;1;1;;;;;;;;;;;;;;;;1
20250519;05;2025;8215423;1;2;1;50;50;1;178.52186332;50;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215424;1;1;1;50;50;1;364.23547188;50;1;;1;2;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20250519;05;2025;8215425;1;1;1;50;50;1;228.44242565;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215425;1;2;1;50;50;1;228.44242565;50;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215426;1;1;1;50;50;1;414.69512211;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215426;1;2;1;50;50;1;414.69512211;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215426;1;3;1;50;50;1;414.69512211;50;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215427;1;1;1;50;50;1;434.57106248;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215427;1;2;1;50;50;1;434.57106248;50;1;;1;4;;;2;2;;;;1;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215428;1;1;1;50;50;1;318.36458049;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215428;1;2;1;50;50;1;318.36458049;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215429;1;1;1;50;50;1;267.17791964;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215429;1;2;1;50;50;1;267.17791964;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215430;1;1;1;50;50;1;237.19510302;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215430;1;2;1;50;50;1;237.19510302;50;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215430;1;3;1;50;50;1;237.19510302;50;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215430;1;6;1;50;50;1;237.19510302;50;1;;1;2;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20250519;05;2025;8215431;1;1;1;50;50;1;267.17791964;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215431;1;2;1;50;50;1;267.17791964;50;1;;1;4;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;1
20250519;05;2025;8215432;1;1;1;50;50;1;391.53729158;50;1;;1;2;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20250519;05;2025;8215432;1;2;1;50;50;1;391.53729158;50;;1;1;6;HOSPITALIZADA POR ENFERMEDAD;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215433;1;1;1;50;50;1;277.53240325;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215433;1;2;1;50;50;1;277.53240325;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215434;1;1;1;50;50;1;331.47016783;50;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215434;1;2;1;50;50;1;331.47016783;50;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215435;1;1;1;50;;1;214.33331166;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215435;1;2;1;50;;1;214.33331166;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215435;1;3;1;50;;1;214.33331166;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215435;1;4;1;50;;1;214.33331166;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215435;1;6;1;50;;1;214.33331166;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215435;1;7;1;50;;1;214.33331166;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215436;1;1;1;50;;1;166.32129315;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215437;1;1;1;50;;1;194.06504075;52;1;;1;4;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20250519;05;2025;8215437;1;2;1;50;;1;194.06504075;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215438;1;1;1;50;;1;133.81821505;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215439;1;1;1;50;;1;151.38501012;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215439;1;2;1;50;;1;151.38501012;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215439;1;3;1;50;;1;151.38501012;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215440;1;1;1;50;;1;143.76942964;52;1;;1;4;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20250519;05;2025;8215440;1;2;1;50;;1;143.76942964;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215441;1;1;1;50;;1;77.046463544;52;1;;1;4;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20250519;05;2025;8215441;1;2;1;50;;1;77.046463544;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215441;1;4;1;50;;1;77.046463544;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215441;1;5;1;50;;1;77.046463544;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215441;1;6;1;50;;1;77.046463544;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215442;1;1;1;50;;1;124.9528858;52;1;;1;4;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20250519;05;2025;8215442;1;2;1;50;;1;124.9528858;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215442;1;3;1;50;;1;124.9528858;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215442;1;4;1;50;;1;124.9528858;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215442;1;6;1;50;;1;124.9528858;52;1;;1;4;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20250519;05;2025;8215443;1;1;1;50;;1;262.15318487;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215443;1;2;1;50;;1;262.15318487;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215444;1;1;1;50;;1;208.59472365;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215445;1;1;1;50;;1;244.17978968;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215446;1;1;1;50;52;1;93.181387961;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215446;1;2;1;50;52;1;93.181387961;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215446;1;3;1;50;52;1;93.181387961;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215446;1;4;1;50;52;1;93.181387961;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215447;1;1;1;50;52;1;107.09316218;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215447;1;2;1;50;52;1;107.09316218;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215448;1;1;1;50;52;1;194.56750842;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;6;;1;2;;;
20250519;05;2025;8215448;1;2;1;50;52;1;194.56750842;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215448;1;3;1;50;52;1;194.56750842;52;;1;1;6;DESCANSAR;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215448;1;4;1;50;52;1;194.56750842;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215449;1;1;1;50;52;1;112.40810424;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215449;1;2;1;50;52;1;112.40810424;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215449;1;3;1;50;52;1;112.40810424;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215449;1;4;1;50;52;1;112.40810424;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215449;1;5;1;50;52;1;112.40810424;52;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215449;1;6;1;50;52;1;112.40810424;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215449;1;7;1;50;52;1;112.40810424;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215450;1;1;1;50;52;1;248.31374842;52;;1;1;6;DESCANSAR POR VEJEZ;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215450;1;2;1;50;52;1;248.31374842;52;1;;1;2;;;2;2;;;;2;1;1;1;;1;;;;;;;;;;;;;1
20250519;05;2025;8215450;1;3;1;50;52;1;248.31374842;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215450;1;4;1;50;52;1;248.31374842;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215451;1;1;1;50;52;1;206.61824297;52;;1;1;6;DESCANSANDO EN CASA;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215451;1;2;1;50;52;1;206.61824297;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215451;1;3;1;50;52;1;206.61824297;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215452;1;1;1;50;52;1;178.48860363;52;1;;1;6;DILIGENCIAS OFICIOS VARIOS;;1;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215452;1;2;1;50;52;1;178.48860363;52;1;;1;6;DILIGENCIAS DE SALUD;;1;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215453;1;1;1;50;52;1;82.16446591;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215453;1;2;1;50;52;1;82.16446591;52;1;;1;3;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215453;1;3;1;50;52;1;82.16446591;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215454;1;1;1;50;52;1;107.09316218;52;;1;1;6;HACER TRAMITES DE SALUD;;2;2;;;;2;2;;;;;;;;;;1;8;;2;;2;;
20250519;05;2025;8215454;1;2;1;50;52;1;107.09316218;52;;1;1;6;HACER TRAMITES Y ASISTIR A CITAS MEDICAS;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215455;1;1;1;50;52;1;249.85783344;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215455;2;1;2;50;52;1;249.85783344;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215455;2;4;2;50;52;1;249.85783344;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215455;2;5;2;50;52;1;249.85783344;52;1;;1;4;;;2;2;;;;2;1;1;;;;;;;;;;;;;;;;1
20250519;05;2025;8215455;2;6;2;50;52;1;249.85783344;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215455;2;7;2;50;52;1;249.85783344;52;1;;1;4;;;2;2;;;;2;1;1;;;;;;;;;;;;;;;;1
20250519;05;2025;8215455;2;9;2;50;52;1;249.85783344;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;13;PROBLEMAS DE ADICCION;;;;;
20250519;05;2025;8215456;1;1;1;50;52;1;170.7394513;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215456;1;2;1;50;52;1;170.7394513;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215456;1;3;1;50;52;1;170.7394513;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215457;1;1;1;50;52;1;175.49861774;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;10;;;;;;
20250519;05;2025;8215457;1;2;1;50;52;1;175.49861774;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215457;1;3;1;50;52;1;175.49861774;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215458;1;1;1;50;52;1;117.76447763;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215459;1;1;1;50;52;1;84.305838625;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215459;1;2;1;50;52;1;84.305838625;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215459;1;3;1;50;52;1;84.305838625;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215460;1;1;1;50;52;1;239.52596206;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215460;1;2;1;50;52;1;239.52596206;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215461;1;1;1;50;52;1;114.83231639;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215461;1;2;1;50;52;1;114.83231639;52;;1;1;6;VER TELEVISION;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215461;1;3;1;50;52;1;114.83231639;52;;1;1;6;VER TELEVISION;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215462;1;1;1;50;52;1;123.34533689;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215462;1;2;1;50;52;1;123.34533689;52;1;;1;4;;;2;2;;;;2;2;;;;;;;;;;1;2;;1;1;;3;1
20250519;05;2025;8215462;1;3;1;50;52;1;123.34533689;52;1;;1;3;;;2;2;;;;2;2;;;;;;;;;;1;2;;1;1;;1;1
20250519;05;2025;8215462;1;4;1;50;52;1;123.34533689;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215463;1;1;1;50;52;1;246.196992;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215463;1;2;1;50;52;1;246.196992;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215464;1;1;1;50;52;1;220.09229039;52;;1;1;6;INTERACTUAR Y VISITAR A SUS AMISTADES;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215465;1;1;1;50;52;1;237.36719865;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215465;1;2;1;50;52;1;237.36719865;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215466;1;1;1;50;52;1;163.1222151;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215466;1;2;1;50;52;1;163.1222151;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215466;1;3;1;50;52;1;163.1222151;52;1;;1;2;;;2;2;;;;2;1;1;;1;;1;;;;;;;;;;;;1
20250519;05;2025;8215466;1;5;1;50;52;1;163.1222151;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215467;1;1;1;50;52;1;132.97857723;52;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215467;1;2;1;50;52;1;132.97857723;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215468;1;1;1;50;52;1;191.39961454;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215468;1;2;1;50;52;1;191.39961454;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215469;1;1;1;50;52;1;126.02324136;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215469;1;4;1;50;52;1;126.02324136;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215470;1;1;1;50;52;1;196.00249255;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215471;1;1;1;50;52;1;123.17779936;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215471;1;2;1;50;52;1;123.17779936;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215471;1;3;1;50;52;1;123.17779936;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215471;1;4;1;50;52;1;123.17779936;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215472;1;1;1;50;52;1;99.077237725;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215473;1;1;1;50;52;1;217.78054727;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215474;1;1;1;50;52;1;106.84669962;52;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215474;1;2;1;50;52;1;106.84669962;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215475;1;1;1;50;52;1;221.01480568;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215475;1;3;1;50;52;1;221.01480568;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215476;1;1;1;50;52;1;220.09229039;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215477;1;1;1;50;52;1;127.32688633;52;1;;1;3;;;2;1;1;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215477;1;4;1;50;52;1;127.32688633;52;1;;1;2;;;2;2;;;;2;1;1;1;;1;;;;;;;;;;;;;1
20250519;05;2025;8215478;1;1;1;50;52;1;246.80161763;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215478;1;2;1;50;52;1;246.80161763;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215479;1;1;1;50;52;1;122.26292788;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215479;1;2;1;50;52;1;122.26292788;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;10;;;;;;
20250519;05;2025;8215479;1;3;1;50;52;1;122.26292788;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215480;1;1;1;50;52;1;104.80670751;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215480;1;2;1;50;52;1;104.80670751;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215481;1;1;1;50;52;1;124.91060063;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215481;1;2;1;50;52;1;124.91060063;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215481;1;3;1;50;52;1;124.91060063;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;1;12;;;;;;
20250519;05;2025;8215481;1;4;1;50;52;1;124.91060063;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215481;1;6;1;50;52;1;124.91060063;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215482;1;1;1;50;52;1;117.76447763;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215483;1;1;1;50;52;1;160.09224424;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215484;1;1;1;50;52;1;135.44140947;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215485;1;1;1;50;52;1;222.54971558;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215486;1;1;1;50;52;1;177.05600148;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215487;1;1;1;50;52;1;129.16852709;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215488;1;1;1;50;52;1;120.43637102;52;1;;1;3;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215489;1;1;1;50;52;1;148.16769324;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215489;1;2;1;50;52;1;148.16769324;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215489;1;5;1;50;52;1;148.16769324;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215489;1;6;1;50;52;1;148.16769324;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215490;1;1;1;50;52;1;122.44383333;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215490;1;2;1;50;52;1;122.44383333;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215491;1;1;1;50;52;1;177.88027138;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8215492;1;1;1;50;52;1;196.72889053;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8215493;1;1;1;50;52;1;107.09316218;52;1;;1;6;RECUPERACION EN CASA POR INCAPACIDAD MEDICA;;2;1;1;;;;;;;;;;;;;;;;;;;;;
