PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;PT;P6016;P3271;P6040;P6030S1;P6030S3;P6050;P6083;P6083S1;P6081;P6081S1;P2057;P2059;P2061;P6080;P6080S1;P6080S1A1;P6070;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P6090;P6100;P6110;P6120;P1906S1;P1906S2;P1906S3;P1906S4;P1906S5;P1906S6;P1906S7;P1906S8;P6160;P6170;P3041;P3042;P3042S1;P3042S2;P3043;P3043S1;P3038;P3039;POB_MAY18;LGB_Numerica;LGB_sectores;LGBT_Numerica;Trans_numerica;Discapacidad;Dificultad;Campesina
20230205;02;2023;7339233;1;1;1;10;47;1;274.22185143;47;1;1;1;57;3;1965;1;3;;3;;2;2;2;6;;;3;1;2;;;1;1;;;;;;;;;1;2;2;127000;4;4;3;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339233;1;2;1;10;47;1;274.22185143;47;1;2;2;50;12;1972;2;1;3;3;;2;2;2;6;;;3;1;1;;;;1;;;;;;;;;1;1;3;125000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339233;1;3;1;10;47;1;274.22185143;47;1;3;2;82;5;1940;5;3;;3;;1;;2;6;;;5;;;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339234;1;1;1;10;47;1;313.15549239;47;1;1;1;42;12;1980;1;2;;3;;2;2;2;6;;;6;;;1;;;;1;;1;;1;;;;1;3;;;4;4;3;4;4;4;4;4;1;2;;8;3;1039;5;1039;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339234;1;2;1;10;47;1;313.15549239;47;1;2;2;66;5;1956;9;3;;3;;2;2;2;6;;;6;;;1;;;;;;;;;;;;1;3;;;3;4;3;3;3;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;1;0
20230205;02;2023;7339235;1;1;1;10;47;1;285.55864878;47;1;1;1;59;8;1963;1;2;;3;;2;2;2;6;;;3;1;2;;1;1;;;;;;1;;;;1;1;1;196000;4;4;4;4;4;4;4;4;1;2;;10;10;421;7;421;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339235;1;2;1;10;47;1;285.55864878;47;1;2;2;58;4;1964;2;3;;3;;2;2;2;6;;;3;1;1;1;1;;;;;;;1;;;;1;1;5;;4;4;4;3;4;4;4;4;1;2;;10;10;315;7;315;1;2;1;0;;0;0;0;1;0
20230205;02;2023;7339235;1;3;1;10;47;1;285.55864878;47;1;3;1;20;8;2002;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;;1;;;;2;;;;4;4;4;4;4;4;4;4;1;1;2;10;0;421;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339235;1;4;1;10;47;1;285.55864878;47;1;4;1;19;8;2003;3;1;2;2;;2;2;2;6;;;6;;;;;;;;;;;1;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;2;10;0;411;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339236;1;1;1;10;47;1;320.61899458;47;1;1;1;31;3;1991;1;2;;2;;1;;2;6;;;6;;;1;;;;;1;1;;;;;;1;1;1;120000;4;4;4;4;4;4;4;4;1;2;;10;10;719;7;719;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339237;1;1;1;10;47;1;313.27008912;47;1;1;2;30;3;1992;1;2;;2;;2;2;2;6;;;1;1;2;;;;;;;;1;;;;;1;3;;;4;4;3;4;4;4;4;4;1;1;2;12;5;111;7;321;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339237;1;2;1;10;47;1;313.27008912;47;1;2;1;41;5;1981;2;2;;2;;2;2;2;6;;;1;1;1;;;;;;;;;;;1;;1;1;3;125000;4;4;4;4;4;4;4;4;1;2;;10;10;211;7;211;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339237;1;3;1;10;47;1;313.27008912;47;1;3;1;18;10;2004;13;2;;2;;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339238;1;1;1;10;47;1;311.567234;47;1;1;1;43;8;1979;1;2;;3;;2;2;2;6;;;3;1;2;;1;1;1;;;1;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339238;1;2;1;10;47;1;311.567234;47;1;2;2;42;7;1980;2;2;;2;;2;2;2;6;;;3;1;1;1;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;913;5;913;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339238;1;3;1;10;47;1;311.567234;47;1;3;1;19;6;2003;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;5;188;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339238;1;4;1;10;47;1;311.567234;47;1;4;1;13;9;2009;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;3;;;4;4;4;4;4;3;4;4;1;1;1;4;0;;;;;;;;;;;0;1;0
20230205;02;2023;7339239;1;1;1;10;47;1;206.75825882;47;1;1;2;46;8;1976;1;2;;2;;1;;2;6;;;2;1;2;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339239;1;2;1;10;47;1;206.75825882;47;1;2;1;48;1;1975;2;2;;3;;1;;2;6;;;2;1;1;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339239;1;3;1;10;47;1;206.75825882;47;1;3;1;18;1;2005;3;1;1;2;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;4;;;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339240;1;1;1;10;47;1;204.75703823;47;1;1;2;35;3;1987;1;2;;2;;1;;2;6;;;2;1;2;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339240;1;2;1;10;47;1;204.75703823;47;1;2;1;40;9;1982;2;2;;2;;1;;2;6;;;2;1;1;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339240;1;3;1;10;47;1;204.75703823;47;1;3;1;9;4;2013;3;1;1;1;2;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;;;;;;;;0;0;0
20230205;02;2023;7339241;1;1;1;10;47;1;213.19448491;47;1;1;1;49;10;1973;1;2;;2;;2;2;2;6;;;2;1;2;;;;;;;;;;;1;;2;;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339241;1;2;1;10;47;1;213.19448491;47;1;2;2;46;12;1976;2;2;;3;;1;;2;6;;;2;1;1;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339241;1;3;1;10;47;1;213.19448491;47;1;3;2;15;10;2007;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;;;;;;0;0;0
20230205;02;2023;7339241;1;4;1;10;47;1;213.19448491;47;1;4;2;10;6;2012;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;;;;;;;;0;0;0
20230205;02;2023;7339241;1;5;1;10;47;1;213.19448491;47;1;5;2;21;5;2001;3;1;2;1;1;2;2;2;6;;;2;1;6;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339241;1;6;1;10;47;1;213.19448491;47;1;6;1;29;3;1993;7;2;;3;;1;;2;6;;;2;1;5;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;11;5;11;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339242;1;1;1;10;47;1;168.89172885;47;1;1;2;63;4;1959;1;3;;3;;1;;2;6;;;5;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339243;1;1;1;10;47;1;190.8035837;47;1;1;2;41;10;1981;1;2;;2;;2;2;2;6;;;2;1;2;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339243;1;2;1;10;47;1;190.8035837;47;1;2;1;43;4;1979;2;3;;3;;2;2;2;6;;;2;1;1;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339243;1;3;1;10;47;1;190.8035837;47;1;3;1;19;2;2004;3;1;1;2;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;9;1;11;3;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339243;1;4;1;10;47;1;190.8035837;47;1;4;2;12;11;2010;3;1;1;1;2;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;;;;;;0;0;0
20230205;02;2023;7339243;1;5;1;10;47;1;190.8035837;47;1;5;1;9;8;2013;3;1;1;1;2;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;;;;;;0;0;0
20230205;02;2023;7339244;1;1;1;10;47;1;151.31751009;47;1;1;2;42;12;1980;1;2;;3;;1;;2;6;;;2;1;2;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339244;1;2;1;10;47;1;151.31751009;47;1;2;1;45;10;1977;2;2;;3;;1;;2;6;;;2;1;1;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339244;1;3;1;10;47;1;151.31751009;47;1;3;2;16;3;2006;3;1;1;1;2;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;;;;;;0;0;0
20230205;02;2023;7339244;1;4;1;10;47;1;151.31751009;47;1;4;2;14;5;2008;3;1;1;1;2;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;;;;;;0;0;0
20230205;02;2023;7339244;1;5;1;10;47;1;151.31751009;47;1;5;2;12;10;2010;3;1;1;1;2;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;;;;;;0;0;0
20230205;02;2023;7339244;1;6;1;10;47;1;151.31751009;47;1;1;1;9;7;2013;3;1;1;1;2;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;;;;;;0;0;0
20230205;02;2023;7339244;1;7;1;10;47;1;151.31751009;47;1;1;1;3;2;2019;8;2;;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;;;;;;;;0
20230205;02;2023;7339244;1;8;1;10;47;1;151.31751009;47;1;1;2;3;2;2020;8;2;;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;;;;;;;;0
20230205;02;2023;7339245;1;1;1;10;47;1;187.89217363;47;1;1;2;24;3;1998;1;2;;2;;2;2;2;6;;;4;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339245;1;2;1;10;47;1;187.89217363;47;1;2;2;22;10;2000;6;2;;2;;2;2;2;6;;;4;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339245;1;3;1;10;47;1;187.89217363;47;1;3;1;23;2;1999;13;2;;2;;2;2;2;6;;;4;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;4;;;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339245;1;4;1;10;47;1;187.89217363;47;1;4;1;25;6;1997;13;2;;2;;2;2;2;6;;;2;1;5;;;;;;;;;;;1;;2;;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339245;1;5;1;10;47;1;187.89217363;47;1;5;2;24;10;1998;13;2;;2;;2;2;2;6;;;2;1;4;;;;;;;;;;;1;;2;;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339245;1;6;1;10;47;1;187.89217363;47;1;5;1;1;5;2021;13;1;5;1;4;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;;;;0
20230205;02;2023;7339246;1;1;1;10;47;1;205.8809226;47;1;1;1;28;1;1995;1;2;;2;;1;;2;6;;;2;1;2;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339246;1;2;1;10;47;1;205.8809226;47;1;2;2;35;5;1987;2;2;;2;;1;;2;6;;;2;1;1;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;11;5;11;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339248;1;1;1;10;47;1;189.92624749;47;1;1;2;34;3;1988;1;2;;2;;1;;2;6;;;2;1;2;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;11;5;11;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339248;1;2;1;10;47;1;189.92624749;47;1;2;1;50;5;1972;2;2;;2;;1;;2;6;;;2;1;1;;;;;;;;;;;1;;1;1;1;40000;4;4;4;4;4;4;4;4;1;2;;3;4;;;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339248;1;3;1;10;47;1;189.92624749;47;1;1;2;8;6;2014;3;1;1;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;;;;;;0;0;0
20230205;02;2023;7339248;1;4;1;10;47;1;189.92624749;47;1;1;1;2;9;2020;3;1;1;1;2;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;;;;0
20230205;02;2023;7339249;1;1;1;10;50;1;148.92703595;50;1;2;1;69;9;1953;1;3;;3;;2;2;2;6;;;3;1;2;1;;;;1;;;;1;;;;1;2;2;52000;4;2;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;1;1;0
20230205;02;2023;7339249;1;2;1;10;50;1;148.92703595;50;1;2;2;65;7;1957;2;3;;3;;1;;2;6;;;3;1;1;;;;;;;;;1;;;;1;1;3;145000;4;4;4;2;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;1;1;0
20230205;02;2023;7339249;1;3;1;10;50;1;148.92703595;50;1;3;2;42;11;1980;3;1;2;1;1;2;2;2;6;;;6;;;1;;1;1;;;1;;1;;;;1;3;;;4;4;4;3;4;4;4;4;1;2;;8;4;913;5;913;1;2;1;0;;0;0;0;1;0
20230205;02;2023;7339249;1;4;1;10;50;1;148.92703595;50;1;3;2;3;6;2019;8;1;3;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;;;;;;;;0
20230205;02;2023;7339249;1;5;1;10;50;1;148.92703595;50;1;2;2;17;12;2005;8;2;;2;;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;10;0;411;3;;;;;;;;;0;0;0
20230205;02;2023;7339250;1;1;1;10;50;1;244.2725536;50;1;1;1;37;4;1985;1;2;;2;;2;2;2;6;;;2;1;2;;;1;;;;;;;;;;1;1;1;52000;4;4;4;4;4;4;4;4;1;2;;10;10;488;7;488;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339250;1;2;1;10;50;1;244.2725536;50;1;2;2;43;4;1979;2;2;;3;;2;2;2;6;;;2;1;1;;;1;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339250;1;3;1;10;50;1;244.2725536;50;1;3;1;12;4;2010;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;;;;;;0;0;0
20230205;02;2023;7339250;1;4;1;10;50;1;244.2725536;50;1;4;2;5;4;2017;3;1;2;1;1;2;2;2;6;;;;;;;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;2;1;1;2;1;;;;;;;;;;;0;0;0
20230205;02;2023;7339251;1;1;1;10;50;1;178.8453313;50;1;1;1;47;8;1975;1;3;;2;;2;2;2;6;;;2;1;2;1;1;1;1;;;1;;1;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339251;1;2;1;10;50;1;178.8453313;50;1;2;2;41;3;1981;2;2;;3;;2;2;2;6;;;2;1;1;1;1;1;1;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339251;1;3;1;10;50;1;178.8453313;50;1;3;2;19;8;2003;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;9;3;1022;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339251;1;4;1;10;50;1;178.8453313;50;1;4;2;20;3;2002;3;1;2;1;1;2;2;2;6;;;2;1;5;1;1;1;1;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;9;6;411;6;411;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339251;1;5;1;10;50;1;178.8453313;50;1;5;1;23;2;2000;7;2;;2;;2;2;2;6;;;2;1;4;1;1;1;1;;;1;;1;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339251;1;6;1;10;50;1;178.8453313;50;1;6;2;0;8;2022;8;1;4;1;5;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;;;;0
20230205;02;2023;7339252;1;1;1;10;50;1;213.0740434;50;1;1;2;78;2;1944;1;3;;3;;1;;2;6;;;4;;;;1;1;1;;;;;;;;;1;3;;;4;4;4;3;4;4;4;4;2;2;;1;0;;;;1;2;1;0;;0;0;0;1;0
20230205;02;2023;7339252;1;2;1;10;50;1;213.0740434;50;1;2;2;18;6;2004;9;2;;2;;2;2;2;6;;;6;;;;1;1;1;;;1;;1;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339253;1;1;1;10;50;1;338.84502288;50;1;1;1;55;2;1967;1;2;;2;;2;2;2;6;;;4;;;;;1;1;;;;;;;;;1;1;3;98;4;4;3;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339254;1;1;1;10;50;1;250.60609568;50;1;1;1;37;11;1985;1;2;;1;6;2;2;2;6;;;2;1;2;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339254;1;2;1;10;50;1;250.60609568;50;1;2;2;34;6;1988;2;3;;2;;2;2;2;6;;;2;1;1;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339254;1;3;1;10;50;1;250.60609568;50;1;2;1;14;4;2008;3;1;2;2;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;;;;;;0;0;0
20230205;02;2023;7339254;1;4;1;10;50;1;250.60609568;50;1;2;1;5;2;2018;3;1;2;1;1;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;;;;;;0;0;0
20230205;02;2023;7339254;1;5;1;10;50;1;250.60609568;50;1;2;2;3;10;2019;3;1;2;1;1;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;;;;;;;;0
20230205;02;2023;7339254;1;6;1;10;50;1;250.60609568;50;1;6;1;62;7;1960;5;3;;3;;2;2;2;6;;;4;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339256;1;1;1;10;50;1;243.75307423;50;1;1;1;32;12;1990;1;2;;2;;2;2;2;6;;;2;1;2;;;1;1;;;;;;;;;1;3;;;4;4;3;4;4;4;4;4;1;2;;3;4;;;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339256;1;2;1;10;50;1;243.75307423;50;1;2;2;31;11;1991;2;2;;3;;2;2;2;6;;;2;1;1;;;1;;;;;;;;;;1;3;;;4;4;3;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339256;1;3;1;10;50;1;243.75307423;50;1;2;1;12;8;2010;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;3;4;4;4;4;4;1;1;1;3;5;;;;;;;;;;;0;0;0
20230205;02;2023;7339256;1;4;1;10;50;1;243.75307423;50;1;2;2;9;9;2013;3;1;2;1;1;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;3;4;4;4;4;4;1;1;1;3;3;;;;;;;;;;;0;0;0
20230205;02;2023;7339256;1;5;1;10;50;1;243.75307423;50;1;2;1;7;12;2015;3;1;2;1;1;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;3;0;;;;;;;;;;;0;0;0
20230205;02;2023;7339256;1;6;1;10;50;1;243.75307423;50;1;2;2;5;10;2017;3;1;2;1;1;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;1;0;;;;;;;;;;;0;0;0
20230205;02;2023;7339257;1;1;1;10;50;1;230.97956206;50;1;1;1;36;6;1986;1;1;5;2;;2;2;2;6;;;3;1;2;;;;;;;;;;;1;;1;1;3;160000;4;4;4;4;4;4;4;4;1;1;2;10;1;613;5;613;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339257;1;2;1;10;50;1;230.97956206;50;1;2;2;37;10;1985;2;2;;2;;2;2;2;6;;;3;1;1;;;;;;;;;;;1;;1;1;1;40000;4;4;4;4;4;4;4;4;1;2;;8;4;413;5;413;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339257;1;3;1;10;50;1;230.97956206;50;1;3;2;16;3;2006;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;;;;;;;;0;0;0
20230205;02;2023;7339257;1;4;1;10;50;1;230.97956206;50;1;4;1;14;2;2009;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;;;;;;0;0;0
20230205;02;2023;7339257;1;5;1;10;50;1;230.97956206;50;1;5;2;72;12;1950;4;3;;3;;1;;2;6;;;5;;;;;;;;;;;;;1;;1;3;;;3;4;3;4;4;4;4;4;1;2;;3;5;;;;1;2;1;0;;0;0;0;1;0
20230205;02;2023;7339258;1;1;1;10;50;1;217.01249401;50;1;1;1;50;3;1972;1;2;;3;;1;;2;6;;;3;1;2;;;;;;;;;;;1;;1;1;1;100000;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339258;1;2;1;10;50;1;217.01249401;50;1;2;2;48;3;1974;2;2;;3;;1;;2;6;;;3;1;1;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339258;1;3;1;10;50;1;217.01249401;50;1;3;2;23;5;1999;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;2;10;5;1022;5;413;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7339259;1;1;1;10;50;1;240.85358236;50;1;1;2;82;12;1940;1;2;;2;;2;2;2;6;;;5;;;;;1;;;;;;1;;;;1;3;;;4;4;3;2;4;4;4;4;2;2;;1;0;;;;1;2;1;0;;0;0;1;1;0
20230205;02;2023;7339260;1;1;1;10;50;1;248.72028571;50;1;1;2;43;3;1979;1;3;;3;;9;2;2;6;;;2;1;2;;;1;;;;1;;;;;;2;;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;9
20230205;02;2023;7339260;1;2;1;10;50;1;248.72028571;50;1;2;1;48;12;1974;2;3;;3;;2;1;2;6;;;2;1;1;;;1;1;;;1;;;;;;2;;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339260;1;3;1;10;50;1;248.72028571;50;1;3;1;24;8;1998;3;1;1;1;2;2;2;2;6;;;6;;;;;;;;;;;;;1;;2;;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339260;1;4;1;10;50;1;248.72028571;50;1;1;1;9;9;2013;3;1;1;1;2;2;2;2;6;;;;;;;;;;;;;;;;;;2;;;;2;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;;;;;;1;1;0
20230205;02;2023;7339261;1;1;1;10;50;1;309.51574764;50;1;1;1;35;7;1987;1;2;;2;;2;2;2;6;;;3;1;2;1;;;1;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7339261;1;2;1;10;50;1;309.51574764;50;1;2;2;37;2;1985;2;2;;3;;2;2;2;6;;;3;1;1;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;10;6;313;2;;1;2;1;0;;0;0;0;0;0
